ACSSF,2011e1,co,000,0008,0000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407233,1602,0,702,1264,825,3121,16946,911,7157,649,22278,289,239,21927,6301,55,2439,2058,110,1279,1217,3826,27,287,4327,951,339,1615,276,28116,276100
ACSSF,2011e1,co,000,0008,0000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684757,2878,35,827,1652,1608,5114,28908,1945,10937,874,41458,592,330,37130,8623,379,4262,6049,149,2032,2808,6601,374,347,6634,1292,439,3001,276,42494,464709
ACSSF,2011e1,co,000,0008,0000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451443,3871,181,507,603,1249,2245,9855,691,4887,676,22748,513,519,14559,4096,198,1676,2407,63,652,883,2759,58,59,3186,532,126,788,208,32087,338561
ACSSF,2011e1,co,000,0008,0000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584948,4415,201,825,1238,2730,3834,20101,1496,7233,594,34929,513,727,30364,8116,810,3983,5541,315,2335,2534,6892,112,1744,4667,1473,573,3032,224,44511,388886
ACSSF,2011e1,co,000,0008,0000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299378,2639,509,788,2699,1446,2236,14800,697,6737,722,22812,593,482,19387,4976,723,3979,4676,285,1768,1506,5453,214,126,2798,756,308,2034,0,16967,176262
ACSSF,2011e1,co,000,0008,0000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619968,3757,130,834,1634,1014,4394,17524,1447,7260,872,32948,1119,859,22478,5618,720,3808,5504,781,2261,898,5352,98,2272,4252,724,1036,3013,161,35185,452015
ACSSF,2011e1,co,000,0008,0000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292167,1139,220,379,1415,1819,2745,15495,963,5942,1166,28527,299,454,19569,5050,257,2788,4504,126,1480,2270,2189,273,0,3731,566,252,1747,172,20451,166179
ACSSF,2011e1,co,000,0008,0000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636963,4931,834,906,2374,999,5228,25162,1790,10672,893,43246,638,1646,35922,10706,511,3785,5667,1128,2693,2615,5257,143,592,4630,734,719,2658,494,53404,405986
ACSSF,2011e1,co,000,0008,0000019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539884,2875,801,1249,2606,2580,4647,23890,2446,7739,1380,40165,488,665,36519,7325,390,4406,5614,156,1936,1976,5958,248,737,6234,1242,466,3095,78,34675,337298
ACSSF,2011e1,co,000,0008,0000020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305525,1946,41,245,1053,1282,4753,18015,2596,5778,1002,25841,296,671,16211,5336,362,4990,3208,1011,1797,1809,3865,545,124,4230,857,217,1383,0,15370,180691
ACSSF,2011e1,co,000,0008,0000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147083,727,41,216,350,946,2092,6495,486,2258,338,7928,125,0,8042,1725,0,696,449,123,1064,933,2310,0,0,1247,141,28,1016,0,14392,92915
ACSSF,2011e1,co,000,0008,0000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160545,709,72,131,142,0,1184,4957,381,2564,172,8285,27,59,7045,1591,46,207,930,414,552,398,592,179,92,710,35,12,177,27,13769,115086
ACSSF,2011e1,co,000,0008,0000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258638,786,0,260,418,1403,1640,7280,776,1742,976,19674,0,314,12812,3458,162,742,2470,185,1866,374,2838,0,0,2427,414,163,1682,0,12566,181210
ACSSF,2011e1,co,000,0008,0000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107326,153,0,174,303,603,293,5575,491,1266,665,8852,178,174,7386,1277,40,937,626,30,327,527,892,54,124,1301,417,0,578,0,6427,67656
ACSSF,2011e1,co,000,0008,0000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332551,1858,162,246,397,1391,1382,6885,487,3373,250,14591,355,301,15073,4431,500,1427,1965,124,902,1629,3199,0,834,1967,522,85,1435,224,27888,238668
ACSSF,2011e1,co,000,0008,0000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98903,964,89,340,912,568,667,4793,616,1948,207,7803,195,330,7095,2472,401,926,1244,53,892,716,1448,62,126,553,223,139,807,0,5145,57169
ACSSF,2011e1,co,000,0008,0000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102621,709,0,119,466,464,855,5099,173,699,107,8038,0,165,5402,1001,0,980,2127,137,698,189,1323,49,773,904,333,0,612,0,8070,63129
ACSSF,2011e1,co,000,0008,0000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426406,3728,403,734,647,999,3203,15784,986,7729,643,30213,468,1170,19716,8309,396,1985,3638,375,2353,1913,4509,116,565,2758,511,377,2116,426,34774,274862
ACSSF,2011e1,co,000,0008,0000029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619968,3757,130,834,1634,1014,4394,17524,1447,7260,872,32948,1119,859,22478,5618,720,3808,5504,781,2261,898,5352,98,2272,4252,724,1036,3013,161,35185,452015
ACSSF,2011e1,co,000,0008,0000030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146777,1476,41,122,812,535,2156,7709,1367,3209,558,13590,296,291,6832,2640,198,1869,2249,330,1547,767,1472,132,0,2210,400,81,669,0,8596,84623
ACSSF,2011e1,co,000,0008,0000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0008,0000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109365,470,0,0,155,599,1278,7359,486,2960,839,10938,227,134,7112,1738,71,1525,1995,126,373,1596,708,273,0,2056,314,182,250,0,6419,59182
ACSSF,2011e1,co,000,0008,0000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144414,1003,0,583,534,789,1633,4563,293,1570,330,9931,100,140,9657,1470,0,890,1463,86,947,553,1284,77,0,1186,316,153,611,0,10595,93657
ACSSF,2011e1,co,000,0008,0000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87695,396,161,169,435,356,565,4533,40,2162,318,6831,377,101,6271,255,164,1645,1363,138,71,28,1107,0,0,970,37,0,291,0,6007,52904
ACSSF,2011e1,co,000,0008,0000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68203,322,0,49,28,747,1628,3167,584,1389,127,5111,0,43,2697,1216,154,1872,530,430,173,452,1185,198,124,1097,391,136,401,0,2519,41433
ACSSF,2011e1,co,000,0008,0000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0008,0000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0008,0000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107950,400,157,335,313,172,653,4140,183,1853,143,7101,0,106,5017,1321,339,752,890,63,205,255,764,27,59,969,190,195,220,0,8872,72256
ACSSF,2011e1,co,000,0008,0000039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98903,964,89,340,912,568,667,4793,616,1948,207,7803,195,330,7095,2472,401,926,1244,53,892,716,1448,62,126,553,223,139,807,0,5145,57169
ACSSF,2011e1,co,000,0008,0000040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426406,3728,403,734,647,999,3203,15784,986,7729,643,30213,468,1170,19716,8309,396,1985,3638,375,2353,1913,4509,116,565,2758,511,377,2116,426,34774,274862
ACSSF,2011e1,co,000,0008,0000041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332551,1858,162,246,397,1391,1382,6885,487,3373,250,14591,355,301,15073,4431,500,1427,1965,124,902,1629,3199,0,834,1967,522,85,1435,224,27888,238668
ACSSF,2011e1,co,000,0008,0000042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619968,3757,130,834,1634,1014,4394,17524,1447,7260,872,32948,1119,859,22478,5618,720,3808,5504,781,2261,898,5352,98,2272,4252,724,1036,3013,161,35185,452015
ACSSF,2011e1,co,000,0008,0000043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146777,1476,41,122,812,535,2156,7709,1367,3209,558,13590,296,291,6832,2640,198,1869,2249,330,1547,767,1472,132,0,2210,400,81,669,0,8596,84623
ACSSF,2011e1,co,000,0008,0000044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68203,322,0,49,28,747,1628,3167,584,1389,127,5111,0,43,2697,1216,154,1872,530,430,173,452,1185,198,124,1097,391,136,401,0,2519,41433
ACSSF,2011e1,co,000,0008,0000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0008,0000046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0008,0000047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680107,4081,130,908,1687,1200,4762,19191,1996,7924,926,37401,1119,902,25113,6356,794,4358,5652,835,2597,1159,6480,98,2272,4820,849,1036,3176,161,39564,492560
ACSSF,2011e1,co,000,0008,0000048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740269,6801,638,1504,3518,3379,4911,28288,2466,12361,1192,49004,587,1112,40097,11298,1927,5654,9069,315,3464,3952,9735,288,397,7990,1462,624,3794,0,44371,480071
ACSSF,2011e1,co,000,0008,0000049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,705110,3352,148,467,1611,1666,6336,29238,2018,12030,992,39489,241,331,34908,9743,112,3399,3700,606,2806,2434,6938,292,398,5534,940,358,2747,303,54894,477079
ACSSF,2011e1,co,000,0008,0000050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740121,3484,202,1280,1912,2767,7818,32130,3580,10687,2258,57957,797,1127,39157,9181,688,8018,7972,1229,3759,2676,8268,552,165,8159,1606,380,3540,0,40104,478668
ACSSF,2011e1,co,000,0008,0000051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738236,5185,847,1081,2676,1119,5976,29484,2098,11811,1109,51590,1143,1662,42915,11621,511,4273,6241,1208,2951,3104,6031,350,592,5371,1176,798,3197,494,60210,471412
ACSSF,2011e1,co,000,0008,0000052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,816759,5030,567,1509,3563,4709,7901,40850,3080,14068,1983,65176,531,1596,52621,14336,1080,7226,11012,263,3394,4012,8515,385,1693,8946,2129,921,5448,172,55138,488905
ACSSF,2011e1,co,000,0008,0000053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696194,3383,546,845,1475,2590,3909,19747,1373,6398,1455,40153,1069,532,35046,6645,82,3877,4689,280,1961,3015,5392,279,664,5606,1102,222,2360,510,49317,491672
ACSSF,2011e1,co,000,0008,0000054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118417,309,0,0,85,146,763,5003,180,2079,118,6818,0,87,7238,1204,0,1659,712,0,379,329,1699,0,0,1760,166,186,100,0,4520,82877
ACSSF,2011e1,co,000,0008,0000055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156462,470,0,123,241,747,2597,9632,1557,3248,444,11857,0,380,8062,3088,164,2839,1023,825,584,1015,2274,413,124,1622,457,136,714,0,6742,95084
ACSSF,2011e1,co,000,0008,0000056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144424,727,41,216,350,946,1970,6129,486,2258,338,7825,125,0,7817,1612,0,666,435,123,1064,906,2297,0,0,1224,141,28,1016,0,14135,91549
ACSSF,2011e1,co,000,0008,0000057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135411,1476,41,122,812,535,2156,7117,997,2391,558,12716,296,291,6475,2248,198,1839,2073,186,1171,713,1406,132,0,2108,400,81,669,0,8332,77872
ACSSF,2011e1,co,000,0008,0000058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258638,786,0,260,418,1403,1640,7280,776,1742,976,19674,0,314,12812,3458,162,742,2470,185,1866,374,2838,0,0,2427,414,163,1682,0,12566,181210
ACSSF,2011e1,co,000,0008,0000059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139863,380,0,606,180,250,1364,5211,337,1346,186,9898,124,232,6587,1243,0,1167,1347,0,576,847,873,7,41,1468,356,0,350,0,6996,97891
ACSSF,2011e1,co,000,0008,0000060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94324,455,0,80,167,288,427,2849,37,2084,154,3032,0,22,4262,1316,0,183,105,44,185,245,433,20,50,683,497,32,160,276,10443,65795
ACSSF,2011e1,co,000,0008,0000061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153952,709,72,131,142,0,1184,4769,381,2408,142,8107,27,59,6700,1591,46,207,930,414,484,398,570,179,92,710,35,12,177,27,13477,109772
ACSSF,2011e1,co,000,0008,0000062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169694,1121,35,40,245,261,1708,8618,802,2558,225,12378,89,82,8317,2794,11,801,1223,25,322,538,1727,93,60,1134,101,100,979,0,11596,111711
ACSSF,2011e1,co,000,0008,0000063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140211,460,0,73,718,481,711,7769,507,2398,85,9048,0,121,9581,1981,368,985,2488,0,656,1013,1764,254,196,2014,0,42,1113,0,6496,88889
ACSSF,2011e1,co,000,0008,0000064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112600,986,642,327,917,380,901,6354,1328,1355,186,9134,79,376,6917,2828,34,1371,2381,0,418,339,1528,0,182,1584,308,52,1026,0,5716,64951
