ACSSF,2011m1,co,000,0079,0000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,979,3050,2884,1263,2484,1387,2345,1572,3125,4033,5149,3675,2892,2742,2562,2175,1142,811,828,405,709,634,569,319,280,290,971,636,751,483,641,2044,1940,978,726,743,2175,877,484,398,316,721,361,69,376,669,160,660,2171,1963,1511,1881,1294,879,672,641,1117,845,564
ACSSF,2011m1,co,000,0079,0000022,2255,1185,794,728,301,448,546,339,965,388,345,164,210,230,146,904,846,370,611,564,266,515,307,252,196,201,210,184,424,201,201,201,201,201,201,424,290,71,201,278,293,734,705,525,29,477,254,471,248,134,105,201,82,67,77,205,110,201,51,99,174,1755,1541,1273,577,587,1049,1170,1193,584,462,239,34,388,341,947,751,194,132,724,576,2255,922,568,373,421,340,201,756,343,115,269,107,201,723,297,459,449,299,2166,2017,1215,1421,820,209,1265,648,449,362,190,201,977,750,688,329,201,1991,3460,3168,2465,2696,1112,2730,1425,3958,4557,5879,4128,2483,3493,2273,2255,1185,794,965,388,904,515,307,424,201,424,734,705,248,134,205,1755,1541,1193,584,947,2255,922,568,373,524,756,343,115,309,723,297,653,2166,2017,1215,1499,1265,648,449,416,977,750,768
ACSSF,2011m1,co,000,0079,0000023,2822,1760,1514,1497,405,1268,562,681,1298,764,761,283,601,423,60,1160,1137,582,568,847,247,1013,1015,937,150,642,693,454,114,107,107,94,201,47,201,36,201,201,201,201,36,1060,798,665,350,469,235,464,603,483,483,201,291,389,11,356,207,121,201,185,261,2895,2721,2664,1096,953,2379,2151,1414,1205,1062,938,201,477,597,1027,760,300,219,648,686,2822,1284,938,302,646,594,411,1149,754,597,297,384,201,961,171,749,431,201,3126,3010,2246,1656,1789,1322,1657,1275,662,1069,278,201,1259,853,757,474,201,2522,5372,5098,4421,4390,3061,3497,2339,6221,7520,9225,5839,4188,4344,4346,2822,1760,1514,1298,764,1160,1013,1015,114,107,36,1060,798,603,483,356,2895,2721,1414,1205,1027,2822,1284,938,302,919,1149,754,597,499,961,171,937,3126,3010,2246,2552,1657,1275,662,1102,1259,853,870
ACSSF,2011m1,co,000,0079,0000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1383,3074,2983,1384,2570,1460,2080,752,3340,3351,4214,3442,2988,2824,2025,1285,736,325,648,409,507,308,177,264,36,261,388,299,200,157,156,1498,1440,1031,923,793,1285,721,304,220,232,629,407,201,407,485,209,467,1385,1445,1423,927,1042,971,557,720,813,474,612
ACSSF,2011m1,co,000,0079,0000025,2605,1802,1224,915,579,746,422,763,1527,692,633,338,378,404,358,1310,1217,555,739,781,780,972,682,597,98,458,414,329,672,392,380,84,249,269,111,529,414,147,185,339,289,1481,1156,1117,118,697,845,317,979,635,633,348,201,485,100,687,574,504,114,287,330,2759,2376,1792,1491,898,1308,2102,2185,1423,1140,495,310,890,899,1884,1594,913,434,1299,1159,2605,1473,1004,650,679,449,178,1416,588,262,412,373,53,1192,817,751,529,295,2653,2583,2173,2287,1267,570,2402,1501,1167,1160,239,201,2174,1654,1602,252,201,1314,6489,5669,4557,5579,2969,4834,1931,6431,7494,8947,8370,5045,7594,4037,2605,1802,1224,1527,692,1310,972,682,672,392,529,1481,1156,979,635,687,2759,2376,2185,1423,1884,2605,1473,1004,650,805,1416,588,262,542,1192,817,987,2653,2583,2173,2189,2402,1501,1167,1181,2174,1654,1640
ACSSF,2011m1,co,000,0079,0000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1331,2740,1823,857,1737,536,1653,2641,2729,3297,3487,1797,1103,1476,2412,1388,474,251,440,208,391,271,214,165,139,83,197,197,201,201,201,1378,1368,625,423,492,1388,473,244,105,215,429,208,170,127,378,50,371,1390,1358,1133,800,661,438,320,305,503,376,372
ACSSF,2011m1,co,000,0079,0000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427,2096,2037,1360,1673,305,1604,639,2180,2456,3917,3261,2038,2564,1875,1195,826,402,757,247,679,189,156,119,69,98,202,161,116,201,116,1320,1430,975,616,717,1195,682,337,192,277,616,87,87,201,612,595,213,1227,1368,1415,1167,1046,727,383,595,753,465,674
ACSSF,2011m1,co,000,0079,0000028,3287,2324,1530,1236,283,870,844,738,1676,560,523,388,341,199,267,1540,1433,861,873,859,535,1103,844,814,360,603,446,329,752,283,242,201,201,242,139,597,565,201,379,436,183,1403,988,787,424,344,551,631,1052,829,826,807,201,152,158,531,485,65,176,495,203,3399,3031,2514,1232,1510,1943,2802,1945,1132,920,430,512,625,797,1329,1046,460,220,853,753,3287,2013,1338,618,862,498,664,1459,534,261,504,201,201,1329,538,1110,595,331,3288,3020,2735,2621,1384,407,2155,1136,991,963,373,201,1589,953,1197,493,201,2318,7156,7426,5564,5027,2244,4672,2692,6950,8579,9106,7596,4683,5283,4300,3287,2324,1530,1676,560,1540,1103,844,752,283,597,1403,988,1052,829,531,3399,3031,1945,1132,1329,3287,2013,1338,618,1226,1459,534,261,504,1329,538,1273,3288,3020,2735,2660,2155,1136,991,1024,1589,953,1332
ACSSF,2011m1,co,000,0079,0000029,3681,2537,1646,1266,510,1140,933,938,2046,819,559,210,240,559,562,1858,1700,836,807,1152,627,1084,776,610,118,344,514,469,956,434,347,105,187,278,255,796,762,77,131,756,346,1726,1421,1129,387,1034,510,862,1023,459,404,271,50,286,255,951,803,346,455,588,417,3499,3158,2335,1265,1030,2212,2469,2251,1306,1023,852,381,602,913,1711,1202,730,512,907,1268,3681,2159,1199,741,791,590,393,1819,681,436,431,95,201,1659,857,1090,853,192,3711,3357,2727,2336,1478,319,2493,1475,1063,1057,186,201,2097,1600,1601,572,201,1926,9737,7935,5403,6474,1855,6304,4720,9911,10160,11998,8138,4523,7736,6690,3681,2537,1646,2046,819,1858,1084,776,956,434,796,1726,1421,1023,459,951,3499,3158,2251,1306,1711,3681,2159,1199,741,844,1819,681,436,448,1659,857,1415,3711,3357,2727,2499,2493,1475,1063,1063,2097,1600,1605
ACSSF,2011m1,co,000,0079,0000030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1648,3881,3431,2002,2694,990,2637,2444,4473,4371,4710,4185,1351,3737,3279,1962,1103,637,783,407,835,671,423,528,36,528,579,449,388,264,309,1946,1830,1077,480,804,1962,899,500,190,440,709,395,146,369,660,572,454,1955,1848,1637,1184,1379,520,258,461,1169,704,901
