ACSSF,2011m1,co,000,0028,0000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1629,6711,6337,4255,4255,201,5099,2383,4713,3577,2900,1576,1983,1340,1328,1430,201,201,1430,,,,,,,,,,,,,,,,,,,,,,,,,,,1629,6711,6337,4255,5099,2383,4713,3577,2900,1430,201,1430,,,,,,,,,
ACSSF,2011m1,co,000,0028,0000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300,10043,9979,7276,7276,201,8182,4958,6630,2165,6349,1294,3353,5175,3113,1831,87,77,1817,,,,,,,,,,,,,,,,,,,,,,,,,,,1300,10043,9979,7276,8182,4958,6630,2165,6349,1831,87,1810,,,,,,,,,
ACSSF,2011m1,co,000,0028,0000019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1122,7017,6886,4533,4488,818,5776,3827,4934,4069,2978,798,1725,2311,1764,581,201,18,577,,,,,,,,,,,,,,,,,,,,,,,,,,,1122,7017,6886,4533,5776,3827,4934,4069,2978,581,201,581,,,,,,,,,
ACSSF,2011m1,co,000,0028,0000020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,858,6399,6080,2821,2821,201,5807,3232,4412,3385,2619,1235,1594,1269,1294,608,201,201,608,,,,,,,,,,,,,,,,,,,,,,,,,,,858,6399,6080,2821,5807,3232,4412,3385,2619,608,201,608,,,,,,,,,
ACSSF,2011m1,co,000,0028,0000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649,4362,4300,2775,2775,201,3261,2763,1788,1367,1578,145,253,1112,1124,229,201,201,229,,,,,,,,,,,,,,,,,,,,,,,,,,,649,4362,4300,2775,3261,2763,1788,1367,1578,229,201,229,,,,,,,,,
ACSSF,2011m1,co,000,0028,0000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530,3474,3464,2371,2371,201,2422,1657,1681,1134,1170,51,244,735,868,277,144,201,232,,,,,,,,,,,,,,,,,,,,,,,,,,,530,3474,3464,2371,2422,1657,1681,1134,1170,277,144,232,,,,,,,,,
ACSSF,2011m1,co,000,0028,0000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1022,8414,8452,8144,8144,201,5310,3572,4274,3514,2469,53,269,1387,2016,415,201,201,415,,,,,,,,,,,,,,,,,,,,,,,,,,,1022,8414,8452,8144,5310,3572,4274,3514,2469,415,201,415,,,,,,,,,
ACSSF,2011m1,co,000,0028,0000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1234,3403,3182,1998,1937,379,2605,1772,2223,1330,1901,201,759,679,1562,244,201,201,244,,,,,,,,,,,,,,,,,,,,,,,,,,,1234,3403,3182,1998,2605,1772,2223,1330,1901,244,201,244,,,,,,,,,
ACSSF,2011m1,co,000,0028,0000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1506,6737,6923,6909,6660,2026,6135,2460,5912,5355,2576,484,640,1636,1316,1474,201,201,1474,,,,,,,,,,,,,,,,,,,,,,,,,,,1506,6737,6923,6909,6135,2460,5912,5355,2576,1474,201,1474,,,,,,,,,
ACSSF,2011m1,co,000,0028,0000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483,4297,4121,3284,3284,201,3148,1939,2454,1736,1452,857,594,714,1025,875,201,201,875,,,,,,,,,,,,,,,,,,,,,,,,,,,483,4297,4121,3284,3148,1939,2454,1736,1452,875,201,875,,,,,,,,,
ACSSF,2011m1,co,000,0028,0000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447,3439,3379,1351,1351,201,3232,1657,2659,2352,1383,369,731,369,977,449,201,201,449,,,,,,,,,,,,,,,,,,,,,,,,,,,447,3439,3379,1351,3232,1657,2659,2352,1383,449,201,449,,,,,,,,,
ACSSF,2011m1,co,000,0028,0000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1052,9385,9310,7556,7556,201,6683,2960,6303,1846,6046,966,2575,4431,3235,1573,201,201,1573,,,,,,,,,,,,,,,,,,,,,,,,,,,1052,9385,9310,7556,6683,2960,6303,1846,6046,1573,201,1573,,,,,,,,,
ACSSF,2011m1,co,000,0028,0000029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1615,9773,8958,4941,4941,201,7642,201,7642,7167,3022,1224,1643,1932,1559,2377,533,201,2378,,,,,,,,,,,,,,,,,,,,,,,,,,,1615,9773,8958,4941,7642,201,7642,7167,3022,2377,533,2378,,,,,,,,,
ACSSF,2011m1,co,000,0028,0000030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735,4636,4263,2056,2056,201,3884,1697,3042,2442,2165,1219,877,844,1204,440,201,201,440,,,,,,,,,,,,,,,,,,,,,,,,,,,735,4636,4263,2056,3884,1697,3042,2442,2165,440,201,440,,,,,,,,,
ACSSF,2011m1,co,000,0028,0000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481,4622,4585,3586,3586,201,3373,2018,3029,2053,2143,53,237,433,2065,287,201,201,287,,,,,,,,,,,,,,,,,,,,,,,,,,,481,4622,4585,3586,3373,2018,3029,2053,2143,287,201,287,,,,,,,,,
ACSSF,2011m1,co,000,0028,0000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5169,5454,3019,2005,2005,201,3096,841,3015,2678,1590,492,950,589,904,965,201,201,965,,,,,,,,,,,,,,,,,,,,,,,,,,,5169,5454,3019,2005,3096,841,3015,2678,1590,965,201,965,,,,,,,,,
ACSSF,2011m1,co,000,0028,0000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760,4680,4652,3118,3118,201,3763,1987,3371,2839,2029,141,1114,1883,1034,195,201,201,195,,,,,,,,,,,,,,,,,,,,,,,,,,,760,4680,4652,3118,3763,1987,3371,2839,2029,195,201,195,,,,,,,,,
ACSSF,2011m1,co,000,0028,0000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393,3812,3918,3131,3131,201,2212,1269,1843,1231,1042,265,310,204,928,693,201,201,693,,,,,,,,,,,,,,,,,,,,,,,,,,,393,3812,3918,3131,2212,1269,1843,1231,1042,693,201,693,,,,,,,,,
ACSSF,2011m1,co,000,0028,0000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435,3004,2916,1183,2653,2246,1236,956,873,313,201,313,,,,,,,,,
ACSSF,2011m1,co,000,0028,0000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414,3278,3210,2363,2363,201,1769,1094,1355,915,971,201,211,429,869,212,144,201,149,,,,,,,,,,,,,,,,,,,,,,,,,,,414,3278,3210,2363,1769,1094,1355,915,971,212,144,149,,,,,,,,,
ACSSF,2011m1,co,000,0028,0000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696,3705,3552,1269,3306,1429,2816,2894,527,631,201,631,,,,,,,,,
ACSSF,2011m1,co,000,0028,0000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,813,3675,3679,2240,2047,780,3171,2340,2053,1453,1765,1018,465,578,1393,763,201,201,763,,,,,,,,,,,,,,,,,,,,,,,,,,,813,3675,3679,2240,3171,2340,2053,1453,1765,763,201,763,,,,,,,,,
ACSSF,2011m1,co,000,0028,0000039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483,4297,4121,3284,3284,201,3148,1939,2454,1736,1452,857,594,714,1025,875,201,201,875,,,,,,,,,,,,,,,,,,,,,,,,,,,483,4297,4121,3284,3148,1939,2454,1736,1452,875,201,875,,,,,,,,,
ACSSF,2011m1,co,000,0028,0000040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1052,9385,9310,7556,7556,201,6683,2960,6303,1846,6046,966,2575,4431,3235,1573,201,201,1573,,,,,,,,,,,,,,,,,,,,,,,,,,,1052,9385,9310,7556,6683,2960,6303,1846,6046,1573,201,1573,,,,,,,,,
ACSSF,2011m1,co,000,0028,0000041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1506,6737,6923,6909,6660,2026,6135,2460,5912,5355,2576,484,640,1636,1316,1474,201,201,1474,,,,,,,,,,,,,,,,,,,,,,,,,,,1506,6737,6923,6909,6135,2460,5912,5355,2576,1474,201,1474,,,,,,,,,
ACSSF,2011m1,co,000,0028,0000042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1615,9773,8958,4941,4941,201,7642,201,7642,7167,3022,1224,1643,1932,1559,2377,533,201,2378,,,,,,,,,,,,,,,,,,,,,,,,,,,1615,9773,8958,4941,7642,201,7642,7167,3022,2377,533,2378,,,,,,,,,
ACSSF,2011m1,co,000,0028,0000043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735,4636,4263,2056,2056,201,3884,1697,3042,2442,2165,1219,877,844,1204,440,201,201,440,,,,,,,,,,,,,,,,,,,,,,,,,,,735,4636,4263,2056,3884,1697,3042,2442,2165,440,201,440,,,,,,,,,
ACSSF,2011m1,co,000,0028,0000044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435,3004,2916,1183,2653,2246,1236,956,873,313,201,313,,,,,,,,,
ACSSF,2011m1,co,000,0028,0000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481,4622,4585,3586,3586,201,3373,2018,3029,2053,2143,53,237,433,2065,287,201,201,287,,,,,,,,,,,,,,,,,,,,,,,,,,,481,4622,4585,3586,3373,2018,3029,2053,2143,287,201,287,,,,,,,,,
ACSSF,2011m1,co,000,0028,0000046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414,3278,3210,2363,2363,201,1769,1094,1355,915,971,201,211,429,869,212,144,201,149,,,,,,,,,,,,,,,,,,,,,,,,,,,414,3278,3210,2363,1769,1094,1355,915,971,212,144,149,,,,,,,,,
ACSSF,2011m1,co,000,0028,0000047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4071,10398,9188,5167,5167,201,7629,1388,7518,7187,2963,1242,1616,1985,1761,3002,533,201,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,4071,10398,9188,5167,7629,1388,7518,7187,2963,3002,533,3000,,,,,,,,,
ACSSF,2011m1,co,000,0028,0000048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7689,11218,9081,4681,4561,780,8684,5299,5992,4715,3712,1330,1083,2024,2581,1487,201,201,1487,,,,,,,,,,,,,,,,,,,,,,,,,,,7689,11218,9081,4681,8684,5299,5992,4715,3712,1487,201,1487,,,,,,,,,
ACSSF,2011m1,co,000,0028,0000049,,,,,,,,,,,,3460,5676,5317,2279,1593,1660,2086,1316,1678,4532,449,,,,,,,,,2681,8197,7912,5134,5134,201,6892,5734,4249,2533,3308,984,987,2066,2901,646,144,201,629,,,,,,,,,,,,,,,,,,3460,5676,5317,2279,1593,1660,2086,4532,449,2681,8197,7912,5134,6892,5734,4249,2533,3308,646,144,629,,,,,,,,,
ACSSF,2011m1,co,000,0028,0000050,,,,,,,,,,,,2462,2608,2345,1250,907,941,232,223,147,2090,764,,,,,,,,,6089,11697,11426,9548,9548,201,8736,5161,6920,5727,3036,1269,1753,1773,2418,1228,201,201,1228,,,,,,,,,,,,,,,,,,2462,2608,2345,1250,907,941,232,2090,764,6089,11697,11426,9548,8736,5161,6920,5727,3036,1228,201,1228,,,,,,,,,
ACSSF,2011m1,co,000,0028,0000051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3232,11279,10370,7366,7366,201,8127,5464,6611,2587,6644,1340,3399,5161,3360,1820,87,77,1804,,,,,,,,,,,,,,,,,,1939,1643,1504,1269,1009,310,1017,727,99,3232,11279,10370,7366,8127,5464,6611,2587,6644,1820,87,1797,,,,,,,,,
ACSSF,2011m1,co,000,0028,0000052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9544,13546,10988,5809,5819,318,8874,4249,7815,6396,4625,1646,2897,2448,2355,1518,201,18,1520,,,,,,,,,,,,,,,,,,,,,,,,,,,9544,13546,10988,5809,8874,4249,7815,6396,4625,1518,201,1518,,,,,,,,,
ACSSF,2011m1,co,000,0028,0000053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10454,13426,10653,7509,7207,2075,8287,3923,7505,6350,3917,510,1732,2504,2198,2133,201,201,2133,,,,,,,,,,,,,,,,,,,,,,,,,,,10454,13426,10653,7509,8287,3923,7505,6350,3917,2133,201,2133,,,,,,,,,
ACSSF,2011m1,co,000,0028,0000054,,,,,,,,,,,,2656,3229,3912,1190,967,643,1099,284,1010,3565,179,,,,,,,,,3802,4327,3809,3258,3258,201,2510,1551,1852,1246,1431,775,253,480,1055,251,201,201,251,,,,,,,,,,,,,,,,,,2656,3229,3912,1190,967,643,1099,3565,179,3802,4327,3809,3258,2510,1551,1852,1246,1431,251,201,251,,,,,,,,,
ACSSF,2011m1,co,000,0028,0000055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4112,5704,5253,1650,1650,201,5265,3188,3678,2785,2107,1142,1287,979,851,431,201,201,431,,,,,,,,,,,,,,,,,,,,,,,,,,,4112,5704,5253,1650,5265,3188,3678,2785,2107,431,201,431,,,,,,,,,
ACSSF,2011m1,co,000,0028,0000056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1076,4334,4328,2773,2773,201,3301,2771,1772,1332,1579,145,224,1112,1124,183,201,201,183,,,,,,,,,,,,,,,,,,,,,,,,,,,1076,4334,4328,2773,3301,2771,1772,1332,1579,183,201,183,,,,,,,,,
ACSSF,2011m1,co,000,0028,0000057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3744,4977,3854,2051,2051,201,3121,1161,2717,2380,1439,404,877,844,918,440,201,201,440,,,,,,,,,,,,,,,,,,,,,,,,,,,3744,4977,3854,2051,3121,1161,2717,2380,1439,440,201,440,,,,,,,,,
ACSSF,2011m1,co,000,0028,0000058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1022,8414,8452,8144,8144,201,5310,3572,4274,3514,2469,53,269,1387,2016,415,201,201,415,,,,,,,,,,,,,,,,,,,,,,,,,,,1022,8414,8452,8144,5310,3572,4274,3514,2469,415,201,415,,,,,,,,,
ACSSF,2011m1,co,000,0028,0000059,,,,,,,,,,,,2594,2579,2346,1259,914,940,220,223,130,2091,764,,,,,,,,,2526,3895,3507,1766,1766,201,3140,1944,2675,2463,909,33,726,492,694,942,201,201,942,,,,,,,,,,,,,,,,,,2594,2579,2346,1259,914,940,220,2091,764,2526,3895,3507,1766,3140,1944,2675,2463,909,942,201,942,,,,,,,,,
ACSSF,2011m1,co,000,0028,0000060,,,,,,,,,,,,2607,3564,2390,906,629,760,231,201,105,2174,324,,,,,,,,,2744,3560,2407,1351,1351,201,1949,888,1731,1441,968,48,744,228,505,324,201,201,324,,,,,,,,,,,,,,,,,,2607,3564,2390,906,629,760,231,2174,324,2744,3560,2407,1351,1949,888,1731,1441,968,324,201,324,,,,,,,,,
ACSSF,2011m1,co,000,0028,0000061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1455,3648,3433,2371,2371,201,2391,1592,1671,1134,1161,51,231,727,868,277,144,201,232,,,,,,,,,,,,,,,,,,,,,,,,,,,1455,3648,3433,2371,2391,1592,1671,1134,1161,277,144,232,,,,,,,,,
ACSSF,2011m1,co,000,0028,0000062,,,,,,,,,,,,3473,3747,2513,1490,877,1281,1020,342,938,1748,227,,,,,,,,,2583,4689,4325,1351,1351,201,4069,3491,3003,1510,2786,375,334,1504,2178,297,201,201,297,,,,,,,,,,,,,,,,,,3473,3747,2513,1490,877,1281,1020,1748,227,2583,4689,4325,1351,4069,3491,3003,1510,2786,297,201,297,,,,,,,,,
ACSSF,2011m1,co,000,0028,0000063,,,,,,,,,,,,2953,3683,2281,877,685,748,1291,1215,636,1902,201,,,,,,,,,2991,4885,3399,1686,1686,201,3317,2598,2422,1314,2272,485,752,1241,1767,466,201,201,466,,,,,,,,,,,,,,,,,,2953,3683,2281,877,685,748,1291,1902,201,2991,4885,3399,1686,3317,2598,2422,1314,2272,466,201,466,,,,,,,,,
ACSSF,2011m1,co,000,0028,0000064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5418,5657,2918,1395,1395,201,2358,1107,1972,1273,1364,371,402,405,1068,340,201,201,340,,,,,,,,,,,,,,,,,,,,,,,,,,,5418,5657,2918,1395,2358,1107,1972,1273,1364,340,201,340,,,,,,,,,
ACSSF,2011m1,co,000,0028,0000065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2588,4569,4166,3284,3284,201,2645,1840,2169,1513,1129,265,392,391,1012,712,201,201,712,,,,,,,,,,,,,,,,,,,,,,,,,,,2588,4569,4166,3284,2645,1840,2169,1513,1129,712,201,712,,,,,,,,,
ACSSF,2011m1,co,000,0028,0000066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100,4421,4122,3284,3284,201,3335,1914,2634,1858,1559,869,701,775,1023,818,201,201,818,,,,,,,,,,,,,,,,,,,,,,,,,,,2100,4421,4122,3284,3335,1914,2634,1858,1559,818,201,818,,,,,,,,,
ACSSF,2011m1,co,000,0028,0000067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4542,5630,2906,768,768,201,2882,935,2745,2361,1640,728,549,973,976,335,201,201,335,,,,,,,,,,,,,,,,,,,,,,,,,,,4542,5630,2906,768,2882,935,2745,2361,1640,335,201,335,,,,,,,,,
ACSSF,2011m1,co,000,0028,0000068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4418,5195,3740,2094,1970,780,3424,2755,1754,1298,1464,700,399,601,1006,729,201,201,729,,,,,,,,,,,,,,,,,,,,,,,,,,,4418,5195,3740,2094,3424,2755,1754,1298,1464,729,201,729,,,,,,,,,
ACSSF,2011m1,co,000,0028,0000069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5407,6005,4258,1305,1305,201,4027,2362,2966,3031,669,147,201,182,603,902,201,201,902,,,,,,,,,,,,,,,,,,,,,,,,,,,5407,6005,4258,1305,4027,2362,2966,3031,669,902,201,902,,,,,,,,,
ACSSF,2011m1,co,000,0028,0000070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6326,6717,4846,1802,4621,2265,3802,3679,1297,359,201,359,,,,,,,,,
ACSSF,2011m1,co,000,0028,0000071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10168,9064,5965,4516,4226,1670,5145,2810,5231,4573,3144,590,1326,2185,1241,212,201,201,212,,,,,,,,,,,,,,,,,,,,,,,,,,,10168,9064,5965,4516,5145,2810,5231,4573,3144,212,201,212,,,,,,,,,
ACSSF,2011m1,co,000,0028,0000072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7652,7137,2866,2684,2620,420,1955,568,1922,1641,960,201,342,454,736,358,201,201,358,,,,,,,,,,,,,,,,,,,,,,,,,,,7652,7137,2866,2684,1955,568,1922,1641,960,358,201,358,,,,,,,,,
ACSSF,2011m1,co,000,0028,0000073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6764,6891,4443,3400,3444,1108,3061,1504,2614,2147,1296,201,553,922,521,1426,201,201,1426,,,,,,,,,,,,,,,,,,,,,,,,,,,6764,6891,4443,3400,3061,1504,2614,2147,1296,1426,201,1426,,,,,,,,,
ACSSF,2011m1,co,000,0028,0000074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5441,5804,3727,1143,1143,201,3551,1655,2790,2502,1327,198,813,208,1063,450,201,201,450,,,,,,,,,,,,,,,,,,,,,,,,,,,5441,5804,3727,1143,3551,1655,2790,2502,1327,450,201,450,,,,,,,,,
ACSSF,2011m1,co,000,0028,0000075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9018,7554,5922,2992,2992,201,5279,201,5279,4760,1847,521,1306,860,1059,1679,201,201,1679,,,,,,,,,,,,,,,,,,,,,,,,,,,9018,7554,5922,2992,5279,201,5279,4760,1847,1679,201,1679,,,,,,,,,
ACSSF,2011m1,co,000,0028,0000076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5805,5195,4261,2847,2847,201,2992,201,2992,2630,1261,588,547,790,418,954,201,201,954,,,,,,,,,,,,,,,,,,,,,,,,,,,5805,5195,4261,2847,2992,201,2992,2630,1261,954,201,954,,,,,,,,,
ACSSF,2011m1,co,000,0028,0000077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6478,6236,3756,2751,2751,201,2450,201,2450,1587,1883,480,1016,558,1043,566,201,201,566,,,,,,,,,,,,,,,,,,,,,,,,,,,6478,6236,3756,2751,2450,201,2450,1587,1883,566,201,566,,,,,,,,,
ACSSF,2011m1,co,000,0028,0000078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7733,6886,4193,1933,1933,201,3768,695,3683,3254,1825,799,570,899,1460,1797,533,201,1816,,,,,,,,,,,,,,,,,,,,,,,,,,,7733,6886,4193,1933,3768,695,3683,3254,1825,1797,533,1816,,,,,,,,,
ACSSF,2011m1,co,000,0028,0000079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8716,8368,4884,3360,3286,201,3286,2949,1289,937,201,937,,,,,,,,,
ACSSF,2011m1,co,000,0028,0000080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3822,4938,3588,2413,2366,379,2797,1953,2252,1316,1918,201,769,696,1551,345,201,201,345,,,,,,,,,,,,,,,,,,,,,,,,,,,3822,4938,3588,2413,2797,1953,2252,1316,1918,345,201,345,,,,,,,,,
