ACSSF,2011m1,co,000,0058,0000017,1083,3322,2424,2430,2301,1093,1180,1924,1926,2062,677,1319,4795,2607,2505,2473,535,1194,3029,2947,2771,1086,2348,601,350,350,350,201,201,465,444,398,166,127,1304,479,344,316,127,353,1209,1029,1017,68,689,3342,2004,1880,1585,727,514,2191,1842,1828,439,867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0058,0000018,1254,4824,3360,3268,3222,1575,2521,2932,2459,2256,1420,1837,7128,4273,4423,4708,1912,1909,4064,3795,4009,1656,3485,2381,1752,1167,1070,341,1251,1512,1314,1191,461,574,1744,1250,571,474,333,1174,1408,895,854,329,1449,4320,2262,2273,2209,761,899,3219,2939,2734,817,1664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0058,0000019,741,4468,3229,2984,3131,1390,1756,2480,2420,2373,1167,1370,6179,3523,3417,3279,965,1783,3617,2965,2937,952,2451,1163,817,702,703,81,386,861,721,698,183,497,1813,1173,643,644,65,946,1338,733,743,149,1146,3862,2516,2210,2055,768,1108,2834,2546,2482,709,1423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0058,0000020,694,4343,2467,2681,2640,1417,2150,2608,2769,2790,945,1531,5875,3140,3241,3144,959,1782,3494,3302,2995,996,2133,796,457,452,448,63,67,655,494,483,64,348,1420,712,361,361,4,657,1179,621,445,428,1001,3017,1928,1682,1428,689,952,1864,1798,1693,797,1018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0058,0000021,894,2649,1903,1722,1684,647,1315,1387,1192,1213,647,916,3862,2372,2309,2250,582,1207,2041,1750,1698,420,1686,771,309,186,186,201,272,706,320,291,130,547,1080,511,296,232,196,458,830,380,380,201,735,2165,1379,1084,1009,306,712,1467,1314,1243,487,766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0058,0000022,811,2646,1824,1716,1414,1127,1500,1432,1198,1292,609,1271,3918,2046,1824,1761,457,1213,2298,2040,1914,579,1364,843,564,339,331,140,450,691,622,559,181,341,1069,402,224,217,58,350,943,455,456,60,793,2427,1444,1186,1034,508,719,1496,1214,1206,154,782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0058,0000023,1437,4093,2569,2339,2389,791,1895,2351,2142,2274,855,2099,5199,3082,3002,2910,782,1764,2723,2783,2810,668,2307,1302,1031,1015,1015,38,336,886,833,807,125,320,1372,719,382,253,300,652,1034,253,235,94,982,2662,1864,1593,1495,663,1006,1773,1614,1571,342,1061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0058,0000024,2203,2310,1661,1541,1523,500,705,1482,1356,1288,373,698,2829,1457,1367,1225,530,950,1536,1222,1198,494,1278,580,330,293,293,201,148,434,390,351,183,179,865,454,161,159,33,446,798,399,399,201,611,1699,966,854,799,198,516,1271,1176,1183,180,663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0058,0000025,3615,4757,3400,3148,2691,1625,1534,2905,2991,3096,1449,1402,6023,3042,3022,3089,1052,1785,3525,2698,2563,1024,2532,1742,1131,1124,1125,136,176,1250,1099,949,622,532,1713,545,456,456,201,374,1699,986,934,378,1369,3347,1853,1681,1671,410,538,2463,2120,2176,506,1066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0058,0000026,1564,2721,2052,2015,1935,841,1826,2103,1926,1827,605,1403,2717,1471,1313,1293,191,618,1364,1219,1244,341,886,344,128,83,83,201,94,323,323,323,201,201,702,432,375,374,31,223,499,214,214,201,498,1118,701,589,589,201,324,924,748,735,222,542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0058,0000027,2203,2306,1687,1578,1329,747,885,1460,1244,1243,441,842,2518,1435,1483,1419,337,870,1445,1355,1444,381,1108,322,176,158,133,87,68,261,261,241,103,201,923,492,380,380,201,318,663,369,364,105,632,1817,1093,1086,1021,282,205,1157,953,950,163,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0058,0000028,3435,4415,3176,3093,3017,1463,1985,2953,2477,2166,1256,1665,5634,3295,3383,3563,1505,1487,3161,2706,2642,1410,2788,1957,1633,1008,977,276,1204,1014,875,836,282,399,1620,1095,366,308,191,1047,1294,664,665,104,1300,3637,2049,2055,1926,596,853,2870,2453,2332,653,1630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0058,0000029,1090,6200,3345,3584,3300,1744,2475,3918,3796,3713,1317,2323,7476,4046,3675,3810,1485,1778,4460,3511,3172,1081,3032,2374,1808,1722,1306,628,729,1512,1248,1215,529,991,2017,1078,665,630,271,895,1629,885,700,577,1468,4351,2533,2371,2298,853,1260,3068,2907,2674,913,1369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0058,0000030,2272,3769,2465,2350,2182,1140,1835,2543,2376,2348,646,1440,3903,2045,1720,1695,649,1026,2069,2096,2051,318,1369,357,202,202,192,63,201,311,148,135,64,276,839,414,174,174,4,364,650,191,191,4,616,1821,1216,984,840,361,780,1302,1090,1076,359,839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0058,0000031,2396,2928,2160,2123,1956,535,1284,1390,1242,1165,477,1285,3495,1977,1894,1882,421,1123,1730,1745,1789,411,1359,1041,892,881,881,38,336,682,600,599,89,301,1084,472,249,249,201,453,848,236,218,93,819,1845,1285,964,940,313,811,1225,984,956,155,830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0058,0000032,3464,2648,1713,1705,1586,471,753,1700,1511,1569,571,850,3275,1772,1764,1784,372,1002,1705,1629,1544,530,1429,222,131,131,131,201,201,173,133,133,201,112,739,327,308,308,201,116,634,386,386,201,497,1995,1106,1054,970,360,259,1399,1238,1189,291,482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0058,0000033,2257,2454,2021,1873,1901,700,1167,1696,1507,1308,656,990,3242,1733,1597,1606,614,1002,1750,1476,1505,627,1259,778,621,594,592,81,186,470,408,408,201,222,1376,902,379,374,57,777,1022,288,277,67,968,1805,1505,1387,1176,602,653,1450,1137,1150,187,1054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0058,0000034,1985,2368,1801,1650,1680,586,1005,1397,1187,1161,216,957,2760,1463,1465,1450,361,682,1601,1369,1375,367,1168,699,566,249,242,59,510,495,489,475,131,67,878,347,245,81,230,273,747,473,428,237,623,1644,833,782,695,462,420,1374,1274,1263,301,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0058,0000035,1552,2526,1780,1764,1788,481,747,1613,1385,1290,423,753,2894,1467,1316,1279,516,859,1604,1434,1354,511,1438,322,80,80,80,201,201,312,312,312,201,201,817,327,192,192,201,267,702,372,372,18,602,1503,970,891,846,256,348,1044,962,954,298,582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0058,0000036,1630,2317,1652,1575,1244,966,1214,1427,1205,1266,616,1258,2884,1572,1402,1323,378,1012,1603,1357,1320,543,1066,756,490,324,315,140,359,606,495,460,181,351,946,351,176,166,58,321,830,356,359,60,720,1763,1121,925,768,468,649,1136,781,773,141,722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0058,0000037,2727,2700,2053,1913,1771,632,830,1704,1711,1599,778,703,2967,1651,1609,1710,499,792,1575,1506,1526,643,1315,570,314,292,292,201,138,471,441,397,170,119,756,368,201,201,201,368,622,337,292,107,499,1890,1223,1187,965,552,371,1302,1206,1084,439,436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0058,0000038,2215,2372,2029,1943,1792,660,991,1604,1481,1278,772,693,2677,1380,1352,1393,492,1233,1525,1521,1453,700,964,864,96,55,55,201,106,829,592,589,137,594,1003,297,162,162,201,254,950,234,234,201,1004,1414,872,912,874,268,476,1308,1163,1080,333,479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0058,0000039,1564,2721,2052,2015,1935,841,1826,2103,1926,1827,605,1403,2717,1471,1313,1293,191,618,1364,1219,1244,341,886,344,128,83,83,201,94,323,323,323,201,201,702,432,375,374,31,223,499,214,214,201,498,1118,701,589,589,201,324,924,748,735,222,542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0058,0000040,3435,4415,3176,3093,3017,1463,1985,2953,2477,2166,1256,1665,5634,3295,3383,3563,1505,1487,3161,2706,2642,1410,2788,1957,1633,1008,977,276,1204,1014,875,836,282,399,1620,1095,366,308,191,1047,1294,664,665,104,1300,3637,2049,2055,1926,596,853,2870,2453,2332,653,1630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0058,0000041,3615,4757,3400,3148,2691,1625,1534,2905,2991,3096,1449,1402,6023,3042,3022,3089,1052,1785,3525,2698,2563,1024,2532,1742,1131,1124,1125,136,176,1250,1099,949,622,532,1713,545,456,456,201,374,1699,986,934,378,1369,3347,1853,1681,1671,410,538,2463,2120,2176,506,1066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0058,0000042,1090,6200,3345,3584,3300,1744,2475,3918,3796,3713,1317,2323,7476,4046,3675,3810,1485,1778,4460,3511,3172,1081,3032,2374,1808,1722,1306,628,729,1512,1248,1215,529,991,2017,1078,665,630,271,895,1629,885,700,577,1468,4351,2533,2371,2298,853,1260,3068,2907,2674,913,1369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0058,0000043,2272,3769,2465,2350,2182,1140,1835,2543,2376,2348,646,1440,3903,2045,1720,1695,649,1026,2069,2096,2051,318,1369,357,202,202,192,63,201,311,148,135,64,276,839,414,174,174,4,364,650,191,191,4,616,1821,1216,984,840,361,780,1302,1090,1076,359,839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0058,0000044,1552,2526,1780,1764,1788,481,747,1613,1385,1290,423,753,2894,1467,1316,1279,516,859,1604,1434,1354,511,1438,322,80,80,80,201,201,312,312,312,201,201,817,327,192,192,201,267,702,372,372,18,602,1503,970,891,846,256,348,1044,962,954,298,582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0058,0000045,2396,2928,2160,2123,1956,535,1284,1390,1242,1165,477,1285,3495,1977,1894,1882,421,1123,1730,1745,1789,411,1359,1041,892,881,881,38,336,682,600,599,89,301,1084,472,249,249,201,453,848,236,218,93,819,1845,1285,964,940,313,811,1225,984,956,155,830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0058,0000046,1630,2317,1652,1575,1244,966,1214,1427,1205,1266,616,1258,2884,1572,1402,1323,378,1012,1603,1357,1320,543,1066,756,490,324,315,140,359,606,495,460,181,351,946,351,176,166,58,321,830,356,359,60,720,1763,1121,925,768,468,649,1136,781,773,141,722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0058,0000047,3198,6684,3711,4033,3736,1739,2650,4289,4179,4126,1357,2405,8241,4403,3878,3879,1515,1898,4809,3744,3403,1129,3212,2567,2016,1940,1478,748,729,1540,1284,1248,535,991,2199,1186,684,649,271,982,1766,909,757,577,1595,4547,2583,2514,2398,879,1240,3308,3101,2842,1052,1526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0058,0000048,6078,7233,4979,4506,4261,1920,3142,4034,3596,3237,1786,2322,8913,5214,4982,4938,1165,2387,4841,4230,4005,1653,3696,1611,748,720,687,190,270,1412,1014,1038,229,809,1962,1223,947,746,614,907,1755,1051,998,241,1552,4655,2620,2528,2542,914,914,3382,2755,2621,841,1442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0058,0000049,2405,6266,4306,4013,3654,1818,2774,3539,2693,2760,1212,2371,7922,4741,4292,4251,1132,2351,4676,4146,3839,1242,3291,1294,876,688,572,352,506,1029,733,616,441,813,2463,1085,711,641,280,939,2118,1307,1332,191,1658,4136,2696,2231,2073,840,1518,2890,2701,2633,1021,1575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0058,0000050,4759,7374,4592,4196,4252,1894,3184,4163,3669,3587,1439,2522,9022,5281,5183,5088,1326,2749,4751,4632,4457,1319,3151,1857,1383,1185,1059,486,683,1163,1129,1099,222,464,2060,1141,518,483,233,979,1755,934,761,536,1628,4587,2822,2342,2076,956,1404,3166,2952,2677,991,1684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0058,0000051,3001,5146,3905,3627,3506,1768,3022,3299,2575,2385,1426,2132,7959,4977,4744,4876,1932,2320,4287,4140,4152,1817,3597,2421,1810,1202,1090,396,1289,1528,1313,1185,538,600,2073,1342,599,502,338,1221,1679,999,980,329,1646,4686,2271,2235,2164,776,1079,3373,3006,2836,824,1866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0058,0000052,7341,6555,3683,3882,3617,1946,2013,4559,4257,4099,1299,2125,9603,5201,4695,4768,1262,2671,5395,5279,5065,1602,3847,1319,908,862,858,87,315,958,952,922,234,191,1985,1002,719,713,127,704,1731,1279,1280,234,1516,5753,3298,2889,2597,866,1280,3683,3025,3114,719,1515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0058,0000053,8299,7042,4989,4698,4421,1934,2793,3836,3681,3616,1716,2156,8743,4807,4815,4626,1914,2207,4582,3904,3660,1367,3099,1731,1169,1132,1150,161,401,1471,1197,976,669,660,2384,1441,791,791,65,1198,2077,1292,1220,385,1715,5066,3308,2857,2704,999,1491,3685,3161,3216,695,1688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0058,0000054,3544,3621,2184,2111,1864,660,1091,1970,1294,1279,485,1060,4518,2387,1969,2006,315,1290,2425,2088,1917,711,1709,604,461,460,389,246,13,397,360,360,201,189,1407,702,338,330,70,683,1080,838,838,165,664,1831,1171,952,927,207,694,1279,1304,1302,311,372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0058,0000055,3854,4492,2721,2611,2417,905,1136,2810,2331,2192,720,1295,4581,2413,2405,2324,764,1508,2544,2416,2176,892,1902,741,400,396,396,201,67,631,459,459,201,385,1111,426,316,316,201,302,986,600,422,429,808,2328,1472,1428,1242,602,590,1432,1426,1399,539,696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0058,0000056,1124,2562,1882,1720,1682,649,1261,1351,1203,1220,647,900,3787,2307,2244,2192,581,1192,2011,1754,1718,406,1665,769,309,186,186,201,272,705,320,291,130,547,1059,473,296,232,196,429,835,382,382,201,742,2161,1381,1090,1009,304,706,1482,1317,1233,487,768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0058,0000057,3447,3947,2613,2435,2147,1072,1852,2579,2233,2162,624,1446,3617,1863,1611,1559,619,984,1952,1953,1903,318,1275,357,202,202,192,63,201,311,148,135,64,276,796,364,165,165,4,318,649,191,191,4,614,1842,1216,984,840,361,780,1292,1057,1041,359,726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
