ACSSF,2011e1,co,000,0170,0000011,303133,117648,70354,67006,3471,63535,3348,3063,285,47294,45528,2022,43506,1766,1523,243,91339,43804,39026,4977,34049,4778,4714,64,47535,42983,6539,36444,4552,4483,69,94146,39815,19417,8178,11239,20398,20319,79,54331,29066,8496,20570,25265,24650,615,389448,79656,57455,21243,45868,22201,104528,79948,56804,37579,24580,80572,68158,57077,19582,12414,52146,47617,44422,7718,4529,72546,67603,63125,10305,4943,303133,117648,112534,5493,107041,5114,4586,528,91339,82009,11516,70493,9330,9197,133,94146,48483,16674,31809,45663,44969,694
ACSSF,2011e1,co,000,0170,0000012,508461,206796,124229,118956,4767,114189,5273,4873,400,82567,79909,2882,77027,2658,2295,363,150215,73038,65218,7242,57976,7820,7677,143,77177,70174,9305,60869,7003,6877,126,151450,62772,30991,12258,18733,31781,31639,142,88678,49205,12100,37105,39473,38582,891,651074,129333,90764,37129,69520,38569,173475,124195,90073,55282,49280,131249,109303,93135,29535,21946,86994,78605,72517,15221,8389,130023,122413,114070,18097,7610,508461,206796,198865,7649,191216,7931,7168,763,150215,135392,16547,118845,14823,14554,269,151450,80196,24358,55838,71254,70221,1033
ACSSF,2011e1,co,000,0170,0000013,319370,143556,84140,82667,2943,79724,1473,1331,142,59416,58186,2395,55791,1230,672,558,87543,41897,39941,5595,34346,1956,1890,66,45646,43801,6124,37677,1845,1794,51,88271,32707,19602,7328,12274,13105,12733,372,55564,37138,12942,24196,18426,17704,722,447107,76051,49953,17212,40627,26098,104657,75690,47423,38552,28967,105896,82482,65569,23851,23414,58584,51811,47522,8317,6773,101919,94311,89224,9704,7608,319370,143556,140853,5338,135515,2703,2003,700,87543,83742,11719,72023,3801,3684,117,88271,56740,20270,36470,31531,30437,1094
ACSSF,2011e1,co,000,0170,0000014,432196,203271,114423,110365,4028,106337,4058,3180,878,88848,86703,3326,83377,2145,1787,358,122910,56212,52297,5125,47172,3915,3600,315,66698,61520,7766,53754,5178,4714,464,106015,38261,20629,6382,14247,17632,17092,540,67754,41889,11001,30888,25865,24879,986,578815,87911,62767,31194,40188,25144,123831,91923,66835,39211,31908,118862,96775,84821,24436,22087,71098,63214,58219,10916,7884,177113,168600,163998,17581,8513,432196,203271,197068,7354,189714,6203,4967,1236,122910,113817,12891,100926,9093,8314,779,106015,62518,17383,45135,43497,41971,1526
ACSSF,2011e1,co,000,0170,0000015,235411,97808,58721,56440,947,55493,2281,1755,526,39087,38246,931,37315,841,727,114,81084,35794,34198,1975,32223,1596,1571,25,45290,42884,1180,41704,2406,2259,147,56519,22940,13278,3139,10139,9662,9371,291,33579,20155,3260,16895,13424,13297,127,290114,41335,30885,20447,14015,10450,54390,42182,34014,14266,12208,41999,36419,33090,8393,5580,35630,33084,31783,3883,2546,116760,112864,108858,11386,3896,235411,97808,94686,1878,92808,3122,2482,640,81084,77082,3155,73927,4002,3830,172,56519,33433,6399,27034,23086,22668,418
ACSSF,2011e1,co,000,0170,0000016,479246,217173,119402,116002,6256,109746,3400,2603,797,97771,94483,4431,90052,3288,3048,240,137501,69020,64743,8132,56611,4277,3732,545,68481,65239,11748,53491,3242,3002,240,124572,50391,31329,13547,17782,19062,19029,33,74181,45075,16899,28176,29106,28050,1056,605611,130289,95321,34458,71735,34968,153552,112499,72254,55410,41053,96337,81944,67517,22293,14393,80458,72342,61271,17324,8116,144975,138623,134555,11000,6352,479246,217173,210485,10687,199798,6688,5651,1037,137501,129982,19880,110102,7519,6734,785,124572,76404,30446,45958,48168,47079,1089
ACSSF,2011e1,co,000,0170,0000017,204271,109920,65214,63867,707,63160,1347,985,362,44706,44220,329,43891,486,377,109,56267,21242,19176,921,18255,2066,1985,81,35025,32631,1708,30923,2394,2355,39,38084,12572,5495,634,4861,7077,6962,115,25512,16179,1006,15173,9333,9244,89,291096,16685,14168,9682,6534,2517,31396,23837,20176,7594,7559,40200,34311,32350,5642,5889,45990,44865,42879,4405,1125,156825,151483,147986,9526,5342,204271,109920,108087,1036,107051,1833,1362,471,56267,51807,2629,49178,4460,4340,120,38084,21674,1640,20034,16410,16206,204
ACSSF,2011e1,co,000,0170,0000018,444781,191387,110133,107350,9687,97663,2783,2321,462,81254,79163,3090,76073,2091,1930,161,122066,54150,49727,5874,43853,4423,3813,610,67916,63570,8242,55328,4346,4248,98,131328,46869,26697,10949,15748,20172,19762,410,84459,55129,14683,40446,29330,28945,385,604562,100413,76097,36362,51477,24316,131429,104031,75631,45422,27398,120031,103286,91279,26831,16745,83162,76194,72900,12348,6968,169527,161885,156597,23676,7642,444781,191387,186513,12777,173736,4874,4251,623,122066,113297,14116,99181,8769,8061,708,131328,81826,25632,56194,49502,48707,795
ACSSF,2011e1,co,000,0170,0000019,416245,200295,115976,112331,3698,108633,3645,2866,779,84319,81554,1988,79566,2765,2335,430,106291,44070,39298,2629,36669,4772,4735,37,62221,57630,5000,52630,4591,4147,444,109659,43295,21540,6025,15515,21755,21468,287,66364,35147,7754,27393,31217,30707,510,531390,64445,47580,23034,34365,16865,95780,75403,59622,32780,20377,100991,87167,77781,22632,13824,85767,79157,74481,13303,6610,184407,177415,173470,14534,6992,416245,200295,193885,5686,188199,6410,5201,1209,106291,96928,7629,89299,9363,8882,481,109659,56687,13779,42908,52972,52175,797
ACSSF,2011e1,co,000,0170,0000020,239710,95526,57088,55622,1900,53722,1466,994,472,38438,37142,1526,35616,1296,895,401,82307,36542,33298,2938,30360,3244,3244,0,45765,43043,3821,39222,2722,2645,77,61877,23743,12100,3444,8656,11643,11593,50,38134,22543,5377,17166,15591,15314,277,297048,56251,44440,25399,23860,11811,57182,47191,34810,21040,9991,60926,53580,49217,12778,7346,44283,41385,39771,6308,2898,78406,74113,71473,5923,4293,239710,95526,92764,3426,89338,2762,1889,873,82307,76341,6759,69582,5966,5889,77,61877,34643,8821,25822,27234,26907,327
ACSSF,2011e1,co,000,0170,0000021,111645,45536,26560,25470,1567,23903,1090,1090,0,18976,18774,597,18177,202,172,30,31112,13614,12342,2496,9846,1272,1198,74,17498,15684,2578,13106,1814,1585,229,34997,15043,7493,3489,4004,7550,7501,49,19954,10165,3919,6246,9789,9773,16,143666,23020,18115,9268,13927,4905,39157,31373,21028,15777,7784,28422,21912,17812,7646,6510,18988,17610,15792,3933,1378,34079,31713,29372,4763,2366,111645,45536,44244,2164,42080,1292,1262,30,31112,28026,5074,22952,3086,2783,303,34997,17658,7408,10250,17339,17274,65
ACSSF,2011e1,co,000,0170,0000022,117561,45101,24570,24017,2191,21826,553,344,209,20531,20114,1050,19064,417,380,37,29928,12922,11485,2656,8829,1437,1437,0,17006,15090,3708,11382,1916,1853,63,42532,18651,10028,5830,4198,8623,8623,0,23881,13003,6297,6706,10878,10731,147,154638,37415,30328,10266,24744,7087,38034,32543,19543,20884,5491,32735,29087,24769,9217,3648,22202,20962,18503,4242,1240,24252,23518,22823,2441,734,117561,45101,44131,3241,40890,970,724,246,29928,26575,6364,20211,3353,3290,63,42532,23031,12127,10904,19501,19354,147
ACSSF,2011e1,co,000,0170,0000023,184640,84079,47140,46378,2311,44067,762,413,349,36939,36002,1580,34422,937,808,129,47002,22962,21423,1638,19785,1539,1539,0,24040,23140,2189,20951,900,854,46,53559,20900,11727,4964,6763,9173,8941,232,32659,20817,4936,15881,11842,11686,156,252029,42331,33529,13187,23991,8802,63363,50529,36579,23397,12834,49493,41499,39080,7041,7994,28911,26131,24246,4780,2780,67931,63796,60172,6826,4135,184640,84079,82380,3891,78489,1699,1221,478,47002,44563,3827,40736,2439,2393,46,53559,32544,9900,22644,21015,20627,388
ACSSF,2011e1,co,000,0170,0000024,82831,38981,21820,21261,645,20616,559,458,101,17161,16554,869,15685,607,520,87,21396,9067,7832,413,7419,1235,1235,0,12329,11411,1203,10208,918,893,25,22454,8613,3685,1480,2205,4928,4851,77,13841,6824,1629,5195,7017,6901,116,106788,11779,9911,3797,7915,1868,21320,17353,12995,8298,3967,21237,19020,16753,4885,2217,19036,17210,16043,2893,1826,33416,32195,31329,2872,1221,82831,38981,37815,1514,36301,1166,978,188,21396,19243,1616,17627,2153,2128,25,22454,10509,3109,7400,11945,11752,193
ACSSF,2011e1,co,000,0170,0000025,238332,104522,56009,54571,2342,52229,1438,1245,193,48513,47681,2308,45373,832,773,59,73480,37010,35183,4096,31087,1827,1610,217,36470,34110,5832,28278,2360,1987,373,60330,21845,12859,3649,9210,8986,8793,193,38485,25982,7181,18801,12503,12266,237,328543,61419,40076,16088,28128,21343,91170,63667,44025,27115,27503,76383,57968,47076,18487,18415,42746,36211,32904,6365,6535,56825,53017,49894,7470,3808,238332,104522,102252,4650,97602,2270,2018,252,73480,69293,9928,59365,4187,3597,590,60330,38841,10830,28011,21489,21059,430
ACSSF,2011e1,co,000,0170,0000026,84377,28255,15909,15286,230,15056,623,465,158,12346,12232,380,11852,114,0,114,37429,17387,16963,885,16078,424,424,0,20042,19449,373,19076,593,541,52,18693,8449,5927,1183,4744,2522,2341,181,10244,6797,641,6156,3447,3398,49,90638,19303,15875,12999,3410,3428,16754,14124,12399,2789,2630,12774,11394,10495,2136,1380,8675,8303,8119,1028,372,33132,32395,31332,3209,737,84377,28255,27518,610,26908,737,465,272,37429,36412,1258,35154,1017,965,52,18693,12724,1824,10900,5969,5739,230
ACSSF,2011e1,co,000,0170,0000027,77701,39429,22735,21571,260,21311,1164,947,217,16694,16005,323,15682,689,569,120,18207,7022,6030,517,5513,992,959,33,11185,10132,883,9249,1053,962,91,20065,7385,3831,1001,2830,3554,3349,205,12680,7000,1193,5807,5680,5313,367,101666,7760,6671,4563,3504,1089,13334,11869,9509,5114,1465,19056,16699,15222,4940,2357,14131,13842,13409,1913,289,47385,44707,43705,3709,2678,77701,39429,37576,583,36993,1853,1516,337,18207,16162,1400,14762,2045,1921,124,20065,10831,2194,8637,9234,8662,572
ACSSF,2011e1,co,000,0170,0000028,308302,129820,77205,75307,6961,68346,1898,1578,320,52615,51032,1873,49159,1583,1517,66,86808,39118,36373,4744,31629,2745,2623,122,47690,45092,5655,39437,2598,2500,98,91674,33028,18506,8477,10029,14522,14286,236,58646,36711,10973,25738,21935,21591,344,411273,77129,56881,24568,40484,20248,96889,73882,52262,34433,23007,74188,62814,55045,16627,11374,55955,51062,48846,8982,4893,107112,102864,98930,16402,4248,308302,129820,126339,8834,117505,3481,3095,386,86808,81465,10399,71066,5343,5123,220,91674,55217,19450,35767,36457,35877,580
ACSSF,2011e1,co,000,0170,0000029,479246,217173,119402,116002,6256,109746,3400,2603,797,97771,94483,4431,90052,3288,3048,240,137501,69020,64743,8132,56611,4277,3732,545,68481,65239,11748,53491,3242,3002,240,124572,50391,31329,13547,17782,19062,19029,33,74181,45075,16899,28176,29106,28050,1056,605611,130289,95321,34458,71735,34968,153552,112499,72254,55410,41053,96337,81944,67517,22293,14393,80458,72342,61271,17324,8116,144975,138623,134555,11000,6352,479246,217173,210485,10687,199798,6688,5651,1037,137501,129982,19880,110102,7519,6734,785,124572,76404,30446,45958,48168,47079,1089
ACSSF,2011e1,co,000,0170,0000030,116555,47261,27743,27379,857,26522,364,169,195,19518,19372,331,19041,146,77,69,44022,19411,18655,1355,17300,756,756,0,24611,23619,1780,21839,992,992,0,25272,9252,6222,1407,4815,3030,2980,50,16020,10376,2706,7670,5644,5644,0,140052,33610,27860,20535,9394,5750,23576,20014,15790,6944,3562,30115,27918,25996,4350,2197,19653,18185,17540,2477,1468,33098,32447,31755,1802,651,116555,47261,46751,1188,45563,510,246,264,44022,42274,3135,39139,1748,1748,0,25272,16598,4113,12485,8674,8624,50
ACSSF,2011e1,co,000,0170,0000031,70992,27385,15324,15035,612,14423,289,75,214,12061,11666,532,11134,395,336,59,20148,10430,9477,956,8521,953,953,0,9718,9519,1185,8334,199,153,46,23459,9198,5670,2968,2702,3528,3375,153,14261,9171,2412,6759,5090,5079,11,89704,23682,19314,7219,13890,4368,24161,18673,13089,8165,5488,13256,11053,10124,2198,2203,10982,8834,7761,2490,2148,17623,15586,14680,2069,2037,70992,27385,26701,1144,25557,684,411,273,20148,18996,2141,16855,1152,1106,46,23459,14841,5380,9461,8618,8454,164
ACSSF,2011e1,co,000,0170,0000032,72022,40561,23647,23229,445,22784,418,269,149,16914,16753,0,16753,161,97,64,17430,7131,6263,369,5894,868,868,0,10299,9360,367,8993,939,939,0,14031,3824,1471,96,1375,2353,2238,115,10207,6392,238,6154,3815,3732,83,109304,5431,4886,4187,1061,545,9388,7037,5675,3041,2351,14899,13174,12770,2281,1725,17210,17026,16536,1538,184,62376,59737,58360,3985,2639,72022,40561,39982,445,39537,579,366,213,17430,15623,736,14887,1807,1807,0,14031,7863,334,7529,6168,5970,198
ACSSF,2011e1,co,000,0170,0000033,113454,50440,29451,28689,1308,27381,762,541,221,20989,20339,626,19713,650,559,91,29429,13526,11969,888,11081,1557,1520,37,15903,14743,1496,13247,1160,1160,0,33585,13273,6738,1682,5056,6535,6439,96,20312,9511,2795,6716,10801,10694,107,140732,24644,16664,8017,11289,7980,31060,25354,20140,11835,5706,25826,22072,19518,7172,3754,23684,20933,19441,4759,2751,35518,32469,31032,3439,3049,113454,50440,49028,1934,47094,1412,1100,312,29429,26712,2384,24328,2717,2680,37,33585,16249,4477,11772,17336,17133,203
ACSSF,2011e1,co,000,0170,0000034,65632,26835,17283,17118,274,16844,165,165,0,9552,9235,144,9091,317,317,0,20365,8613,8275,806,7469,338,338,0,11752,11065,461,10604,687,687,0,18432,6536,3205,1073,2132,3331,3262,69,11896,6908,1787,5121,4988,4988,0,86944,12139,7504,3197,6131,4635,21053,14512,10072,6788,6541,14084,11262,9958,2925,2822,11830,10641,9951,1261,1189,27838,26158,24138,3486,1680,65632,26835,26353,418,25935,482,482,0,20365,19340,1267,18073,1025,1025,0,18432,10113,2860,7253,8319,8250,69
ACSSF,2011e1,co,000,0170,0000035,51302,20442,12509,12438,477,11961,71,0,71,7933,7780,896,6884,153,153,0,14703,6432,5596,1102,4494,836,836,0,8271,7735,699,7036,536,536,0,16157,5439,2359,845,1514,3080,3080,0,10718,6081,1272,4809,4637,4637,0,67681,13247,9189,2971,8009,4058,17642,13937,9577,6867,3705,14158,10100,9234,3079,4058,10959,10452,10182,1122,507,11675,11124,11052,1003,551,51302,20442,20218,1373,18845,224,153,71,14703,13331,1801,11530,1372,1372,0,16157,8440,2117,6323,7717,7717,0
ACSSF,2011e1,co,000,0170,0000036,78513,28770,14958,14685,1215,13470,273,273,0,13812,13503,837,12666,309,309,0,20745,9014,8203,2013,6190,811,811,0,11731,10388,3038,7350,1343,1343,0,28998,13289,7744,4498,3246,5545,5545,0,15709,8844,5040,3804,6865,6802,63,102482,30936,25373,7303,21114,5563,29351,25160,15508,15777,4191,19216,16753,14424,4552,2463,10391,9646,8354,2237,745,12588,12326,12114,1269,262,78513,28770,28188,2052,26136,582,582,0,20745,18591,5051,13540,2154,2154,0,28998,16588,9538,7050,12410,12347,63
ACSSF,2011e1,co,000,0170,0000037,82983,41932,24729,24181,607,23574,548,473,75,17203,17072,592,16480,131,131,0,21485,9049,8551,894,7657,498,498,0,12436,12232,1414,10818,204,204,0,19566,7041,4320,854,3466,2721,2653,68,12525,8698,2421,6277,3827,3738,89,120837,14430,9586,4868,5978,4844,22293,17840,12218,7906,4453,25186,20784,17853,3803,4402,19776,17514,16123,1985,2262,39152,38295,37180,2535,857,82983,41932,41253,1199,40054,679,604,75,21485,20783,2308,18475,702,702,0,19566,13018,3275,9743,6548,6391,157
ACSSF,2011e1,co,000,0170,0000038,83979,41653,23384,22917,942,21975,467,379,88,18269,18068,401,17667,201,104,97,22616,10568,9729,1038,8691,839,773,66,12048,11252,565,10687,796,796,0,19710,7334,4666,2468,2198,2668,2668,0,12376,7166,1882,5284,5210,5187,23,107384,14524,10211,4183,8269,4313,20280,16521,13246,5214,3759,25266,20877,18078,5352,4389,15265,13893,12834,2508,1372,32049,31299,30481,2611,750,83979,41653,40985,1343,39642,668,483,185,22616,20981,1603,19378,1635,1569,66,19710,11832,4350,7482,7878,7855,23
ACSSF,2011e1,co,000,0170,0000039,84377,28255,15909,15286,230,15056,623,465,158,12346,12232,380,11852,114,0,114,37429,17387,16963,885,16078,424,424,0,20042,19449,373,19076,593,541,52,18693,8449,5927,1183,4744,2522,2341,181,10244,6797,641,6156,3447,3398,49,90638,19303,15875,12999,3410,3428,16754,14124,12399,2789,2630,12774,11394,10495,2136,1380,8675,8303,8119,1028,372,33132,32395,31332,3209,737,84377,28255,27518,610,26908,737,465,272,37429,36412,1258,35154,1017,965,52,18693,12724,1824,10900,5969,5739,230
ACSSF,2011e1,co,000,0170,0000040,308302,129820,77205,75307,6961,68346,1898,1578,320,52615,51032,1873,49159,1583,1517,66,86808,39118,36373,4744,31629,2745,2623,122,47690,45092,5655,39437,2598,2500,98,91674,33028,18506,8477,10029,14522,14286,236,58646,36711,10973,25738,21935,21591,344,411273,77129,56881,24568,40484,20248,96889,73882,52262,34433,23007,74188,62814,55045,16627,11374,55955,51062,48846,8982,4893,107112,102864,98930,16402,4248,308302,129820,126339,8834,117505,3481,3095,386,86808,81465,10399,71066,5343,5123,220,91674,55217,19450,35767,36457,35877,580
ACSSF,2011e1,co,000,0170,0000041,238332,104522,56009,54571,2342,52229,1438,1245,193,48513,47681,2308,45373,832,773,59,73480,37010,35183,4096,31087,1827,1610,217,36470,34110,5832,28278,2360,1987,373,60330,21845,12859,3649,9210,8986,8793,193,38485,25982,7181,18801,12503,12266,237,328543,61419,40076,16088,28128,21343,91170,63667,44025,27115,27503,76383,57968,47076,18487,18415,42746,36211,32904,6365,6535,56825,53017,49894,7470,3808,238332,104522,102252,4650,97602,2270,2018,252,73480,69293,9928,59365,4187,3597,590,60330,38841,10830,28011,21489,21059,430
ACSSF,2011e1,co,000,0170,0000042,479246,217173,119402,116002,6256,109746,3400,2603,797,97771,94483,4431,90052,3288,3048,240,137501,69020,64743,8132,56611,4277,3732,545,68481,65239,11748,53491,3242,3002,240,124572,50391,31329,13547,17782,19062,19029,33,74181,45075,16899,28176,29106,28050,1056,605611,130289,95321,34458,71735,34968,153552,112499,72254,55410,41053,96337,81944,67517,22293,14393,80458,72342,61271,17324,8116,144975,138623,134555,11000,6352,479246,217173,210485,10687,199798,6688,5651,1037,137501,129982,19880,110102,7519,6734,785,124572,76404,30446,45958,48168,47079,1089
ACSSF,2011e1,co,000,0170,0000043,116555,47261,27743,27379,857,26522,364,169,195,19518,19372,331,19041,146,77,69,44022,19411,18655,1355,17300,756,756,0,24611,23619,1780,21839,992,992,0,25272,9252,6222,1407,4815,3030,2980,50,16020,10376,2706,7670,5644,5644,0,140052,33610,27860,20535,9394,5750,23576,20014,15790,6944,3562,30115,27918,25996,4350,2197,19653,18185,17540,2477,1468,33098,32447,31755,1802,651,116555,47261,46751,1188,45563,510,246,264,44022,42274,3135,39139,1748,1748,0,25272,16598,4113,12485,8674,8624,50
ACSSF,2011e1,co,000,0170,0000044,51302,20442,12509,12438,477,11961,71,0,71,7933,7780,896,6884,153,153,0,14703,6432,5596,1102,4494,836,836,0,8271,7735,699,7036,536,536,0,16157,5439,2359,845,1514,3080,3080,0,10718,6081,1272,4809,4637,4637,0,67681,13247,9189,2971,8009,4058,17642,13937,9577,6867,3705,14158,10100,9234,3079,4058,10959,10452,10182,1122,507,11675,11124,11052,1003,551,51302,20442,20218,1373,18845,224,153,71,14703,13331,1801,11530,1372,1372,0,16157,8440,2117,6323,7717,7717,0
ACSSF,2011e1,co,000,0170,0000045,70992,27385,15324,15035,612,14423,289,75,214,12061,11666,532,11134,395,336,59,20148,10430,9477,956,8521,953,953,0,9718,9519,1185,8334,199,153,46,23459,9198,5670,2968,2702,3528,3375,153,14261,9171,2412,6759,5090,5079,11,89704,23682,19314,7219,13890,4368,24161,18673,13089,8165,5488,13256,11053,10124,2198,2203,10982,8834,7761,2490,2148,17623,15586,14680,2069,2037,70992,27385,26701,1144,25557,684,411,273,20148,18996,2141,16855,1152,1106,46,23459,14841,5380,9461,8618,8454,164
ACSSF,2011e1,co,000,0170,0000046,78513,28770,14958,14685,1215,13470,273,273,0,13812,13503,837,12666,309,309,0,20745,9014,8203,2013,6190,811,811,0,11731,10388,3038,7350,1343,1343,0,28998,13289,7744,4498,3246,5545,5545,0,15709,8844,5040,3804,6865,6802,63,102482,30936,25373,7303,21114,5563,29351,25160,15508,15777,4191,19216,16753,14424,4552,2463,10391,9646,8354,2237,745,12588,12326,12114,1269,262,78513,28770,28188,2052,26136,582,582,0,20745,18591,5051,13540,2154,2154,0,28998,16588,9538,7050,12410,12347,63
ACSSF,2011e1,co,000,0170,0000047,525810,237048,131728,127903,6712,121191,3825,2871,954,105320,101866,4577,97289,3454,3173,281,152175,75633,70759,8654,62105,4874,4264,610,76542,72848,12693,60155,3694,3454,240,136587,54813,33700,14672,19028,21113,21080,33,81774,49500,18713,30787,32274,31012,1262,664977,145396,104904,37802,79198,40492,167290,123529,79238,61555,43761,108080,91681,76320,23455,16399,85611,77063,65920,17693,8548,158600,151995,147816,11875,6605,525810,237048,229769,11289,218480,7279,6044,1235,152175,143607,21347,122260,8568,7718,850,136587,83200,33385,49815,53387,52092,1295
ACSSF,2011e1,co,000,0170,0000048,562731,262895,153199,149028,3901,145127,4171,3175,996,109696,107258,3086,104172,2438,2118,320,169919,76728,72098,4546,67552,4630,4478,152,93191,88801,5696,83105,4390,4243,147,129917,51804,31057,8834,22223,20747,20457,290,78113,50565,11304,39261,27548,26586,962,728999,100350,71273,39245,41395,29077,142806,108987,82846,39346,33819,136401,114283,100434,25564,22118,95332,86742,82840,10433,8590,254110,245757,238897,19581,8353,562731,262895,256286,6987,249299,6609,5293,1316,169919,160899,10242,150657,9020,8721,299,129917,81622,20138,61484,48295,47043,1252
