ACSSF,2011e1,co,000,0011,0000001,1732298,929,614,414,44900,9181,525,69,1386,2704,1718,58,760,1551,410,1143,109,1613,13916,699,4586,1419,13786,1530,1031,5623,0,554,4488,0,27559,4044,31434,69760,3374,394226,294,25703,7755,137025,20230,757979,395,13760,89,13104,991,2111,485674,605,183875,2172,7205,597,34,377,348,1198,72649,622,97983,6769,2803,40078,9593,41269,101750,1885,1747,4408,3023,0,11231,20,1320,247,165,0,565,0,0,0,1025,17,35,0,7414,423,91407,17476,1061,7261,38689,4269,0,170,0,0,0,87,403,2323,305,0,981,0,3615,606555,1732298,44900,9181,13786,27559,31434,69760,394226,25703,137025,20230,757979,13760,13104,485674,183875,7205,72649,97983,6769,40078,41269,101750,4408,11231,91407,17476,7261,38689,4269,693956
ACSSF,2011e1,co,000,0011,0000002,1315252,352,84,0,34336,5125,524,23,221,2318,338,23,522,746,410,752,109,1438,9376,508,3479,1419,10762,955,1031,4592,0,497,3540,0,21415,3419,24598,51358,3058,298159,253,19483,6792,105567,14226,560616,72,11353,89,9480,938,2040,368664,373,139635,901,5670,487,34,377,74,991,57325,413,74781,5096,2196,31701,6955,33074,72443,1440,1437,3479,2295,0,9688,20,1311,247,165,0,565,0,0,0,1025,17,35,0,6115,188,66102,12538,907,5608,28409,3687,0,170,0,0,0,31,403,2323,97,0,663,0,2950,479503,1315252,34336,5125,10762,21415,24598,51358,298159,19483,105567,14226,560616,11353,9480,368664,139635,5670,57325,74781,5096,31701,33074,72443,3479,9688,66102,12538,5608,28409,3687,546126
ACSSF,2011e1,co,000,0011,0000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417046,10564,4056,3024,6144,6836,18402,96067,6220,31458,6004,197363,2407,3624,117010,44240,1535,15324,23202,1673,8377,8195,29307,929,1543,25305,4938,1653,10280,582,147830
ACSSF,2011e1,co,000,0011,0000004,1601344,929,614,414,42208,9050,524,69,1386,2617,1718,58,717,1551,410,1101,109,1506,11584,508,4453,1419,12709,1509,1031,5306,0,554,4252,0,25937,3815,29127,64483,3326,363525,253,24021,7492,124067,19089,701905,395,12846,89,12483,991,2111,445813,605,171539,2158,6999,597,34,377,74,1198,67342,615,93316,6545,2420,36947,8903,38054,93337,1754,1726,4341,2729,0,10899,20,1311,247,165,0,565,0,0,0,984,17,35,0,7132,423,83797,15858,1061,6890,35530,3951,0,170,0,0,0,87,403,2323,305,0,663,0,3412,558656,1601344,42208,9050,12709,25937,29127,64483,363525,24021,124067,19089,701905,12846,12483,445813,171539,6999,67342,93316,6545,36947,38054,93337,4341,10899,83797,15858,6890,35530,3951,640080
ACSSF,2011e1,co,000,0011,0000005,1512672,929,614,414,40637,8984,524,69,1386,2586,1718,23,717,1551,410,1101,109,1120,10811,508,3861,1419,12346,1509,792,5306,0,554,4158,0,25334,3675,27872,60730,3279,339591,253,23026,6867,117375,17796,661336,373,12197,89,12339,991,2111,417345,605,163028,2037,6546,597,34,377,74,1198,63573,491,87833,6223,2403,35650,8728,35541,88007,1754,1647,3912,2542,0,10839,20,1311,247,165,0,565,0,0,0,984,17,35,0,7072,423,78619,14973,917,6608,33778,3951,0,170,0,0,0,87,403,2323,305,0,663,0,3184,531924,1512672,40637,8984,12346,25334,27872,60730,339591,23026,117375,17796,661336,12197,12339,417345,163028,6546,63573,87833,6223,35650,35541,88007,3912,10839,78619,14973,6608,33778,3951,609355
ACSSF,2011e1,co,000,0011,0000006,638359,352,84,0,18441,3756,376,23,0,1116,1411,23,146,429,232,328,65,459,4820,323,1406,948,4711,965,792,1830,0,281,2485,0,8883,1416,9843,24642,1994,132589,160,11800,3494,49277,6216,261845,0,6040,89,5811,589,1289,166776,350,71156,1350,4065,310,34,34,0,519,28765,212,35845,3027,1467,16382,3375,16301,32937,712,406,1551,1403,0,6668,20,1311,110,165,0,284,0,0,0,209,0,35,0,4111,423,31489,6239,289,2685,17035,1924,0,170,0,0,0,31,220,852,0,0,651,0,1380,254009,638359,18441,3756,4711,8883,9843,24642,132589,11800,49277,6216,261845,6040,5811,166776,71156,4065,28765,35845,3027,16382,16301,32937,1551,6668,31489,6239,2685,17035,1924,290019
ACSSF,2011e1,co,000,0011,0000007,874313,577,530,414,22196,5228,148,46,1386,1470,307,0,571,1122,178,773,44,661,5991,185,2455,471,7635,544,0,3476,0,273,1673,0,16451,2259,18029,36088,1285,207002,93,11226,3373,68098,11580,399491,373,6157,0,6528,402,822,250569,255,91872,687,2481,287,0,343,74,679,34808,279,51988,3196,936,19268,5353,19240,55070,1042,1241,2361,1139,0,4171,0,0,137,0,0,281,0,0,0,775,17,0,0,2961,0,47130,8734,628,3923,16743,2027,0,0,0,0,0,56,183,1471,305,0,12,0,1804,277915,874313,22196,5228,7635,16451,18029,36088,207002,11226,68098,11580,399491,6157,6528,250569,91872,2481,34808,51988,3196,19268,19240,55070,2361,4171,47130,8734,3923,16743,2027,319336
ACSSF,2011e1,co,000,0011,0000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88672,1571,66,363,603,1255,3753,23934,995,6692,1293,40569,649,144,28468,8511,453,3769,5483,322,1297,2513,5330,429,60,5178,885,282,1752,0,30725
ACSSF,2011e1,co,000,0011,0000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32244,742,35,145,328,246,1168,8600,158,3729,207,14388,172,51,10677,4257,57,1119,3299,0,323,1105,2015,0,60,1421,72,0,717,0,9397
ACSSF,2011e1,co,000,0011,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56428,829,31,218,275,1009,2585,15334,837,2963,1086,26181,477,93,17791,4254,396,2650,2184,322,974,1408,3315,429,0,3757,813,282,1035,0,21328
ACSSF,2011e1,co,000,0011,0000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130954,2692,131,1077,1622,2307,5277,30701,1682,12958,1141,56074,914,621,39861,12336,206,5307,4667,224,3131,3215,8413,67,332,7610,1618,371,3159,318,53876
ACSSF,2011e1,co,000,0011,0000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219626,4263,197,1440,2225,3562,9030,54635,2677,19650,2434,96643,1563,765,68329,20847,659,9076,10150,546,4428,5728,13743,496,392,12788,2503,653,4911,318,84601
ACSSF,2011e1,co,000,0011,0000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112854,5438,273,1013,1357,2055,4506,20662,1422,8319,958,47964,1006,684,27012,12201,253,3336,6117,219,1229,1791,5434,143,172,5619,817,982,1703,208,62815
ACSSF,2011e1,co,000,0011,0000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195544,5938,863,1623,1735,3930,7312,46498,1910,12476,1389,80927,1476,1233,53526,18028,1210,7609,9963,507,5368,4137,11884,201,2738,8648,2446,992,3814,1962,90745
ACSSF,2011e1,co,000,0011,0000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122618,3343,904,1195,3544,2287,5179,30118,1501,11928,1999,48970,1230,1769,35951,12603,1108,6389,10309,378,3957,2977,8166,430,365,6151,1227,763,2918,0,37577
ACSSF,2011e1,co,000,0011,0000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167322,4717,783,1654,2622,1646,6384,33808,2980,11748,2014,65478,2259,1442,46293,17219,835,8295,12227,1125,4566,3520,8320,255,3461,7882,1752,1611,4488,176,75084
ACSSF,2011e1,co,000,0011,0000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125623,2845,2296,602,2100,2995,4136,31338,1149,10540,1860,58931,1370,713,35593,16662,431,5736,8418,154,2498,3371,6335,419,648,7103,983,252,2422,172,39174
