ACSSF,2011m1,co,000,0084,0000001,3771,2621,3654,107,56,87,3646,3993,327,327,168,3968,4330,260,251,92,4291,3993,538,538,59,4015,6317,482,454,322,6321,2762,6917,1712,513,498,1648,521,442,6475,7489,1316,596,649,1142,380,306,7194,8716,1680,498,719,1546,860,890,8460,8993,1286,462,580,790,274,496,8790,12250,2425,812,815,2047,914,1018,12273,3092,9374,3258,915,1607,2269,1881,1352,1762,8729,11504,3585,1616,1551,2901,2454,1670,2208,10695,13427,4421,2043,1820,2615,3070,1708,2566,11944,12951,3693,2319,1760,2126,2591,1714,1881,11429,20036,8326,4764,4233,4026,5644,3110,4591,18204,2530,1836,4425,4254,2609,3428,928,4811,9008,11398,11400,7714,3818,8240,8415,7331,5889,3498,9005,15516,15978,8947,15248,2003,4497,4495,4096,4527,390,5053,5171,5859,5390,987,269,1312,2366,1597,282,1037,410,3771,15930,3510,14901,19542,4041,18443,21602,4922,20182,21604,4059,20003,30724,8881,28618
ACSSF,2011m1,co,000,0084,0000002,21024,4953,3462,55,55,201,3453,3678,270,270,201,3693,4086,260,251,92,4037,3028,538,538,59,3058,5359,483,454,323,5308,9565,6300,1600,490,477,1576,521,442,5793,6614,1063,560,620,848,378,298,6386,7307,1474,498,597,1250,513,514,6975,6899,1085,406,511,732,274,496,6879,11336,2225,669,600,1812,784,933,11060,15006,9059,3186,946,1446,2041,1760,1189,1632,8263,9976,3518,1371,1476,2688,2351,1660,2195,9289,12109,3642,1827,1611,2142,2466,1452,2180,10767,11255,3462,2256,1562,1984,2222,1564,1698,10002,22944,7981,4109,3973,3731,5350,2821,4115,20843,21357,11474,3551,3434,2225,2588,952,11154,11902,12044,10547,7188,14295,8068,8225,6879,5873,3054,15601,19103,18815,8351,14274,4914,4402,4395,4047,4396,356,5835,5897,5111,5922,948,290,1613,2245,1771,289,544,490,21024,15018,3376,13824,16804,3909,16004,19304,4061,17988,17276,3806,16053,31994,8558,30198
ACSSF,2011m1,co,000,0084,0000003,20452,5149,980,88,9,87,967,1344,184,184,168,1323,2004,201,201,201,2004,2804,201,201,201,2804,4761,38,35,38,4761,9775,2475,400,128,125,352,201,201,2471,3854,745,147,168,715,43,65,3648,3880,944,201,487,823,682,701,3675,5491,609,189,192,320,201,201,5393,9007,1538,588,602,1396,485,458,8646,14452,3895,1362,328,694,1009,1046,728,946,3635,4218,1304,678,391,917,825,476,884,3980,4467,1731,699,625,1014,1493,773,836,4315,5378,1659,791,933,1038,1318,612,991,4950,14376,3602,2665,1287,2079,2478,1611,2010,14266,20804,11637,2329,2247,1743,1606,562,11532,10753,9936,5449,4226,14004,4056,3568,2953,2479,1643,14350,13399,12943,3862,6825,4815,2207,2202,2033,2176,119,4136,4134,4183,3765,255,783,1845,4146,2814,777,1712,1632,20452,5578,1384,5412,7769,1559,7333,8628,1889,8287,11010,1835,10636,19735,4044,19810
ACSSF,2011m1,co,000,0084,0000004,6621,2508,3528,107,56,87,3519,3928,270,270,201,3932,4090,260,251,92,4041,3742,264,264,59,3735,5978,482,454,322,5993,3208,6854,1685,512,456,1635,519,442,6409,7398,1307,560,646,1112,378,281,7121,8237,1641,498,597,1528,854,882,7913,8487,1253,462,569,760,274,496,8279,12116,2409,845,801,1951,910,1013,12232,4917,9012,3215,829,1598,2279,1789,1354,1760,8324,11213,3595,1521,1447,2761,2529,1644,2123,10375,13108,3963,1986,1732,2408,2581,1543,2370,11740,12360,3706,2316,1678,2104,2519,1634,1826,10702,20145,7901,4527,3976,3985,5383,2949,4536,18419,5913,2704,4273,4165,2644,3352,930,5261,8951,11485,10935,7662,5122,7925,8263,7063,5798,3390,8290,15518,15481,8300,15392,2354,4423,4428,3973,4427,371,4803,4955,5570,5017,966,303,1369,2735,1605,324,1170,448,6621,15482,3444,14311,19211,4044,18198,20781,4433,19432,20530,4166,18778,30967,8527,29229
ACSSF,2011m1,co,000,0084,0000005,6314,2412,3312,107,56,87,3297,3773,270,270,201,3777,3913,260,251,92,3846,3762,264,264,59,3742,6003,472,454,314,6003,3067,6488,1686,510,456,1634,519,442,6088,7330,1269,561,505,1115,378,281,7059,8229,1602,498,597,1483,854,860,7873,8184,1237,462,569,732,253,496,7943,12194,2402,818,772,1966,868,941,12149,4993,8475,3104,897,1403,2258,1727,1278,1720,7715,10337,3423,1479,1431,2645,2468,1543,2058,9619,13179,3712,1821,1598,2053,2415,1573,2284,11671,11823,3671,2218,1588,2054,2528,1637,1843,10222,19727,7783,4431,3999,3924,5360,2938,4464,17457,5195,2026,4154,4051,2628,3269,930,4757,8237,11491,11204,7055,4594,7942,8449,7085,5749,3047,7754,15172,15616,8137,14975,1878,4389,4376,4026,4350,371,4611,4680,5207,4863,961,326,1325,2836,1579,342,1116,468,6314,14647,3298,13528,18261,3894,17409,21102,4244,19572,19671,4167,17873,31120,8409,28944
ACSSF,2011m1,co,000,0084,0000006,4806,3481,2690,55,55,201,2682,2888,175,175,201,2885,2377,201,201,201,2377,2921,201,201,201,2921,3648,202,202,201,3666,5649,4927,751,261,410,659,497,378,4783,4238,973,481,208,844,275,127,4083,4503,1044,326,474,916,495,471,4361,4421,883,323,495,388,225,260,4242,8146,1331,403,403,1139,554,556,8148,8131,7626,2588,677,1042,1837,1218,849,1286,6745,6961,2685,1122,1442,2054,1786,1145,1634,6074,8310,2196,1262,1007,1351,1523,998,1444,7635,8344,2637,1337,1380,1468,1726,1406,1318,7432,14255,5479,2559,2704,3349,3619,2034,2921,12606,3847,6851,2702,2610,1374,2274,864,6614,7961,8761,8208,6011,7366,6026,5586,4386,4133,2636,8483,11710,11683,6082,10427,4606,3728,3732,2904,3729,303,4252,4277,4086,4363,594,808,1670,2840,2323,847,1267,785,4806,11744,2733,10903,11336,3143,10415,12079,2538,11430,13315,2947,12113,19682,5552,18760
ACSSF,2011m1,co,000,0084,0000007,5538,3836,2423,88,9,87,2418,2564,196,196,201,2550,2887,260,251,92,2812,3133,264,264,59,3104,4724,432,406,314,4757,5941,4678,1515,443,177,1478,189,205,4318,5883,832,285,478,721,249,266,5652,6535,1223,368,363,1133,690,709,6156,6379,838,311,213,627,117,429,6228,9547,2008,756,660,1649,625,747,9139,7908,5406,2018,648,865,1567,1392,953,1311,4711,7108,2416,1086,837,1509,1709,1040,1376,7030,8509,2908,1264,1265,1665,2061,1237,1572,7505,8843,2756,1676,955,1760,1802,926,1473,8300,14526,5438,3467,2718,2764,4056,2291,3365,13064,5012,7165,3160,3116,2454,2179,426,7664,8284,9023,7773,5612,6946,6235,6176,5086,3848,2418,7423,11187,10734,5550,10440,4996,3172,3161,3081,3023,180,4874,4704,4651,4711,699,587,3256,3693,3453,550,1931,1071,5538,9644,2547,8649,13429,2553,13186,15063,3434,14019,15365,3075,14819,22257,5937,20541
ACSSF,2011m1,co,000,0084,0000008,3506,741,952,201,201,201,952,873,201,201,201,873,1015,201,201,201,1015,1024,201,201,201,1024,1154,81,201,81,1153,1743,1775,125,42,201,118,201,201,1750,1803,553,20,419,398,201,201,1588,2133,289,201,201,289,201,143,2136,1328,194,201,201,143,133,133,1348,3058,348,163,114,313,247,216,3050,2974,1944,875,203,488,331,574,390,572,1887,3671,652,225,244,509,320,348,399,3507,3016,1025,471,395,789,801,479,497,2742,3731,969,586,372,442,534,250,399,3625,6207,1766,935,589,957,1107,684,985,6257,3436,1688,721,721,520,548,201,1728,2729,2890,2370,2390,2938,2241,1731,1209,1300,1042,3604,5174,5116,1607,4664,1437,1128,1128,1111,1112,201,1628,1623,1567,1631,35,1591,2928,7252,4140,1911,3367,2199,3506,3870,902,3843,5241,868,5029,5194,1038,4990,5074,1011,5067,8898,1820,8905
ACSSF,2011m1,co,000,0084,0000009,7328,1154,891,201,201,201,891,358,201,201,201,358,604,201,201,201,604,348,201,201,201,348,640,81,201,81,644,2598,1327,112,201,201,112,201,201,1302,1168,279,201,279,201,201,201,1146,1471,107,201,201,107,201,107,1469,594,133,201,201,201,133,133,609,2344,269,163,201,211,211,132,2362,5267,1401,724,49,395,276,522,387,531,1196,2461,523,67,240,424,262,335,365,2361,2156,658,303,176,451,357,266,274,2090,1646,635,449,252,370,363,146,285,1545,4814,1225,690,511,539,646,440,580,4522,7386,3332,433,433,382,242,201,3362,3424,2973,2179,941,5269,1490,1061,609,870,750,5273,4348,4032,1186,4098,1488,882,882,816,882,201,1275,1274,1012,1278,35,2476,6163,37058,7891,2910,3857,3179,7328,3233,736,3033,3555,646,3458,3498,666,3410,2081,666,2037,6647,1285,6338
ACSSF,2011m1,co,000,0084,0000010,7891,1327,643,201,201,201,643,827,201,201,201,827,750,201,201,201,750,986,201,201,201,986,1067,201,201,201,1067,2960,1274,57,42,201,42,201,201,1269,1295,534,20,310,398,201,201,1001,1689,269,201,201,269,201,96,1655,1174,143,201,201,143,201,201,1184,2686,222,201,114,222,115,174,2674,5538,1485,505,194,263,230,290,113,261,1499,2530,387,193,58,309,208,78,161,2435,2190,841,371,349,677,735,372,386,1869,3512,698,281,273,238,459,188,266,3282,6720,1460,719,475,822,993,586,779,6360,7868,3589,640,640,361,534,201,3598,3462,2905,2110,2089,5153,1668,1295,975,967,798,5104,4998,4859,1233,3593,1584,799,799,733,792,201,1365,1365,1452,1322,201,1535,4765,6794,7523,1384,2071,2141,7891,2580,521,2656,3526,671,3357,4048,887,3726,4866,699,4703,8975,1498,8610
