ACSSF,2011m1,co,000,0176,0000001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2011m1,co,000,0176,0000002,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0176,0000003,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0176,0000004,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0176,0000005,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0176,0000006,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0176,0000007,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0176,0000008,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0176,0000009,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0176,0000010,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0176,0000011,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0176,0000012,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0176,0000013,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2011m1,co,000,0176,0000014,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2011m1,co,000,0176,0000015,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2011m1,co,000,0176,0000016,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2011m1,co,000,0176,0000017,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2011m1,co,000,0176,0000018,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2011m1,co,000,0176,0000019,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2011m1,co,000,0176,0000020,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2011m1,co,000,0176,0000021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2011m1,co,000,0176,0000022,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2011m1,co,000,0176,0000023,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2011m1,co,000,0176,0000024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2011m1,co,000,0176,0000025,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2011m1,co,000,0176,0000026,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2011m1,co,000,0176,0000027,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2011m1,co,000,0176,0000028,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2011m1,co,000,0176,0000029,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2011m1,co,000,0176,0000030,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2011m1,co,000,0176,0000031,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2011m1,co,000,0176,0000032,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2011m1,co,000,0176,0000033,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2011m1,co,000,0176,0000034,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2011m1,co,000,0176,0000035,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2011m1,co,000,0176,0000036,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2011m1,co,000,0176,0000037,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2011m1,co,000,0176,0000038,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2011m1,co,000,0176,0000039,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2011m1,co,000,0176,0000040,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2011m1,co,000,0176,0000041,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2011m1,co,000,0176,0000042,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2011m1,co,000,0176,0000043,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2011m1,co,000,0176,0000044,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2011m1,co,000,0176,0000045,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2011m1,co,000,0176,0000046,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2011m1,co,000,0176,0000047,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0176,0000048,,,,,,,,,,,,,,,,
