ACSSF,2011m1,co,000,0099,0000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10050,5811,3851,201,3851,50,55,1016,564,814,651,547,1001,976,894,1098,1292,826,1309,756,895,732,942,949,460,4348,2502,3563,1339,1048,687,583,1337,541,845,600,407,584,806,467,900,242,54,120,135,352,108,201,5554,3006,201,3006,201,60,1087,400,304,781,815,639,816,725,996,1024,618,802,573,637,510,34,357,366,4210,2869,3137,1363,807,894,1321,935,912,870,617,618,259,352,425,235,201,201,129,27,201,201,435
ACSSF,2011m1,co,000,0099,0000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9667,5705,3718,201,3718,50,55,1016,564,712,625,540,968,877,861,1133,1295,795,1029,708,894,647,936,929,406,4151,2333,3412,1205,941,680,578,1335,507,832,600,404,513,804,467,521,187,54,74,97,346,108,201,5333,2857,201,2857,201,60,334,400,303,774,814,616,748,717,988,991,609,782,572,583,425,201,338,104,4208,2801,3056,1324,784,934,1303,893,908,858,401,606,150,352,425,235,201,201,129,201,201,201,458
ACSSF,2011m1,co,000,0099,0000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0099,0000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10213,5862,3881,201,3881,50,55,1016,564,766,642,540,964,963,894,1097,1300,784,1309,755,888,715,933,950,416,4358,2488,3502,1319,1012,673,580,1337,507,845,600,407,584,804,461,900,242,54,120,97,352,108,201,5647,3008,201,3008,201,60,1087,400,303,801,805,616,786,708,988,998,610,799,572,605,510,201,357,368,4265,2892,3100,1344,801,884,1302,942,889,791,609,618,183,352,382,235,201,201,129,201,201,201,435
ACSSF,2011m1,co,000,0099,0000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8933,5112,3364,201,3364,50,55,950,259,766,612,500,519,819,894,1003,1300,769,1186,752,888,650,935,949,416,4059,2280,3315,1174,941,605,536,1337,504,848,600,368,584,804,461,900,141,54,120,97,346,108,201,5151,2832,201,2832,201,60,402,368,303,801,797,616,775,708,988,974,549,799,572,524,490,201,357,368,3997,2719,3048,1319,804,888,963,945,889,791,391,618,150,352,382,235,201,201,129,201,201,201,435
ACSSF,2011m1,co,000,0099,0000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7790,4509,2742,201,2742,50,201,881,200,747,588,475,347,756,770,906,1219,565,897,533,449,383,242,599,210,3447,1840,2906,1032,800,589,407,926,398,805,554,271,568,568,461,511,117,201,74,97,346,86,201,4451,2436,201,2436,201,201,295,325,222,783,797,433,650,652,773,846,291,585,561,433,433,201,185,71,3364,2528,2148,946,603,815,800,712,602,767,303,400,135,204,236,224,201,201,103,201,201,201,43
ACSSF,2011m1,co,000,0099,0000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5067,2767,1818,201,1818,201,55,344,160,155,276,192,403,405,425,554,537,551,675,454,831,523,896,676,358,2245,1176,1818,668,500,314,325,1018,301,294,209,258,138,538,201,779,73,54,93,201,201,62,201,3158,1491,201,1491,201,60,274,185,223,234,201,386,338,244,553,641,450,392,101,256,251,201,303,361,2486,1633,1863,820,473,494,538,549,516,292,192,470,65,328,260,63,201,201,77,201,201,201,431
ACSSF,2011m1,co,000,0099,0000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0099,0000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0099,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0099,0000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
