ACSSF,2011e1,co,000,0125,0000001,34856,41983,26952,65753,35733,48422,41848,22759,42478,38787,60646,50727,44376,48837,36842,42636,59880,44987,23550,34248,34615,33959,16154,19083,15664,23665,53945,41230,45035,28051,66320,35805,52349,46062,28393,45550,40282,67425,60826,53000,65114,38494,52959,75849,42327,26082,45617,41647,50388,18956,24733,17360,32385,62377,28654,31689,21276,61118,34414,36540,34075,18066,39118,35799,48139,40717,39754,40854,35795,31670,41452,50123,20692,31238,31664,30969,14036,13728,14109,17781,45919,2492419,1326411,50972,25721,25251,160128,122290,47833,142684,87466,68949,18517,46386,81131,49598,31533,193518,125217,1174,67127,136101,70687,65414,127570,32094,95476,59611,70721,1166008,11786,7170,4616,17121,50174,17918,143353,30711,24195,6516,29846,95947,65544,30403,139418,93215,1067,45136,369657,146067,223590,130419,28463,101956,70307,59351
ACSSF,2011e1,co,000,0125,0000002,33160,49746,26706,65859,34120,45039,43714,22048,41837,38172,57052,48186,43315,47865,36275,41212,57055,41761,23374,33955,34171,33784,15693,17457,15339,23081,53583,39882,51696,27307,66652,34270,50494,47023,27463,42252,38419,68274,56689,51504,61130,36504,51275,72460,39908,25304,42875,39321,49245,17414,22287,16759,31362,61855,28117,40877,25334,60971,32132,34344,34519,17173,40857,37440,46124,39666,39576,40794,36009,31079,40466,51307,21183,31354,31898,31044,13879,14236,13810,17799,46327,1929595,1024844,23304,7569,15735,118484,93742,37990,111470,65695,53245,12450,36695,66594,40018,26576,155525,99250,966,55309,111430,57595,53835,106076,24802,81274,46705,51134,904751,7619,3796,3823,12067,36594,14030,115593,21934,16850,5084,24784,71370,48862,22508,111136,73192,942,37002,287724,111378,176346,102158,20367,81791,57754,41988
ACSSF,2011e1,co,000,0125,0000003,39607,37665,27051,65570,40427,58889,35725,25395,47423,40447,62205,66569,47409,50922,41040,52538,67430,58216,25600,35341,36049,34648,18533,22386,16996,25921,54541,50255,40294,28339,65791,40602,67084,37591,31810,51141,45883,63102,68947,65277,77126,50236,66588,85538,59293,31570,52167,51503,60865,27057,33179,24266,37079,65854,30502,22004,15733,63029,37832,41819,30349,21085,35537,32026,61516,45976,40213,41018,34224,37032,47758,43406,18124,30861,31071,30680,14785,12495,15329,17733,44669,562824,301567,27668,18152,9516,41644,28548,9843,31214,21771,15704,6067,9691,14537,9580,4957,37993,25967,208,11818,24671,13092,11579,21494,7292,14202,12906,19587,261257,4167,3374,793,5054,13580,3888,27760,8777,7345,1432,5062,24577,16682,7895,28282,20023,125,8134,81933,34689,47244,28261,8096,20165,12553,17363
ACSSF,2011e1,co,000,0125,0000004,35288,42243,26557,66426,35705,50097,42044,22878,42906,39372,60254,50994,45049,49973,36452,43715,60551,47869,23536,35094,35376,34831,15892,17653,15526,24050,56290,41540,43217,26870,66241,35674,54018,46015,28524,45657,40533,66475,61206,54486,66158,37236,53826,76184,42166,26152,45915,41941,50444,18419,23338,17149,33094,64757,29285,36665,25774,67334,36115,36776,35009,17927,39889,36335,48395,41215,39930,40987,35756,31835,41987,50379,20549,31854,32307,31602,13931,13309,14071,18616,46879,2309585,1226653,35390,15529,19861,143891,117307,45725,133602,80439,64902,15537,44753,75562,47316,28246,186040,121979,1161,62900,127669,66732,60937,117273,28825,88448,54541,64461,1082932,9437,5306,4131,15602,48090,16569,132789,28801,22938,5863,28664,89276,61086,28190,133318,89049,1040,43229,340887,134192,206695,121007,25533,95474,64866,53626
ACSSF,2011e1,co,000,0125,0000005,35551,45919,25343,67263,35670,50629,42034,22895,43052,39540,60615,51791,45046,50050,36124,44130,60634,51108,23428,35278,35488,35100,15608,17294,15222,23994,57126,41922,46537,25451,66970,35620,56029,46048,28620,45864,40692,67683,62196,55250,66610,37077,54649,75849,57638,25859,46084,41878,50710,17689,23419,16592,34405,66155,29615,41471,24937,69219,36245,37076,35511,17872,39643,36308,48407,41417,39889,41050,35366,32125,42236,50956,20759,32022,32436,31792,13661,12779,13873,18565,46979,2176824,1151319,29423,10807,18616,131133,111707,43951,126856,77001,62836,14165,43338,72013,46060,25953,178889,119219,1030,58640,123257,64395,58862,103884,26320,77564,51012,58855,1025505,8209,4166,4043,14551,45916,16270,126170,28079,22337,5742,27676,84773,59450,25323,128090,86433,979,40678,322512,126185,196327,110198,23715,86483,62180,50881
ACSSF,2011e1,co,000,0125,0000006,31819,51999,16350,72096,31702,41013,40074,21512,36882,32068,58860,47237,41424,44401,36006,38682,54754,39738,21916,33614,34567,32971,15682,18099,15281,22145,54683,36521,65181,14729,80485,31405,46769,41522,26593,36657,32075,65687,58825,50246,56910,35674,46169,67343,39507,24166,41422,38677,45946,16306,21153,15375,34415,62940,27470,32876,17497,51662,36869,31721,33922,17138,37272,32045,50968,37393,38299,39440,36232,29760,41087,40549,19890,31510,32447,30862,15271,15645,15228,16266,46462,973472,512636,9878,3428,6450,57381,45808,20618,54963,31478,26627,4851,18289,28045,16552,11493,81092,51532,594,28966,63055,33572,29483,54875,11917,42958,21963,25191,460836,3163,1949,1214,5427,19288,6119,53651,10034,8157,1877,12075,37340,25388,11952,57271,36568,204,20499,152059,60882,91177,54084,9708,44376,30020,20305
ACSSF,2011e1,co,000,0125,0000007,38612,44075,26869,61388,39019,58275,45167,24045,46959,43795,61074,56018,48382,54724,36239,51049,65610,52244,25436,36583,36455,36666,15473,16630,15102,25010,60034,47770,42311,27209,57401,39534,61897,50714,29897,50694,46200,68796,67948,60805,72418,39944,63599,81684,58121,28376,50802,46763,52175,19980,25975,18251,34398,68834,30890,53484,25928,74575,34096,42047,37631,18540,40420,37998,43755,46293,40784,41838,33969,34584,45146,51563,22494,32458,32424,32474,12376,12035,12501,20627,47792,1203352,638683,19545,7379,12166,73752,65899,23333,71893,45523,36209,9314,25049,43968,29508,14460,97797,67687,436,29674,60202,30823,29379,49009,14403,34606,29049,33664,564669,5046,2217,2829,9124,26628,10151,72519,18045,14180,3865,15601,47433,34062,13371,70819,49865,775,20179,170453,65303,105150,56114,14007,42107,32160,30576
ACSSF,2011e1,co,000,0125,0000008,30571,32401,29429,60190,35892,34627,45069,22622,41310,31977,51132,32239,45105,42332,45962,38948,59411,38168,25474,31673,33633,30501,19187,22532,18545,25063,50927,35481,36601,29725,60516,35947,36667,45890,26690,40321,31731,51500,32339,50292,51225,41895,50537,101147,.,35066,41620,45409,40913,22212,22762,22138,27537,51896,25360,26660,26851,12200,28698,30915,16132,18293,45601,43589,47480,27011,41753,33255,46356,25347,32083,.,17675,29377,30487,29087,16041,19747,15615,20079,43268,132761,75334,5967,4722,1245,12758,5600,1774,6746,3438,2066,1372,1415,3549,1256,2293,7151,2760,131,4260,4412,2337,2075,13389,2505,10884,3529,5606,57427,1228,1140,88,1051,2174,299,6619,722,601,121,988,4503,1636,2867,5228,2616,61,2551,18375,8007,10368,10809,1818,8991,2686,2745
ACSSF,2011e1,co,000,0125,0000009,25161,43782,31599,70732,45584,24826,45651,20326,33044,18060,43162,34970,49718,50112,49650,24920,58734,.,9391,24309,20796,26667,15924,30271,11663,20054,46925,30239,43718,21834,70732,45224,25547,46005,26538,33135,12308,41356,38233,40583,42470,18966,52167,125306,.,16710,40241,17107,41444,19341,30948,16871,21966,50512,19289,60149,60149,.,80339,21822,17326,16566,19832,18694,.,25815,63517,50833,63684,14987,24688,.,9225,22441,21110,23270,9571,23673,8070,4031,39500,44455,24523,1314,809,505,2617,1982,1044,2050,917,474,443,619,951,586,365,2885,1422,0,1463,1399,575,824,4833,673,4160,1535,2377,19932,294,294,0,268,1074,129,2646,211,150,61,356,1282,162,1120,2099,1008,0,1091,6099,2379,3720,3880,550,3330,670,924
ACSSF,2011e1,co,000,0125,0000010,32439,30466,29254,50788,33773,40369,34648,23709,44198,39757,60043,31778,41478,41658,41222,41424,61472,38168,29125,34085,36583,31507,21435,15500,22192,32723,55413,36409,35123,29842,51194,35092,45387,37115,26983,42080,36810,60048,31533,51377,52257,50887,48759,87137,.,36698,42663,50131,40182,26470,12383,27811,35068,56421,27844,25894,26085,12200,9343,33510,15255,19474,46006,45371,58750,40212,31031,32534,27214,36521,41555,.,22426,31388,32705,30322,17392,16150,17693,27054,50429,88306,50811,4653,3913,740,10141,3618,730,4696,2521,1592,929,796,2598,670,1928,4266,1338,131,2797,3013,1762,1251,8556,1832,6724,1994,3229,37495,934,846,88,783,1100,170,3973,511,451,60,632,3221,1474,1747,3129,1608,61,1460,12276,5628,6648,6929,1268,5661,2016,1821
