ACSSF,2011m1,co,000,0127,0000001,395,2574,3714,5518,1901,2802,2479,1726,923,1237,7241,3572,1194,2677,3402,2646,2612,12575,2548,1241,1293,1718,1132,2580,1169,1304,2514,360,2107,4733,5346,2065,3662,2654,1350,1112,3832,4230,3480,3293,4420,6302,3872,3018,40711,1804,1025,1383,7370,979,3785,2087,2050,2443,441,10000,5044,9237,3571,4809,3419,1344,2001,5113,6687,5166,2455,2016,4692,3670,1762,14414,3575,615,1642,1975,1868,3751,1217,1858,3103,16365,10496,3361,2267,2651,4990,5406,3429,6042,4043,3462,2117,3543,3971,3622,2298,6982,6030,481,3636,5192,3360,4455,4445,2341,4007,3194,4419,11457,1437,1123,882,1869,3448,2043,4225,2499,1998,1516,2955,4646,3874,2759,5094,4406,439,2566,6989,4902,6289,4358,1564,4205,3195,4527
ACSSF,2011m1,co,000,0127,0000002,659,8425,4547,7968,843,911,3194,1120,3276,1185,9283,6296,1730,2117,3799,1557,1839,14218,2262,1535,1435,1216,1214,3102,1593,1457,2070,414,5925,6443,7319,861,3889,2045,1276,1477,2729,7672,5423,3819,6928,5425,2362,2506,17538,2608,1037,2834,7999,2652,3033,1589,2570,2510,856,9731,2726,8560,6340,4492,4531,1727,1253,2441,5508,3944,2454,2124,5996,3334,2313,25134,3041,669,1786,1979,1524,3657,929,2347,2967,16195,11204,2406,1355,2132,4330,4729,2871,5419,3733,3345,1595,2979,3717,3265,2331,5666,4606,474,3007,4915,3101,4064,3877,2096,3639,2881,3860,9951,1173,893,841,1301,2492,1741,3961,2065,1644,1171,2531,4028,3348,2360,4713,4163,427,2357,6634,4024,5914,4077,1332,3910,2928,3436
ACSSF,2011m1,co,000,0127,0000003,561,6904,4878,7663,4933,7831,4959,2450,3220,3094,10680,9535,4455,11045,8214,6124,5171,114721,6386,2597,4027,3872,3004,6068,3336,5143,6330,2835,6171,5912,9522,3816,10833,15443,9471,7928,3325,10082,10831,11072,11538,8058,9396,9065,36004,5485,5267,6350,13946,4994,8519,7966,6956,3738,773,8622,3600,14623,2995,9062,5780,4634,8632,6280,22296,36445,5297,3932,15574,5279,9552,.,8882,2366,3709,3629,2198,8638,3819,5002,5105,12101,7668,2449,2072,1425,2984,3057,1992,2498,2397,1828,1290,1782,2110,1757,1166,2918,2658,86,1941,2661,1582,1964,1960,1032,1654,1622,2124,7091,853,733,339,1054,2293,902,2184,1382,1059,726,1368,2765,2445,1290,2529,2217,167,1389,3403,2398,2833,2167,775,2028,1162,2571
ACSSF,2011m1,co,000,0127,0000004,399,6037,4032,5309,2024,2828,2473,1605,895,1476,8481,4640,1170,4072,2877,2238,3434,12416,2656,844,1405,2414,1188,2892,1285,1491,2400,370,8973,7273,5528,2172,2200,2954,2012,1061,3166,4869,5128,4187,4935,6189,3876,2932,39182,1891,1008,1272,8101,1187,4689,1944,3088,1642,443,12458,4919,12958,3506,4118,2513,1183,2028,5646,8232,5387,2589,2248,4267,3522,1993,14414,3603,664,1758,1532,1824,4721,1119,1980,2454,16410,10553,3094,2074,2391,4905,5297,3489,5851,3994,3440,1978,3437,4023,3630,2129,6934,6062,480,3585,5030,3319,4292,4320,2346,3810,3122,4201,11241,1341,1071,808,1764,3372,2036,4271,2533,2009,1466,2937,4416,3760,2563,4984,4273,439,2563,6881,4723,6131,4247,1624,4247,3188,4446
ACSSF,2011m1,co,000,0127,0000005,441,7765,3480,4342,1875,2197,3021,1291,920,1586,7717,5034,1264,4183,3910,1807,3369,16319,2176,806,1398,2488,1377,2677,1623,1796,1397,386,8132,6469,6785,1895,1663,2755,2674,1131,3300,6247,7065,4830,4898,6207,3622,3145,94507,2274,1422,1277,7645,1079,5331,2395,4946,2499,466,11068,3619,14498,3403,3098,2376,1343,2265,5315,8654,5510,2347,2358,5600,3248,2076,15289,3510,684,1784,1356,2032,4302,1355,2005,2304,15313,9851,2862,1655,2366,4528,5045,3431,5572,3863,3440,1847,3476,3887,3591,2170,6806,5920,474,3350,4964,3228,4157,3885,2290,3302,3027,4188,10820,1155,871,808,1676,3384,2056,4169,2490,1944,1455,2888,4181,3646,2265,4858,4223,420,2461,6573,4713,5880,4170,1457,4100,3126,4280
ACSSF,2011m1,co,000,0127,0000006,1030,8743,4331,12704,3786,2815,4420,2796,3632,4124,10692,6468,2647,4015,5271,3882,4740,82892,2064,2107,1343,2046,1999,5484,1152,2315,5273,1580,2986,22354,14542,2057,2452,5026,3570,5414,3911,18283,6634,8074,6805,10051,3582,7021,339816,4146,2462,2971,8413,2590,6802,3237,5870,3174,1379,17300,6764,8731,5774,4235,6666,2669,5485,2890,20767,7626,2389,2174,7839,4729,3308,23504,2299,1120,2071,2952,1055,13654,1007,3545,5189,10448,6649,1683,802,1483,2641,2961,2465,3603,2275,1999,1029,2354,2520,2298,1383,4128,3262,418,2403,3364,2132,2647,2708,1091,2577,2335,2968,7677,838,667,432,1004,1832,1413,2633,1356,1220,485,1766,3056,2713,1711,3491,2719,177,1802,5622,3192,5083,3428,927,3363,2001,2492
ACSSF,2011m1,co,000,0127,0000007,422,8434,6110,11791,4304,5038,2116,984,1121,3399,10640,7138,4532,4016,6156,1897,2731,11624,2156,1951,2371,1868,1327,3224,2922,3828,2192,1158,8267,6371,15890,3401,4671,4992,3252,4714,1338,4870,6236,6131,7231,7561,4255,4161,41250,5538,4185,5133,6766,2299,5896,1314,6438,4116,659,12335,11929,6586,5208,8321,2541,2364,2943,4773,14635,11573,3479,4078,6334,2315,4712,21211,4453,1333,3771,1456,2159,7552,2301,2240,1869,10848,7961,2287,1435,1900,3472,3719,2318,4236,3332,3179,1481,2256,3276,2891,1838,4924,4100,217,2632,4104,2905,2826,2402,1826,1945,2555,2785,7159,967,664,685,1216,2870,1442,3270,2128,1627,1352,2396,3126,2691,1633,3021,2818,377,1640,4589,2991,4183,2540,1132,2387,2140,3298
ACSSF,2011m1,co,000,0127,0000008,1998,11922,10969,17342,4045,4635,8801,4906,7359,7006,17090,19951,7471,17523,14797,3802,36165,354,10011,3449,8133,6954,3301,3697,2897,4102,2297,3017,8764,11577,20052,5666,8050,16340,6259,12020,11317,19792,20124,12049,102189,23481,16321,54738,.,2767,9340,10175,7112,4267,1918,8365,5818,3736,3059,18889,6868,.,27156,4912,12148,4939,3333,11050,14984,56003,13589,18037,166695,12221,30190,.,21971,6128,8470,7772,5564,27632,5918,8278,8120,4469,3459,1398,1262,422,1557,1238,813,1387,747,424,519,625,877,502,876,1479,1097,233,1035,931,693,833,2072,655,1950,948,1219,2856,639,640,46,382,655,132,1006,294,264,115,248,1221,647,976,1110,708,113,598,1742,1045,1363,1533,668,1446,559,810
ACSSF,2011m1,co,000,0127,0000009,7585,18879,12952,27513,3912,8796,6116,5271,22653,57682,12237,39286,50586,52847,226107,14284,76196,.,22813,3753,6532,7854,5884,3239,6964,5617,6225,5167,18570,12655,27513,2305,7364,12050,7168,61191,.,30654,47491,46094,110353,81977,73782,93658,.,650,14813,21388,15690,7042,1184,5814,7273,1711,5557,72968,72968,.,15086,18691,.,13339,43240,56388,.,46068,164491,53090,296632,5657,5294,.,13510,7987,5645,9386,8868,59712,14465,11666,7672,3892,3034,428,317,303,1064,687,745,666,369,188,313,390,355,337,113,951,919,201,402,568,249,516,1866,544,1818,689,699,1987,226,226,201,334,403,102,509,173,140,104,239,772,153,733,624,404,201,386,777,449,743,1300,351,1260,125,388
ACSSF,2011m1,co,000,0127,0000010,1741,11560,8674,20134,5212,8005,55013,4437,6127,5474,13306,18278,12119,26287,15736,3078,25797,354,7061,10229,9276,13309,7496,16389,6847,2854,7964,5532,10979,10093,20313,4882,7275,66942,8319,8358,12814,14619,16490,17062,141145,24412,1549,40209,.,5341,12442,15374,19805,5813,17271,6012,3855,6203,4221,6258,5652,.,13763,6738,5018,5464,5830,3222,9480,.,21245,12974,160199,9522,40034,.,24170,11334,12279,14065,7229,39651,7592,4714,15761,4724,3108,1369,1255,344,1122,907,362,1234,633,375,431,441,877,334,868,1053,593,233,867,739,647,641,1384,387,1234,842,938,2614,604,602,46,224,458,84,790,240,231,50,79,934,650,640,758,527,113,393,1767,1002,1232,1105,541,953,516,681
