ACSSF,2011m1,co,000,0023,0000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649,686,329,680,1304,910,994,426,381,285,4362,1040,1456,1208,1551,1392,1128,800,687,538,4127,719,1637,1195,1510,1072,627,529,184,322,1367,158,325,469,472,390,549,137,286,170,1578,251,659,265,488,493,504,486,334,347,229,32,201,152,148,201,201,104,201,201
ACSSF,2011m1,co,000,0023,0000022,530,619,240,560,719,296,513,1053,1150,241,323,1119,1123,856,823,216,3474,844,1267,618,1070,688,909,1016,1144,579,751,1032,1151,916,862,479,2854,742,1167,489,897,556,615,477,474,475,544,228,278,443,227,417,1134,201,141,299,192,273,429,171,190,19,362,156,632,226,83,99,1170,105,342,218,417,297,297,201,201,201,293,337,201,235,201,55,277,201,149,201,201,201,144,201,201,174,201,201,201,201,201,201,530,619,240,569,538,442,370,227,214,216,3474,844,1267,1106,1256,837,1039,766,668,479,2854,742,1167,1084,885,691,765,351,556,417,1134,201,141,362,508,254,364,648,241,99,1170,105,342,433,477,201,293,337,235,55,277,201,149,201,144,201,174,201,201,201
ACSSF,2011m1,co,000,0023,0000023,1022,1069,679,87,605,480,744,2557,2370,499,382,1743,1762,1190,1125,522,8414,1424,5395,843,1503,1159,2427,2467,2604,988,672,1654,1983,1142,1136,1067,8688,1099,5732,681,1476,987,2225,1129,545,817,534,996,272,132,127,535,3514,890,1203,508,1067,710,441,542,1217,316,193,919,386,426,306,214,2469,242,325,291,684,471,331,226,570,211,187,584,662,201,201,738,415,108,296,120,171,64,201,201,201,69,201,39,201,201,201,201,1022,1069,679,610,973,654,640,380,525,522,8414,1424,5395,1889,2644,2011,1178,1869,725,1067,8688,1099,5732,1632,2406,1282,924,1010,185,535,3514,890,1203,1148,846,1318,368,1027,531,214,2469,242,325,728,607,605,278,995,201,738,415,108,296,210,64,201,69,39,201,201
ACSSF,2011m1,co,000,0023,0000024,1234,957,1986,455,1176,1521,1210,1282,1228,1199,1254,1655,1227,1231,763,1070,3403,897,1807,445,1133,1295,1152,1247,1213,1219,1196,1447,1180,1208,765,1064,2378,419,752,33,736,849,472,309,238,154,402,663,228,144,56,98,1478,266,538,60,377,480,577,305,141,326,195,158,100,201,201,84,1901,397,880,201,198,566,379,439,201,101,124,73,70,258,201,43,244,201,201,201,201,201,201,148,201,201,201,105,95,201,201,201,1234,957,1986,1180,2058,1990,1722,1712,1441,1070,3403,897,1807,1191,1622,1971,1738,1625,1433,1064,2378,419,752,740,1126,379,445,707,154,98,1478,266,538,377,720,352,375,191,201,84,1901,397,880,198,840,439,159,101,258,43,244,201,201,201,201,148,201,200,201,201
ACSSF,2011m1,co,000,0023,0000025,1506,2017,2969,1418,2062,2193,2345,1995,2408,2142,2247,1628,1918,1610,1262,1417,6737,2146,3173,1173,2112,2357,2447,2043,1990,1995,2030,1756,1899,1390,1151,1301,6779,1026,3140,1027,1179,1615,1428,1006,1115,895,471,580,515,243,243,394,5666,981,1885,412,1314,1244,928,858,1101,775,1244,283,484,340,288,311,2576,502,723,318,691,934,956,324,371,203,282,170,82,398,68,139,1474,201,730,134,402,271,354,289,201,268,201,201,117,196,201,201,1506,2017,2969,2287,2940,2456,2592,2147,1792,1417,6737,2146,3173,2352,3383,2472,2498,2268,1611,1301,6779,1026,3140,1586,2354,1368,1050,811,299,394,5666,981,1885,1396,1596,1280,1509,594,388,311,2576,502,723,752,1711,533,331,190,429,139,1474,201,730,455,437,346,268,117,196,201
ACSSF,2011m1,co,000,0023,0000026,483,985,1447,1019,1900,1444,1243,1207,1003,944,1049,1249,857,630,740,849,4297,860,1432,354,1715,1079,984,876,1081,883,938,1236,874,613,738,790,3616,521,453,1119,2181,1306,720,610,414,396,353,195,153,120,27,225,1736,201,223,753,1248,737,324,156,201,127,201,201,152,201,201,68,1452,339,474,568,773,468,458,499,229,312,131,61,201,201,201,99,875,54,279,238,327,55,236,178,91,235,201,201,201,47,201,201,483,985,1447,2162,2043,1587,1377,1378,1004,849,4297,860,1432,1771,1425,1359,1300,1380,988,790,3616,521,453,2515,1345,922,532,270,123,225,1736,201,223,1448,798,156,127,152,201,68,1452,339,474,985,585,579,343,61,201,99,875,54,279,362,244,247,235,201,47,201
ACSSF,2011m1,co,000,0023,0000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447,1024,2005,1436,2001,1648,1865,1928,1173,1113,3439,983,2098,1025,1332,1824,1899,1917,1183,1068,2176,218,797,684,876,596,260,148,54,173,2352,346,1140,260,897,525,271,262,11,232,1383,56,273,558,790,160,600,193,163,143,449,100,115,201,144,113,155,201,342,90
ACSSF,2011m1,co,000,0023,0000028,1052,1807,2822,1506,1886,2728,2238,2787,2988,1700,1725,2592,2319,1455,1459,1317,9385,2066,3745,1385,1936,2537,2539,2108,2902,1868,1821,2460,2278,1439,1484,1356,7942,1628,3393,724,1985,1631,1790,1470,1292,1182,674,532,757,284,108,467,1846,82,687,750,626,527,478,80,357,347,557,182,162,137,179,139,6046,1423,1538,1219,1435,2321,2963,827,923,583,647,422,402,438,151,354,1573,162,786,90,463,640,358,101,90,105,381,137,79,201,201,201,1052,1807,2822,2324,3141,2791,2493,2498,1474,1317,9385,2066,3745,2462,3708,3197,2532,2449,1576,1356,7942,1628,3393,2040,2583,1736,1470,970,314,467,1846,82,687,962,813,366,667,261,227,139,6046,1423,1538,2012,3771,1404,954,496,458,354,1573,162,786,488,726,191,399,119,201,201
ACSSF,2011m1,co,000,0023,0000029,1615,1572,382,1107,1176,372,536,3084,3086,283,305,2166,2201,1894,1918,495,9773,1746,3105,1392,2359,3297,2391,3199,2763,1357,1084,2049,2243,1889,1894,1678,4941,931,1754,682,1703,2164,1850,1284,1003,874,888,701,962,471,361,283,7167,1003,2608,824,1779,2713,1914,1003,1086,889,815,802,439,211,428,274,3022,435,696,858,1374,1494,1169,917,605,503,472,625,246,283,105,246,2377,480,190,209,669,992,331,406,300,133,99,250,258,103,261,1527,1615,1572,382,432,471,558,370,330,527,495,9773,1746,3105,2697,4373,2585,1821,1583,939,1678,4941,931,1754,1826,2957,1489,1275,1155,505,283,7167,1003,2608,2096,3589,1461,1135,967,469,274,3022,435,696,1552,2085,1169,739,702,301,246,2377,480,190,693,1090,509,167,395,319,1527
ACSSF,2011m1,co,000,0023,0000030,735,1223,1936,1343,2383,1722,1150,1409,1408,1252,1273,1260,1297,971,645,952,4636,1308,2025,1164,2033,1679,1310,1414,1176,1152,1230,1254,1188,831,638,885,2564,336,1001,486,1707,1209,520,240,648,336,304,451,342,425,176,161,2442,555,447,1044,1049,551,411,209,171,348,498,201,66,201,201,213,2165,194,596,532,824,515,404,325,453,241,297,4,130,235,201,143,440,67,162,82,207,131,161,88,74,201,201,128,201,201,201,201,735,1223,1936,2826,2151,1617,1924,1984,1238,952,4636,1308,2025,2369,2372,1597,1835,1909,1164,885,2564,336,1001,1732,1354,700,482,582,467,161,2442,555,447,1730,736,268,600,66,201,213,2165,194,596,1000,737,678,305,130,235,143,440,67,162,219,181,123,201,128,201,201
ACSSF,2011m1,co,000,0023,0000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481,1126,2247,1780,2318,1722,1973,1830,1207,1045,4622,1001,2413,1345,1919,1913,1749,1689,1221,1007,4242,735,1966,1708,1434,1141,570,351,166,367,2053,545,832,833,507,471,174,776,62,214,2143,147,225,489,480,568,143,449,201,735,287,108,201,210,64,201,201,201,201,201
ACSSF,2011m1,co,000,0023,0000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0023,0000033,760,1119,2193,777,1365,1746,1483,1760,1331,1434,1340,1526,1377,1231,962,1231,4680,1077,2046,748,1265,1574,1444,1710,1343,1435,1334,1286,1331,1104,965,1127,3504,543,1483,312,814,882,978,839,274,525,286,620,270,156,138,346,2839,593,615,139,621,1089,578,907,346,554,193,642,307,75,52,136,2029,486,619,155,391,230,323,632,164,377,163,126,186,547,55,149,195,201,63,201,82,105,201,201,201,201,201,201,201,201,201,117,760,1119,2193,1569,2348,2025,1969,1902,1409,1231,4680,1077,2046,1429,2365,2092,1866,1751,1367,1127,3504,543,1483,850,1258,880,696,680,207,346,2839,593,615,637,1317,1015,588,701,91,136,2029,486,619,415,440,648,409,210,550,149,195,201,63,82,105,201,201,201,201,117
ACSSF,2011m1,co,000,0023,0000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393,966,1753,1900,1807,1668,1695,1516,940,855,3812,932,1635,1337,1772,1517,1695,1439,925,826,3321,656,1361,1543,996,930,691,247,414,268,1231,95,294,439,403,446,316,310,132,201,1042,156,362,237,263,277,331,381,67,201,693,201,261,342,553,201,201,201,201,201
ACSSF,2011m1,co,000,0023,0000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
