ACSSF,2011m1,co,000,0170,0000021,736,2491,1706,1618,625,1777,523,523,201,1842,1849,552,1893,211,206,50,2512,1620,1602,871,1503,435,444,120,2020,1952,1084,1845,561,466,255,2208,1586,1479,975,1143,716,714,83,1505,1465,1024,1179,570,574,21,1229,3459,2972,1716,3009,1605,5142,4796,4513,2621,1747,4414,3032,2894,1748,3072,3979,3527,3054,1709,1162,4785,4517,4275,1468,1120,736,2491,2369,848,2489,580,562,50,2512,2475,1396,2191,725,673,277,2208,2096,1579,1644,968,965,84
ACSSF,2011m1,co,000,0170,0000022,1801,2953,1992,1994,671,2018,384,290,249,1938,1917,459,1955,249,223,65,2445,1599,1482,763,1470,500,500,201,1611,1618,960,1447,535,532,108,2587,1445,1404,1205,1008,612,612,201,1692,1569,1071,1112,683,708,159,1863,3480,3392,1754,3018,1436,3999,3683,2791,3178,1484,4698,4554,3991,2220,1104,3507,3428,3329,1212,581,3380,3302,3312,808,516,1801,2953,2917,861,3020,414,331,252,2445,2342,1336,2161,776,754,108,2587,2467,1868,1634,1009,1020,159
ACSSF,2011m1,co,000,0170,0000023,2083,4082,2391,2422,933,2486,364,288,295,2621,2684,1032,2667,637,645,121,3812,2272,2194,791,2109,513,513,201,2569,2541,955,2540,404,384,75,3440,2111,1885,1331,1401,656,686,261,2696,2498,1308,2166,842,855,143,2621,6190,4907,2070,4569,2393,8853,7821,6232,5924,2715,8747,7308,7231,2179,2814,5446,4996,4816,1384,1480,9042,8724,8480,1661,1931,2083,4082,4107,1436,4269,765,726,328,3812,3735,1191,3622,668,646,75,3440,3084,1891,2657,1160,1177,278
ACSSF,2011m1,co,000,0170,0000024,2281,2214,1727,1733,301,1739,253,227,100,1695,1732,509,1769,320,287,103,2108,1364,1355,258,1306,357,357,201,1386,1344,573,1372,335,332,41,1999,1244,846,647,618,870,861,92,1414,1202,576,1057,920,911,111,1089,2689,2500,890,2352,662,3380,2898,2644,1656,1631,3713,3243,2859,1255,1058,3920,3509,3242,880,1024,3477,3540,3534,864,610,2281,2214,2223,638,2257,424,344,180,2108,2008,644,2034,506,506,41,1999,1473,822,1265,1490,1467,196
ACSSF,2011m1,co,000,0170,0000025,3681,5554,3891,3845,637,3760,520,502,191,4018,3996,807,3980,350,342,69,4748,2939,2795,1243,2745,656,603,267,3560,3359,1213,3078,681,626,389,3634,2110,1822,1132,1385,1124,1113,210,2897,2892,1426,2484,1308,1304,210,1726,6443,4866,3535,4416,3487,8722,6363,5255,3835,4796,8292,6909,6032,3020,3929,7565,6157,5400,2090,2971,6325,6062,5758,1894,1254,3681,5554,5440,978,5313,689,658,224,4748,4503,2081,4136,1029,925,547,3634,3439,1799,3017,1904,1892,397
ACSSF,2011m1,co,000,0170,0000026,1832,2360,1639,1597,226,1564,349,263,251,1583,1596,360,1551,138,201,138,2518,1653,1655,572,1679,237,237,201,1933,1924,226,1897,299,290,85,2287,1594,1470,936,1187,535,513,153,1516,1299,464,1263,692,656,115,1397,3361,3108,2832,1601,1187,3688,2952,2605,1105,1467,2625,2479,2380,847,797,2585,2366,2365,534,399,3598,3522,3499,1080,630,1832,2360,2366,464,2350,372,263,284,2518,2495,634,2592,385,380,85,2287,1962,1003,1767,1005,966,190
ACSSF,2011m1,co,000,0170,0000027,2210,2059,1526,1553,208,1503,452,434,162,1564,1543,235,1475,430,408,119,2057,1315,1179,417,1131,403,393,56,1381,1383,754,1233,403,382,105,2184,1396,1102,684,909,696,734,303,1534,1270,821,1017,867,860,239,428,2039,1927,1495,1146,612,3203,3032,2719,1552,902,3851,3381,3256,1862,1150,3455,3449,3430,837,299,4037,4007,3973,1017,1276,2210,2059,1997,364,1861,659,619,236,2057,1952,944,1719,639,596,122,2184,1738,1147,1412,1242,1277,388
ACSSF,2011m1,co,000,0170,0000028,3600,4115,3185,2899,1450,2982,727,588,416,2921,2898,643,2802,597,589,77,4505,2862,2919,1057,3005,666,667,115,3365,3383,1244,3528,701,698,116,4231,2446,2069,1670,1536,1177,1174,202,3199,2794,1788,2463,1408,1371,229,2213,8095,6463,4109,5288,3944,8276,6509,4958,4317,4363,8214,5937,5921,3137,4557,6964,7021,7077,1635,2105,8066,7538,7616,2857,1500,3600,4115,3806,1691,3811,999,930,423,4505,4549,1651,4773,1035,1050,160,4231,3351,2575,2693,2195,2131,341
ACSSF,2011m1,co,000,0170,0000029,1216,5997,4036,3969,1535,3687,1055,908,472,4385,4374,1554,4120,942,905,193,5645,3936,3762,1631,4116,1086,1029,450,4053,3999,2159,3692,722,710,190,4828,2848,2511,2511,1872,1512,1510,56,3290,3097,2051,2749,1133,1251,564,2020,8266,6891,3343,6230,4507,11353,8553,7413,7432,5868,8535,7463,6510,3424,2486,10198,9451,7564,4710,2419,9139,8438,8263,2305,2247,1216,5997,5830,2436,5337,1647,1531,537,5645,5483,2726,5315,1187,1209,486,4828,4480,3511,3685,2165,2256,567
ACSSF,2011m1,co,000,0170,0000030,2457,3177,2058,2087,396,2085,191,136,138,2130,2133,253,2134,126,88,89,2790,1974,1938,651,1852,356,356,201,2153,2168,590,2137,451,451,201,2727,1608,1480,666,1398,747,754,60,2148,1757,1059,1205,914,914,201,1634,4768,4489,3517,2963,1573,3757,3587,3069,1774,1316,5857,5504,5344,1472,997,4470,4308,4164,922,743,4762,4690,4681,700,444,2457,3177,3196,516,3202,260,169,197,2790,2803,954,2750,618,618,201,2727,2295,1219,1762,1413,1420,60
