ACSSF,2011e1,co,000,0062,0000011,84151,27827,3209,1465,983,1983,1326,2166,1482,1240,1176,1938,923,1455,1658,2034,4341,448,56324,360711,83640,10451,35045,20327,17817,277071,,,,,,,,7241,2074,251,1137,387,299,5167,,,,,,,,,,,,,,,11468,3704,603,1562,520,1019,7764,7069,3268,586,1712,632,338,3801,293026,61282,6530,25454,15043,14255,231744,84151,27827,4674,12294,6070,4789,56324
ACSSF,2011e1,co,000,0062,0000012,138895,45844,4347,2048,2403,3436,2258,3603,2938,2346,2298,2885,1999,2532,2515,3007,6617,612,93051,595977,137067,15762,57711,32634,30960,458910,,,,,,,,13409,3721,345,1856,970,550,9688,4965,1134,30,540,333,231,3831,,,,,,,,25762,8152,976,4373,1306,1497,17610,13508,5733,947,2645,1185,956,7775,491342,102720,10783,41684,24372,25881,388622,138895,45844,6395,22167,10053,7229,93051
ACSSF,2011e1,co,000,0062,0000013,160862,54824,2267,3564,4000,3632,3952,4105,3830,3322,3365,3234,2973,3863,2664,2475,7238,340,106038,350202,96043,11397,43884,19942,20820,254159,13963,5813,498,1784,1136,2395,8150,4144,1373,240,735,121,277,2771,17729,6393,1070,2579,887,1857,11336,,,,,,,,27895,8384,916,4703,1955,810,19511,14985,5605,893,2990,1092,630,9380,230095,54802,7366,21893,10610,14933,175293,160862,54824,5831,29440,11975,7578,106038
ACSSF,2011e1,co,000,0062,0000014,101823,37955,3226,2103,3017,1920,1644,2993,2177,3036,1307,1847,2298,2656,2002,1654,5700,375,63868,424301,109504,12778,43960,22671,30095,314797,56432,21032,1702,7425,3636,8269,35400,3630,951,36,367,265,283,2679,27174,7360,627,2658,2250,1825,19814,,,,,,,,23860,8394,710,3410,3135,1139,15466,23867,11901,1536,6374,2009,1982,11966,357664,84972,9082,31904,18004,25982,272692,101823,37955,5329,17941,8610,6075,63868
ACSSF,2011e1,co,000,0062,0000015,38117,14267,926,1235,835,879,1276,895,890,989,170,582,761,655,840,940,2043,351,23850,258836,78370,7724,23989,11950,34707,180466,,,,,,,,,,,,,,,11432,4780,722,1098,530,2430,6652,,,,,,,,6707,1657,393,821,323,120,5050,8740,4766,1118,1175,775,1698,3974,229754,67445,6329,18913,9618,32585,162309,38117,14267,2161,6516,3196,2394,23850
ACSSF,2011e1,co,000,0062,0000016,185418,63038,3970,4447,3689,3350,4405,4062,3679,3282,3455,3350,3169,2800,3455,2624,11780,1521,122380,427742,98096,12467,33262,12025,40342,329646,57550,18303,2320,5846,3490,6647,39247,8122,3616,358,1042,932,1284,4506,21992,6581,898,2237,1024,2422,15411,,,,,,,,57104,20003,2768,9059,4915,3261,37101,20095,8469,1363,3414,1235,2457,11626,315047,61308,7820,15410,6158,31920,253739,185418,63038,8417,29272,12048,13301,122380
ACSSF,2011e1,co,000,0062,0000017,21780,8583,773,545,269,729,236,451,772,213,516,939,434,834,266,309,1080,217,13197,257155,77001,10809,37774,16739,11679,180154,2827,950,221,413,0,316,1877,,,,,,,,10490,3344,551,1153,485,1155,7146,,,,,,,,,,,,,,,7266,4698,526,2598,1078,496,2568,239042,69927,9702,34242,15165,10818,169115,21780,8583,1318,4125,1843,1297,13197
ACSSF,2011e1,co,000,0062,0000018,91289,35889,2177,2205,2117,2201,2506,2716,1108,1753,1659,1956,1808,2697,1038,2178,6826,944,55400,502903,147097,15797,55795,26538,48967,355806,35890,11680,643,4395,2517,4125,24210,3456,859,99,342,275,143,2597,17076,5548,809,2549,788,1402,11528,,,,,,,,19930,6792,1513,2335,1864,1080,13138,29232,15767,2724,6050,3546,3447,13465,440783,122439,13703,44218,21748,42770,318344,91289,35889,4382,16016,7721,7770,55400
ACSSF,2011e1,co,000,0062,0000019,74045,27224,2327,1485,1594,1177,1422,1234,1790,1890,1327,1187,1634,1478,1472,1757,5168,282,46821,478415,115725,12769,43308,27080,32568,362690,5369,1933,36,1166,350,381,3436,,,,,,,,12883,4795,123,1591,1139,1942,8088,,,,,,,,7190,2277,109,958,559,651,4913,14638,6606,962,3390,1351,903,8032,417170,94046,9509,34885,21684,27968,323124,74045,27224,3812,11621,6341,5450,46821
ACSSF,2011e1,co,000,0062,0000020,30591,12488,1009,544,997,812,502,296,811,1264,585,425,429,850,787,321,2503,353,18103,267790,81581,5862,26716,12663,36340,186209,,,,,,,,,,,,,,,6699,2602,180,846,765,811,4097,,,,,,,,8592,2814,304,949,572,989,5778,7329,3495,409,860,805,1421,3834,249172,73907,4960,22631,11499,34817,175265,30591,12488,1553,5692,2387,2856,18103
ACSSF,2011e1,co,000,0062,0000021,18470,7495,939,60,198,420,554,521,702,344,344,287,330,204,111,750,1665,66,10975,126654,31595,4367,12185,6726,8317,95059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6570,2128,48,746,578,756,4442,4405,2830,552,1271,631,376,1575,117177,28141,3778,10452,6382,7529,89036,18470,7495,999,3370,1395,1731,10975
ACSSF,2011e1,co,000,0062,0000022,63169,20715,1037,1554,830,960,1360,1151,1615,1265,1454,594,1524,1074,712,1701,3608,276,42454,125788,32979,3367,13341,6842,9429,92809,,,,,,,,4891,1892,427,819,267,379,2999,1131,485,0,112,75,298,646,,,,,,,,13109,3854,232,1739,1087,796,9255,6080,2690,378,1421,419,472,3390,83799,19704,1712,7712,3494,6786,64095,63169,20715,2591,9229,5011,3884,42454
ACSSF,2011e1,co,000,0062,0000023,69199,27751,1272,1591,1807,1481,1724,1207,1950,1423,1348,1290,1701,917,2343,1844,5807,46,41448,225367,68949,7502,29187,12279,19981,156418,,,,,,,,,,,,,,,3533,915,63,388,299,165,2618,,,,,,,,8318,2682,215,1419,478,570,5636,5153,1955,122,1287,299,247,3198,167846,44676,4813,18851,6054,14958,123170,69199,27751,2863,12230,6805,5853,41448
ACSSF,2011e1,co,000,0062,0000024,13555,5766,477,571,298,89,555,315,202,334,398,164,442,76,188,398,1198,61,7789,95295,23057,3290,8791,4597,6379,72238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1478,629,0,373,200,56,849,1684,1026,293,507,78,148,658,84216,18664,2242,7531,3715,5176,65552,13555,5766,1048,2355,1104,1259,7789
ACSSF,2011e1,co,000,0062,0000025,90586,33325,1596,1831,3152,1450,1965,2492,2116,3027,1491,1504,1865,2363,1956,1769,4332,416,57261,209945,51847,5117,22328,10507,13895,158098,48127,18705,1457,6184,3328,7736,29422,2720,649,36,227,265,121,2071,16847,4261,511,1413,840,1497,12586,,,,,,,,19592,6731,645,3065,2586,435,12861,15844,7549,1458,3381,1304,1406,8295,149430,29989,3128,10627,5932,10302,119441,90586,33325,3427,17197,7953,4748,57261
ACSSF,2011e1,co,000,0062,0000026,,,,,,,,,,,,,,,,,,,,86804,34433,2210,3625,2516,26082,52371,,,,,,,,,,,,,,,3836,1983,55,299,0,1629,1853,,,,,,,,,,,,,,,2963,1659,171,0,0,1488,1304,82514,32627,2190,3390,2248,24799,49887,5853,2687,212,644,276,1555,3166
ACSSF,2011e1,co,000,0062,0000027,,,,,,,,,,,,,,,,,,,,87144,23383,2753,8932,5704,5994,63761,,,,,,,,,,,,,,,4986,1998,141,825,650,382,2988,,,,,,,,,,,,,,,2561,1305,326,639,261,79,1256,81220,20969,2440,8053,4830,5646,60251,8005,3312,778,998,975,561,4693
ACSSF,2011e1,co,000,0062,0000028,66242,24449,1565,2062,1593,1931,1565,2564,499,1378,1021,1070,1223,1288,530,1441,3960,759,41793,333075,89905,10241,35288,14774,29602,243170,24889,8216,595,3470,1760,2391,16673,,,,,,,,10304,3103,249,1562,553,739,7201,,,,,,,,18640,6662,1513,2205,1864,1080,11978,15938,7862,1902,1953,1400,2607,8076,291664,74849,8818,27169,12554,26308,216815,66242,24449,3627,11621,4482,4719,41793
ACSSF,2011e1,co,000,0062,0000029,185418,63038,3970,4447,3689,3350,4405,4062,3679,3282,3455,3350,3169,2800,3455,2624,11780,1521,122380,427742,98096,12467,33262,12025,40342,329646,57550,18303,2320,5846,3490,6647,39247,8122,3616,358,1042,932,1284,4506,21992,6581,898,2237,1024,2422,15411,,,,,,,,57104,20003,2768,9059,4915,3261,37101,20095,8469,1363,3414,1235,2457,11626,315047,61308,7820,15410,6158,31920,253739,185418,63038,8417,29272,12048,13301,122380
ACSSF,2011e1,co,000,0062,0000030,15459,6853,547,181,298,529,132,0,617,517,257,104,429,245,464,245,1997,291,8606,129850,48887,2642,11937,6232,28076,80963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4561,2319,263,441,232,1383,2242,118303,44100,2246,9821,5306,26727,74203,15459,6853,728,2454,1383,2288,8606
ACSSF,2011e1,co,000,0062,0000031,33517,12834,862,710,213,893,714,246,1173,554,319,976,807,285,600,1132,3304,46,20683,83210,27177,2774,8403,4475,11525,56033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4156,1498,215,341,378,564,2658,2319,1088,0,714,191,183,1231,54838,16039,1376,3762,2082,8819,38799,33517,12834,1572,5088,2824,3350,20683
ACSSF,2011e1,co,000,0062,0000032,,,,,,,,,,,,,,,,,,,,93831,31334,4950,16894,5739,3751,62497,,,,,,,,,,,,,,,4816,1829,316,529,369,615,2987,,,,,,,,,,,,,,,3286,2089,316,1130,513,130,1197,88129,28697,4861,15398,5027,3411,59432,6621,2962,188,1592,712,470,3659
ACSSF,2011e1,co,000,0062,0000033,27379,8928,732,478,237,555,469,269,891,781,457,408,681,530,301,805,1259,75,18451,125910,26407,2461,9061,6408,8477,99503,,,,,,,,,,,,,,,3664,1111,0,229,220,662,2553,,,,,,,,,,,,,,,4615,2296,163,1341,329,463,2319,102111,18906,1414,5773,4264,7455,83205,27379,8928,1210,4067,2317,1334,18451
ACSSF,2011e1,co,000,0062,0000034,22608,7730,494,767,411,301,856,509,525,605,67,435,487,636,479,581,577,0,14878,73485,18282,2753,7969,4492,3068,55203,,,,,,,,,,,,,,,3860,1696,497,594,378,227,2164,,,,,,,,,,,,,,,,,,,,,,56208,12091,1693,5090,2817,2491,44117,22608,7730,1261,3709,2183,577,14878
ACSSF,2011e1,co,000,0062,0000035,,,,,,,,,,,,,,,,,,,,57132,14280,1323,6552,3251,3154,42852,,,,,,,,,,,,,,,3046,1189,0,424,765,0,1857,,,,,,,,,,,,,,,,,,,,,,54988,13405,1193,6022,3036,3154,41583,6143,1731,385,998,348,0,4412
ACSSF,2011e1,co,000,0062,0000036,50130,15669,887,1299,761,685,982,946,1072,617,1043,318,973,906,360,1647,2897,276,34461,82319,22118,2316,8480,4873,6449,60201,,,,,,,,3875,1552,352,634,187,379,2323,951,485,0,112,75,298,466,,,,,,,,10088,2623,232,1002,809,580,7465,4112,1341,349,555,259,178,2771,48405,11448,991,4024,2132,4301,36957,50130,15669,2186,6424,3886,3173,34461
ACSSF,2011e1,co,000,0062,0000037,32647,11958,958,743,1140,835,831,994,965,380,1236,291,534,654,324,360,1713,0,20689,99886,32229,3774,15288,6292,6875,67657,,,,,,,,,,,,,,,4217,1362,346,554,122,340,2855,,,,,,,,5504,1383,379,969,0,35,4121,3618,1089,243,421,213,212,2529,75805,22463,2767,9831,4530,5335,53342,32647,11958,1701,6672,1872,1713,20689
ACSSF,2011e1,co,000,0062,0000038,22608,6264,276,190,336,457,502,94,462,719,255,253,39,492,438,357,1232,162,16344,86024,20473,2260,7902,4134,6177,65551,,,,,,,,,,,,,,,6125,1798,252,442,212,892,4327,,,,,,,,,,,,,,,4549,1945,229,812,643,261,2604,68570,15791,1945,5563,3144,5139,52779,22608,6264,466,3078,1326,1394,16344
ACSSF,2011e1,co,000,0062,0000039,,,,,,,,,,,,,,,,,,,,86804,34433,2210,3625,2516,26082,52371,,,,,,,,,,,,,,,3836,1983,55,299,0,1629,1853,,,,,,,,,,,,,,,2963,1659,171,0,0,1488,1304,82514,32627,2190,3390,2248,24799,49887,5853,2687,212,644,276,1555,3166
ACSSF,2011e1,co,000,0062,0000040,66242,24449,1565,2062,1593,1931,1565,2564,499,1378,1021,1070,1223,1288,530,1441,3960,759,41793,333075,89905,10241,35288,14774,29602,243170,24889,8216,595,3470,1760,2391,16673,,,,,,,,10304,3103,249,1562,553,739,7201,,,,,,,,18640,6662,1513,2205,1864,1080,11978,15938,7862,1902,1953,1400,2607,8076,291664,74849,8818,27169,12554,26308,216815,66242,24449,3627,11621,4482,4719,41793
ACSSF,2011e1,co,000,0062,0000041,90586,33325,1596,1831,3152,1450,1965,2492,2116,3027,1491,1504,1865,2363,1956,1769,4332,416,57261,209945,51847,5117,22328,10507,13895,158098,48127,18705,1457,6184,3328,7736,29422,2720,649,36,227,265,121,2071,16847,4261,511,1413,840,1497,12586,,,,,,,,19592,6731,645,3065,2586,435,12861,15844,7549,1458,3381,1304,1406,8295,149430,29989,3128,10627,5932,10302,119441,90586,33325,3427,17197,7953,4748,57261
ACSSF,2011e1,co,000,0062,0000042,185418,63038,3970,4447,3689,3350,4405,4062,3679,3282,3455,3350,3169,2800,3455,2624,11780,1521,122380,427742,98096,12467,33262,12025,40342,329646,57550,18303,2320,5846,3490,6647,39247,8122,3616,358,1042,932,1284,4506,21992,6581,898,2237,1024,2422,15411,,,,,,,,57104,20003,2768,9059,4915,3261,37101,20095,8469,1363,3414,1235,2457,11626,315047,61308,7820,15410,6158,31920,253739,185418,63038,8417,29272,12048,13301,122380
ACSSF,2011e1,co,000,0062,0000043,15459,6853,547,181,298,529,132,0,617,517,257,104,429,245,464,245,1997,291,8606,129850,48887,2642,11937,6232,28076,80963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4561,2319,263,441,232,1383,2242,118303,44100,2246,9821,5306,26727,74203,15459,6853,728,2454,1383,2288,8606
ACSSF,2011e1,co,000,0062,0000044,,,,,,,,,,,,,,,,,,,,57132,14280,1323,6552,3251,3154,42852,,,,,,,,,,,,,,,3046,1189,0,424,765,0,1857,,,,,,,,,,,,,,,,,,,,,,54988,13405,1193,6022,3036,3154,41583,6143,1731,385,998,348,0,4412
ACSSF,2011e1,co,000,0062,0000045,33517,12834,862,710,213,893,714,246,1173,554,319,976,807,285,600,1132,3304,46,20683,83210,27177,2774,8403,4475,11525,56033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4156,1498,215,341,378,564,2658,2319,1088,0,714,191,183,1231,54838,16039,1376,3762,2082,8819,38799,33517,12834,1572,5088,2824,3350,20683
ACSSF,2011e1,co,000,0062,0000046,50130,15669,887,1299,761,685,982,946,1072,617,1043,318,973,906,360,1647,2897,276,34461,82319,22118,2316,8480,4873,6449,60201,,,,,,,,3875,1552,352,634,187,379,2323,951,485,0,112,75,298,466,,,,,,,,10088,2623,232,1002,809,580,7465,4112,1341,349,555,259,178,2771,48405,11448,991,4024,2132,4301,36957,50130,15669,2186,6424,3886,3173,34461
ACSSF,2011e1,co,000,0062,0000047,196691,66984,4409,4925,3736,3653,4476,4503,4218,3408,3455,3483,3534,3021,3487,2624,12531,1521,129707,473013,107547,13958,36602,13748,43239,365466,61772,20212,2563,7030,3736,6883,41560,8368,3708,358,1042,932,1376,4660,23251,6875,998,2384,1071,2422,16376,,,,,,,,61689,21913,2930,9817,5398,3768,39776,23222,10020,1431,4482,1338,2769,13202,354354,68902,8564,17927,7746,34665,285452,196691,66984,9334,30932,12666,14052,129707
ACSSF,2011e1,co,000,0062,0000048,136577,46893,2494,2687,3977,3797,3474,2767,3137,2552,2300,1966,1853,3060,1914,2635,7467,813,89684,621335,175027,18885,64612,30264,61266,446308,8901,3429,330,845,1404,850,5472,3887,1487,68,924,48,447,2400,26857,8838,1087,2781,722,4248,18019,,,,,,,,26797,7233,699,4390,1494,650,19564,22646,10320,1805,3651,2218,2646,12326,522249,140327,15228,47337,23022,54740,381922,136577,46893,5181,23970,9462,8280,89684
ACSSF,2011e1,co,000,0062,0000049,164632,57284,5201,3062,1872,3679,3537,3612,3928,3062,3264,2841,3212,2435,2462,4352,9830,935,107348,602673,149097,18117,61036,32960,36984,453576,6186,2248,122,530,272,1324,3938,15709,4936,847,2212,1037,840,10773,4982,1660,30,546,558,526,3322,,,,,,,,32106,10318,1100,4289,2229,2700,21788,18992,8851,1452,4250,1863,1286,10141,486692,109728,12300,43504,24013,29911,376964,164632,57284,8263,25795,12461,10765,107348
ACSSF,2011e1,co,000,0062,0000050,144206,54850,3664,2839,3740,2849,3070,2753,4081,3663,2410,2592,3057,2983,4054,3328,9349,418,89356,646096,185636,17814,70088,35186,62548,460460,,,,,,,,6504,2032,190,807,505,530,4472,12698,5135,740,1793,1503,1099,7563,,,,,,,,22712,6949,845,2990,1507,1607,15763,16374,7663,975,3355,1491,1842,8711,533643,142038,12622,49865,24534,55017,391605,144206,54850,6503,25158,13422,9767,89356
ACSSF,2011e1,co,000,0062,0000051,102180,38085,2599,2299,2205,2330,2506,2930,1127,2103,1706,1976,1808,2829,1124,2274,7325,944,64095,590206,163214,17813,62460,30637,52304,426992,39348,11983,701,4458,2666,4158,27365,5139,1115,99,461,346,209,4024,17913,5554,809,2549,788,1408,12359,,,,,,,,23364,7363,1573,2621,1982,1187,16001,31283,16720,3040,6490,3679,3511,14563,520493,136784,15263,50155,25651,45715,383709,102180,38085,4898,16883,8035,8269,64095
ACSSF,2011e1,co,000,0062,0000052,73338,28835,3468,1642,2174,1749,1410,1564,1276,1498,1453,2141,1644,2189,1349,1181,3666,431,44503,696016,193659,24690,86403,44623,37943,502357,24359,8920,592,3467,1644,3217,15439,,,,,,,,30113,9815,1174,3650,2471,2520,20298,,,,,,,,10338,2730,185,940,866,739,7608,24392,14135,1883,7870,2875,1507,10257,642760,172437,20944,76599,39836,35058,470323,73338,28835,5110,13265,6363,4097,44503
ACSSF,2011e1,co,000,0062,0000053,186899,67977,3252,4078,4286,3454,4334,5105,4642,5041,3442,3646,4301,4193,3885,3801,9992,525,118922,533533,130394,13462,51930,27384,37618,403139,45239,17071,1292,5594,2661,7524,28168,6261,2397,218,1308,403,468,3864,22954,7283,235,2887,1777,2384,15671,,,,,,,,31379,11401,912,5723,3495,1271,19978,22350,8919,1464,4385,1422,1648,13431,391713,80305,7949,27405,15742,29209,311408,186899,67977,7330,33950,16180,10517,118922
ACSSF,2011e1,co,000,0062,0000054,20545,8559,540,610,213,771,363,388,372,310,439,655,500,188,759,1053,1119,279,11986,108862,25700,3204,10858,6394,5244,83162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90240,18041,2081,7838,4030,4092,72199,20545,8559,1150,3511,2500,1398,11986
ACSSF,2011e1,co,000,0062,0000055,16246,6325,462,363,699,468,370,296,431,747,512,321,0,657,323,115,499,62,9921,134543,34552,3260,16703,6513,8076,99991,,,,,,,,,,,,,,,3916,1564,150,649,765,0,2352,,,,,,,,6320,1883,181,859,456,387,4437,3133,1176,146,419,573,38,1957,126377,30968,2754,14128,6184,7902,95409,16246,6325,825,3844,1095,561,9921
ACSSF,2011e1,co,000,0062,0000056,18219,7429,939,60,198,420,554,521,702,344,344,287,330,204,111,750,1665,0,10790,124211,31301,4314,12029,6707,8251,92910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6570,2128,48,746,578,756,4442,4405,2830,552,1271,631,376,1575,114908,27913,3725,10296,6363,7529,86995,18219,7429,999,3370,1395,1665,10790
ACSSF,2011e1,co,000,0062,0000057,14187,6121,547,181,298,344,132,0,380,517,73,104,429,193,464,206,1962,291,8066,120064,45560,2441,9507,5805,27807,74504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4196,2319,263,441,232,1383,1877,109728,41470,2045,7997,4970,26458,68258,14187,6121,728,1848,1292,2253,8066
ACSSF,2011e1,co,000,0062,0000058,69199,27751,1272,1591,1807,1481,1724,1207,1950,1423,1348,1290,1701,917,2343,1844,5807,46,41448,225367,68949,7502,29187,12279,19981,156418,,,,,,,,,,,,,,,3533,915,63,388,299,165,2618,,,,,,,,8318,2682,215,1419,478,570,5636,5153,1955,122,1287,299,247,3198,167846,44676,4813,18851,6054,14958,123170,69199,27751,2863,12230,6805,5853,41448
ACSSF,2011e1,co,000,0062,0000059,26454,8569,864,395,937,277,286,841,856,410,526,465,342,612,435,515,789,19,17885,123787,28819,3179,12411,6945,6284,94968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2856,974,125,601,200,48,1882,2721,1590,242,887,275,186,1131,101449,21988,2170,8863,5406,5549,79461,26454,8569,1259,4598,1904,808,17885
ACSSF,2011e1,co,000,0062,0000060,38077,12184,1920,616,236,580,717,1033,646,739,493,623,308,498,663,651,2338,123,25893,77056,19611,3057,8030,4505,4019,57445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8293,2569,603,959,260,747,5724,2884,974,99,513,284,78,1910,50677,11144,1223,4541,2896,2484,39533,38077,12184,2536,5067,2120,2461,25893
ACSSF,2011e1,co,000,0062,0000061,62574,20715,1037,1554,830,960,1360,1151,1615,1265,1454,594,1524,1074,712,1701,3608,276,41859,119789,31840,3204,12698,6644,9294,87949,,,,,,,,4891,1892,427,819,267,379,2999,974,485,0,112,75,298,489,,,,,,,,13109,3854,232,1739,1087,796,9255,6021,2690,378,1421,419,472,3331,78395,18565,1549,7069,3296,6651,59830,62574,20715,2591,9229,5011,3884,41859
ACSSF,2011e1,co,000,0062,0000062,23644,8041,731,245,395,900,543,516,593,404,566,708,648,513,134,123,796,226,15603,150436,33662,3518,15635,7732,6777,116774,,,,,,,,6456,1723,214,801,487,221,4733,,,,,,,,,,,,,,,,,,,,,,3931,1336,276,541,248,271,2595,131866,27564,2948,11946,6551,6119,104302,23644,8041,976,4625,1418,1022,15603
ACSSF,2011e1,co,000,0062,0000063,24306,7828,307,227,642,896,404,611,532,133,329,483,201,721,515,619,1191,17,16478,122050,27567,2610,10725,6288,7944,94483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106608,22740,2107,8661,4774,7198,83868,24306,7828,534,4030,2056,1208,16478
ACSSF,2011e1,co,000,0062,0000064,,,,,,,,,,,,,,,,,,,,103615,25562,2953,9504,5914,7191,78053,,,,,,,,,,,,,,,2063,732,27,522,0,183,1331,,,,,,,,,,,,,,,3145,732,15,248,309,160,2413,97823,23230,2723,8554,5371,6582,74593,7281,2748,230,1097,698,723,4533
ACSSF,2011e1,co,000,0062,0000065,28485,10154,528,997,685,656,1205,855,706,731,131,435,660,655,572,639,577,122,18331,114523,28230,3777,13499,6355,4599,86293,,,,,,,,,,,,,,,5830,2360,497,684,499,680,3470,,,,,,,,,,,,,,,3594,2192,450,1025,644,73,1402,92809,20244,2683,8976,4685,3900,72565,28485,10154,1525,5404,2526,699,18331
ACSSF,2011e1,co,000,0062,0000066,,,,,,,,,,,,,,,,,,,,97909,36895,2426,4458,3401,26610,61014,,,,,,,,,,,,,,,3950,1977,55,293,0,1629,1973,,,,,,,,,,,,,,,3174,1742,171,0,0,1571,1432,92513,34691,2233,4115,2941,25402,57822,6996,3085,385,752,468,1480,3911
