ACSSF,2010m1,co,000,0158,0000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2735,458,305,319,1123,814,853,753,439,545,679,540,246,740,498,438,586,508,300,448,356,300,365,361,160,333,333,279,2309,703,704,22,873,821,425,620,573,329,598,511,330,701,682,88,682,559,371,484,346,353,357,357,279,245,245,279,4302,1172,1187,670,1387,1547,1189,1557,1915,1432,1801,1885,1679,1345,1670,1331,1903,2222,1604,1416,1787,1233,1016,1011,120,1624,1642,334,3281,948,1104,676,1122,1656,1330,1439,1043,1187,1912,1641,1411,1754,1270,1273,1499,1528,917,564,633,521,620,627,185,761,761,279,,,,,,,,,,,2735,1398,910,1042,1723,1209,1040,433,440,160,2309,1230,1145,425,1582,1228,720,435,435,279,4302,1585,1667,1277,2895,4456,3486,1860,1921,360,3281,1008,1831,1537,2824,2450,2276,1024,996,185
ACSSF,2010m1,co,000,0158,0000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4052,786,628,579,1508,1243,875,957,550,607,1149,870,544,1406,1239,693,854,637,751,654,571,299,658,617,160,339,339,279,2851,893,903,99,1046,1014,419,1007,991,475,759,651,410,791,768,95,738,645,396,594,444,353,440,440,279,279,279,279,4150,1170,1375,885,1558,2190,1453,1266,2041,1655,2166,2717,2256,1851,2151,1560,1557,2266,1791,1262,1989,1555,1034,1042,149,1666,1678,334,2694,1003,1310,900,1069,2308,2169,1792,1249,1475,2466,1988,2061,2098,1957,1546,1851,1655,1331,898,950,537,752,769,185,831,831,279,,,,,,,,,,,4052,1969,1464,1266,2453,2032,1312,687,654,160,2851,1466,1431,424,1928,1604,894,541,541,279,4150,1519,2122,1670,3320,5487,4595,2020,2069,369,2694,876,2686,2514,2547,2944,3205,1165,1143,185
ACSSF,2010m1,co,000,0158,0000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7861,2138,2076,682,2469,2430,1313,1425,948,1075,2439,1688,1602,1317,1432,1197,1125,1013,816,779,583,508,804,787,213,473,473,279,2987,1106,995,423,1043,972,247,536,510,316,801,746,348,642,642,279,562,596,212,307,282,147,363,363,279,161,161,279,936,956,1114,563,971,1260,915,124,1113,1127,188,1622,1608,244,1412,1419,207,1447,1429,354,987,967,154,154,279,650,650,279,954,1089,1733,1635,1083,2620,2385,322,1414,1420,415,2234,2229,353,1726,1753,94,1206,1205,4,689,689,2,292,291,73,73,279,,,,,,,,,,,7861,3976,3871,1682,4533,2931,3016,1034,1022,213,2987,1889,1720,530,1557,1450,538,424,424,279,936,80,1120,1133,666,3394,3370,747,747,279,954,45,3184,3191,951,3530,3530,73,273,291
ACSSF,2010m1,co,000,0158,0000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5273,1586,1596,142,1680,1358,1123,1078,542,894,1859,1718,1239,1061,909,1098,841,852,474,539,403,319,245,245,279,84,84,279,3935,1282,1236,615,1896,1828,402,1199,838,589,701,542,496,856,772,382,499,431,247,587,587,279,536,539,67,115,115,279,1074,872,1072,771,880,1453,1124,418,1716,1653,331,1578,1651,467,1505,1501,51,1280,1274,268,961,932,190,216,96,677,677,279,496,901,1069,515,927,2058,1833,189,969,988,177,1512,1552,220,1335,1325,57,954,959,5,410,410,404,404,279,400,400,279,,,,,,,,,,,5273,2594,2170,1134,3139,2415,2268,260,260,279,3935,2713,2499,746,2057,1603,1093,543,549,67,1074,373,1387,1393,716,3896,3967,774,787,96,496,219,2046,2025,453,2590,2653,56,56,279
ACSSF,2010m1,co,000,0158,0000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3480,785,548,631,1573,1467,701,593,405,494,949,387,937,794,524,623,633,405,545,389,328,200,129,108,73,203,203,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,932,770,814,662,770,1012,625,279,1386,1386,264,996,966,147,694,675,283,1151,1081,92,891,879,99,131,89,703,703,279,870,374,598,683,374,922,856,789,840,671,634,717,844,103,792,799,2,589,589,2,367,367,318,281,160,318,318,279,,,,,,,,,,,3480,1955,1597,1028,1991,1196,1613,216,216,73,2069,1107,1091,236,1467,1213,617,195,195,279,932,279,902,902,564,2438,2472,795,798,89,870,5,1133,1133,870,1780,1779,2,161,160
ACSSF,2010m1,co,000,0158,0000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8955,2184,2031,863,2990,3049,983,1389,1179,914,2416,1919,1458,2010,1417,1590,1546,1254,922,1047,984,526,630,630,279,390,367,166,3138,985,886,304,1494,1471,327,833,782,352,1135,951,660,726,688,213,664,555,290,410,399,127,188,188,279,156,156,279,1135,973,1151,622,1057,1243,709,476,1152,1082,267,2036,2048,139,1318,1300,411,1225,1244,234,811,799,270,300,139,437,437,279,794,1072,1479,1079,1091,1928,1589,310,1239,1244,406,1619,1699,222,2012,1988,145,1317,1320,3,642,642,3,331,331,91,213,195,,,,,,,,,,,8955,4266,4328,1332,5277,3910,3132,731,705,166,3138,1982,1901,559,1858,1585,943,282,282,279,1135,245,1062,1052,817,3707,3516,576,588,139,794,380,2315,2229,677,3871,3944,91,376,378
ACSSF,2010m1,co,000,0158,0000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234,933,959,374,933,1006,531,279,708,708,279,757,757,142,906,908,279,725,725,142,571,566,279,279,279,279,279,279,2,273,273,279,274,534,399,495,461,394,694,651,762,582,647,448,7,305,305,329,382,257,265,265,279,148,148,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234,111,708,699,205,1936,1942,279,279,279,2,3,399,399,329,1230,1211,329,329,279
ACSSF,2010m1,co,000,0158,0000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3934,914,874,293,1255,1184,541,883,703,641,1234,860,991,1174,904,773,843,721,1060,603,493,324,666,666,279,426,426,279,4303,1051,1041,143,2387,2372,489,1138,792,628,1159,1013,709,788,747,428,1127,1022,424,637,504,353,347,347,279,227,227,279,2080,1252,1352,435,1285,1908,1510,947,1887,1705,1514,2174,2090,952,1505,1301,634,1966,1944,223,1256,1236,187,220,110,412,412,279,806,618,975,829,630,1566,1461,488,1049,1010,656,1355,1375,210,1022,1025,176,1089,1116,3,640,640,604,604,279,593,593,279,,,,,,,,,,,3934,1709,1615,744,2622,1866,2125,822,822,279,4303,2734,2691,509,2489,2018,1213,418,418,279,2080,584,1569,1540,1883,3938,4074,442,457,110,806,133,1924,1903,832,2596,2670,72,72,279
ACSSF,2010m1,co,000,0158,0000019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2963,705,506,596,856,723,519,648,357,570,871,553,747,993,929,402,653,536,379,426,330,349,330,330,279,242,242,279,2202,1038,875,512,753,748,233,696,653,295,701,689,98,507,444,300,409,357,199,321,321,279,104,104,279,88,88,279,1504,1047,1272,990,1279,1793,1324,198,1401,1398,464,1779,1751,767,1516,1290,243,1561,1528,154,1409,1419,126,130,75,654,654,279,483,554,1090,1018,637,1227,1050,135,895,895,130,1334,1332,117,902,924,171,853,824,5,615,615,311,311,279,333,333,279,,,,,,,,,,,2963,1348,991,1043,1914,1357,1295,394,394,279,2202,1506,1321,603,1334,1232,526,131,131,279,1504,624,1751,1714,1087,3741,3566,657,648,75,483,314,1698,1677,318,2367,2391,166,166,279
ACSSF,2010m1,co,000,0158,0000020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1089,1079,1189,525,1090,1590,1197,238,1679,1607,252,1598,1643,356,1129,1074,234,1279,1235,279,1052,1052,220,260,145,520,520,279,377,521,521,279,521,1040,899,685,804,850,963,802,727,847,816,590,803,785,533,587,649,422,449,449,279,538,538,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1089,187,1620,1609,807,3725,3559,628,628,145,377,3,899,899,702,1358,1245,586,586,279
ACSSF,2010m1,co,000,0158,0000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2158,813,927,559,818,1368,1386,563,982,918,608,1394,1374,563,1155,1064,382,1151,1096,268,1208,1194,55,325,319,903,903,279,264,586,699,556,586,1078,1011,846,749,446,1325,904,1286,831,785,602,592,477,315,422,519,285,382,382,279,321,321,279,,,,,,,,,,,,,,,,,,,,,1410,1043,1039,322,675,515,425,134,134,279,2158,121,1671,1644,1961,2953,2657,916,966,319,264,2,1223,1223,492,1683,1507,422,422,279
ACSSF,2010m1,co,000,0158,0000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2891,641,607,318,986,1071,583,740,570,611,986,795,709,794,758,475,877,928,448,530,361,391,297,297,279,253,253,279,1811,311,311,279,967,962,202,342,308,128,418,394,157,651,612,232,345,237,142,273,273,279,215,215,279,90,90,279,457,368,344,532,368,852,810,279,949,949,159,751,742,132,797,816,179,777,762,279,485,485,201,201,279,231,231,279,725,591,686,318,590,1077,927,110,706,705,349,673,691,204,694,635,141,780,772,62,629,628,88,88,279,163,222,152,,,,,,,,,,,2891,1200,1268,783,1984,1887,1157,439,439,279,1811,1089,1074,202,1055,917,386,234,234,279,457,279,982,982,330,1595,1571,326,326,279,725,3,1055,1054,679,1727,1646,223,270,152
ACSSF,2010m1,co,000,0158,0000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3346,617,590,86,1573,1549,308,686,644,326,981,626,652,896,893,141,690,667,329,363,248,270,469,469,279,189,189,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1703,712,1037,714,754,896,660,289,942,907,605,1373,1387,421,1104,1021,417,1319,1323,66,574,587,190,190,279,521,521,279,1359,815,1385,1068,815,1170,959,861,1041,932,257,968,1027,279,1265,1230,86,765,768,311,671,637,419,420,164,417,417,279,,,,,,,,,,,3346,1804,1726,353,1886,1657,992,494,494,279,2181,1434,1361,427,999,715,592,109,109,279,1703,265,1132,1104,1574,2744,2707,565,565,279,1359,3,1765,1765,1359,3129,2882,64,173,164
ACSSF,2010m1,co,000,0158,0000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3018,1255,1286,293,1961,1759,1003,1568,1218,1115,1743,1438,1017,1572,1475,742,1742,1985,849,1751,1663,661,1101,1101,279,1072,1072,279,3275,914,747,490,983,967,163,802,488,643,1260,597,1006,700,631,412,552,470,358,603,635,121,309,309,279,210,210,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3018,2164,2108,1066,2658,3015,2404,1611,1611,279,3275,1494,1376,473,2115,1229,1393,356,356,279
ACSSF,2010m1,co,000,0158,0000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5464,1427,1417,198,1549,1106,921,1153,426,970,1939,1627,1151,1144,474,1089,1093,1027,484,472,299,247,209,209,279,279,279,279,3777,1290,1238,615,1781,1696,402,1226,830,563,687,563,493,594,573,158,428,332,258,525,525,279,463,463,279,87,87,279,5587,1347,1308,613,2203,2224,419,1393,1279,736,2381,2082,1155,2251,2069,921,2186,2237,907,2055,1956,625,1404,1382,96,1100,1100,279,5362,1538,1596,652,2293,2508,1813,1426,990,1261,1732,1852,1623,1742,1220,1822,1444,1102,1142,787,696,451,443,443,279,440,440,279,,,,,,,,,,,5464,2574,2096,941,3439,2218,2355,209,209,279,3777,2651,2426,746,1871,1336,1043,466,466,279,5587,2604,2659,775,4205,3958,2196,1993,1971,96,5362,2839,3147,2052,3634,2938,3367,526,526,279
ACSSF,2010m1,co,000,0158,0000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2761,755,700,314,1360,1235,440,1990,2040,775,1585,1480,538,1678,1663,287,1210,1128,581,1229,1217,490,1104,1104,279,1042,1042,279,2305,598,591,228,872,702,682,785,627,409,890,371,646,700,655,684,341,343,294,227,137,226,154,131,73,221,221,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2761,1517,1427,590,2556,2683,1264,1812,1812,279,2305,1275,930,796,1501,944,1223,260,256,73
ACSSF,2010m1,co,000,0158,0000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2906,825,848,408,1857,1782,769,1218,1157,540,1752,1697,844,1621,1398,751,1872,1815,377,1785,1697,375,1267,1267,279,968,968,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2906,1938,1925,689,2908,2809,1297,1822,1822,279,2276,1414,1381,258,1198,1063,632,422,422,279
ACSSF,2010m1,co,000,0158,0000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3860,827,775,293,1094,959,541,893,699,637,1157,771,942,1110,906,746,963,545,1068,553,443,312,666,666,279,412,412,279,3736,1096,1084,86,1832,1784,412,1046,761,532,1082,983,504,683,643,233,964,916,265,513,372,342,276,276,279,181,181,279,4356,1753,1778,398,2478,2282,1261,1759,1657,1516,2397,2021,1946,2169,2148,1059,2514,2908,1682,2078,2198,999,1578,1594,110,1143,1143,279,4069,1316,1328,819,1925,1869,1117,882,891,951,1131,1308,1317,1032,1066,815,729,954,1123,694,764,560,589,589,279,585,585,279,,,,,,,,,,,3860,1509,1329,744,2678,1854,2131,828,828,279,3736,2172,2109,420,2262,1791,985,363,363,279,4356,3168,2982,1263,3227,4043,3223,2133,2151,110,4069,2427,2408,1615,2227,2572,2620,307,307,279
ACSSF,2010m1,co,000,0158,0000029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8955,2184,2031,863,2990,3049,983,1389,1179,914,2416,1919,1458,2010,1417,1590,1546,1254,922,1047,984,526,630,630,279,390,367,166,3138,985,886,304,1494,1471,327,833,782,352,1135,951,660,726,688,213,664,555,290,410,399,127,188,188,279,156,156,279,1135,973,1151,622,1057,1243,709,476,1152,1082,267,2036,2048,139,1318,1300,411,1225,1244,234,811,799,270,300,139,437,437,279,794,1072,1479,1079,1091,1928,1589,310,1239,1244,406,1619,1699,222,2012,1988,145,1317,1320,3,642,642,3,331,331,91,213,195,,,,,,,,,,,8955,4266,4328,1332,5277,3910,3132,731,705,166,3138,1982,1901,559,1858,1585,943,282,282,279,1135,245,1062,1052,817,3707,3516,576,588,139,794,380,2315,2229,677,3871,3944,91,376,378
ACSSF,2010m1,co,000,0158,0000030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2969,1326,1357,400,1785,1866,1082,1768,1980,1296,1899,1792,1287,1318,1414,775,1399,1256,760,1619,1548,779,1204,1204,279,923,923,279,2721,792,792,279,1342,1314,265,1003,869,739,650,758,333,620,396,457,542,511,224,493,444,181,393,393,279,101,101,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2969,1995,2240,1441,2564,3019,2609,1674,1674,279,2721,1632,1595,265,1618,1452,1066,397,397,279
ACSSF,2010m1,co,000,0158,0000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3935,1023,1014,91,1439,1378,229,1160,1188,650,1566,1435,686,1366,1417,381,1158,1150,616,1487,1435,320,714,714,279,747,747,279,3585,1079,1111,750,1791,1753,810,837,660,705,1037,732,1016,1079,1061,1093,738,643,580,607,528,491,562,497,164,252,252,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3935,1770,1718,241,3025,3011,1284,1214,1214,279,3585,1918,1925,1480,2296,1870,2401,577,517,164
ACSSF,2010m1,co,000,0158,0000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4540,1118,1140,295,2281,2263,314,1091,1024,330,1713,1770,374,1545,1565,289,1538,1496,444,1265,1236,271,730,730,279,536,536,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4540,2675,2719,512,2727,2871,859,981,981,279,1930,1055,1061,176,1200,1080,360,158,158,279
ACSSF,2010m1,co,000,0158,0000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3840,1257,1113,794,1495,1421,418,1619,1351,872,1674,1479,1125,1523,1475,539,1757,1650,854,1759,1570,636,1324,1324,279,938,938,279,3410,980,928,488,1427,1548,1029,914,655,756,1092,975,827,799,772,916,895,736,619,652,526,571,463,463,279,258,258,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3840,2050,1938,1008,2966,2846,1926,1500,1500,279,3410,1796,1922,1324,2236,1952,1975,489,489,279
ACSSF,2010m1,co,000,0158,0000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3014,682,405,631,1445,1464,218,563,352,494,893,394,865,673,505,400,608,387,533,363,328,187,279,279,279,203,203,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2775,988,906,586,1370,1397,311,1450,973,1085,1287,1220,628,1361,1309,505,1495,1412,518,1384,1265,517,818,818,279,858,858,279,2754,706,667,663,1203,1193,487,786,683,587,906,668,871,712,585,586,419,560,575,411,436,309,227,189,146,328,328,279,,,,,,,,,,,3014,1593,1526,847,1789,1146,1403,203,203,279,,,,,,,,,,,2775,1416,1385,661,2177,2232,1604,1243,1243,279,2754,1514,1535,944,1562,1598,1660,318,337,146
ACSSF,2010m1,co,000,0158,0000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2625,1008,975,356,1377,1368,446,1460,1011,827,1774,1564,1051,1263,1275,621,1271,1282,601,1274,1087,535,821,821,279,701,701,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2625,1807,1830,685,2294,2492,1846,1155,1155,279,2777,1789,1824,527,1851,1301,1020,248,248,279
