ACSSF,2010m1,co,000,0037,0000011,5513,2868,2209,2768,2660,3147,1824,1433,1958,5370,2021,1724,2266,2250,2519,1571,1229,1744,2926,1446,979,830,883,1302,718,531,981,1502,627,313,516,606,446,299,255,134,1926,768,717,519,731,1085,319,229,330,1094,499,346,371,401,364,545,106,213,1877,995,392,644,479,691,643,484,531,1730,1260,3737,8213,6480,7270,5761,5601,2458,1953,5659,5442,1891,1688,5295,2941,960,828,2601,1502,591,357,1062,1904,594,547,1769,1094,494,371,813,1874,392,385,1792,5513,2868,2209,2768,2660,3147,1824,1433,1958,5370,2021,1724,2266,2250,2519,1571,1229,1744,2926,1446,979,830,883,1302,718,531,981,1502,627,313,516,606,446,299,255,134,2303,929,784,647,904,1186,612,256,409,1877,995,392,644,479,691,643,484,531,5601,2458,1953,5659,5442,1891,1688,5295,2941,960,828,2601,1502,591,357,1062,2237,714,676,2023,1874,392,385,1792
ACSSF,2010m1,co,000,0037,0000012,6573,3869,3339,4062,3961,3696,2532,2167,2727,6842,3118,2333,3146,3475,3369,2196,1790,2442,3484,1919,1077,1152,1427,1590,954,722,1047,2605,943,871,1105,909,501,299,332,134,2893,1251,984,633,1197,1126,745,357,479,1454,508,400,509,762,541,559,180,313,2523,1010,606,1121,702,903,998,835,864,898,662,4118,3705,3305,5263,6675,6672,3032,3285,7153,6921,2403,2608,6759,3488,1110,1310,3081,2605,1086,825,1692,2874,1326,654,2396,1454,505,392,1285,2507,572,571,2291,6573,3869,3339,4062,3961,3696,2532,2167,2727,6842,3118,2333,3146,3475,3369,2196,1790,2442,3484,1919,1077,1152,1427,1590,954,722,1047,2605,943,871,1105,909,501,299,332,134,3246,1363,1073,864,1435,1305,925,399,552,2523,1010,606,1121,702,903,998,835,864,6672,3032,3285,7153,6921,2403,2608,6759,3488,1110,1310,3081,2605,1086,825,1692,3156,1347,774,2652,2507,572,571,2291
ACSSF,2010m1,co,000,0037,0000013,4202,2277,2545,3040,2599,3363,2003,1545,1875,4239,1934,1886,2621,2383,2892,1842,1329,1711,3576,1292,1158,1361,1129,1383,950,247,568,1491,755,628,573,796,518,393,188,377,1335,579,631,410,592,104,111,279,279,857,503,422,256,217,261,350,137,198,1551,498,414,246,264,859,398,572,470,1676,1262,4277,4845,2161,6919,7464,4202,2623,2603,5156,4239,1719,1759,4844,3576,1666,1021,2691,1491,507,480,1378,1335,516,716,703,857,306,382,657,1551,213,457,1448,4202,2277,2545,3040,2599,3363,2003,1545,1875,4239,1934,1886,2621,2383,2892,1842,1329,1711,3576,1292,1158,1361,1129,1383,950,247,568,1491,755,628,573,796,518,393,188,377,1519,773,748,477,651,278,368,137,198,1551,498,414,246,264,859,398,572,470,4202,2623,2603,5156,4239,1719,1759,4844,3576,1666,1021,2691,1491,507,480,1378,1519,588,801,932,1551,213,457,1448
ACSSF,2010m1,co,000,0037,0000014,5074,2992,2495,3512,3261,3233,2584,1682,3256,5215,2368,2267,2896,2941,3051,2502,1562,3037,3650,1331,747,1323,1114,1339,1028,517,862,1570,841,594,721,477,702,393,359,649,1061,391,248,682,426,201,142,107,273,828,384,76,439,200,387,290,179,341,1791,763,442,561,590,578,528,264,1040,911,1147,2871,9411,2864,11569,7919,5033,1957,2313,5637,5238,1626,1927,5519,3650,988,813,3350,1570,612,466,1579,797,249,287,726,828,113,458,690,1797,448,416,1640,5074,2992,2495,3512,3261,3233,2584,1682,3256,5215,2368,2267,2896,2941,3051,2502,1562,3037,3650,1331,747,1323,1114,1339,1028,517,862,1570,841,594,721,477,702,393,359,649,1268,572,258,779,464,435,341,208,363,1791,763,442,561,590,578,528,264,1040,5033,1957,2313,5637,5238,1626,1927,5519,3650,988,813,3350,1570,612,466,1579,1058,278,532,921,1797,448,416,1640
ACSSF,2010m1,co,000,0037,0000015,3431,2467,1812,2168,1986,2122,1604,1279,2415,3422,1819,1393,1789,1456,1933,1416,1112,2067,1969,1140,703,844,504,671,589,338,472,1289,443,506,559,501,398,254,299,370,1801,1053,246,696,688,382,324,406,323,1523,619,317,484,835,526,349,191,502,2075,787,692,713,650,644,498,349,1108,1516,3023,6051,6483,5209,9104,9894,3890,2676,1986,3593,3541,1759,1485,3273,1969,1357,496,1667,1247,339,463,1136,1848,815,474,1385,1523,332,534,1429,2111,549,466,1999,3431,2467,1812,2168,1986,2122,1604,1279,2415,3422,1819,1393,1789,1456,1933,1416,1112,2067,1969,1140,703,844,504,671,589,338,472,1289,443,506,559,501,398,254,299,370,2517,1208,429,915,1240,635,532,447,551,2075,787,692,713,650,644,498,349,1108,3890,2676,1986,3593,3541,1759,1485,3273,1969,1357,496,1667,1247,339,463,1136,2566,891,687,2036,2111,549,466,1999
ACSSF,2010m1,co,000,0037,0000016,5323,3529,1958,4065,3550,4321,2820,2255,3288,5392,2566,2073,3332,2894,3477,2307,1843,2746,2771,1196,871,1435,978,1047,839,374,1079,2062,983,645,1059,795,843,415,384,741,1807,891,613,876,408,528,659,439,592,1617,550,505,700,695,664,405,534,585,2192,964,462,876,801,800,674,399,1116,1614,1099,3873,3161,9286,5698,8927,5301,3300,3190,6177,5391,2593,2822,5517,2771,1320,1123,2744,2040,967,744,1567,1768,630,704,1384,1617,626,498,1381,2169,599,369,1984,5323,3529,1958,4065,3550,4321,2820,2255,3288,5392,2566,2073,3332,2894,3477,2307,1843,2746,2771,1196,871,1435,978,1047,839,374,1079,2062,983,645,1059,795,843,415,384,741,2266,1080,744,1088,794,874,797,690,795,2192,964,462,876,801,800,674,399,1116,5301,3300,3190,6177,5391,2593,2822,5517,2771,1320,1123,2744,2040,967,744,1567,2248,864,849,1881,2169,599,369,1984
ACSSF,2010m1,co,000,0037,0000017,2847,2310,1225,1809,1903,2134,2324,1422,2151,3747,1639,1036,1495,1743,1786,2140,1343,2177,2259,936,335,662,545,752,595,468,744,1041,210,342,311,118,222,393,511,714,412,187,279,208,101,152,279,279,102,697,329,279,188,303,181,306,71,326,1966,1064,479,595,816,745,307,339,953,1045,1220,5770,14354,14201,39994,13079,2847,1071,1094,3302,3747,820,880,3823,2259,287,279,2203,1041,164,279,1020,412,279,205,361,697,300,279,624,1966,502,622,1790,2847,2310,1225,1809,1903,2134,2324,1422,2151,3747,1639,1036,1495,1743,1786,2140,1343,2177,2259,936,335,662,545,752,595,468,744,1041,210,342,311,118,222,393,511,714,766,379,279,257,322,239,306,71,337,1966,1064,479,595,816,745,307,339,953,2847,1071,1094,3302,3747,820,880,3823,2259,287,279,2203,1041,164,279,1020,766,300,205,705,1966,502,622,1790
ACSSF,2010m1,co,000,0037,0000018,5399,3666,3034,3887,3376,3566,2818,2004,2845,5799,3106,2167,3237,3158,3426,2618,1690,2600,3125,1135,1263,1415,979,934,663,428,834,1116,544,659,204,279,279,141,279,270,2252,988,1274,1207,627,569,463,325,209,1205,726,89,556,345,288,275,375,344,2228,1012,354,608,588,788,698,683,1020,694,1118,2184,1613,702,11111,8146,5437,2518,2810,6028,5840,2246,2263,6165,2902,812,1281,2665,1112,472,520,641,1654,626,487,1281,1205,273,741,1072,2228,272,177,2211,5399,3666,3034,3887,3376,3566,2818,2004,2845,5799,3106,2167,3237,3158,3426,2618,1690,2600,3125,1135,1263,1415,979,934,663,428,834,1116,544,659,204,279,279,141,279,270,2673,1276,1288,1354,665,659,546,518,365,2228,1012,354,608,588,788,698,683,1020,5437,2518,2810,6028,5840,2246,2263,6165,2902,812,1281,2665,1112,472,520,641,2031,706,872,1633,2228,272,177,2211
ACSSF,2010m1,co,000,0037,0000019,4617,2858,2094,2926,2821,2900,2599,1925,2665,5358,2497,1732,2649,2713,2543,2354,1775,2529,2624,884,1015,989,771,1150,685,476,875,1026,384,336,522,244,619,349,304,539,888,609,219,537,251,279,279,108,194,1546,159,536,497,544,506,545,384,621,2301,928,451,721,848,596,642,544,1086,1345,826,5359,7591,7734,9804,13620,4673,1884,1877,5201,5358,1731,1720,5243,2624,634,506,2488,1026,329,218,1015,824,190,125,775,1546,55,358,1436,2301,271,427,2239,4617,2858,2094,2926,2821,2900,2599,1925,2665,5358,2497,1732,2649,2713,2543,2354,1775,2529,2624,884,1015,989,771,1150,685,476,875,1026,384,336,522,244,619,349,304,539,1789,637,568,733,598,506,545,397,643,2301,928,451,721,848,596,642,544,1086,4673,1884,1877,5201,5358,1731,1720,5243,2624,634,506,2488,1026,329,218,1015,1792,197,378,1701,2301,271,427,2239
ACSSF,2010m1,co,000,0037,0000020,4193,2157,2005,2344,2616,2505,1988,1437,2122,4363,1906,1869,2033,2532,2532,1851,1311,1945,2099,1098,680,848,664,647,559,437,524,490,240,189,65,118,393,70,279,107,1137,934,289,291,250,233,104,279,106,1229,826,202,827,312,318,256,225,371,1368,530,282,223,569,506,375,308,435,829,2684,5716,31554,2587,12734,7021,4306,2220,1798,4146,4399,1968,1236,4262,2084,656,740,1856,490,250,179,435,1082,747,566,469,1229,742,235,958,1350,303,264,1222,4193,2157,2005,2344,2616,2505,1988,1437,2122,4363,1906,1869,2033,2532,2532,1851,1311,1945,2099,1098,680,848,664,647,559,437,524,490,240,189,65,118,393,70,279,107,1538,1126,344,889,448,397,279,225,383,1368,530,282,223,569,506,375,308,435,4306,2220,1798,4146,4399,1968,1236,4262,2084,656,740,1856,490,250,179,435,1509,976,664,1069,1350,303,264,1222
