ACSSF,2010e1,co,000,0115,0000001,697302,338614,147219,88232,8758,7203,9720,4471,8378,877,48825,58987,6451,21175,31361,20702,10659,31931,17520,16613,3116,6295,2408,4794,907,7175,763,4438,1974,7236,3960,1776,1500,98002,16992,15480,1512,12838,4586,373,7879,53649,6279,37592,3899,27796,4196,1701,2012,7766,14523,5208,2628,6687,61462,43655,3488,4773,27952,1468,5974,17807,98686,22021,11967,554,9500,7202,301,78,651,95,3127,2950,27746,5440,7965,9363,3543,1435,13764,997,53,12193,521,27953,1808,8202,850,8260,8833,223899,69080,18502,5007,8797,11722,9912,5001,10139,154819,13936,667,13555,13791,20605,20317,15475,35277,21196,5415,809,66,667,76,2319,247,190,206,112,488,105,339,511,121,2287,475,199,1613,30688,20386,1906,2670,3318,599,501,2963,360,262,7807,5383,381,2009,0,998,1265,0,730,4919,4675,244
ACSSF,2010e1,co,000,0115,0000002,542158,259921,111097,65623,6778,5540,7087,3529,6322,0,36367,45474,5144,16412,23918,15538,8380,25988,14152,13472,2879,4939,1761,3893,680,6188,650,3922,1616,5648,3288,1298,1062,75507,13258,11795,1463,9805,3626,355,5824,41276,5108,28576,3583,20477,3267,1249,1688,5904,11168,4663,1665,4840,47329,33407,2811,3947,21233,964,4452,13922,79217,18330,10090,446,7794,5255,250,0,333,84,2187,2401,23744,4763,7058,7334,3202,1387,11198,629,0,10247,322,20690,928,6317,371,6531,6543,175539,54293,13406,4039,7046,9164,8359,4181,8098,121246,10776,556,10938,10281,15982,17177,11654,26027,17855,3875,424,49,299,76,1636,206,47,188,82,344,105,149,394,121,1815,403,199,1213,23606,16186,1369,2332,2791,383,482,2585,135,205,5904,3537,325,1129,0,743,785,0,555,3883,3639,244
ACSSF,2010e1,co,000,0115,0000003,155144,78693,36122,22609,1980,1663,2633,942,2056,877,12458,13513,1307,4763,7443,5164,2279,5943,3368,3141,237,1356,647,901,227,987,113,516,358,1588,672,478,438,22495,3734,3685,49,3033,960,18,2055,12373,1171,9016,316,7319,929,452,324,1862,3355,545,963,1847,14133,10248,677,826,6719,504,1522,3885,19469,3691,1877,108,1706,1947,51,78,318,11,940,549,4002,677,907,2029,341,48,2566,368,53,1946,199,7263,880,1885,479,1729,2290,48360,14787,5096,968,1751,2558,1553,820,2041,33573,3160,111,2617,3510,4623,3140,3821,9250,3341,1540,385,17,368,0,683,41,143,18,30,144,0,190,117,0,472,72,0,400,7082,4200,537,338,527,216,19,378,225,57,1903,1846,56,880,0,255,480,0,175,1036,1036,0
ACSSF,2010e1,co,000,0115,0000004,648004,316824,137950,81385,8155,7006,9409,3947,8301,485,44082,56565,6379,20469,29717,19589,10128,31487,17331,16424,3057,6295,2408,4664,907,6986,712,4363,1911,7170,3936,1734,1500,89964,15172,13709,1463,12168,4253,286,7629,48956,6232,34013,3510,25180,3793,1530,1780,6931,13668,4898,2452,6318,57423,41039,3388,4339,26089,1399,5824,16384,90485,20371,10765,457,9149,6612,301,0,485,95,2840,2891,25080,5253,7352,7927,3113,1435,12477,927,53,11107,390,25945,1658,7524,502,7923,8338,207218,63874,16361,4605,7854,11232,9438,4850,9534,143344,12858,667,12849,12497,18830,19259,14038,32094,20252,4482,511,66,369,76,1845,223,190,188,112,266,105,265,375,121,2126,475,199,1452,28995,19413,1757,2593,3079,599,482,2863,360,262,7418,5151,356,1959,0,998,1169,0,669,4431,4187,244
ACSSF,2010e1,co,000,0115,0000005,612125,299643,129594,74831,7425,6851,8656,3777,7837,211,40074,54763,6240,19823,28700,18749,9951,30315,16911,16004,2930,6084,2366,4624,907,6841,712,4231,1898,6563,3629,1675,1259,85609,14577,13114,1463,11594,4136,286,7172,46344,6078,32127,3036,24142,3650,1299,1611,6528,13094,4373,2452,6269,54125,38780,3296,4009,24776,1399,5300,15345,84448,19454,10288,457,8709,6336,250,0,450,95,2699,2842,22996,4736,6561,7451,2813,1435,11786,882,53,10461,390,23876,1518,6690,316,7462,7890,196157,60185,15105,4334,7221,10799,9221,4667,8838,135972,11862,624,12564,11587,18032,18633,13270,29811,19589,4194,496,66,354,76,1602,206,190,188,112,175,105,192,313,121,2096,475,199,1422,27683,18749,1757,2593,2944,599,482,2788,360,262,6964,4635,250,1680,0,998,1038,0,669,4299,4055,244
ACSSF,2010e1,co,000,0115,0000006,277070,130922,53577,30889,2927,3476,2600,1434,2848,0,17604,22688,2593,8630,11465,7216,4249,13307,6798,6618,1438,2403,792,1985,180,3048,360,1782,906,3461,2253,739,469,39512,7244,6612,632,5074,1974,190,2910,21462,3696,13706,1553,10362,1525,266,891,3169,5732,2133,650,2949,24526,18310,2119,2040,11374,726,2051,6216,44801,9808,5837,263,3708,2695,56,0,0,0,1318,1321,13616,2350,4578,4210,1219,1259,6851,542,0,6095,214,11831,337,3604,61,3644,4185,86636,25811,7373,1534,3451,3753,3701,1777,4222,60825,4944,337,5394,4611,8229,9648,5261,12458,9943,2532,254,49,205,0,1084,73,190,188,0,175,105,0,232,121,1194,159,199,836,12179,8461,537,1352,1866,140,257,1265,0,105,2939,1459,168,596,0,195,388,0,112,2259,2215,44
ACSSF,2010e1,co,000,0115,0000007,335055,168721,76017,43942,4498,3375,6056,2343,4989,211,22470,32075,3647,11193,17235,11533,5702,17008,10113,9386,1492,3681,1574,2639,727,3793,352,2449,992,3102,1376,936,790,46097,7333,6502,831,6520,2162,96,4262,24882,2382,18421,1483,13780,2125,1033,720,3359,7362,2240,1802,3320,29599,20470,1177,1969,13402,673,3249,9129,39647,9646,4451,194,5001,3641,194,0,450,95,1381,1521,9380,2386,1983,3241,1594,176,4935,340,53,4366,176,12045,1181,3086,255,3818,3705,109521,34374,7732,2800,3770,7046,5520,2890,4616,75147,6918,287,7170,6976,9803,8985,8009,17353,9646,1662,242,17,149,76,518,133,0,0,112,0,0,192,81,0,902,316,0,586,15504,10288,1220,1241,1078,459,225,1523,360,157,4025,3176,82,1084,0,803,650,0,557,2040,1840,200
ACSSF,2010e1,co,000,0115,0000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0115,0000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0115,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
