ACSSF,2010e1,co,000,0022,0000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295166,265252,150387,114865,29914,2156,27758,295166,10231,819,4324,2952,2519,5232,39963,13124,11318,1137,67565,1108,2416,41120,18825,1134,7758,9574,688,5695,4169,12344,1128,735,10566,1640,672,3158,366,91055,29914,295166,265252,150387,114865,29914
ACSSF,2010e1,co,000,0022,0000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604414,544236,389356,154880,60178,5662,54516,604414,18309,2911,4293,3996,2912,7455,51071,15554,14394,1942,84843,2636,2157,61586,26512,1418,8714,12923,1574,8625,4499,9457,398,10398,10657,2547,1573,4242,690,303855,60178,604414,544236,389356,154880,60178
ACSSF,2010e1,co,000,0022,0000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287003,259974,141007,118967,27029,3006,24023,287003,13967,973,2660,2884,3786,7073,43452,6471,11536,2203,71252,2878,1835,44107,23323,329,6711,9047,1189,3989,4310,9593,1404,332,8075,1908,793,3333,74,82609,27029,287003,259974,141007,118967,27029
ACSSF,2010e1,co,000,0022,0000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626928,557859,336554,221305,69069,7484,61585,626928,36466,2173,3813,6365,4320,13407,69696,13506,23125,4585,136535,1509,3562,80508,28237,1432,16734,18982,1715,4682,7634,18275,1312,2532,13857,2564,1264,8958,1838,226487,69069,626928,557859,336554,221305,69069
ACSSF,2010e1,co,000,0022,0000019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535533,483475,291284,192191,52058,6432,45626,535533,25981,2556,2722,5202,5093,10143,66304,11784,18584,2036,137896,2865,2386,75045,33792,1370,13812,18780,539,7203,8863,14183,905,881,15318,2646,1225,5423,80,168708,52058,535533,483475,291284,192191,52058
ACSSF,2010e1,co,000,0022,0000020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300637,264061,138202,125859,36576,3080,33496,300637,9445,1192,2045,3176,5477,8646,40896,13638,8979,3499,89322,1229,1482,43865,14780,971,11363,7227,1203,3065,3169,9597,411,812,13541,2621,1173,3313,544,77820,36576,300637,264061,138202,125859,36576
ACSSF,2010e1,co,000,0022,0000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146313,119173,73078,46095,27140,1281,25859,146313,8822,452,574,498,1872,2483,16798,1915,5352,982,36352,217,329,18585,6922,0,2580,2485,279,984,2936,4130,46,208,4981,569,312,1531,0,40536,27140,146313,119173,73078,46095,27140
ACSSF,2010e1,co,000,0022,0000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159477,141792,100523,41269,17685,637,17048,159477,7810,0,340,239,1054,1706,14391,999,3969,493,26041,421,152,15220,11861,349,1514,2724,59,979,1477,2225,307,0,2203,121,105,939,777,79585,17685,159477,141792,100523,41269,17685
ACSSF,2010e1,co,000,0022,0000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254270,225502,147748,77754,28768,2139,26629,254270,10769,130,1312,1623,1733,4486,19283,4638,8438,1269,66250,760,633,26378,7274,489,5060,4592,145,3333,2817,6215,101,966,8518,1313,182,2140,55,106116,28768,254270,225502,147748,77754,28768
ACSSF,2010e1,co,000,0022,0000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107604,98195,58928,39267,9409,1127,8282,107604,3901,438,534,726,739,1847,11858,3203,3083,565,29461,1286,546,15400,8855,55,1939,3673,0,2499,1412,2469,308,262,2798,318,588,847,0,34474,9409,107604,98195,58928,39267,9409
ACSSF,2010e1,co,000,0022,0000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326719,303741,230791,72950,22978,1455,21523,326719,15091,1860,801,1014,1967,3299,21186,2715,7677,1481,38717,1171,1149,27483,10197,240,3682,5076,380,2867,3075,6687,525,7136,4728,704,856,1129,1251,186117,22978,326719,303741,230791,72950,22978
ACSSF,2010e1,co,000,0022,0000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97585,90465,51617,38848,7120,651,6469,97585,1996,498,2016,951,932,2308,14330,3134,4115,335,21454,920,1314,12278,7741,464,2688,3528,129,2537,1966,4819,313,0,4240,552,315,1038,243,29535,7120,97585,90465,51617,38848,7120
ACSSF,2010e1,co,000,0022,0000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100909,88051,52074,35977,12858,719,12139,100909,6715,322,1312,799,890,2068,16070,2589,3029,617,21488,342,891,14956,5770,112,3007,3513,342,1651,1619,3463,208,44,3702,868,242,752,148,25535,12858,100909,88051,52074,35977,12858
ACSSF,2010e1,co,000,0022,0000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419586,373421,226083,147338,46165,5743,40422,419586,21534,2031,2894,3882,2152,8912,43436,10096,15037,3649,88759,805,2122,51685,21409,1293,11177,12313,749,3700,5215,10274,1044,1832,10447,1546,1012,5081,1082,158477,46165,419586,373421,226083,147338,46165
ACSSF,2010e1,co,000,0022,0000029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604414,544236,389356,154880,60178,5662,54516,604414,18309,2911,4293,3996,2912,7455,51071,15554,14394,1942,84843,2636,2157,61586,26512,1418,8714,12923,1574,8625,4499,9457,398,10398,10657,2547,1573,4242,690,303855,60178,604414,544236,389356,154880,60178
ACSSF,2010e1,co,000,0022,0000030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144453,127614,67361,60253,16839,590,16249,144453,4116,1125,556,1553,2200,4173,18881,7099,4087,1715,40621,558,588,20277,7764,527,5877,3722,173,1526,1795,4567,194,377,7491,1498,689,2002,479,38942,16839,144453,127614,67361,60253,16839
ACSSF,2010e1,co,000,0022,0000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93389,83537,56877,26660,9852,697,9155,93389,2999,71,334,526,726,890,6050,320,2118,169,24364,0,101,9286,2561,252,2150,1968,68,1081,944,1320,88,966,3698,445,68,825,0,42877,9852,93389,83537,56877,26660,9852
ACSSF,2010e1,co,000,0022,0000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95503,87291,46821,40470,8212,1426,6786,95503,3608,699,1499,1068,1243,1680,14371,2724,3260,693,21715,797,461,15024,8937,47,2602,3288,286,1780,1209,2752,837,332,1883,359,225,979,0,31088,8212,95503,87291,46821,40470,8212
ACSSF,2010e1,co,000,0022,0000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143230,128244,82045,46199,14986,2688,12298,143230,6234,1438,866,1389,1257,2815,14959,2656,4160,239,32791,253,544,16934,6574,436,2605,3611,222,869,2979,3338,170,338,3612,740,98,1231,0,56902,14986,143230,128244,82045,46199,14986
ACSSF,2010e1,co,000,0022,0000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86429,75061,45215,29846,11368,978,10390,86429,2637,0,173,448,430,838,9323,6381,3423,461,18147,129,140,10654,3098,211,2224,2127,187,665,770,2345,324,649,3103,305,84,799,75,32804,11368,86429,75061,45215,29846,11368
ACSSF,2010e1,co,000,0022,0000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67100,58705,30895,27810,8395,964,7431,67100,2758,67,307,835,1675,1162,8394,2891,1401,686,21732,158,248,8451,2734,128,2617,1908,629,393,399,2054,217,286,2641,422,205,402,65,18657,8395,67100,58705,30895,27810,8395
ACSSF,2010e1,co,000,0022,0000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106865,95708,70138,25570,11157,184,10973,106865,4455,0,84,145,158,1038,9300,582,2578,426,15047,307,152,9392,6979,146,328,1484,59,417,1200,1599,0,0,519,121,62,780,777,59445,11157,106865,95708,70138,25570,11157
ACSSF,2010e1,co,000,0022,0000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119324,110658,80297,30361,8666,769,7897,119324,15700,305,355,1037,509,1862,7836,861,2097,510,22859,399,552,11063,4475,0,2639,1311,346,759,1368,3129,134,336,2669,498,80,1030,136,53475,8666,119324,110658,80297,30361,8666
ACSSF,2010e1,co,000,0022,0000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106518,95066,63107,31959,11452,1539,9913,106518,3866,59,311,254,1352,1688,10358,2406,5310,490,21630,224,237,11220,6063,426,1328,3416,214,2390,955,1744,387,377,2746,298,144,453,120,43573,11452,106518,95066,63107,31959,11452
ACSSF,2010e1,co,000,0022,0000039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97585,90465,51617,38848,7120,651,6469,97585,1996,498,2016,951,932,2308,14330,3134,4115,335,21454,920,1314,12278,7741,464,2688,3528,129,2537,1966,4819,313,0,4240,552,315,1038,243,29535,7120,97585,90465,51617,38848,7120
ACSSF,2010e1,co,000,0022,0000040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419586,373421,226083,147338,46165,5743,40422,419586,21534,2031,2894,3882,2152,8912,43436,10096,15037,3649,88759,805,2122,51685,21409,1293,11177,12313,749,3700,5215,10274,1044,1832,10447,1546,1012,5081,1082,158477,46165,419586,373421,226083,147338,46165
ACSSF,2010e1,co,000,0022,0000041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326719,303741,230791,72950,22978,1455,21523,326719,15091,1860,801,1014,1967,3299,21186,2715,7677,1481,38717,1171,1149,27483,10197,240,3682,5076,380,2867,3075,6687,525,7136,4728,704,856,1129,1251,186117,22978,326719,303741,230791,72950,22978
ACSSF,2010e1,co,000,0022,0000042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604414,544236,389356,154880,60178,5662,54516,604414,18309,2911,4293,3996,2912,7455,51071,15554,14394,1942,84843,2636,2157,61586,26512,1418,8714,12923,1574,8625,4499,9457,398,10398,10657,2547,1573,4242,690,303855,60178,604414,544236,389356,154880,60178
ACSSF,2010e1,co,000,0022,0000043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144453,127614,67361,60253,16839,590,16249,144453,4116,1125,556,1553,2200,4173,18881,7099,4087,1715,40621,558,588,20277,7764,527,5877,3722,173,1526,1795,4567,194,377,7491,1498,689,2002,479,38942,16839,144453,127614,67361,60253,16839
ACSSF,2010e1,co,000,0022,0000044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67100,58705,30895,27810,8395,964,7431,67100,2758,67,307,835,1675,1162,8394,2891,1401,686,21732,158,248,8451,2734,128,2617,1908,629,393,399,2054,217,286,2641,422,205,402,65,18657,8395,67100,58705,30895,27810,8395
ACSSF,2010e1,co,000,0022,0000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93389,83537,56877,26660,9852,697,9155,93389,2999,71,334,526,726,890,6050,320,2118,169,24364,0,101,9286,2561,252,2150,1968,68,1081,944,1320,88,966,3698,445,68,825,0,42877,9852,93389,83537,56877,26660,9852
ACSSF,2010e1,co,000,0022,0000046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106865,95708,70138,25570,11157,184,10973,106865,4455,0,84,145,158,1038,9300,582,2578,426,15047,307,152,9392,6979,146,328,1484,59,417,1200,1599,0,0,519,121,62,780,777,59445,11157,106865,95708,70138,25570,11157
ACSSF,2010e1,co,000,0022,0000047,666846,319,0,0,21412,3978,51,0,0,799,1072,0,145,628,1283,295,0,113,2610,161,868,182,4452,207,263,1161,0,228,545,0,4737,829,4354,8645,2110,56903,643,17233,655,15839,2839,96744,0,2683,0,2518,205,1301,70577,272,29589,175,1658,244,151,0,0,1359,10572,92,14550,1574,804,9210,978,5017,11162,454,96,461,514,0,12075,0,2923,462,0,384,341,415,0,724,0,2272,0,0,4869,143,13810,2803,139,1573,4521,1108,40,0,0,47,123,0,61,788,0,0,49,0,245,309241,65489,666846,601357,426250,175107,65489,6708,58781,666846,21412,3978,4452,4737,4354,8645,56903,17233,15839,2839,96744,2683,2518,70577,29589,1658,10572,14550,1574,9210,5017,11162,461,12075,13810,2803,1573,4521,1108,326060,65489,666846,601357,426250,175107,65489
ACSSF,2010e1,co,000,0022,0000048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733438,658215,416109,242106,75223,7622,67601,733438,40363,1629,5613,7195,6537,13430,81749,17370,25102,3674,154726,2523,4769,91653,41376,1823,16817,20090,1048,10863,10359,21737,1737,2213,20654,3616,1205,5539,547,269394,75223,733438,658215,416109,242106,75223
ACSSF,2010e1,co,000,0022,0000049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706811,609273,394626,214647,97538,6724,90814,706811,36377,1066,2135,2296,7863,13835,79567,10554,21745,3998,148237,1481,1959,86313,36501,677,12810,13839,1239,5079,10898,18392,980,625,17318,3534,644,6173,1122,257887,97538,706811,609273,394626,214647,97538
