ACSSF,2010m1,co,000,0002,0000013,5128,5618,6385,2867,1635,1587,5054,4919,6170,2766,1443,1475,3673,2264,2354,1094,552,404,3192,1673,2124,1270,677,254,1650,984,1062,281,92,334,4270,3742,3403,4094,2853,2127,3689,3510,3584,3732,2563,2078,2714,1438,1345,1352,1047,355,2571,676,1015,1539,831,469,1526,438,843,563,596,401,5128,3331,5310,3640,3505,3395,2825,3756,2061,1592,2017,5054,3208,4783,2869,2949,3402,2537,3129,1925,1520,1953,3673,1309,3335,1574,1055,1054,918,1005,843,532,968,3192,929,2979,1444,1097,961,774,1050,611,289,641,1650,448,1461,628,438,746,420,399,188,149,565,1035,1445,4454,4533,5202,6665,6908,7563,11252,7243,6127,6448,11068,5442,2825,2579,4142,4166,1791,1982,3443,2089,771,502,1958,6565,11811,10764,7340,10832,8975,5590,2875,5191,4125,2080,3557,2114,826,1905,5128,5618,6385,3397,1587,5054,4919,6170,3054,1475,3673,2264,2354,1240,404,3192,1673,2124,1494,254,1650,984,1062,292,334
ACSSF,2010m1,co,000,0002,0000014,6111,5629,6391,3401,1607,1843,6158,4977,6082,3011,871,1645,4625,2845,2647,1313,968,483,2817,1999,1838,912,562,395,2299,1260,1576,593,632,221,4678,2958,4660,5778,4559,3166,5043,2749,4140,5307,4202,2984,3671,1406,1968,1986,1270,633,2053,596,1075,1483,1090,624,2068,211,1134,1062,784,285,6111,3207,6349,4188,2896,3841,3153,3743,2747,1825,3333,6158,2928,6379,4006,2684,3220,3326,3126,2698,1793,3277,4625,1235,3977,1758,1021,1612,1778,1022,940,391,766,2817,591,2674,1086,833,1162,935,776,1103,314,752,2299,670,2098,750,396,1071,881,1107,370,79,384,573,962,3156,4565,4744,7985,5186,7201,10334,9328,5046,5716,10467,6553,1954,3046,5355,3780,1892,1434,2908,2780,945,515,2567,8072,10196,9503,9351,9810,8352,6668,3254,5556,3754,2009,3235,2780,892,2831,6111,5629,6391,3646,1843,6158,4977,6082,3087,1645,4625,2845,2647,1691,483,2817,1999,1838,914,395,2299,1260,1576,919,221
ACSSF,2010m1,co,000,0002,0000015,4547,3657,5063,2870,857,1128,3535,3046,4574,2453,706,1032,2905,2466,1658,1098,332,316,2500,1843,1194,850,305,136,2047,1250,1443,314,173,93,3399,2108,2109,3001,3751,3073,2598,1842,2039,2621,3052,2604,2061,653,732,1207,1247,788,1878,634,536,1002,1163,561,1547,203,594,783,884,594,4547,2028,4259,3456,2687,2663,2793,2157,1721,1613,2677,3535,1620,3430,2788,2041,2470,2073,1812,1545,1410,2523,2905,811,2811,2320,1105,1180,1102,964,497,446,702,2500,534,2375,878,614,1164,1090,549,378,197,198,2047,486,1812,991,561,462,381,616,473,111,531,2245,2948,3463,3021,5837,5222,5489,3722,7090,4723,4636,3319,6301,3881,3151,1217,3155,2565,1058,622,1948,2028,760,469,1913,5599,6201,6377,5182,5844,4617,3904,1917,3435,2518,1684,1951,2038,1436,1472,4547,3657,5063,2962,1128,3535,3046,4574,2503,1032,2905,2466,1658,1101,316,2500,1843,1194,899,136,2047,1250,1443,362,93
ACSSF,2010m1,co,000,0002,0000016,7632,8013,8337,3401,2084,2074,7620,7099,7445,3256,1362,1918,5220,3656,3046,1330,1040,598,4609,2646,2421,1092,866,433,2346,1544,1093,724,311,194,5847,4420,3966,4897,4704,3690,6294,4072,3418,4210,4325,3648,4548,2141,1868,1886,2032,1476,3595,1487,1606,1626,1497,1030,1876,432,744,799,902,841,7632,3978,7500,4605,3425,4443,3742,4045,3158,2043,3249,7620,3562,6984,4413,2739,3550,3431,3600,2675,1546,3202,5220,1594,4422,2503,1347,1902,1474,1181,1294,1130,1090,4609,1151,4090,1557,1464,1560,1623,1132,792,403,819,2346,516,2224,987,571,919,744,441,512,340,730,716,853,2354,1835,2659,9183,9891,6551,10747,9788,8790,6190,10004,6799,4650,1772,4601,5862,3622,930,4583,2671,1085,802,2052,9280,10417,10695,9888,9085,9326,6699,2854,6189,5912,2915,5449,2690,1411,2158,7632,8013,8337,3542,2074,7620,7099,7445,3258,1918,5220,3656,3046,1756,598,4609,2646,2421,1385,433,2346,1544,1093,814,194
ACSSF,2010m1,co,000,0002,0000017,3689,2758,5046,2580,699,870,3580,2536,4605,2154,363,861,2434,1116,1783,580,465,181,1846,1189,1245,467,336,57,1762,983,1085,597,68,273,3205,1577,2870,3397,4014,2523,3399,1500,2848,2952,3805,2358,2294,530,1140,849,1581,713,1544,242,343,805,815,432,1230,145,319,916,431,387,3689,2137,3485,2788,1458,2206,2150,2425,2628,1586,2857,3580,2006,3702,2486,1289,2087,1998,2050,2570,1506,2605,2434,530,2289,995,245,608,630,867,627,572,782,1846,434,1748,820,551,479,439,548,527,247,617,1762,731,1315,736,234,248,509,378,232,219,543,2930,1903,6802,10148,9857,4822,2843,3227,5914,5451,2157,2932,5928,3496,713,1207,3323,1924,656,591,1693,2631,951,382,2445,4777,6623,6785,5395,6915,5569,3562,2888,2781,1920,1593,1143,2631,797,2352,3689,2758,5046,2693,870,3580,2536,4605,2184,861,2434,1116,1783,819,181,1846,1189,1245,570,57,1762,983,1085,602,273
ACSSF,2010m1,co,000,0002,0000018,7000,5808,7606,3681,2168,1875,7191,5506,7418,3261,2015,1752,5524,3080,3526,1817,711,545,1743,1467,685,394,144,89,2986,1808,2007,942,193,362,5204,3160,4442,5651,4282,3503,5284,3118,4179,5372,4113,3411,3868,857,1494,2801,1761,1089,1109,273,561,642,588,232,2377,623,1011,1301,969,700,7000,3910,6915,4243,3405,4262,3992,3747,2990,2282,3128,7191,3614,6473,3211,3307,3375,3500,3262,2807,1844,3041,5524,1250,5012,2004,1057,2145,1551,1481,895,1196,1097,1743,791,1476,977,316,634,419,705,181,81,322,2986,895,2583,1330,964,1176,954,794,779,300,626,733,1212,1939,6025,4732,8732,7009,5761,9938,9593,5950,5569,9398,7217,3298,1752,5961,1883,1006,1102,1226,4572,2931,1627,2996,9010,10161,10890,9601,10066,8449,7152,4222,6115,1883,882,1901,4628,1997,4200,7000,5808,7606,4243,1875,7191,5506,7418,3977,1752,5524,3080,3526,1891,545,1743,1467,685,395,89,2986,1808,2007,933,362
ACSSF,2010m1,co,000,0002,0000019,5378,5134,6601,3723,1362,1729,5821,4971,6954,3315,1070,1586,4271,2488,2002,1357,548,491,3139,1994,1653,843,760,609,1541,1143,844,348,283,273,4244,2445,4369,4943,4304,3748,4403,2523,4122,4464,3983,3392,3493,667,1742,1830,1108,882,2381,511,1171,1185,1210,641,1330,164,389,743,845,451,5378,3091,5726,4203,2717,3366,3799,3190,2695,2061,3055,5821,3148,5557,3635,2601,3125,3175,2733,2686,1975,2818,4271,1200,3768,1205,1056,1267,1369,1102,588,646,887,3139,567,3054,1692,827,1212,1047,1033,527,121,402,1541,373,1383,748,390,533,457,458,321,132,430,796,1273,1701,3441,5866,7148,5238,4337,8442,8368,4854,3941,8189,5598,2561,1246,4516,3402,1723,1038,3034,1880,608,248,1874,7271,7871,8062,8376,7575,7391,5598,2636,4615,3485,1631,3035,1792,905,1489,5378,5134,6601,3695,1729,5821,4971,6954,3377,1586,4271,2488,2002,1403,491,3139,1994,1653,1196,609,1541,1143,844,445,273
ACSSF,2010m1,co,000,0002,0000020,4681,4009,5198,2807,740,1215,4632,3667,4569,2432,709,1206,3912,3346,2140,976,180,234,1822,1210,1018,447,86,111,1394,1060,877,219,175,107,3258,1672,2752,3545,3244,2752,3549,1417,2561,3097,2670,2562,2274,795,725,1521,1143,949,1246,90,574,530,692,406,1100,232,391,606,665,425,4681,2210,5139,3434,1847,2886,3397,3157,2136,1567,2158,4632,1977,4646,3039,1877,2254,2779,2686,1839,1338,2103,3912,659,3812,2078,788,1445,1236,1037,677,687,279,1822,586,1659,731,397,662,387,645,415,218,252,1394,417,1279,468,317,600,668,301,325,165,199,1319,669,2586,4117,5427,6136,4959,3239,6936,5988,4575,2955,6534,4607,2501,1090,3298,2025,693,338,1827,1668,817,438,1518,6494,7532,7624,6263,7225,6404,4603,2427,3966,2043,945,1936,1669,1400,1133,4681,4009,5198,2914,1215,4632,3667,4569,2582,1206,3912,3346,2140,978,234,1822,1210,1018,456,111,1394,1060,877,279,107
ACSSF,2010m1,co,000,0002,0000021,2848,3228,4656,2267,873,1050,3152,3161,4333,2017,721,985,2836,1736,1314,1090,392,367,1257,734,599,660,273,254,1641,595,1295,298,137,216,2508,1785,2875,2820,1832,1295,2640,1567,2732,2464,1809,1224,2379,766,1077,1292,647,249,1238,281,563,618,235,236,1345,162,676,705,285,158,2848,2045,2958,2882,1525,2093,1637,1777,1539,1273,1464,3152,1714,3107,2475,1426,1989,1686,1582,1388,1160,1435,2836,810,2627,1783,538,618,836,784,606,428,408,1257,309,1153,759,521,335,64,334,105,273,236,1641,515,1357,510,499,350,430,241,278,167,127,1444,1629,9027,4311,8265,4542,4192,2956,6142,4073,4047,2923,5196,3322,1561,937,2925,1079,213,209,1004,2423,592,221,2333,4541,6317,6039,4068,5965,5132,3322,1910,2910,1099,782,784,2423,1882,1417,2848,3228,4656,2484,1050,3152,3161,4333,2190,985,2836,1736,1314,1215,367,1257,734,599,660,254,1641,595,1295,329,216
ACSSF,2010m1,co,000,0002,0000022,2648,3343,3524,2104,909,1247,3977,3369,3251,1897,641,1228,3194,1878,1589,827,732,426,866,537,710,342,21,162,790,355,267,627,176,110,1886,1797,2378,2751,1854,1357,2974,1650,2369,2683,1809,1219,2451,775,1275,1701,281,523,759,182,245,511,221,186,716,152,332,382,110,318,2648,1908,2595,2559,1895,2237,1888,1678,1478,893,1242,3977,1898,3623,2194,1591,1851,1637,1638,1265,885,1157,3194,840,2937,1527,1151,1271,829,892,465,127,312,866,297,839,365,198,434,226,302,333,273,118,790,157,764,370,241,283,357,86,273,273,147,1255,1412,3002,4768,10841,3249,4808,3410,5864,5573,3853,2281,5384,4583,3096,2109,2826,1320,799,267,1144,796,378,350,512,3197,4945,4375,5305,4888,4580,4651,2075,4097,1329,991,892,799,250,756,2648,3343,3524,2346,1247,3977,3369,3251,2174,1228,3194,1878,1589,1031,426,866,537,710,341,162,790,355,267,643,110
ACSSF,2010m1,co,000,0002,0000023,3613,3281,4636,2533,1101,1233,3890,2711,4294,2362,1024,1056,2667,1464,1476,884,547,585,1883,1586,742,725,226,112,1060,557,584,381,85,116,3003,2822,3068,3701,2462,1979,3213,2349,3012,3459,2314,2008,2050,1190,981,847,812,256,1313,415,567,707,575,87,651,479,350,201,223,131,3613,1950,4116,2769,2247,2544,2656,2964,1862,1525,1806,3890,2036,4027,2287,2194,2224,2440,2797,1772,1518,1693,2667,1051,2293,1445,1068,1062,517,556,325,273,282,1883,337,1798,1029,324,646,687,335,228,273,319,1060,510,720,476,522,243,227,147,81,47,273,1128,2440,1341,5165,3292,4877,4951,4180,6318,4911,4352,4052,5846,3569,2582,1183,2478,2195,1091,642,1470,1499,548,1534,643,4890,6373,6203,4915,6422,5147,3569,1679,3301,2221,1126,1847,1499,1417,470,3613,3281,4636,2719,1233,3890,2711,4294,2336,1056,2667,1464,1476,1235,585,1883,1586,742,765,112,1060,557,584,388,116
