ACSSF,2010m1,co,000,0026,0000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2491,759,249,298,243,192,351,211,290,618,451,328,1049,982,245,15,247,215,198,90,414,416,36,2281,2612,2182,1601,622,1440,866,513,721,537,386,361,1700,768,771,485,616,1207,366,1131,112,112,279,525,157,301,172,203,208,159,88,321,307,146
ACSSF,2010m1,co,000,0026,0000012,3974,1122,479,50,476,432,351,319,351,211,290,855,735,357,1391,1136,311,1071,796,808,247,341,261,218,424,427,36,3433,457,92,279,92,389,389,279,279,279,279,118,118,279,3663,3658,3383,407,3438,2582,960,2662,1487,1125,1173,993,404,937,1225,746,466,618,652,471,457,473,424,203,264,110,248,1396,589,130,529,569,89,560,1120,29,1121,279,279,279,871,616,121,602,388,177,323,269,159,187,387,406,146,3974,1122,479,432,351,319,351,211,290,855,735,357,1391,1136,796,808,247,341,261,218,424,427,36,3433,3658,3383,2582,960,2662,1487,1125,1173,993,404,937,1836,912,938,729,635,1214,425,1131,297,164,248,871,616,388,177,323,269,159,187,387,406,146
ACSSF,2010m1,co,000,0026,0000013,4677,1966,1868,689,1593,260,238,106,410,400,91,644,633,266,1204,1366,283,1309,1131,994,450,1044,994,285,709,692,169,4365,453,238,238,279,279,279,279,108,108,279,353,353,279,4274,4124,3120,841,3059,2858,1165,2762,1488,817,1211,1077,1036,764,1934,1543,279,1543,431,142,395,563,374,308,144,87,115,498,392,108,375,248,89,235,232,279,232,116,116,279,756,452,182,411,523,409,345,194,142,132,406,383,131,4677,1966,1868,260,238,106,410,400,91,644,633,266,1204,1366,1131,994,450,1044,994,285,709,692,169,4365,4124,3120,2858,1165,2762,1488,817,1211,1077,1036,764,2083,1604,504,167,451,594,391,364,438,423,115,756,452,523,409,345,194,142,132,406,383,131
ACSSF,2010m1,co,000,0026,0000014,6195,2309,1327,440,1060,929,784,490,687,612,322,1045,974,321,1993,1841,721,1731,1591,1064,986,1158,1055,387,1098,1089,249,4167,838,335,69,328,550,368,431,296,245,184,521,438,300,4171,3845,3284,991,2971,2375,946,2179,979,583,953,708,695,334,2299,1122,279,1122,1220,247,1180,1228,920,892,429,193,405,934,546,186,542,667,335,513,200,200,279,156,156,279,2465,1607,455,1486,1359,1054,876,646,573,225,588,413,346,6195,2309,1327,929,784,490,687,612,322,1045,974,321,1993,1841,1591,1064,986,1158,1055,387,1098,1089,249,4167,3845,3284,2375,946,2179,979,583,953,708,695,334,2644,1306,1402,539,1294,1272,970,911,589,493,381,2465,1607,1359,1054,876,646,573,225,588,413,346
ACSSF,2010m1,co,000,0026,0000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2513,1550,1166,744,562,341,163,135,92,546,478,209,1120,1302,589,586,69,614,583,173,490,459,92,1930,2035,1399,1446,724,1510,595,371,512,525,423,432,1153,1016,164,164,279,339,149,256,255,255,279,862,580,380,194,269,188,169,90,376,253,281
ACSSF,2010m1,co,000,0026,0000016,5496,2445,1876,475,1705,1311,1237,308,349,291,166,1033,954,492,1523,1453,843,1139,1223,1034,734,827,709,353,789,765,196,4608,443,106,106,279,69,279,69,279,279,279,388,388,279,4532,4726,3625,989,3456,3222,984,3080,1579,839,1289,1422,890,864,847,462,217,303,300,77,291,368,362,72,203,203,279,608,502,108,499,213,141,114,199,186,76,254,233,96,2261,1952,493,1776,596,500,301,467,74,461,715,597,404,5496,2445,1876,1311,1237,308,349,291,166,1033,954,492,1523,1453,1223,1034,734,827,709,353,789,765,196,4608,4726,3625,3222,984,3080,1579,839,1289,1422,890,864,1139,693,364,183,308,417,403,107,546,539,96,2261,1952,596,500,301,467,74,461,715,597,404
ACSSF,2010m1,co,000,0026,0000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0026,0000018,4434,2322,1628,1387,796,891,763,464,506,329,400,1142,1015,389,1668,1448,894,936,1070,1051,410,597,471,336,690,669,188,3741,962,866,279,866,234,112,195,203,192,69,200,68,189,3436,2957,1262,279,1262,1630,531,1494,936,438,793,563,365,384,1751,1689,114,1682,372,344,143,261,261,279,403,403,279,939,373,279,373,536,456,258,373,303,211,81,81,279,1615,1423,124,1418,536,243,480,321,119,297,534,378,344,4434,2322,1628,891,763,464,506,329,400,1142,1015,389,1668,1448,1070,1051,410,597,471,336,690,669,188,3741,2957,1262,1630,531,1494,936,438,793,563,365,384,2257,1981,749,613,405,549,445,219,429,387,189,1615,1423,536,243,480,321,119,297,534,378,344
ACSSF,2010m1,co,000,0026,0000019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3622,1793,647,1575,1199,981,475,458,140,710,611,300,1508,1496,768,660,268,560,524,376,671,670,101,2599,2245,1757,1672,846,1326,1073,358,855,588,448,367,1256,491,1008,328,963,308,293,96,267,261,58,698,403,221,129,172,225,121,194,471,425,168
ACSSF,2010m1,co,000,0026,0000020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0026,0000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0026,0000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0026,0000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0026,0000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0026,0000025,6008,1177,438,219,326,495,420,257,651,586,299,574,542,172,2655,1764,466,1649,1513,1079,786,876,769,323,908,870,264,4798,802,335,69,328,552,347,431,184,279,184,406,318,300,4696,4370,3463,1028,3096,2690,641,2662,913,464,826,814,680,480,2327,1193,279,1193,1138,260,1108,1249,915,866,429,193,405,1005,519,78,512,654,322,523,253,162,196,99,99,279,1951,1498,444,1365,780,637,494,536,512,60,445,344,299,6008,1177,438,495,420,257,651,586,299,574,542,172,2655,1764,1513,1079,786,876,769,323,908,870,264,4798,4370,3463,2690,641,2662,913,464,826,814,680,480,2840,1351,1394,526,1269,1295,938,896,469,359,381,1951,1498,780,637,494,536,512,60,445,344,299
ACSSF,2010m1,co,000,0026,0000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0026,0000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0026,0000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4548,2160,1571,800,727,275,519,347,385,915,798,351,1613,1302,1097,1075,410,594,469,336,543,535,71,3504,2648,1045,1495,478,1359,868,427,706,515,293,384,2106,1943,632,567,258,376,302,219,316,316,279,1603,1414,524,243,468,305,119,280,465,304,328
ACSSF,2010m1,co,000,0026,0000029,5496,2445,1876,475,1705,1311,1237,308,349,291,166,1033,954,492,1523,1453,843,1139,1223,1034,734,827,709,353,789,765,196,4608,443,106,106,279,69,279,69,279,279,279,388,388,279,4532,4726,3625,989,3456,3222,984,3080,1579,839,1289,1422,890,864,847,462,217,303,300,77,291,368,362,72,203,203,279,608,502,108,499,213,141,114,199,186,76,254,233,96,2261,1952,493,1776,596,500,301,467,74,461,715,597,404,5496,2445,1876,1311,1237,308,349,291,166,1033,954,492,1523,1453,1223,1034,734,827,709,353,789,765,196,4608,4726,3625,3222,984,3080,1579,839,1289,1422,890,864,1139,693,364,183,308,417,403,107,546,539,96,2261,1952,596,500,301,467,74,461,715,597,404
ACSSF,2010m1,co,000,0026,0000030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0026,0000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0026,0000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0026,0000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0026,0000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0026,0000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0026,0000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0026,0000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0026,0000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0026,0000039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0026,0000040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4548,2160,1571,800,727,275,519,347,385,915,798,351,1613,1302,1097,1075,410,594,469,336,543,535,71,3504,2648,1045,1495,478,1359,868,427,706,515,293,384,2106,1943,632,567,258,376,302,219,316,316,279,1603,1414,524,243,468,305,119,280,465,304,328
ACSSF,2010m1,co,000,0026,0000041,6008,1177,438,219,326,495,420,257,651,586,299,574,542,172,2655,1764,466,1649,1513,1079,786,876,769,323,908,870,264,4798,802,335,69,328,552,347,431,184,279,184,406,318,300,4696,4370,3463,1028,3096,2690,641,2662,913,464,826,814,680,480,2327,1193,279,1193,1138,260,1108,1249,915,866,429,193,405,1005,519,78,512,654,322,523,253,162,196,99,99,279,1951,1498,444,1365,780,637,494,536,512,60,445,344,299,6008,1177,438,495,420,257,651,586,299,574,542,172,2655,1764,1513,1079,786,876,769,323,908,870,264,4798,4370,3463,2690,641,2662,913,464,826,814,680,480,2840,1351,1394,526,1269,1295,938,896,469,359,381,1951,1498,780,637,494,536,512,60,445,344,299
ACSSF,2010m1,co,000,0026,0000042,5496,2445,1876,475,1705,1311,1237,308,349,291,166,1033,954,492,1523,1453,843,1139,1223,1034,734,827,709,353,789,765,196,4608,443,106,106,279,69,279,69,279,279,279,388,388,279,4532,4726,3625,989,3456,3222,984,3080,1579,839,1289,1422,890,864,847,462,217,303,300,77,291,368,362,72,203,203,279,608,502,108,499,213,141,114,199,186,76,254,233,96,2261,1952,493,1776,596,500,301,467,74,461,715,597,404,5496,2445,1876,1311,1237,308,349,291,166,1033,954,492,1523,1453,1223,1034,734,827,709,353,789,765,196,4608,4726,3625,3222,984,3080,1579,839,1289,1422,890,864,1139,693,364,183,308,417,403,107,546,539,96,2261,1952,596,500,301,467,74,461,715,597,404
ACSSF,2010m1,co,000,0026,0000043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0026,0000044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0026,0000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0026,0000046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0026,0000047,5750,2447,1877,475,1704,1360,1288,323,358,291,176,1089,998,492,1496,1506,844,1262,1222,1034,729,864,752,353,788,763,196,4869,571,106,106,279,136,117,69,245,245,279,388,388,279,4894,4983,3950,989,3775,3203,995,3048,1579,839,1289,1422,890,864,1015,462,217,303,633,77,628,368,362,72,203,203,279,579,505,129,523,263,206,114,199,186,76,254,233,96,2665,2192,493,2033,736,508,531,517,74,500,717,599,404,5750,2447,1877,1360,1288,323,358,291,176,1089,998,492,1496,1506,1222,1034,729,864,752,353,788,763,196,4869,4983,3950,3203,995,3048,1579,839,1289,1422,890,864,1253,698,698,262,636,480,470,107,546,539,96,2665,2192,736,508,531,517,74,500,717,599,404
ACSSF,2010m1,co,000,0026,0000048,5875,2875,1918,457,1794,1376,1184,618,541,444,203,963,855,263,2532,2107,901,1886,1316,1036,684,778,711,319,873,832,208,5077,446,243,238,56,279,279,279,108,108,279,341,341,279,4889,4680,3485,597,3359,2826,859,2644,1293,904,1102,1164,582,1045,1748,1675,116,1666,234,141,172,306,302,79,276,87,267,670,609,142,592,152,152,279,162,115,120,210,210,279,1001,532,172,494,608,401,449,321,188,229,524,451,281,5875,2875,1918,1376,1184,618,541,444,203,963,855,263,2532,2107,1316,1036,684,778,711,319,873,832,208,5077,4680,3485,2826,859,2644,1293,904,1102,1164,582,1045,2067,1883,309,207,172,357,330,137,523,434,267,1001,532,608,401,449,321,188,229,524,451,281
ACSSF,2010m1,co,000,0026,0000049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4447,941,532,331,272,192,352,212,290,783,631,385,1137,1185,297,186,254,286,244,140,377,381,36,3774,4001,2687,1883,474,1932,1112,704,939,910,589,613,1538,735,923,732,616,1142,139,1131,497,497,279,1069,830,323,161,244,268,207,187,462,476,156
ACSSF,2010m1,co,000,0026,0000050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5569,1623,719,291,169,228,343,67,335,1170,859,524,1832,1687,693,664,284,564,439,228,406,372,85,4635,4618,3247,2544,1363,2253,1059,927,784,1203,1015,573,1206,748,970,509,736,229,90,256,485,485,279,1829,1685,378,73,377,186,148,112,389,389,279
ACSSF,2010m1,co,000,0026,0000051,4704,2369,1628,1387,796,883,763,469,512,334,400,1104,986,389,1843,1403,910,940,1444,1401,410,602,470,336,722,705,188,4016,962,866,279,866,234,112,195,203,192,69,200,68,189,3709,3000,1479,279,1479,1636,531,1500,973,438,884,566,365,391,2061,1841,114,1837,372,344,143,451,451,279,403,403,279,953,388,279,388,545,467,258,373,303,211,81,81,279,1599,1420,124,1414,558,280,480,438,322,297,528,383,344,4704,2369,1628,883,763,469,512,334,400,1104,986,389,1843,1403,1444,1401,410,602,470,336,722,705,188,4016,3000,1479,1636,531,1500,973,438,884,566,365,391,2495,2110,754,623,405,620,533,219,429,387,189,1599,1420,558,280,480,438,322,297,528,383,344
ACSSF,2010m1,co,000,0026,0000052,4893,2352,1055,236,1078,1115,861,595,914,903,288,1135,1025,293,3427,1680,749,1408,1560,1010,1032,1503,1218,433,1442,1451,280,2697,499,43,279,43,400,279,400,279,279,279,299,288,93,2600,2542,1447,850,1166,1499,867,1081,641,511,545,477,400,300,856,463,279,463,513,440,267,462,145,436,200,200,279,803,582,158,565,416,282,237,308,308,279,440,440,279,1631,1035,222,1006,997,737,720,647,490,379,810,659,386,4893,2352,1055,1115,861,595,914,903,288,1135,1025,293,3427,1680,1560,1010,1032,1503,1218,433,1442,1451,280,2697,2542,1447,1499,867,1081,641,511,545,477,400,300,1170,735,747,510,525,519,326,436,596,592,93,1631,1035,997,737,720,647,490,379,810,659,386
