ACSSF,2010e1,co,000,0121,0000011,193992,16542,12241,4301,19626,6885,3004,22230,10890,7738,3152,3064,10714,5390,5324,16005,7614,0,8391,38977,17720,21257,25067,7187,17880,9631,11357,65007,6968,6123,845,2596,1474,284,1468,1209,436,773,1935,4482,2146,2336,8208,6449,0,1759,24953,13226,11727,5180,2382,2798,2259,3991,38750,481,450,31,286,133,16,1232,253,183,70,51,523,28,495,4818,139,0,4679,7824,1892,5932,15549,3184,12365,4293,3291,43555,814,652,162,1097,986,1438,15656,2718,2117,601,585,5402,3104,2298,2135,1012,0,1123,5336,2290,3046,3262,1075,2187,1123,3003,30143,7073,4712,2361,14549,659,564,1380,2534,1549,985,216,304,112,192,398,14,0,384,178,165,13,385,336,49,1467,436,16537,1206,304,902,1098,3633,702,2494,4176,3453,723,277,3,0,3,446,0,0,446,686,147,539,691,210,481,489,636
ACSSF,2010e1,co,000,0121,0000012,329482,24082,17635,6447,32545,13332,5769,35818,16535,11915,4620,4767,19667,9767,9900,28202,14930,0,13272,62396,25952,36444,49598,14919,34679,16752,20019,108473,9564,8269,1295,4765,2127,822,2530,2125,980,1145,2299,8677,4591,4086,14908,11664,0,3244,39830,19101,20729,10359,4643,5716,3773,6694,70014,720,689,31,364,339,56,2400,290,220,70,173,1047,35,1012,7198,139,0,7059,13020,3041,9979,32041,6974,25067,6851,5515,73863,1135,973,162,2029,1602,2899,25235,3992,3208,784,1518,9486,5029,4457,4584,2999,0,1585,8456,3379,5077,5480,2360,3120,1728,5719,49581,10986,7103,3883,23949,928,893,2294,3077,1777,1300,500,454,112,342,722,105,0,617,230,203,27,886,666,220,3221,1441,27551,1677,601,1076,1438,8336,1099,3359,7051,5730,1321,277,3,0,3,790,23,0,767,860,228,632,832,276,556,1179,650
ACSSF,2010e1,co,000,0121,0000013,205967,3008,1015,1993,21591,17921,9694,23658,15549,13378,2171,5678,12909,7895,5014,24597,12033,72,12492,30710,10502,20208,18867,3266,15601,11488,10297,57200,969,532,437,3052,4869,1563,2092,1668,1122,546,2541,5363,4128,1235,9282,7985,72,1225,17488,7162,10326,3167,1194,1973,1583,3563,36057,33,33,0,88,208,221,839,157,157,0,119,477,0,477,5745,109,0,5636,6922,1231,5691,12935,1771,11164,5139,3174,56449,590,148,442,1075,2522,5155,16348,4369,3932,437,1970,6200,3767,2433,6646,3243,0,3403,5122,1537,3585,2421,301,2120,1238,2793,28510,1342,258,1084,16351,1200,548,1353,1174,571,603,919,692,0,692,1726,497,0,1229,368,169,199,123,0,123,2140,574,27751,74,44,30,1025,9122,2207,3026,8181,7596,585,129,177,0,177,1198,199,0,999,810,403,407,221,0,221,1388,193
ACSSF,2010e1,co,000,0121,0000014,290348,2512,516,1996,20615,15962,8620,36778,15851,13251,2600,11832,26986,19561,7425,38911,25971,217,12723,56572,20488,36084,29666,6657,23009,13614,12429,109932,1575,129,1446,3916,5712,2230,4000,2286,1281,1005,6953,12673,9902,2771,23119,20571,217,2331,35123,15622,19501,4515,2263,2252,2102,5728,48763,16,16,0,50,62,50,1426,610,563,47,69,526,0,526,5458,13,0,5445,12087,1736,10351,19799,3009,16790,5484,3126,78619,648,146,502,1117,2228,4066,25905,4781,4312,469,3817,12748,9539,3209,7985,4567,0,3418,7051,1700,5351,3611,905,2706,2072,2590,26007,273,225,48,15007,1069,420,1698,1443,623,820,712,355,0,355,1146,415,0,731,675,336,339,560,330,230,2012,637,27027,0,0,0,525,6891,1854,3749,6731,6472,259,281,684,120,564,1203,405,0,798,1636,1094,542,1181,150,1031,1944,348
ACSSF,2010e1,co,000,0121,0000015,153738,1272,592,680,6880,18833,3637,13719,3904,2657,1247,4814,7602,4077,3525,27184,21821,93,5270,36567,21342,15225,17178,5275,11903,7797,4351,82498,439,175,264,1732,11303,1284,1557,1642,744,898,3695,2886,1861,1025,20486,19333,0,1153,26834,17771,9063,5304,3277,2027,2288,3048,23963,283,283,0,0,103,152,342,78,78,0,0,95,0,95,2535,90,0,2445,5468,1593,3875,10033,1496,8537,4085,789,31216,105,0,105,165,3099,1943,10017,556,556,0,890,4440,2216,2224,3426,2131,52,1243,4006,1777,2229,1457,502,955,598,514,6747,293,134,159,4914,217,56,433,0,0,0,69,114,0,114,181,181,0,0,65,65,0,0,0,0,405,0,9314,152,0,152,69,4111,202,1370,1628,1279,349,160,67,0,67,556,86,41,429,194,136,58,384,0,384,421,0
ACSSF,2010e1,co,000,0121,0000016,301802,2992,529,2463,20879,18646,8827,27807,10990,9050,1940,11353,23986,16353,7633,51414,32354,382,18678,60833,25473,35360,36967,7714,29253,15328,11780,127534,1859,43,1816,4261,6045,1907,3949,1587,872,715,6902,10133,7998,2135,30106,26774,319,3013,43325,20979,22346,7841,3862,3979,3182,6437,54393,41,41,0,251,121,0,1249,362,362,0,367,589,68,521,9816,72,0,9744,9760,1387,8373,23503,2222,21281,6202,2132,72676,297,91,206,1092,3871,5128,19178,3390,3083,307,3371,12876,8238,4638,8758,5146,63,3549,5696,2169,3527,4241,1236,3005,2387,2391,22280,705,310,395,14510,718,447,845,785,245,540,277,335,49,286,680,131,0,549,560,437,123,363,176,187,1482,573,24919,90,44,46,765,7891,1345,2586,4866,4488,378,436,53,0,53,2054,231,0,1823,1492,501,991,1019,218,801,2075,247
ACSSF,2010e1,co,000,0121,0000017,147755,1621,554,1067,9417,10973,3361,17379,5386,3964,1422,9439,18094,14385,3709,22649,18440,67,4142,26432,11795,14637,9757,3470,6287,6824,6423,80700,1025,140,885,4507,7587,893,2458,1647,976,671,6516,11099,9518,1581,15754,14627,67,1060,20575,9899,10676,2750,766,1984,2623,3266,14261,191,191,0,70,136,0,413,0,0,0,0,75,0,75,1819,152,0,1667,2586,763,1823,4931,1625,3306,1759,2281,39448,143,71,72,1226,2063,2091,12437,1095,972,123,2048,6824,4816,2008,4766,3551,0,1215,2558,799,1759,1885,947,938,1529,783,6286,133,96,37,3614,142,63,457,655,552,103,592,45,0,45,47,47,0,0,130,58,72,132,132,0,220,56,7060,129,56,73,0,1045,314,1614,1989,1464,525,283,51,51,0,263,63,0,200,583,276,307,59,0,59,693,37
ACSSF,2010e1,co,000,0121,0000018,275722,1220,1055,165,18952,20234,4168,32550,11020,8881,2139,7168,16748,10978,5770,37261,24875,339,12047,60661,25362,35299,30805,5748,25057,16665,18270,108657,377,377,0,3530,8239,618,4005,2067,1395,672,4054,7454,5522,1932,23437,20579,287,2571,36254,19091,17163,4849,1988,2861,4870,8903,50507,77,77,0,34,245,0,965,278,229,49,73,296,135,161,5476,211,0,5265,14279,2573,11706,20278,2536,17742,4562,3944,64693,50,50,0,1422,3199,2265,20895,3076,2579,497,2313,8170,5321,2849,5924,3620,52,2252,7585,2411,5174,3464,805,2659,2844,3486,22865,646,481,165,13087,819,250,1221,1018,417,601,441,368,0,368,1205,395,0,810,403,274,129,335,144,191,2038,1034,29000,70,70,0,879,7732,1035,5464,4581,4261,320,287,460,0,460,1219,70,0,1149,2140,1013,1127,1879,275,1604,2351,903
ACSSF,2010e1,co,000,0121,0000019,271398,3429,808,2621,21404,21822,8518,30167,11173,8407,2766,8999,20886,15265,5621,41132,28962,328,11842,52008,22074,29934,23555,9545,14010,13278,15027,117480,2343,278,2065,5110,8715,1758,2694,2255,868,1387,5603,9327,8186,1141,26673,23667,240,2766,36665,17808,18857,5716,2675,3041,3278,7343,38820,44,44,0,167,383,0,1057,105,51,54,222,438,0,438,4840,108,0,4732,8360,1333,7027,13194,4074,9120,4972,5038,71682,334,239,95,2090,4183,5406,21733,3164,2779,385,2368,10209,6983,3226,8148,4705,43,3400,5735,2025,3710,3743,2245,1498,2341,2228,21520,530,247,283,13232,1119,108,1241,1108,562,546,550,311,0,311,726,204,45,477,649,474,175,251,197,54,1572,123,21896,178,0,178,805,7422,1246,3442,4541,4147,394,256,601,96,505,745,278,0,467,599,434,165,651,354,297,1115,295
ACSSF,2010e1,co,000,0121,0000020,151483,2557,1929,628,9431,15746,3890,17112,4579,2973,1606,2727,9581,5891,3690,17005,11792,0,5213,39658,19562,20096,14091,4094,9997,7926,7180,68632,1154,1154,0,2480,7488,799,2178,1470,442,1028,1414,4085,2846,1239,10929,9225,0,1704,28366,16191,12175,2282,1150,1132,2250,3737,24718,258,258,0,115,89,0,463,59,59,0,61,228,0,228,2344,232,0,2112,5964,1515,4449,9227,1946,7281,3817,2093,35351,95,95,0,433,2444,2463,12544,861,591,270,1015,4849,2901,1948,3126,2148,0,978,4396,1475,2921,1712,834,878,536,877,11447,889,341,548,6177,757,67,685,156,77,79,237,163,0,163,125,66,0,59,601,250,351,288,164,124,907,395,11335,161,81,80,226,4968,561,1242,2033,1804,229,0,256,144,112,481,121,0,360,331,131,200,582,0,582,416,78
ACSSF,2010e1,co,000,0121,0000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0121,0000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0121,0000023,118678,4546,2726,1820,9797,13115,3415,17046,6306,5129,1177,1377,7511,4607,2904,11120,5598,151,5371,25836,9891,15945,9113,1394,7719,4387,5109,37967,1182,841,341,2086,2790,763,1072,703,442,261,658,3225,2142,1083,6090,4663,76,1351,15824,6796,9028,992,259,733,706,1876,19894,193,193,0,53,199,46,891,0,0,0,0,249,0,249,2538,198,0,2340,5428,1868,3560,6768,1005,5763,1405,2124,30085,94,0,94,690,2091,1420,12312,1362,1362,0,574,3835,2465,1370,1591,578,75,938,3806,983,2823,884,130,754,740,686,14692,2881,1628,1253,6050,1840,40,575,955,214,741,145,202,0,202,531,159,0,372,121,121,0,0,0,0,1009,343,16040,196,64,132,918,6195,1146,2196,3286,3111,175,0,0,0,0,370,0,0,370,657,123,534,469,0,469,527,80
ACSSF,2010e1,co,000,0121,0000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0121,0000025,155674,1383,190,1193,15864,7772,4364,19465,9533,7978,1555,5350,12048,8408,3640,17525,9560,47,7918,28865,9241,19624,18021,3487,14534,7990,7494,43676,853,44,809,1244,1676,860,1695,1105,716,389,2658,5066,4000,1066,7693,6518,47,1128,15120,6554,8566,1867,1055,812,720,3119,31809,0,0,0,50,0,0,1061,363,316,47,69,447,0,447,3490,0,0,3490,8141,860,7281,12345,1607,10738,4080,1763,40596,530,146,384,568,849,1562,13086,2727,2581,146,1835,5702,4361,1341,4754,2394,0,2360,4194,785,3409,2103,345,1758,920,1766,20651,0,0,0,13192,577,415,1123,930,157,773,587,278,0,278,633,291,0,342,570,414,156,521,330,191,1280,545,18942,0,0,0,810,4670,1527,2500,4408,4208,200,201,555,47,508,955,357,0,598,840,628,212,1185,150,1035,990,301
ACSSF,2010e1,co,000,0121,0000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0121,0000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0121,0000028,195102,665,621,44,11935,13319,2503,23060,7063,5725,1338,5845,12029,7702,4327,27438,17458,339,9641,43059,17019,26040,23531,3932,19599,11984,12671,76473,162,162,0,1923,5133,247,2675,1559,1019,540,3286,5184,4088,1096,15978,14150,287,1541,27131,13784,13347,3415,1196,2219,3189,6591,37186,0,0,0,34,197,0,578,139,139,0,73,221,60,161,4643,158,0,4485,10058,1352,8706,15448,1885,13563,3184,2611,47204,50,50,0,921,2299,1245,15545,1845,1674,171,1980,5947,3554,2393,4719,2809,52,1858,5109,1604,3505,2682,590,2092,2240,2622,15019,383,339,44,8546,609,137,857,647,223,424,313,217,0,217,959,341,0,618,113,56,57,335,144,191,1391,512,19220,70,70,0,511,5081,874,3405,2873,2670,203,193,460,0,460,1139,0,0,1139,648,223,425,1651,117,1534,1980,335
ACSSF,2010e1,co,000,0121,0000029,301802,2992,529,2463,20879,18646,8827,27807,10990,9050,1940,11353,23986,16353,7633,51414,32354,382,18678,60833,25473,35360,36967,7714,29253,15328,11780,127534,1859,43,1816,4261,6045,1907,3949,1587,872,715,6902,10133,7998,2135,30106,26774,319,3013,43325,20979,22346,7841,3862,3979,3182,6437,54393,41,41,0,251,121,0,1249,362,362,0,367,589,68,521,9816,72,0,9744,9760,1387,8373,23503,2222,21281,6202,2132,72676,297,91,206,1092,3871,5128,19178,3390,3083,307,3371,12876,8238,4638,8758,5146,63,3549,5696,2169,3527,4241,1236,3005,2387,2391,22280,705,310,395,14510,718,447,845,785,245,540,277,335,49,286,680,131,0,549,560,437,123,363,176,187,1482,573,24919,90,44,46,765,7891,1345,2586,4866,4488,378,436,53,0,53,2054,231,0,1823,1492,501,991,1019,218,801,2075,247
ACSSF,2010e1,co,000,0121,0000030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0121,0000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0121,0000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0121,0000033,67710,733,123,610,5641,4689,1803,7718,3083,2419,664,2023,4171,3146,1025,10639,6846,93,3700,12488,5156,7332,7221,3056,4165,3731,3770,24590,434,46,388,1020,1422,110,521,525,162,363,1170,1511,1184,327,5777,4975,93,709,7890,4000,3890,1188,769,419,806,2216,12009,0,0,0,0,178,0,350,0,0,0,118,170,0,170,1661,0,0,1661,2264,585,1679,4670,1340,3330,1585,1013,18380,44,0,44,630,868,794,5775,1051,1051,0,665,2249,1962,287,2203,1547,0,656,2070,360,1710,964,670,294,561,506,5698,77,77,0,3818,105,0,172,306,138,168,70,161,0,161,392,46,0,346,119,119,0,131,77,54,347,0,7033,178,0,178,173,2116,899,900,1201,1068,133,0,80,0,80,606,278,0,328,145,92,53,268,200,68,432,35
ACSSF,2010e1,co,000,0121,0000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0121,0000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0121,0000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0121,0000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0121,0000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0121,0000039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0121,0000040,195102,665,621,44,11935,13319,2503,23060,7063,5725,1338,5845,12029,7702,4327,27438,17458,339,9641,43059,17019,26040,23531,3932,19599,11984,12671,76473,162,162,0,1923,5133,247,2675,1559,1019,540,3286,5184,4088,1096,15978,14150,287,1541,27131,13784,13347,3415,1196,2219,3189,6591,37186,0,0,0,34,197,0,578,139,139,0,73,221,60,161,4643,158,0,4485,10058,1352,8706,15448,1885,13563,3184,2611,47204,50,50,0,921,2299,1245,15545,1845,1674,171,1980,5947,3554,2393,4719,2809,52,1858,5109,1604,3505,2682,590,2092,2240,2622,15019,383,339,44,8546,609,137,857,647,223,424,313,217,0,217,959,341,0,618,113,56,57,335,144,191,1391,512,19220,70,70,0,511,5081,874,3405,2873,2670,203,193,460,0,460,1139,0,0,1139,648,223,425,1651,117,1534,1980,335
