ACSSF,2010e1,co,000,0011,0000001,2417222,149492,2267730,2417222,2262090,307663,1954427,155132,2417222,2262090,216692,2045398,155132,2395193,30081,2365112
ACSSF,2010e1,co,000,0011,0000002,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0011,0000003,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0011,0000004,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0011,0000005,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0011,0000006,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0011,0000007,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0011,0000008,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0011,0000009,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0011,0000010,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0011,0000011,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0011,0000012,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0011,0000013,154107,5870,148237,154107,147767,18612,129155,6340,154107,147767,10953,136814,6340,154041,1439,152602
ACSSF,2010e1,co,000,0011,0000014,270315,11968,258347,270315,256031,26085,229946,14284,270315,256031,17081,238950,14284,269644,2363,267281
ACSSF,2010e1,co,000,0011,0000015,176674,8259,168415,176674,160192,16744,143448,16482,176674,160192,11015,149177,16482,175160,1475,173685
ACSSF,2010e1,co,000,0011,0000016,453194,31335,421859,453194,434565,67748,366817,18629,453194,434565,48121,386444,18629,451338,5718,445620
ACSSF,2010e1,co,000,0011,0000017,101775,4688,97087,101775,88558,10165,78393,13217,101775,88558,7431,81127,13217,101775,934,100841
ACSSF,2010e1,co,000,0011,0000018,293521,17422,276099,293521,276369,34549,241820,17152,293521,276369,22931,253438,17152,283293,4542,278751
ACSSF,2010e1,co,000,0011,0000019,220935,16274,204661,220935,202825,33900,168925,18110,220935,202825,25051,177774,18110,220477,2898,217579
ACSSF,2010e1,co,000,0011,0000020,140999,10246,130753,140999,133490,17742,115748,7509,140999,133490,12603,120887,7509,138887,1712,137175
ACSSF,2010e1,co,000,0011,0000021,61193,6367,54826,61193,57820,9966,47854,3373,61193,57820,7383,50437,3373,60501,852,59649
ACSSF,2010e1,co,000,0011,0000022,64628,4010,60618,64628,62600,9288,53312,2028,64628,62600,6639,55961,2028,64552,1316,63236
ACSSF,2010e1,co,000,0011,0000023,96727,7413,89314,96727,90829,14897,75932,5898,96727,90829,11168,79661,5898,95975,870,95105
ACSSF,2010e1,co,000,0011,0000024,26290,1839,24451,26290,23846,4468,19378,2444,26290,23846,3386,20460,2444,26290,243,26047
ACSSF,2010e1,co,000,0011,0000025,114549,4027,110522,114549,109785,10827,98958,4764,114549,109785,5940,103845,4764,114005,989,113016
ACSSF,2010e1,co,000,0011,0000026,94955,4135,90820,94955,88527,8191,80336,6428,94955,88527,6055,82472,6428,94009,593,93416
ACSSF,2010e1,co,000,0011,0000027,45359,1991,43368,45359,41214,3091,38123,4145,45359,41214,2183,39031,4145,45359,298,45061
ACSSF,2010e1,co,000,0011,0000028,217223,12606,204617,217223,207013,26435,180578,10210,217223,207013,17757,189256,10210,216564,3211,213353
ACSSF,2010e1,co,000,0011,0000029,453194,31335,421859,453194,434565,67748,366817,18629,453194,434565,48121,386444,18629,451338,5718,445620
ACSSF,2010e1,co,000,0011,0000030,84803,6440,78363,84803,81093,10116,70977,3710,84803,81093,7230,73863,3710,83656,1333,82323
ACSSF,2010e1,co,000,0011,0000031,47300,3003,44297,47300,45700,6805,38895,1600,47300,45700,5101,40599,1600,46611,175,46436
ACSSF,2010e1,co,000,0011,0000032,23795,791,23004,23795,20246,2003,18243,3549,23795,20246,1504,18742,3549,23795,206,23589
ACSSF,2010e1,co,000,0011,0000033,74710,5351,69359,74710,71897,11112,60785,2813,74710,71897,8082,63815,2813,74577,1273,73304
ACSSF,2010e1,co,000,0011,0000034,36542,2565,33977,36542,34200,4700,29500,2342,36542,34200,2607,31593,2342,36415,789,35626
ACSSF,2010e1,co,000,0011,0000035,32640,2604,30036,32640,31304,4586,26718,1336,32640,31304,3229,28075,1336,32468,306,32162
ACSSF,2010e1,co,000,0011,0000036,50272,3274,46998,50272,49096,7739,41357,1176,50272,49096,5698,43398,1176,50196,920,49276
ACSSF,2010e1,co,000,0011,0000037,25251,1518,23733,25251,22865,3168,19697,2386,25251,22865,2224,20641,2386,25251,111,25140
ACSSF,2010e1,co,000,0011,0000038,37407,1075,36332,37407,35548,4064,31484,1859,37407,35548,1921,33627,1859,37407,100,37307
ACSSF,2010e1,co,000,0011,0000039,94955,4135,90820,94955,88527,8191,80336,6428,94955,88527,6055,82472,6428,94009,593,93416
