ACSSF,2010e1,co,000,0114,0000011,121304,72006,24859,15979,14226,2847,139,295,137,446,4273,6089,1753,0,755,998,264,734,3123,1048,1048,0,707,105,236,0,1251,33,1000,218,824,329,365,130,4398,1346,789,557,577,405,0,172,1486,108,1177,0,689,488,0,0,201,989,122,265,602,1359,920,118,195,135,0,472,439,7700,406,262,0,144,2293,165,12,0,128,1481,507,1817,818,571,0,327,101,1867,63,138,953,713,1317,262,34,35,0,986,10277,7094,2370,724,1136,924,590,497,853,3183,641,0,146,92,247,261,1455,136,205,19901,2595,372,2080,143,12179,2830,979,1542,795,313,812,2692,1153,1063,5127,335,2065,2727,9269,4216,412,243,283,1268,27,67,119,436,1361,3873,342,39,77,0,3259,31,125,1180,522,658
ACSSF,2010e1,co,000,0114,0000012,208846,123669,40715,25796,22074,4012,364,874,288,891,5369,10276,3722,386,1226,2110,573,1537,5310,2036,1892,148,895,207,642,144,2009,114,1316,579,1265,742,365,158,7555,2022,1081,941,968,737,0,231,2601,250,1989,0,1089,900,0,0,362,1964,176,652,1136,2054,1519,342,237,146,0,794,535,15591,654,299,0,355,4477,407,27,25,128,3104,786,4699,1099,2002,287,701,610,3547,108,339,2131,969,2214,504,34,35,98,1543,18290,12350,3661,1456,1149,1907,1329,1275,1573,5940,1083,0,249,92,597,479,2901,158,381,32967,4113,372,3548,193,19331,4425,1998,2550,1096,617,1403,4250,1350,1642,9523,736,4524,4263,16106,7917,705,243,1942,1721,27,159,119,718,2283,6006,411,291,108,96,4739,161,200,2183,1394,789
ACSSF,2010e1,co,000,0114,0000013,144539,82720,22498,11311,7482,1427,437,318,53,1294,253,3700,3829,801,1140,1888,932,956,6561,3879,3811,653,1573,575,1010,68,2499,68,1902,529,183,183,0,0,3754,931,704,227,366,108,0,258,916,93,657,0,418,239,0,0,166,1541,530,106,905,872,461,187,66,137,0,71,411,9681,249,249,0,0,2086,120,68,0,193,1355,350,2833,558,1126,196,375,578,3904,189,298,2420,997,609,185,119,174,0,131,15694,8493,1855,1267,357,1676,733,1814,791,7201,1484,0,108,153,519,1060,3131,384,362,17709,206,0,206,0,10134,1415,1794,2228,291,445,1407,2060,204,290,7369,596,2971,3802,17138,6053,717,683,333,1301,285,421,219,133,1961,6863,209,279,289,593,5134,195,164,4222,3229,993
ACSSF,2010e1,co,000,0114,0000014,201781,113763,45308,21427,14220,3030,827,1152,277,1398,129,7407,7207,311,3256,3640,2288,1352,13855,8541,8310,1189,3090,1383,2648,231,4115,378,2989,748,1199,845,193,161,6332,823,279,544,1464,1406,58,0,2180,468,1036,0,708,328,0,0,676,1865,321,593,951,3694,2560,827,495,628,0,610,1134,13454,660,548,0,112,3103,203,43,97,272,1719,769,5733,758,3317,628,684,346,2890,0,160,2292,438,1068,156,470,0,0,442,23610,14218,3808,1840,616,2464,2739,1355,1396,9392,824,235,710,58,534,2112,3532,297,1090,15806,346,0,346,0,8524,1226,1022,1362,444,457,930,2106,911,66,6936,914,2927,3095,15585,7087,958,678,888,749,608,338,147,313,2408,6926,165,589,120,688,4388,569,407,1572,1349,223
ACSSF,2010e1,co,000,0114,0000015,93285,55714,35039,14617,11454,2921,758,444,297,1649,0,5385,3163,149,1622,1392,1012,380,11848,5402,5078,498,3184,390,1006,324,4273,250,3512,511,2173,1745,178,250,6504,783,182,601,1161,1002,0,159,2896,1493,942,58,723,161,0,147,314,1664,462,699,503,2070,1764,378,178,131,0,1077,306,4423,241,128,0,113,380,0,0,40,80,204,56,1642,497,588,0,320,237,885,96,79,451,259,1275,251,330,78,0,616,8582,5430,1083,964,75,953,578,1361,416,3152,434,41,433,40,102,678,706,57,661,3308,26,14,12,0,2355,298,422,257,451,0,166,647,114,0,927,171,408,348,4362,2456,207,290,415,333,62,118,39,345,647,1167,58,103,47,143,816,0,0,739,580,159
ACSSF,2010e1,co,000,0114,0000016,207685,116847,51284,23223,16192,2639,1513,1368,183,1432,43,9014,7031,409,3007,3615,2272,1343,13102,6393,6339,862,3554,551,1372,54,5108,826,3945,337,1601,982,293,326,11767,1253,765,488,3292,2699,123,470,4033,1394,1692,165,921,606,0,351,596,3189,1420,762,1007,3192,2461,1560,163,158,0,580,731,14867,636,131,0,505,2847,141,81,48,450,681,1446,6166,1086,3216,477,1133,254,3785,211,316,2229,1029,1433,169,290,0,58,916,24745,15218,1843,1459,729,2673,3658,2722,2134,9527,1151,75,763,293,1389,1197,4015,273,371,13516,92,0,92,0,8909,874,930,2091,909,659,568,2242,439,197,4515,398,2309,1808,12435,5507,271,771,366,956,477,353,112,262,1939,3973,66,424,136,612,2295,440,0,2955,2033,922
ACSSF,2010e1,co,000,0114,0000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0114,0000018,182486,103223,46494,22294,15896,2560,662,1193,276,3175,10,8020,6398,138,3942,2318,763,1555,14662,9299,9089,1298,3669,1288,2834,210,4634,300,3336,998,729,481,64,184,7408,1677,706,971,908,810,48,50,2843,806,1191,0,806,385,0,69,777,1980,663,743,574,2130,1593,335,336,352,78,492,537,9622,826,169,0,657,3270,271,95,0,891,1248,765,2218,422,674,500,473,149,2498,107,237,1772,382,810,107,177,0,0,526,17532,10302,3185,1528,246,1826,1229,1122,1166,7230,1220,67,470,173,544,1225,2392,118,1021,14962,181,0,45,136,8420,896,1433,1688,1105,765,643,1276,395,219,6361,710,2239,3412,14613,6265,532,541,162,1286,537,518,238,223,2228,6493,150,794,236,666,4213,277,157,1855,1601,254
ACSSF,2010e1,co,000,0114,0000019,188492,108328,48088,23842,17707,3732,803,1039,638,2016,175,9304,6135,196,2733,3206,1584,1622,15238,5642,5196,701,2252,906,1337,446,7333,292,5771,1270,2263,1819,107,337,6455,597,288,309,1918,1488,124,306,2127,643,1118,0,755,363,0,0,366,1813,629,612,572,2553,2028,660,236,349,0,783,525,11204,463,409,0,54,4907,268,217,51,1121,1924,1326,2023,425,804,470,324,0,3031,202,371,1583,875,780,94,77,53,0,556,20620,14672,3233,1520,1212,2877,2125,2104,1601,5948,930,82,377,102,172,824,2603,274,584,14672,92,49,43,0,8642,1670,1275,1696,926,404,469,1517,640,45,5938,152,2086,3700,13744,6519,1025,198,755,1489,116,187,594,385,1770,4908,606,323,254,187,2685,459,394,2317,2068,249
ACSSF,2010e1,co,000,0114,0000020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0114,0000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0114,0000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0114,0000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0114,0000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0114,0000025,107053,60014,17412,7290,4381,928,215,227,222,507,44,2238,2909,137,1612,1160,816,344,5451,3537,3442,736,1224,442,1040,95,1312,150,843,319,602,405,86,111,2678,419,220,199,93,93,0,0,1066,105,427,0,362,65,0,0,534,1100,296,353,451,1993,1142,44,290,576,0,232,851,9236,357,302,0,55,1717,144,0,97,101,891,484,4071,441,2578,276,360,416,2071,0,185,1697,189,1020,86,408,174,0,352,9858,4536,1657,476,297,540,736,613,217,5322,499,235,52,97,304,1168,2125,250,592,11536,121,0,121,0,6852,1287,804,961,287,457,761,1559,670,66,4563,640,1454,2469,11972,5091,758,373,629,520,318,370,190,134,1799,5372,112,261,0,501,3469,697,332,1509,1004,505
ACSSF,2010e1,co,000,0114,0000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0114,0000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0114,0000028,128521,71314,33217,15711,11054,1681,482,1002,214,2342,0,5333,4657,77,2802,1778,635,1143,10129,6052,5911,1234,2547,707,1423,141,3488,300,2585,603,589,341,64,184,5529,1039,510,529,790,742,48,0,2095,559,879,0,675,204,0,69,588,1605,391,699,515,1848,1487,335,336,291,78,447,361,6286,657,0,0,657,2189,0,0,0,698,919,572,1320,143,377,436,285,79,1629,59,191,997,382,491,107,51,0,0,333,12362,7302,2337,1273,148,1190,1010,351,993,5060,963,0,349,173,404,985,1354,46,786,9622,181,0,45,136,5295,686,952,1064,560,717,116,895,140,165,4146,588,1304,2254,9827,4623,421,541,0,935,436,471,183,180,1456,3982,69,592,236,196,2593,207,89,1222,1017,205
ACSSF,2010e1,co,000,0114,0000029,207685,116847,51284,23223,16192,2639,1513,1368,183,1432,43,9014,7031,409,3007,3615,2272,1343,13102,6393,6339,862,3554,551,1372,54,5108,826,3945,337,1601,982,293,326,11767,1253,765,488,3292,2699,123,470,4033,1394,1692,165,921,606,0,351,596,3189,1420,762,1007,3192,2461,1560,163,158,0,580,731,14867,636,131,0,505,2847,141,81,48,450,681,1446,6166,1086,3216,477,1133,254,3785,211,316,2229,1029,1433,169,290,0,58,916,24745,15218,1843,1459,729,2673,3658,2722,2134,9527,1151,75,763,293,1389,1197,4015,273,371,13516,92,0,92,0,8909,874,930,2091,909,659,568,2242,439,197,4515,398,2309,1808,12435,5507,271,771,366,956,477,353,112,262,1939,3973,66,424,136,612,2295,440,0,2955,2033,922
ACSSF,2010e1,co,000,0114,0000030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0114,0000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0114,0000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0114,0000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0114,0000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0114,0000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0114,0000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0114,0000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0114,0000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0114,0000039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0114,0000040,128521,71314,33217,15711,11054,1681,482,1002,214,2342,0,5333,4657,77,2802,1778,635,1143,10129,6052,5911,1234,2547,707,1423,141,3488,300,2585,603,589,341,64,184,5529,1039,510,529,790,742,48,0,2095,559,879,0,675,204,0,69,588,1605,391,699,515,1848,1487,335,336,291,78,447,361,6286,657,0,0,657,2189,0,0,0,698,919,572,1320,143,377,436,285,79,1629,59,191,997,382,491,107,51,0,0,333,12362,7302,2337,1273,148,1190,1010,351,993,5060,963,0,349,173,404,985,1354,46,786,9622,181,0,45,136,5295,686,952,1064,560,717,116,895,140,165,4146,588,1304,2254,9827,4623,421,541,0,935,436,471,183,180,1456,3982,69,592,236,196,2593,207,89,1222,1017,205
ACSSF,2010e1,co,000,0114,0000041,107053,60014,17412,7290,4381,928,215,227,222,507,44,2238,2909,137,1612,1160,816,344,5451,3537,3442,736,1224,442,1040,95,1312,150,843,319,602,405,86,111,2678,419,220,199,93,93,0,0,1066,105,427,0,362,65,0,0,534,1100,296,353,451,1993,1142,44,290,576,0,232,851,9236,357,302,0,55,1717,144,0,97,101,891,484,4071,441,2578,276,360,416,2071,0,185,1697,189,1020,86,408,174,0,352,9858,4536,1657,476,297,540,736,613,217,5322,499,235,52,97,304,1168,2125,250,592,11536,121,0,121,0,6852,1287,804,961,287,457,761,1559,670,66,4563,640,1454,2469,11972,5091,758,373,629,520,318,370,190,134,1799,5372,112,261,0,501,3469,697,332,1509,1004,505
ACSSF,2010e1,co,000,0114,0000042,207685,116847,51284,23223,16192,2639,1513,1368,183,1432,43,9014,7031,409,3007,3615,2272,1343,13102,6393,6339,862,3554,551,1372,54,5108,826,3945,337,1601,982,293,326,11767,1253,765,488,3292,2699,123,470,4033,1394,1692,165,921,606,0,351,596,3189,1420,762,1007,3192,2461,1560,163,158,0,580,731,14867,636,131,0,505,2847,141,81,48,450,681,1446,6166,1086,3216,477,1133,254,3785,211,316,2229,1029,1433,169,290,0,58,916,24745,15218,1843,1459,729,2673,3658,2722,2134,9527,1151,75,763,293,1389,1197,4015,273,371,13516,92,0,92,0,8909,874,930,2091,909,659,568,2242,439,197,4515,398,2309,1808,12435,5507,271,771,366,956,477,353,112,262,1939,3973,66,424,136,612,2295,440,0,2955,2033,922
ACSSF,2010e1,co,000,0114,0000043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0114,0000044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0114,0000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0114,0000046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0114,0000047,229640,129260,56323,25424,17634,2820,1513,1527,183,1688,43,9860,7790,409,3400,3981,2383,1598,14873,7548,7494,862,3675,715,2242,54,5616,876,4307,433,1709,1090,293,326,12389,1253,765,488,3503,2910,123,470,4173,1442,1784,165,1013,606,0,351,596,3460,1469,984,1007,3637,2906,1800,368,158,0,580,731,16542,636,131,0,505,3000,141,81,48,450,681,1599,7160,1086,3769,918,1133,254,4251,211,363,2523,1154,1495,169,352,0,58,916,27309,16836,1892,1785,862,3198,3935,2820,2344,10473,1222,75,984,293,1526,1406,4323,273,371,15557,92,0,92,0,10099,874,1192,2344,984,659,664,2746,439,197,5366,442,2866,2058,13529,6080,271,771,366,1110,515,353,112,441,2141,4363,66,424,185,612,2589,440,47,3086,2164,922
ACSSF,2010e1,co,000,0114,0000048,254826,146896,66557,31688,23538,4694,1185,1022,297,3028,315,12997,8150,1270,2679,4201,2645,1556,20843,11684,11254,1481,6123,1405,2245,430,6679,517,4719,1443,2480,1787,338,355,10423,1208,535,673,2031,1211,0,820,3567,1324,1524,58,1046,420,0,147,572,3617,886,1052,1679,3603,2793,840,392,375,0,1186,810,16774,695,484,0,211,3749,264,68,0,304,2096,1017,5686,889,2437,561,809,990,3797,233,194,2397,973,2847,689,449,78,98,1533,27416,16502,3886,2062,407,3188,1904,2909,2146,10914,2045,41,697,105,573,1970,4160,441,882,21353,516,14,482,20,12444,2174,2456,2034,581,684,1440,1927,840,308,8393,491,3422,4480,14796,5451,678,424,353,1099,287,410,110,146,1944,6393,394,497,336,608,4256,67,235,2952,2258,694
