ACSSF,2010e1,co,000,0158,0000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279819,36707,32314,4393,62664,51929,10735,28715,12876,15839,52988,28853,24135,43585,26158,17427,29034,18644,10390,15142,10550,4592,7195,6899,296,3789,3688,101,168093,30025,27862,2163,52981,49455,3526,19912,14071,5841,19952,14472,5480,17910,15233,2677,12678,9902,2776,9049,7860,1189,3783,3743,40,1803,1803,0,3477333,230399,217155,13244,479682,446004,33678,305591,237244,68347,471873,371771,100102,476161,414880,61281,566222,488992,77230,493750,443091,50659,257609,256806,803,196046,195706,340,1025931,136308,119296,17012,240342,192618,47724,117295,60553,56742,166178,88727,77451,142925,87284,55641,105561,71807,33754,64708,49543,15165,32594,31538,1056,20020,19759,261,4495,617,568,49,3823,2367,1456,55,55,0,279819,99371,84243,15128,169464,97081,72383,10984,10587,397,168093,83006,77317,5689,79501,61538,17963,5586,5546,40,3477333,710081,663159,46922,2313597,1955978,357619,453655,452512,1143,1025931,376650,311914,64736,596667,357914,238753,52614,51297,1317
ACSSF,2010e1,co,000,0158,0000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252677,34330,30412,3918,55333,45868,9465,27253,12407,14846,48502,26019,22483,38570,22503,16067,25415,15363,10052,13543,9189,4354,6261,5965,296,3470,3369,101,130791,22248,20690,1558,40460,37767,2693,17947,12622,5325,16266,11873,4393,13127,10908,2219,8639,6881,1758,7384,6285,1099,3084,3044,40,1636,1636,0,2583451,162669,152911,9758,338870,313828,25042,255960,199122,56838,368375,286328,82047,345529,299010,46519,413437,357070,56367,351559,315424,36135,186799,186195,604,160253,160073,180,884750,116683,102087,14596,204035,160734,43301,106233,54649,51584,144363,74419,69944,121068,71164,49904,89898,60501,29397,57337,43553,13784,27535,26784,751,17598,17337,261,,,,,,,,,,,252677,89663,76280,13383,153283,85481,67802,9731,9334,397,130791,62708,58457,4251,63363,48569,14794,4720,4680,40,2583451,501539,466739,34800,1734860,1456954,277906,347052,346268,784,884750,320718,262821,57897,518899,304286,214613,45133,44121,1012
ACSSF,2010e1,co,000,0158,0000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27142,2377,1902,475,7331,6061,1270,1462,469,993,4486,2834,1652,5015,3655,1360,3619,3281,338,1599,1361,238,934,934,0,319,319,0,37302,7777,7172,605,12521,11688,833,1965,1449,516,3686,2599,1087,4783,4325,458,4039,3021,1018,1665,1575,90,699,699,0,167,167,0,893882,67730,64244,3486,140812,132176,8636,49631,38122,11509,103498,85443,18055,130632,115870,14762,152785,131922,20863,142191,127667,14524,70810,70611,199,35793,35633,160,141181,19625,17209,2416,36307,31884,4423,11062,5904,5158,21815,14308,7507,21857,16120,5737,15663,11306,4357,7371,5990,1381,5059,4754,305,2422,2422,0,,,,,,,,,,,27142,9708,7963,1745,16181,11600,4581,1253,1253,0,37302,20298,18860,1438,16138,12969,3169,866,866,0,893882,208542,196420,12122,578737,499024,79713,106603,106244,359,141181,55932,49093,6839,77768,53628,24140,7481,7176,305
ACSSF,2010e1,co,000,0158,0000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267331,35941,31845,4096,59492,50193,9299,27310,12246,15064,51789,27950,23839,41775,25102,16673,27226,17303,9923,14038,9801,4237,6425,6258,167,3335,3234,101,155044,28537,26386,2151,49282,46343,2939,18488,13185,5303,18741,13804,4937,16570,13950,2620,11015,8851,2164,7920,7083,837,3081,3041,40,1410,1410,0,3180279,212107,200626,11481,438143,409649,28494,283318,223579,59739,439677,349803,89874,439105,385966,53139,517930,450902,67028,442857,399327,43530,230235,229527,708,176907,176907,0,941195,126260,110348,15912,220021,178136,41885,108099,56064,52035,153808,82085,71723,132367,81267,51100,95934,65018,30916,58803,45126,13677,28868,28034,834,17035,16774,261,4360,617,568,49,3688,2232,1456,55,55,0,267331,95433,82038,13395,162138,92402,69736,9760,9492,268,155044,77819,72729,5090,72734,56873,15861,4491,4451,40,3180279,650250,610275,39975,2122887,1809577,313310,407142,406434,708,941195,346281,288484,57797,549011,329560,219451,45903,44808,1095
ACSSF,2010e1,co,000,0158,0000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257073,34545,30814,3731,57375,48271,9104,26759,11906,14853,50066,27162,22904,39559,23455,16104,25883,16738,9145,13529,9341,4188,6044,5877,167,3313,3212,101,149773,27890,25828,2062,47990,45096,2894,17112,12182,4930,18208,13460,4748,16264,13668,2596,10478,8379,2099,7664,6827,837,2851,2811,40,1316,1316,0,2981434,199587,188988,10599,412571,386228,26343,267852,211798,56054,413400,329707,83693,413187,364289,48898,485853,423355,62498,411746,371679,40067,212359,211700,659,164879,164879,0,889837,119228,104656,14572,208627,169651,38976,101934,53912,48022,144881,78254,66627,123749,74979,48770,91311,62612,28699,56364,42927,13437,27386,26552,834,16357,16096,261,4256,617,568,49,3584,2128,1456,55,55,0,257073,91920,79085,12835,155796,88602,67194,9357,9089,268,149773,75880,70924,4956,69726,54516,15210,4167,4127,40,2981434,612158,575216,36942,1992038,1700828,291210,377238,376579,659,889837,327855,274307,53548,518239,312684,205555,43743,42648,1095
ACSSF,2010e1,co,000,0158,0000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153245,21330,19555,1775,34175,28855,5320,17383,7620,9763,30374,17339,13035,22471,12231,10240,15325,9962,5363,7105,5263,1842,3353,3309,44,1729,1628,101,79120,13514,12580,934,24866,23598,1268,10399,7466,2933,10577,7258,3319,8020,6953,1067,5793,4588,1205,3880,3296,584,1485,1485,0,586,586,0,1189918,76387,72178,4209,132378,122213,10165,138041,112476,25565,198473,154904,43569,162037,141088,20949,172268,147022,25246,155372,138464,16908,80414,79996,418,74548,74548,0,486370,65516,58292,7224,110303,89559,20744,59748,30082,29666,81404,44397,37007,66431,36415,30016,48201,31323,16878,30123,23165,6958,14763,14264,499,9881,9620,261,3115,617,568,49,2443,1554,889,55,55,0,153245,55505,48410,7095,92658,52415,40243,5082,4937,145,79120,38380,36178,2202,38669,29561,9108,2071,2071,0,1189918,208765,194391,14374,826191,693954,132237,154962,154544,418,486370,175819,147851,27968,285907,165382,120525,24644,23884,760
ACSSF,2010e1,co,000,0158,0000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103828,13215,11259,1956,23200,19416,3784,9376,4286,5090,19692,9823,9869,17088,11224,5864,10558,6776,3782,6424,4078,2346,2691,2568,123,1584,1584,0,70653,14376,13248,1128,23124,21498,1626,6713,4716,1997,7631,6202,1429,8244,6715,1529,4685,3791,894,3784,3531,253,1366,1326,40,730,730,0,1791516,123200,116810,6390,280193,264015,16178,129811,99322,30489,214927,174803,40124,251150,223201,27949,313585,276333,37252,256374,233215,23159,131945,131704,241,90331,90331,0,403467,53712,46364,7348,98324,80092,18232,42186,23830,18356,63477,33857,29620,57318,38564,18754,43110,31289,11821,26241,19762,6479,12623,12288,335,6476,6476,0,,,,,,,,,,,103828,36415,30675,5740,63138,36187,26951,4275,4152,123,70653,37500,34746,2754,31057,24955,6102,2096,2056,40,1791516,403393,380825,22568,1165847,1006874,158973,222276,222035,241,403467,152036,126456,25580,232332,147302,85030,19099,18764,335
ACSSF,2010e1,co,000,0158,0000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198845,12520,11638,882,25572,23421,2151,15466,11781,3685,26277,20096,6181,25918,21677,4241,32077,27547,4530,31111,27648,3463,17876,17827,49,12028,12028,0,51358,7032,5692,1340,11394,8485,2909,6165,2152,4013,8927,3831,5096,8618,6288,2330,4623,2406,2217,2439,2199,240,1482,1482,0,678,678,0,,,,,,,,,,,10258,3513,2953,560,6342,3800,2542,403,403,0,5271,1939,1805,134,3008,2357,651,324,324,0,198845,38092,35059,3033,130849,108749,22100,29904,29855,49,51358,18426,14177,4249,30772,16876,13896,2160,2160,0
ACSSF,2010e1,co,000,0158,0000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62767,4243,4243,0,7394,6851,543,6853,5038,1815,8598,6243,2355,7687,6158,1529,8109,6664,1445,8137,7476,661,5957,5957,0,5789,5789,0,18864,3147,2879,268,4158,3431,727,1866,698,1168,3272,1821,1451,3497,2466,1031,1363,501,862,991,773,218,421,421,0,149,149,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62767,11637,11094,543,39384,31579,7805,11746,11746,0,18864,7305,6310,995,10989,6259,4730,570,570,0
ACSSF,2010e1,co,000,0158,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136078,8277,7395,882,18178,16570,1608,8613,6743,1870,17679,13853,3826,18231,15519,2712,23968,20883,3085,22974,20172,2802,11919,11870,49,6239,6239,0,32494,3885,2813,1072,7236,5054,2182,4299,1454,2845,5655,2010,3645,5121,3822,1299,3260,1905,1355,1448,1426,22,1061,1061,0,529,529,0,,,,,,,,,,,8079,2738,2178,560,4938,3047,1891,403,403,0,3203,882,748,134,2072,1594,478,249,249,0,136078,26455,23965,2490,91465,77170,14295,18158,18109,49,32494,11121,7867,3254,19783,10617,9166,1590,1590,0
