ACSSF,2010e1,co,000,0012,0000001,69960,30885
ACSSF,2010e1,co,000,0012,0000002,51667,22180
ACSSF,2010e1,co,000,0012,0000003,18293,8705
ACSSF,2010e1,co,000,0012,0000004,62181,26561
ACSSF,2010e1,co,000,0012,0000005,58114,24553
ACSSF,2010e1,co,000,0012,0000006,25492,11221
ACSSF,2010e1,co,000,0012,0000007,32622,13332
ACSSF,2010e1,co,000,0012,0000008,4067,2008
ACSSF,2010e1,co,000,0012,0000009,1220,520
ACSSF,2010e1,co,000,0012,0000010,2847,1488
ACSSF,2010e1,co,000,0012,0000011,7779,4324
ACSSF,2010e1,co,000,0012,0000012,11846,6332
ACSSF,2010e1,co,000,0012,0000013,5443,2045
ACSSF,2010e1,co,000,0012,0000014,7829,3288
ACSSF,2010e1,co,000,0012,0000015,4345,1828
ACSSF,2010e1,co,000,0012,0000016,7738,3675
ACSSF,2010e1,co,000,0012,0000017,3651,1352
ACSSF,2010e1,co,000,0012,0000018,8157,3274
ACSSF,2010e1,co,000,0012,0000019,7923,3375
ACSSF,2010e1,co,000,0012,0000020,3845,1691
ACSSF,2010e1,co,000,0012,0000021,1778,795
ACSSF,2010e1,co,000,0012,0000022,2068,947
ACSSF,2010e1,co,000,0012,0000023,3411,1335
ACSSF,2010e1,co,000,0012,0000024,1583,671
ACSSF,2010e1,co,000,0012,0000025,4214,1704
ACSSF,2010e1,co,000,0012,0000026,1457,609
ACSSF,2010e1,co,000,0012,0000027,1436,588
ACSSF,2010e1,co,000,0012,0000028,5400,2319
ACSSF,2010e1,co,000,0012,0000029,7738,3675
ACSSF,2010e1,co,000,0012,0000030,1987,825
ACSSF,2010e1,co,000,0012,0000031,1076,440
ACSSF,2010e1,co,000,0012,0000032,1310,478
ACSSF,2010e1,co,000,0012,0000033,2088,939
ACSSF,2010e1,co,000,0012,0000034,1217,496
ACSSF,2010e1,co,000,0012,0000035,800,365
ACSSF,2010e1,co,000,0012,0000036,1361,644
ACSSF,2010e1,co,000,0012,0000037,1399,523
ACSSF,2010e1,co,000,0012,0000038,1407,599
ACSSF,2010e1,co,000,0012,0000039,1457,609
ACSSF,2010e1,co,000,0012,0000040,5400,2319
ACSSF,2010e1,co,000,0012,0000041,4214,1704
ACSSF,2010e1,co,000,0012,0000042,7738,3675
ACSSF,2010e1,co,000,0012,0000043,1987,825
ACSSF,2010e1,co,000,0012,0000044,800,365
ACSSF,2010e1,co,000,0012,0000045,1076,440
ACSSF,2010e1,co,000,0012,0000046,1361,644
ACSSF,2010e1,co,000,0012,0000047,8593,4083
ACSSF,2010e1,co,000,0012,0000048,9581,4342
ACSSF,2010e1,co,000,0012,0000049,10630,5405
ACSSF,2010e1,co,000,0012,0000050,10950,4735
ACSSF,2010e1,co,000,0012,0000051,9743,4025
ACSSF,2010e1,co,000,0012,0000052,11366,4516
ACSSF,2010e1,co,000,0012,0000053,9097,3779
ACSSF,2010e1,co,000,0012,0000054,1680,853
ACSSF,2010e1,co,000,0012,0000055,1832,805
ACSSF,2010e1,co,000,0012,0000056,1654,735
ACSSF,2010e1,co,000,0012,0000057,1863,783
ACSSF,2010e1,co,000,0012,0000058,3414,1336
ACSSF,2010e1,co,000,0012,0000059,3075,1428
ACSSF,2010e1,co,000,0012,0000060,2162,1139
