ACSSF,2010e1,co,000,0120,0000001,45063,48125,31414,71415,42487,52071,47204,33000,51440,50506,58690,57149,50550,52862,45150,54628,66303,68723,32233,41968,43110,41351,25910,35503,22618,35527,56499,50472,47955,31456,70258,42556,56820,49804,38133,52304,51719,59208,66130,61197,70096,50725,62046,77841,74017,32518,52381,50606,56855,28001,37474,25321,40065,64221,39821,50209,31260,77542,42218,41695,42036,28922,47989,46056,55804,48470,43824,45863,40355,46943,52146,61352,31343,40496,41611,39483,22397,31271,20478,30958,50044,1643249,945947,33794,17572,16222,107935,113471,37811,96215,66348,50102,16246,33667,67191,42910,24281,131793,94966,1043,35784,89811,43348,46463,65712,19770,45942,40375,61824,697302,7511,3539,3972,10766,39142,14091,71378,19464,14371,5093,24655,73054,53028,20026,84056,60337,585,23134,226237,81275,144962,52897,14074,38823,29140,44911
ACSSF,2010e1,co,000,0120,0000002,43039,62209,31620,76789,41707,48635,45287,31962,51206,50294,60411,56129,49131,51250,42500,52207,65413,68564,31680,41631,43405,40568,24385,35943,21698,34038,55649,48283,62176,31559,76425,41658,52423,46763,36639,51622,51149,58578,65899,59248,67016,48721,60270,75923,73917,32167,50995,49132,52403,26224,37228,23471,39187,64652,39082,62309,31713,77317,42413,40895,41732,28469,48839,45234,64283,46762,42795,44560,40133,46019,53400,61352,30131,40320,42161,37840,21207,33653,19488,30505,49576,1258278,716120,13502,4109,9393,79291,88007,28949,75850,50132,38045,12087,27280,49843,32310,17533,105116,74097,947,30072,70961,34751,36210,53239,14505,38734,30520,43430,542158,4068,1106,2962,8039,31160,11130,56233,14330,10493,3837,20766,56354,41027,15327,65648,45600,585,19463,175349,61778,113571,41476,9467,32009,23168,34437
ACSSF,2010e1,co,000,0120,0000003,49571,41263,31327,65556,47367,65292,52164,36790,52009,51186,54040,62375,57521,62247,50138,61970,69544,150147,36753,44676,42109,45961,30932,32349,30270,39208,58550,55513,41269,31425,64936,48385,73120,53291,42184,56701,55553,60340,66842,66243,71321,51987,77450,88358,150147,36396,60354,52589,70256,35206,40725,32075,41306,62236,40939,41208,30706,81484,41974,51502,47220,30492,47247,47822,41903,55700,46924,48981,40722,50122,50975,.,37067,41021,40034,41663,27001,29232,25517,34161,50643,384971,229827,20292,13463,6829,28644,25464,8862,20365,16216,12057,4159,6387,17348,10600,6748,26677,20869,96,5712,18850,8597,10253,12473,5265,7208,9855,18394,155144,3443,2433,1010,2727,7982,2961,15145,5134,3878,1256,3889,16700,12001,4699,18408,14737,0,3671,50888,19497,31391,11421,4607,6814,5972,10474
ACSSF,2010e1,co,000,0120,0000004,45584,52328,31427,75197,43151,52344,47534,33879,51467,50558,59155,58317,50920,53893,44794,55455,66760,68723,31888,42345,44252,41639,25508,35117,22225,35931,57810,50892,51901,31214,72070,43259,57324,50202,39115,52318,51772,59202,66930,61367,70132,50452,62400,78613,74017,32340,53223,50937,57962,27037,36857,24329,40269,66182,40312,59385,32042,77731,42867,41871,41989,29448,48276,46489,57339,48937,44982,46802,40184,46770,52495,61352,30449,40894,42255,40121,22305,31247,20304,31161,50849,1521945,873941,22036,9489,12547,96887,109121,36330,88620,59606,45878,13728,32450,63502,41135,22367,127686,92636,1043,34007,83709,40129,43580,59198,16919,42279,37410,57386,648004,6366,2542,3824,10078,38267,13643,65253,17870,13132,4738,23523,67917,50157,17760,80697,58209,585,21903,208680,74268,134412,48077,13016,35061,27266,40367
ACSSF,2010e1,co,000,0120,0000005,45972,60922,31596,77230,43474,54106,47441,34038,51508,50628,59108,59074,50960,53962,44847,55837,67179,68723,31964,42413,44500,41665,25266,35293,21907,35523,59461,51181,60732,31571,76755,43481,60004,50153,39037,52300,51735,59279,67127,61472,70458,49438,62745,79719,74017,32254,52717,50973,56744,26907,37077,23949,40084,67975,40544,61970,31663,78361,43456,42156,41727,29939,48297,46425,56915,50038,45433,46923,40990,47087,53152,61352,31147,41020,42442,40204,21639,31096,19418,31133,51149,1434403,822278,17437,6445,10992,88988,104741,34495,84520,56378,43772,12606,31603,59923,38989,20934,124144,90481,1043,32620,80577,38437,42140,52029,14888,37141,33961,53482,612125,5675,1911,3764,9514,37519,13203,61402,16692,12244,4448,23085,64439,48435,16004,76844,55521,585,20738,197285,70834,126451,42734,11031,31703,26180,37553
ACSSF,2010e1,co,000,0120,0000006,41618,76228,32005,81218,38662,45919,43767,31109,47279,45606,50293,56386,45533,49360,37345,51113,61795,64444,31233,41448,42290,40703,21279,34324,20157,32396,56199,46168,80529,30659,82400,38340,50149,43664,35974,46418,44500,50059,65826,54089,65734,37754,55721,69948,64205,31401,50216,49092,51185,22444,36124,21301,38873,67152,37411,61207,36105,63175,43648,39016,44381,26950,49003,48225,52700,43179,40859,41486,37092,45702,52352,68324,30726,40297,41245,38624,18220,30360,17330,30415,49038,632498,355428,5389,1277,4112,37138,42135,13652,36556,22332,16719,5613,12672,25925,17527,8398,55257,38237,677,16343,40429,19700,20729,27151,5945,21206,15880,20912,277070,1999,486,1513,3028,15014,4759,27695,6389,4993,1396,9881,27641,19609,8032,35124,24439,183,10502,92751,33345,59406,22876,3980,18896,12325,17588
ACSSF,2010e1,co,000,0120,0000007,49884,51642,31466,75036,47657,61368,50139,36126,54050,52288,65778,61150,54914,58303,49586,61268,73490,100203,32455,45187,46498,43071,29129,35656,26410,37363,60993,54868,50418,31716,69583,48778,66369,53664,41055,56909,54354,67073,68413,65554,71929,52373,71838,85488,151471,33732,56598,52438,61643,32485,37496,30608,40457,68679,42015,62882,30246,82781,43374,46915,41244,31166,47861,45505,62078,51533,48542,49994,42968,48990,55254,60561,31407,41983,44950,40848,25667,31194,21601,32302,53122,801905,466850,12048,5168,6880,51850,62606,20843,47964,34046,27053,6993,18931,33998,21462,12536,68887,52244,366,16277,40148,18737,21411,24878,8943,15935,18081,32570,335055,3676,1425,2251,6486,22505,8444,33707,10303,7251,3052,13204,36798,28826,7972,41720,31082,402,10236,104534,37489,67045,19858,7051,12807,13855,19965
ACSSF,2010e1,co,000,0120,0000008,39609,37406,30820,57061,41871,27287,50712,29736,50016,49308,65192,47456,50619,52716,42283,50019,60142,.,31111,41041,40934,41125,27910,31254,26460,39647,47360,41783,39917,30016,57432,42275,28258,51207,39742,60188,60452,52167,54214,60123,67920,53245,55052,65172,.,34321,60448,47041,71938,28706,30298,28097,45737,49915,35058,36914,36133,46596,31491,21939,50082,26879,48138,47565,68651,26463,35269,37416,31751,40755,46828,.,27094,36832,36739,36914,27058,32204,24827,31527,44048,87542,51663,4599,3044,1555,7899,4380,1835,4100,3228,2106,1122,847,3579,2146,1433,3542,2155,0,1387,3132,1692,1440,7169,2031,5138,3449,3904,35879,691,631,60,564,748,440,3851,1178,888,290,438,3478,1722,1756,3853,2688,0,1165,11395,3434,7961,5343,1985,3358,1086,2814
ACSSF,2010e1,co,000,0120,0000009,36886,40443,40443,36250,50464,27210,39600,34471,48750,41753,50571,45250,42561,37083,60936,29736,41190,.,27680,40214,40892,39509,28720,38699,21974,38219,46922,40812,31879,32222,27277,50617,27345,37122,41917,49217,60232,48929,.,62135,43073,92026,52133,52267,.,.,57491,52859,80740,30646,70611,26480,38681,46707,31164,65182,.,.,26948,26404,45895,26861,41286,31720,90196,21648,31696,35992,30272,28201,35403,.,27647,35848,36617,33212,24865,36808,20657,25496,48257,27124,15166,783,304,479,2313,2552,781,1238,635,309,326,62,709,364,345,486,478,0,8,1367,809,558,2251,768,1483,856,1133,11958,102,55,47,254,315,217,777,222,128,94,215,1170,595,575,1357,614,0,743,4040,1267,2773,2113,1138,975,317,859
ACSSF,2010e1,co,000,0120,0000010,40653,37306,27366,61150,41184,30007,60657,28899,50977,49698,67619,48976,51071,67864,41068,52108,61550,.,33287,41649,40966,42182,27417,25951,30325,41349,47955,42141,40161,27071,61800,41497,35735,60296,38447,63365,60840,70739,55338,54454,68739,51635,55335,65245,.,34235,61304,46362,71221,26969,25723,30043,49370,50359,36159,35586,35417,.,35570,21428,65687,26883,48359,48398,46964,30724,35964,42383,32079,49135,49981,.,22778,37409,36911,40017,30091,26278,30655,32075,43705,60418,36497,3816,2740,1076,5586,1828,1054,2862,2593,1797,796,785,2870,1782,1088,3056,1677,0,1379,1765,883,882,4918,1263,3655,2593,2771,23921,589,576,13,310,433,223,3074,956,760,196,223,2308,1127,1181,2496,2074,0,422,7355,2167,5188,3230,847,2383,769,1955
ACSSF,2010e1,co,000,0120,0000011,38215,40648,31392,65302,41106,38243,45658,27498,51286,50040,52439,46555,42133,41009,48884,50661,51488,.,42030,36553,37332,35245,31472,40229,27940,31687,40526,42952,41290,31787,65400,41453,42518,45607,30417,52219,51167,59375,46532,60213,68634,52238,51087,61714,.,37425,42485,42304,45564,38555,41401,33361,35805,43739,32452,30126,26548,61429,36031,28311,45824,26430,30818,29981,35797,46606,35996,32015,41195,50336,48084,.,52024,35326,36176,31825,23811,31476,21597,27525,36523,121304,72006,11758,8083,3675,11048,4350,1481,7595,6742,4224,2518,1217,3689,1775,1914,4107,2330,0,1777,6102,3219,2883,6514,2851,3663,2965,4438,49298,1145,997,148,688,875,448,6125,1594,1239,355,1132,5137,2871,2266,3359,2128,0,1231,17557,7007,10550,4820,1058,3762,1874,4544
ACSSF,2010e1,co,000,0120,0000012,39052,40308,31246,62486,41434,30336,46498,28582,51113,49409,53191,46704,46155,45385,48025,50459,52019,.,36167,37329,38152,36835,30348,36755,27134,35553,42137,42232,40681,31363,63065,41806,31819,46150,32438,52322,51575,56923,48529,60185,68001,52601,51814,62230,.,37112,50421,43984,60228,31605,39107,30655,39887,46760,33518,31657,30637,51900,35534,25822,46930,26608,43991,42338,48365,45023,35605,35886,34926,45910,47173,.,33846,35827,36346,35280,25745,31868,23589,30132,39958,208846,123669,16357,11127,5230,18947,8730,3316,11695,9970,6330,3640,2064,7268,3921,3347,7649,4485,0,3164,9234,4911,4323,13683,4882,8801,6414,8342,85177,1836,1628,208,1252,1623,888,9976,2772,2127,645,1570,8615,4593,4022,7212,4816,0,2396,28952,10441,18511,10163,3043,7120,2960,7358
ACSSF,2010e1,co,000,0120,0000013,41433,42059,37308,64720,42250,40194,45754,32793,51269,50746,62077,56820,41719,44512,38915,41590,55706,.,30631,36918,40215,35651,26582,32716,26097,33611,51953,45139,41993,37806,71780,42274,42579,50128,36794,51419,51229,58571,60541,42848,70299,32098,46742,72163,.,31715,50489,55448,41122,29409,45130,28839,37863,52975,37281,42132,31533,63392,42067,29346,40234,30075,49397,47841,67819,56263,41603,41737,41210,36247,45775,.,26347,35703,36427,34701,21308,30080,20346,27143,51404,144539,82720,1666,644,1022,12133,11126,5081,7739,9686,8424,1262,2256,3777,1895,1882,9418,5093,0,4325,5066,2212,2854,5379,827,4552,4362,5031,61819,558,180,378,1011,4797,2864,6168,2833,2003,830,2430,6493,4676,1817,7403,4209,72,3122,17479,4802,12677,3546,555,2991,2508,3729
