ACSSF,2010m1,co,000,0043,0000001,17063,5187,4643,5539,7813,7632,9388,8685,8804,5876,6827,4575,2642,6340,6312,17063,5293,9977,9662,8998,9647,6271,10015,3451,5005,7117,5420,3851,17063,5187,4643,5539,7813,7632,9388,8685,8804,5876,12210,17063,12354,9662,8998,9647,6271,10015,6560,7117,6518
ACSSF,2010m1,co,000,0043,0000002,18288,4663,4350,4948,7047,6853,8768,8156,8083,5259,6942,4000,2591,5570,6282,18288,4206,9315,8474,8006,8582,5458,8907,3267,4191,5934,4351,3199,18288,4663,4350,4948,7047,6853,8768,8156,8083,5259,11990,18288,11097,8474,8006,8582,5458,8907,6124,5934,5334
ACSSF,2010m1,co,000,0043,0000003,13863,2165,1907,2878,3711,3894,4314,4873,3815,2857,2667,2228,1110,3186,2896,13863,3115,3754,3486,4885,4520,2985,4554,2276,2348,3876,2896,1997,13863,2165,1907,2878,3711,3894,4314,4873,3815,2857,6879,13863,4840,3486,4885,4520,2985,4554,3230,3876,3456
ACSSF,2010m1,co,000,0043,0000004,16185,5160,4589,5412,7664,7577,9107,8585,8623,5321,6506,4163,2577,5937,5982,16185,4411,8793,9447,9103,9329,6282,9941,3360,4723,7000,5082,3564,16185,5160,4589,5412,7664,7577,9107,8585,8623,5321,11346,16185,10157,9447,9103,9329,6282,9941,6297,7000,5968
ACSSF,2010m1,co,000,0043,0000005,14546,5052,4557,5227,7294,7322,9205,8149,7940,5412,6210,3869,2419,5992,5714,14546,3899,8313,8775,8783,9156,6383,9920,3379,4792,6955,4806,3428,14546,5052,4557,5227,7294,7322,9205,8149,7940,5412,10681,14546,9120,8775,8783,9156,6383,9920,6320,6955,5760
ACSSF,2010m1,co,000,0043,0000006,11072,3099,3121,3904,5047,4562,5720,5648,5188,4238,5438,2829,1996,4445,3894,11072,2568,5194,6766,7075,6321,4263,6538,2183,3084,3661,2756,2058,11072,3099,3121,3904,5047,4562,5720,5648,5188,4238,8465,11072,6029,6766,7075,6321,4263,6538,3722,3661,3177
ACSSF,2010m1,co,000,0043,0000007,12034,3650,3179,3783,5616,5850,7497,6313,5848,3690,4307,2702,1562,4508,4031,12034,2562,5889,5890,5950,7514,5050,7498,3305,3649,5287,4124,2384,12034,3650,3179,3783,5616,5850,7497,6313,5848,3690,7606,12034,6236,5890,5950,7514,5050,7498,5372,5287,4520
ACSSF,2010m1,co,000,0043,0000008,4943,972,929,1250,2026,1747,1790,2760,2402,1394,1671,1336,1110,2009,1706,4943,2265,2761,2669,1954,2109,1298,1939,1091,854,1550,1295,1022,4943,972,929,1250,2026,1747,1790,2760,2402,1394,3737,4943,3836,2669,1954,2109,1298,1939,1520,1550,1718
ACSSF,2010m1,co,000,0043,0000009,3707,571,301,710,1100,1076,966,1355,1078,958,916,533,931,1214,914,3707,1127,2099,1651,1287,943,383,456,417,339,515,745,766,3707,571,301,710,1100,1076,966,1355,1078,958,1866,3707,2205,1651,1287,943,383,456,491,515,1032
ACSSF,2010m1,co,000,0043,0000010,4974,838,807,945,1500,1729,1527,2720,2179,945,1680,1384,590,1750,1266,4974,1962,1919,2305,1767,2004,1215,1865,879,736,1529,1131,757,4974,838,807,945,1500,1729,1527,2720,2179,945,3156,4974,3001,2305,1767,2004,1215,1865,1258,1529,1390
ACSSF,2010m1,co,000,0043,0000011,5206,1043,1078,1641,1678,1659,2457,2590,2020,1498,1848,1325,886,1773,1674,5206,3275,3614,2408,2273,2146,1147,2018,881,1012,1434,1591,1111,5206,1043,1078,1641,1678,1659,2457,2590,2020,1498,3249,5206,4602,2408,2273,2146,1147,2018,1253,1434,1820
ACSSF,2010m1,co,000,0043,0000012,6827,1296,1257,1839,2668,2488,3255,3823,2995,2155,2497,1898,1402,2521,2604,6827,3763,4592,3701,2847,3018,1875,2443,1427,1237,2069,2160,1329,6827,1296,1257,1839,2668,2488,3255,3823,2995,2155,5403,6827,5845,3701,2847,3018,1875,2443,1916,2069,2411
ACSSF,2010m1,co,000,0043,0000013,4426,1532,1630,1707,3147,2450,3573,1976,2200,1201,1579,1122,903,2074,2087,4426,563,1960,2289,2424,3063,1962,3376,1421,1719,2481,1609,913,4426,1532,1630,1707,3147,2450,3573,1976,2200,1201,3851,4426,2013,2289,2424,3063,1962,3376,2408,2481,1911
ACSSF,2010m1,co,000,0043,0000014,5118,1797,1729,1759,3009,2653,3001,2805,2684,1819,3498,1115,677,2462,1932,5118,1184,2565,2946,2877,3145,3152,3750,1164,2043,3263,1440,1138,5118,1797,1729,1759,3009,2653,3001,2805,2684,1819,4416,5118,2642,2946,2877,3145,3152,3750,2488,3263,1640
ACSSF,2010m1,co,000,0043,0000015,3708,688,888,1006,1186,1129,1861,2334,1823,1485,1652,1141,521,1461,1746,3708,1286,2105,3106,2117,2014,1677,1526,632,1088,1785,1069,712,3708,688,888,1006,1186,1129,1861,2334,1823,1485,2862,3708,2531,3106,2117,2014,1677,1526,1287,1785,1295
ACSSF,2010m1,co,000,0043,0000016,5692,1488,1487,1722,2503,2755,3054,2929,2879,2458,3010,1409,1078,1659,2596,5692,1197,2222,3362,3658,3297,2851,3429,1590,1509,2166,1718,1102,5692,1488,1487,1722,2503,2755,3054,2929,2879,2458,4293,5692,2498,3362,3658,3297,2851,3429,1978,2166,1885
ACSSF,2010m1,co,000,0043,0000017,3178,979,862,1138,1949,1772,2435,2008,2115,1146,1570,897,566,1444,1089,3178,872,1824,2072,2470,2176,1471,2180,1297,1191,2023,1383,727,3178,979,862,1138,1949,1772,2435,2008,2115,1146,2428,3178,1955,2072,2470,2176,1471,2180,1715,2023,1438
