ACSSF,2010e1,co,000,0087,0000011,57597,9579,7251,4744,4226,3593,3427,2978,2883,2599,4847,4116,3692,1632,601,868,561,28999,29632,6682,2499,40767,.,19457,27906,30453,19709,2319827500,28999,30800,27175,31321,18082,47454,47130,48867,26241,22610,30313,19153,55453,57781,35365,2319827500,1305803200,1001572300,756059400,245512900,304230900,283864600,20366300,1014024400,734758100,439805100,294953000,279266300,248367200,30899000,24285,25214,2180,14575,20272,,14536,18677,28011,13462,9885426500,9279222100,6166700,98876400,57492600,,181529600,260836100,8426080100,1203830100,329205,171252,72660,0,72660,120,52,415,951,2184,903,1200,1745,3175,1959,5741,6421,5186,5462,6386,5333,5240,5652,7024,7511,98592,15801,82791,10118,4342,5513,6667,6321,5668,5944,3231,3484,2505,5588,3796,3281,4278,1624,2088,2603,1874,1695,2171,157953,49871,0,49871,105,25,976,393,1969,820,2657,1055,4008,2360,5723,4967,5065,3913,3577,4068,2193,1954,2378,1665,108082,19405,88677,11119,8431,8544,9284,9899,6348,5840,3413,4851,2064,4838,3764,2697,1422,1006,1285,1310,1083,503,976,23971,29939,45407,16164,19103,34802,11758,57597,9579,7251,8970,7020,8460,8963,3692,2233,868,561
ACSSF,2010e1,co,000,0087,0000012,95076,14497,10685,7060,7257,6581,6653,5091,4456,4057,7700,8607,5628,2604,1694,1259,1247,30888,31335,25115,,,.,26919,29025,31824,25600,4090057100,30888,32481,28825,31275,22103,56729,56633,75308,26535,22137,31261,17374,45726,46413,35442,4090057100,2504004000,1688514100,1331697300,356816900,815489900,771562600,43927200,1586053100,1122551100,663922800,458628300,463502100,429154800,34347200,24757,25917,6371,13922,16271,,15575,17392,28785,13371,16927170700,15926291100,66928900,154454600,77400100,,360017600,338102900,14534109400,1943319100,556644,292610,126111,0,126111,688,164,629,1421,3490,1363,2653,2856,5175,3458,11049,10826,9617,10174,8559,8817,9996,9151,12167,13858,166499,31684,134815,15610,7659,10123,9325,9359,8150,9048,5544,5718,4736,10461,6862,5279,6197,3276,3362,3707,3586,2816,3997,264034,86047,0,86047,301,98,1391,700,2804,1211,4169,2597,7202,3966,8910,8570,8853,6188,5405,6973,5148,4034,4515,3012,177987,34589,143398,17020,13284,13716,14954,15915,10498,9503,6363,7935,3898,8109,5597,4215,2646,1669,1977,2178,1767,717,1437,25048,30362,44456,16984,20033,35473,11999,95076,14497,10685,14317,13234,13604,16307,5628,4298,1259,1247
ACSSF,2010e1,co,000,0087,0000013,43549,5008,4792,3451,3701,2568,3307,2201,2808,2351,3161,3868,4111,1035,441,425,321,32229,33436,20132,20020,,.,27204,40897,35713,26779,1985148600,32229,39613,32183,37241,26677,61791,61541,70559,29894,24117,31121,16643,54129,53041,54778,1985148600,1135765500,802485900,727048200,75437600,333279600,307247500,26032200,849383100,573087900,430893200,142194600,276295200,259244300,17050900,23294,25480,15978,13311,23296,,13163,19344,30249,14270,10335837200,8729435100,223130800,78160900,361460300,,685686400,253323100,7137883400,2415722300,335681,167578,84071,0,84071,139,76,461,893,1927,1082,1668,1270,2805,1983,7240,7832,6199,7611,5398,6401,8036,7900,8144,7006,83507,16276,67231,6439,4844,5509,4556,6906,4666,4049,3087,3287,3317,4166,3206,2729,3161,1469,1396,1356,564,750,1774,168103,62777,0,62777,134,0,417,593,2617,873,1760,2138,4456,2213,5349,6440,4817,6356,5198,3869,6076,2865,3767,2839,105326,32469,72857,8841,4864,8245,8742,7317,5931,5196,3875,3770,2029,3228,3167,1307,1361,1042,872,1047,598,887,538,27157,31785,45717,15429,21907,39263,11960,43549,5008,4792,7152,5875,7360,7029,4111,1476,425,321
ACSSF,2010e1,co,000,0087,0000014,77313,8279,6058,4362,6978,5119,5541,4485,4791,4394,6851,7013,7197,3076,1470,798,901,37149,38214,28765,45124,31848,,42539,40625,38142,41272,3649809100,37149,40852,36769,38356,30146,61969,62120,33373,33932,30846,38970,22087,58045,60760,51888,3649809100,1804178200,1309521700,1142932000,166589700,494656500,477041700,17614800,1845630900,1432784200,1051445400,381338800,412846700,364698300,48148400,30692,34656,24058,18428,22340,27027,13444,11564,37757,15222,17648541600,14833504900,1319139700,119415100,648308700,26432200,412767900,288973200,13732534200,1624742400,452384,219378,116239,0,116239,180,37,399,428,1856,1013,3338,1919,5066,2462,7569,8537,7410,8334,6448,9050,9494,8134,14451,20114,103139,18823,84316,8311,6264,5870,5445,6777,4118,5833,2717,5235,2375,5249,4296,3044,2647,2296,2488,3435,1587,2797,3532,233006,88982,0,88982,0,426,145,1100,2396,1458,2681,1857,4241,2184,7620,9936,6579,7875,6030,5803,8010,5638,7397,7606,144024,35495,108529,12493,9175,8187,12197,10837,6962,6013,3929,6051,3094,7800,4842,3213,2301,1726,1920,3166,1456,1547,1620,30733,37054,51395,17303,25836,41764,12994,77313,8279,6058,11340,10660,13670,13864,7197,4546,798,901
ACSSF,2010e1,co,000,0087,0000015,48985,6768,4047,2804,4127,2506,3568,4028,2080,2002,2974,4766,3713,2792,1374,622,814,35834,36454,38018,47703,23194,.,23750,,37073,22566,2472713200,35834,39178,37196,37247,36881,46788,46135,63917,31456,27149,31007,23776,40833,40064,73750,2472713200,1258251600,743040300,653298400,89741900,515211300,506042800,9168500,1214461600,766867200,549711500,217155700,447594400,415811500,31782800,35988,38869,18948,24687,27077,,9143,15523,41011,12814,10622469400,9966712400,46288800,26439300,302180100,,132970100,147246700,9609622100,507204300,242709,120579,55942,0,55942,41,122,296,148,1331,625,922,878,2212,1106,2276,3824,3212,2961,2563,2485,4256,3110,6785,16789,64637,7545,57092,7426,4821,4744,2408,4866,2480,2020,2213,1991,2321,3007,3149,2073,1680,1759,1103,1803,1714,2455,3059,122130,37835,0,37835,243,184,536,259,876,530,1681,573,1426,937,2709,2039,3061,2439,2407,2037,2855,3570,4788,4685,84295,16366,67929,8671,5728,7610,4823,7291,4714,3885,2709,2931,2226,3571,2460,1896,1194,1201,1573,1651,1307,1212,1276,28396,35966,62094,17229,21474,46956,12446,48985,6768,4047,6931,6074,8110,7740,3713,4166,622,814
ACSSF,2010e1,co,000,0087,0000016,134011,19405,12021,9011,10125,8571,8802,5033,7053,5800,9680,12345,11479,6432,3456,2861,1937,34331,37214,21984,30265,36452,.,17037,17286,39842,21286,6554302200,34331,37782,30755,33154,23480,60965,61164,52346,32193,27153,32763,17546,66898,66841,145345,,,,,,,,,,,,,,,,30243,35768,19651,14042,30517,,12338,18687,42803,13973,18279067200,15096472100,1197868600,100048000,587974500,,934850200,353304800,13481791800,2698039100,492280,245424,118900,0,118900,324,398,487,1198,3449,1432,5082,3456,5118,2944,8079,7374,6625,8266,6139,7275,11475,8128,11368,20283,126524,22521,104003,8893,8488,8642,12253,7954,5918,7192,4693,7013,2932,6095,4088,2403,3491,3081,1375,1657,1170,2588,4077,246856,91965,0,91965,251,257,385,1557,2324,1702,4660,2154,4095,1541,6996,8855,7750,7893,4471,5697,7464,5894,9343,8676,154891,35212,119679,13474,9730,11903,14151,12907,7464,7496,4545,6882,3738,5678,4835,2785,2337,2233,1714,2709,1441,1729,1928,26149,29652,49080,14938,22474,41410,12050,134011,19405,12021,19136,17373,17886,22025,11479,9888,2861,1937
ACSSF,2010e1,co,000,0087,0000017,20446,1015,985,605,1062,1035,1534,982,1750,423,1496,2728,3086,1702,749,756,538,53551,54750,,.,,.,.,,55869,42707,1323879000,53551,60002,51940,52202,31582,76673,76173,83177,48001,43137,55798,28336,74229,74495,37076,,,,,,,,,,,,,,,,39228,39496,70426,37243,45746,,32962,14667,40771,23878,11258612200,10397118600,197685700,29459400,454761500,,53498100,126088900,9975349800,518481200,213384,104680,65225,0,65225,157,0,251,0,444,254,518,204,1078,420,1610,2973,1701,3305,2378,4167,5981,5446,10751,23587,39455,7133,32322,3338,2257,1825,1831,1964,555,1051,1246,1565,1161,2744,2053,1236,1257,499,1628,1533,1266,1378,1935,108704,42583,0,42583,165,75,470,289,499,343,540,507,1255,541,1352,3734,3586,3128,2167,3340,4945,3661,6898,5088,66121,17298,48823,7888,2669,3976,4264,5154,1773,2106,2073,2337,2203,3750,1891,1105,1262,1100,1119,1008,1202,883,1060,43493,59569,78811,23639,30881,53724,13149,20446,1015,985,1667,2569,3155,4224,3086,2451,756,538
ACSSF,2010e1,co,000,0087,0000018,76813,9255,8686,6181,7202,5902,4438,5378,4802,2863,7547,5846,3610,2773,1115,865,350,31163,32067,27917,24034,31139,57922,31426,17130,32301,28402,3055133800,31163,35881,32296,31810,34421,48934,48147,114257,28038,25192,26399,22933,51259,51038,58258,3055133800,1646510100,1187060000,980114200,206945800,459450100,429516100,29934000,1408623700,1070474700,728271900,342202800,338149000,320155100,17993900,26121,28331,19334,19318,18835,27221,16506,12191,30106,14188,16376181300,14432731400,733944300,82177900,265349900,37375000,364359500,460243300,13573336800,1345981000,490629,242715,122670,0,122670,468,0,446,462,5954,1303,1895,3235,4265,4222,8297,7709,9281,8813,4967,7537,10037,9231,13727,20821,120045,21099,98946,9524,6867,7586,7505,7279,5726,5683,3850,5635,3348,5372,5431,4300,3780,2100,2037,3428,2192,3958,3345,247914,83395,0,83395,138,85,443,589,2947,2244,3160,3070,4391,3879,8151,9835,8439,6067,4820,5282,6296,4196,5044,4319,164519,43027,121492,12929,12123,14578,14267,12832,7178,7834,5265,5335,4161,6038,5627,2079,2322,1848,1956,1806,831,1317,1166,26456,34424,50008,17193,20710,36107,11334,76813,9255,8686,13383,10340,13043,13393,3610,3888,865,350
ACSSF,2010e1,co,000,0087,0000019,73002,6284,6017,5695,6898,4765,4716,4019,4331,3087,6877,8255,6015,3299,1303,790,651,37653,38224,,,57437,.,24383,20150,38612,27176,3455938200,37653,40747,35555,38484,26789,61609,61491,70578,35538,30823,38815,23202,58239,57093,81259,3455938200,1807223900,1320526200,1092897700,227628400,486697700,449185700,37512100,1648714300,1236843500,849924500,386919000,411870800,359421900,52448900,33000,34179,22089,19446,25434,,21676,14372,36519,17642,17672489500,16685423800,129730600,67905100,356784800,,258684900,172006100,15614775300,1358725700,438512,216220,109585,0,109585,235,195,624,361,1685,689,1206,1945,3547,2940,4989,8007,5682,8760,4863,7607,9840,10423,14180,21807,106635,18563,88072,9216,5910,5484,4686,6837,3922,4423,4142,4823,3400,5211,4857,2759,3839,2445,2967,3350,2414,3255,4132,222292,81016,0,81016,97,0,413,334,1622,1416,1458,1644,3301,2714,6285,7183,6296,7265,6565,4831,6435,6360,9936,6861,141276,29464,111812,11751,8616,11661,9282,10309,6304,7341,4983,6717,2647,6448,4987,4329,2945,2428,2099,2709,1989,2646,1621,31994,40307,56209,19648,26183,45269,14200,73002,6284,6017,12593,9481,11437,15132,6015,4602,790,651
ACSSF,2010e1,co,000,0087,0000020,43287,5189,4416,4874,2792,2873,3687,3180,3306,1539,2731,3275,2796,1026,618,511,474,31665,32480,,,30610,.,13255,,32285,24301,1816100400,31665,35921,31966,32085,29493,41821,41792,127852,28538,25518,29861,21261,34023,33525,78169,,,,,,,,,,,,,,,,28622,29950,15087,27426,22021,,11139,11709,30580,17730,8604977300,8207622300,43466900,42866700,120277800,,98632100,85712400,7754352200,566630700,248082,122886,56742,0,56742,261,44,176,351,876,762,846,732,1863,854,3089,4888,3754,3733,3757,3775,5295,4295,7026,10365,66144,8769,57375,7125,6273,5068,3459,4388,2409,2553,2586,2266,1130,3869,3678,1835,1564,1402,1154,1630,1145,2058,1783,125196,39011,0,39011,57,74,543,336,1209,585,1195,1032,1796,1246,3681,4639,3131,3859,2568,2223,2595,2828,2891,2523,86185,14208,71977,9776,7032,6939,6000,7453,4713,3882,3128,3578,2026,3665,3539,2892,1723,1160,1194,1226,853,479,719,26671,32812,52284,14964,20716,39956,12094,43287,5189,4416,7666,6560,8025,6006,2796,1644,511,474
