ACSSF,2010m1,co,000,0032,0000001,3942,31161,31523,24898,31576,23942,19750,10849,17845,12778,6812,10599,10308,5832,9028,3971,2223,3158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4447,23822,22880,20822,15343,14142,9875,7323,8028,3788,2477,2981,3754,4177,2821,5624,5305,3933,2723,2519,593,404,308,2625,1806,1811,1747,308,3998,8172,6704,2759,2009,1552,1117,746,856,6358,531,3936,25546,24932,16509,16349,2051,19218,11142,15872,13741,9897,2301,4001,6373,7179,4253,880,181,4235,4447,23822,22880,20822,15343,14142,9875,7323,8028,3788,3754,4177,2821,5624,5305,3933,2723,2519,593,2625,1806,1811,1747,308,3998,8172,6704,2759,2009,1552,1117,6358,531,3936,25546,24932,16509,19218,11142,15872,13741,9897,4253,880,4249
ACSSF,2010m1,co,000,0032,0000002,19528,28201,29879,25962,27473,24029,18343,9116,17718,11348,5820,9774,8847,4761,7722,3580,2131,2961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17222,25706,20929,19203,14639,12533,9070,6573,7150,3463,2239,2678,3278,3751,5330,6269,3713,2900,2319,1736,546,388,218,2192,1543,1530,1408,306,6968,6506,5045,1817,1217,1223,532,370,423,4741,185,18407,26221,21894,16254,16120,2036,16311,8948,14406,12018,8683,2346,3797,5315,5884,3880,879,181,3862,17222,25706,20929,19203,14639,12533,9070,6573,7150,3463,3278,3751,5330,6269,3713,2900,2319,1736,546,2192,1543,1530,1408,306,6968,6506,5045,1817,1217,1223,532,4741,185,18407,26221,21894,16254,16311,8948,14406,12018,8683,3880,879,3865
ACSSF,2010m1,co,000,0032,0000003,19537,19126,12146,19917,19329,10289,7731,5012,6282,4376,2791,3439,4321,2887,3486,1395,955,815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17199,17503,8018,6830,4490,5431,4168,2869,3274,1452,952,1310,1832,1352,5259,5565,3026,2237,1091,1898,327,132,278,1364,954,857,1088,33,7137,7545,5601,2148,1678,1189,984,612,753,4812,485,18510,19571,11033,4416,4403,131,9650,5935,7046,5030,4408,905,2001,2551,3694,1432,106,279,1430,17199,17503,8018,6830,4490,5431,4168,2869,3274,1452,1832,1352,5259,5565,3026,2237,1091,1898,327,1364,954,857,1088,33,7137,7545,5601,2148,1678,1189,984,4812,485,18510,19571,11033,4416,9650,5935,7046,5030,4408,1432,106,1430
ACSSF,2010m1,co,000,0032,0000004,7471,28645,29235,24365,29058,22664,19399,10461,17623,12281,6837,10040,10155,5896,8909,3993,2231,3164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4447,23822,22880,20822,15343,14142,9875,7323,8028,3788,2477,2981,3754,4177,2821,5624,5305,3933,2723,2519,593,404,308,2625,1806,1811,1747,308,,,,,,,,,,,,5036,24508,24042,16349,16124,2051,18053,10349,15363,13030,9782,2300,3941,6097,7161,4252,879,181,4209,4447,23822,22880,20822,15343,14142,9875,7323,8028,3788,3754,4177,2821,5624,5305,3933,2723,2519,593,2625,1806,1811,1747,308,,,,,,,,,,5036,24508,24042,16349,18053,10349,15363,13030,9782,4252,879,4223
ACSSF,2010m1,co,000,0032,0000005,6828,27505,27654,23691,28282,22600,18995,10222,17264,12111,6582,9946,9865,5620,8725,3913,2139,3166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4447,23822,22880,20822,15343,14142,9875,7323,8028,3788,2477,2981,3754,4177,,,,,,,,,,,,,,,,,,,,,,,,,,4447,23822,22880,15500,15279,2051,17117,10176,14795,12802,9611,2256,3727,6069,6994,4177,879,181,4121,4447,23822,22880,20822,15343,14142,9875,7323,8028,3788,3754,4177,,,,,,,,,,,,,,,,,,,,,,4447,23822,22880,15500,17117,10176,14795,12802,9611,4177,879,4135
ACSSF,2010m1,co,000,0032,0000006,6933,19870,19404,18731,20306,16546,13751,5410,13261,7920,3477,7094,8229,3626,7050,2586,1478,2262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2585,18587,18264,15601,14325,5490,9483,5515,7158,2805,1591,2276,2572,2599,,,,,,,,,,,,,,,,,,,,,,,,,,2585,18587,18264,13521,13138,1664,11595,4559,11243,8476,8190,1779,2987,4497,5557,2599,879,181,2653,2585,18587,18264,15601,14325,5490,9483,5515,7158,2805,2572,2599,,,,,,,,,,,,,,,,,,,,,,2585,18587,18264,13521,11595,4559,11243,8476,8190,2599,879,2647
ACSSF,2010m1,co,000,0032,0000007,5343,17732,18147,16883,18685,17780,12578,8216,9903,9721,5383,7457,6206,4310,5385,2774,1499,2147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3712,16622,16232,14848,6898,12868,6980,5457,4931,2503,1810,1983,3136,3139,,,,,,,,,,,,,,,,,,,,,,,,,,3712,16622,16232,7932,7887,1095,15219,10046,11504,9940,6125,1377,2650,4373,4451,3139,279,279,3139,3712,16622,16232,14848,6898,12868,6980,5457,4931,2503,3136,3139,,,,,,,,,,,,,,,,,,,,,,3712,16622,16232,7932,15219,10046,11504,9940,6125,3139,279,3139
ACSSF,2010m1,co,000,0032,0000008,5879,7354,6176,6276,6592,5598,3885,1466,3353,2073,1286,1582,1758,915,1388,308,268,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2821,5624,5305,3933,2723,2519,593,404,308,2625,1806,1811,1747,308,,,,,,,,,,,,2821,5624,5305,2784,2784,279,4465,2686,3469,2306,2369,416,1177,1339,1304,308,279,279,308,,,,,,,,,,,,,2821,5624,5305,3933,2723,2519,593,2625,1806,1811,1747,308,,,,,,,,,,2821,5624,5305,2784,4465,2686,3469,2306,2369,308,279,308
ACSSF,2010m1,co,000,0032,0000009,6477,4818,5198,6527,4885,4411,2713,872,2575,982,626,674,1084,455,986,249,194,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6524,6373,3474,2750,2580,998,403,338,128,1533,873,1178,873,249,,,,,,,,,,,,6524,6373,3474,2580,2580,279,2365,998,2049,1371,1218,272,241,917,757,249,279,279,249,,,,,,,,,,,,,6524,6373,3474,2750,2580,998,403,1533,873,1178,873,249,,,,,,,,,,6524,6373,3474,2580,2365,998,2049,1371,1218,249,279,249
ACSSF,2010m1,co,000,0032,0000010,6183,6852,5061,6283,6690,4064,2525,1174,1932,1932,1077,1532,1466,758,1160,135,135,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6306,7235,3598,2525,917,2294,431,248,285,2031,1448,1312,1568,135,,,,,,,,,,,,6306,7235,3598,668,668,279,3483,2402,2665,1936,2023,352,1168,948,991,135,279,279,135,,,,,,,,,,,,,6306,7235,3598,2525,917,2294,431,2031,1448,1312,1568,135,,,,,,,,,,6306,7235,3598,668,3483,2402,2665,1936,2023,135,279,135
ACSSF,2010m1,co,000,0032,0000011,6874,9203,6838,8714,9202,7183,4924,2223,4257,2532,921,2322,1763,959,1467,512,166,487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3998,8172,6704,2759,2009,1552,1117,746,856,6358,531,3998,8172,6704,3750,3750,279,5375,4058,3868,2893,1909,452,740,1152,1140,531,106,279,515,,,,,,,,,,,,,,,,,,,,,,,,,3998,8172,6704,2759,2009,1552,1117,6358,531,3998,8172,6704,3750,5375,4058,3868,2893,1909,531,106,515
ACSSF,2010m1,co,000,0032,0000012,6085,9956,9213,9378,9998,8582,6181,2611,5545,3337,1551,2959,2480,1374,2064,594,304,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2821,5624,5305,3933,2723,2519,593,404,308,2625,1806,1811,1747,308,3998,8172,6704,2759,2009,1552,1117,746,856,6358,531,3152,9963,9631,4474,4474,279,8198,5068,5436,3901,2951,601,1400,1654,1670,612,106,279,603,,,,,,,,,,,,,2821,5624,5305,3933,2723,2519,593,2625,1806,1811,1747,308,3998,8172,6704,2759,2009,1552,1117,6358,531,3152,9963,9631,4474,8198,5068,5436,3901,2951,612,106,603
ACSSF,2010m1,co,000,0032,0000013,3195,11067,11118,7340,10832,8975,5590,2875,5191,4654,2923,3879,2167,1392,1828,1170,476,1089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1336,7241,7306,6659,4305,5761,2693,1631,1949,734,554,509,1300,1167,,,,,,,,,,,,,,,,,,,,,,,,,,1336,7241,7306,2987,2720,1423,7172,5298,5285,4987,2114,334,1243,1356,1369,1167,279,279,1167,1336,7241,7306,6659,4305,5761,2693,1631,1949,734,1300,1167,,,,,,,,,,,,,,,,,,,,,,1336,7241,7306,2987,7172,5298,5285,4987,2114,1167,279,1167
ACSSF,2010m1,co,000,0032,0000014,2146,9188,8815,9351,9810,8352,6668,3254,5556,4485,2509,3631,3140,2389,2069,1304,812,987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1338,9205,8628,7832,5981,5029,3282,2949,2155,1601,767,1388,885,1304,,,,,,,,,,,,,,,,,,,,,,,,,,1338,9205,8628,5012,4991,1280,6932,4000,5768,4486,3166,653,1458,1424,2551,1304,279,279,1304,1338,9205,8628,7832,5981,5029,3282,2949,2155,1601,885,1304,,,,,,,,,,,,,,,,,,,,,,1338,9205,8628,5012,6932,4000,5768,4486,3166,1304,279,1304
