ACSSF,2010m1,co,000,0018,0000001,0,279,138,279,279,1280,279,279,279,591,241,96,422,347,945,415,279,720,2593,227,873,271,1713,423,353,1074,279,170,1532,144,2497,1045,3202,3483,555,9002,414,2319,1614,4977,2010,10219,279,1275,279,1645,469,745,11555,94,5950,597,1209,351,152,107,128,403,4762,434,4801,1505,637,3012,1972,2522,3893,229,814,967,619,279,1029,279,178,316,279,279,84,279,279,126,166,227,279,279,801,377,4497,1974,421,912,3130,743,279,117,398,53,204,65,353,435,279,279,89,279,496,11548,25484,0,279,1280,1713,2497,3202,3483,9002,2319,4977,2010,10219,1275,1645,11555,5950,1209,4762,4801,1505,3012,2522,3893,967,1029,4497,1974,912,3130,743,12477,25484
ACSSF,2010m1,co,000,0018,0000002,18978,279,138,279,279,1224,279,279,279,412,241,96,422,347,945,399,279,651,2447,221,758,271,1432,382,316,930,279,104,1465,279,2182,915,2438,3031,495,8579,315,2116,1492,4666,1538,9446,279,1066,279,1142,348,738,9758,94,5426,289,1155,351,107,107,128,403,3962,157,4514,882,593,2129,1743,2086,3569,204,767,881,549,279,830,279,178,282,279,279,84,279,279,126,111,227,279,279,586,285,3659,1841,421,722,2548,551,279,117,279,53,279,279,353,377,279,279,89,279,493,10574,25670,18978,279,1224,1432,2182,2438,3031,8579,2116,4666,1538,9446,1066,1142,9758,5426,1155,3962,4514,882,2129,2086,3569,881,830,3659,1841,722,2548,551,11201,25670
ACSSF,2010m1,co,000,0018,0000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18978,279,407,923,1306,1896,1941,4299,711,2286,1019,5777,548,1157,5109,2610,322,2413,1894,983,1885,1186,1878,355,622,2484,865,579,1449,503,5696,14871
ACSSF,2010m1,co,000,0018,0000004,3907,279,138,279,279,1228,279,279,279,424,241,96,422,347,945,415,279,720,2562,227,869,233,1646,399,353,1080,279,170,1551,144,2368,1037,2855,3377,498,8746,414,2300,1482,4795,1886,10098,279,1274,279,1584,469,745,11392,94,5762,597,1204,351,107,107,128,394,4697,389,4695,1471,617,2963,1947,2379,3838,229,739,965,608,279,1026,279,178,316,279,279,84,279,279,126,111,227,279,279,801,377,4210,1592,421,904,3030,743,279,117,398,53,204,65,353,435,279,279,89,279,402,10663,24973,3907,279,1228,1646,2368,2855,3377,8746,2300,4795,1886,10098,1274,1584,11392,5762,1204,4697,4695,1471,2963,2379,3838,965,1026,4210,1592,904,3030,743,11815,24973
ACSSF,2010m1,co,000,0018,0000005,2953,279,138,279,279,1205,279,279,279,412,241,279,422,347,945,415,279,517,2588,227,867,233,1553,399,353,1044,279,149,1549,279,2353,1030,2718,3188,466,8357,414,2272,1483,4684,1850,10512,279,1260,279,1549,390,745,11819,94,5427,573,1212,351,107,107,128,394,4566,389,4544,1446,571,2765,1951,2387,3820,204,678,965,601,279,1026,279,178,316,279,279,84,279,279,126,111,227,279,279,801,377,4240,1489,421,903,3016,741,279,117,398,53,204,279,353,435,279,279,89,279,392,10306,25418,2953,279,1205,1553,2353,2718,3188,8357,2272,4684,1850,10512,1260,1549,11819,5427,1212,4566,4544,1446,2765,2387,3820,965,1026,4240,1489,903,3016,741,11567,25418
ACSSF,2010m1,co,000,0018,0000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,279,1072,758,1741,1226,2465,4260,1751,3704,1190,6552,881,1106,6261,3116,901,2963,3014,740,1817,1319,2343,489,946,2529,1013,577,1866,695,7773,14134
ACSSF,2010m1,co,000,0018,0000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2971,279,626,1398,1682,2305,2410,6940,1349,3784,1585,7928,736,1108,9439,4504,788,3069,3112,1052,2107,2310,3222,830,480,3089,1066,614,2114,289,8373,20543
ACSSF,2010m1,co,000,0018,0000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2647,279,162,634,789,628,1087,2621,356,1316,507,2842,93,308,1985,1140,59,981,1279,110,1006,371,657,279,279,1052,386,104,407,65,2326,5687
ACSSF,2010m1,co,000,0018,0000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6704,279,96,99,658,235,772,1326,262,486,378,1525,279,59,1223,748,279,586,265,94,170,157,307,279,279,385,202,279,270,279,1311,6174
ACSSF,2010m1,co,000,0018,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6387,279,130,631,597,534,746,2115,215,1280,340,2488,93,304,1769,854,59,814,1248,57,980,355,546,279,279,991,358,104,285,65,1838,5680
