ACSSF,2010e1,co,000,0002,0000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0002,0000013,333878,100645,174631,38545,7017,13040,275401,76373,152404,30217,4676,11731,28845,11920,11885,3632,835,573,22805,9824,7064,4178,1456,283,6827,2528,3278,518,50,453,274073,54794,83143,80489,39139,16508,233033,47541,70790,67319,32778,14605,20763,5069,6444,5723,2864,663,14858,1705,4108,5885,2380,780,5419,479,1801,1562,1117,460,333878,48965,284913,54171,31325,45995,38496,47649,28610,11874,26793,275401,40577,234824,40702,24754,38037,32276,40836,25147,10439,22633,28845,5002,23843,5818,2999,3757,3131,3302,1904,967,1965,22805,2497,20308,6224,2857,2874,2314,3016,1339,324,1360,6827,889,5938,1427,715,1327,775,495,220,144,835,27398,29249,22144,18641,20104,427819,53504,47560,326755,355273,37850,36171,281252,38179,7874,6743,23562,26013,6288,3920,15805,8354,1492,726,6136,428280,280730,147550,355720,260715,95005,38755,10648,28107,25530,7365,18165,8275,2002,6273,333878,100645,174631,45562,13040,275401,76373,152404,34893,11731,28845,11920,11885,4467,573,22805,9824,7064,5634,283,6827,2528,3278,568,453
ACSSF,2010e1,co,000,0002,0000014,444122,134832,228305,53004,7568,20413,366229,100292,202016,42567,3655,17699,41205,17011,14408,5981,2348,1457,24830,12175,7577,3267,912,899,11858,5354,4304,1189,653,358,370084,31623,79262,121407,91764,46028,314269,25905,65520,101018,79896,41930,30580,3752,8211,11179,5611,1827,17004,1691,3549,5713,4231,1820,8231,275,1982,3497,2026,451,444122,53458,390664,67637,33111,58271,55970,58263,42079,16181,59152,366229,45289,320940,52135,25255,45671,44692,48257,36057,14885,53988,41205,4900,36305,7925,4152,6631,6496,5099,2737,956,2309,24830,2150,22680,5034,2908,3605,3031,3040,2648,293,2121,11858,1119,10739,2543,796,2364,1751,1867,637,47,734,31081,32409,23907,24195,23442,548632,61622,44683,442327,456223,45765,34088,376370,51880,7617,6954,37309,28341,6393,2685,19263,12188,1847,956,9385,548776,366074,182702,456506,336369,120137,52215,18159,34056,27867,9116,18751,12188,2430,9758,444122,134832,228305,60572,20413,366229,100292,202016,46222,17699,41205,17011,14408,8329,1457,24830,12175,7577,4179,899,11858,5354,4304,1842,358
ACSSF,2010e1,co,000,0002,0000015,238215,84710,117109,25574,2700,8122,185213,52077,104265,19956,1779,7136,30779,19419,7123,3047,416,774,12813,7820,2499,1968,365,161,9410,5394,3222,603,140,51,191299,11604,26319,44140,63592,45644,160436,9745,21490,35451,53152,40598,16649,1046,2817,5089,5296,2401,8232,617,1202,2519,2774,1120,5982,196,810,1081,2370,1525,238215,22222,215993,44991,22782,30394,23863,26752,17810,9487,39914,185213,18568,166645,28953,16034,22204,17132,21509,15700,8398,36715,30779,2040,28739,9821,4432,4522,3599,2782,881,843,1859,12813,898,11915,3211,1250,2564,2578,1260,484,179,389,9410,716,8694,3006,1066,1104,554,1201,745,67,951,28530,34000,15229,21098,17813,279913,40022,19809,220082,225825,23482,14765,187578,33212,12557,3108,17547,11982,2587,1147,8248,8894,1396,789,6709,278446,191250,87196,224392,175466,48926,33278,6843,26435,11841,5170,6671,8935,3771,5164,238215,84710,117109,28274,8122,185213,52077,104265,21735,7136,30779,19419,7123,3463,774,12813,7820,2499,2333,161,9410,5394,3222,743,51
ACSSF,2010e1,co,000,0002,0000016,486279,197787,190519,62624,11511,23838,371355,136012,157327,50511,6128,21377,61262,34487,16904,5490,3080,1301,39097,18906,12336,4937,1988,930,14565,8382,3952,1686,315,230,410763,69016,84503,93718,100383,63143,325016,53993,67385,74111,77514,52013,47553,9514,9212,9830,13308,5689,27770,4485,6091,7482,6766,2946,10424,1024,1815,2295,2795,2495,486279,57307,428972,90377,43933,74059,51550,55474,39242,16686,57651,371355,45160,326195,63999,31857,55387,37530,44272,30652,13026,49472,61262,7100,54162,14296,5881,9007,7338,5403,5138,2578,4521,39097,3831,35266,8576,4895,6769,4767,4555,2683,741,2280,14565,1216,13349,3506,1300,2896,1915,1244,769,341,1378,25871,27314,21615,20812,21454,581669,125409,63271,392989,449917,84652,52874,312391,71615,25070,6924,39621,45212,12809,2251,30152,14925,2878,1222,10825,580158,315345,264813,449108,280415,168693,70636,15066,55570,45730,14166,31564,14684,5698,8986,486279,197787,190519,74135,23838,371355,136012,157327,56639,21377,61262,34487,16904,8570,1301,39097,18906,12336,6925,930,14565,8382,3952,2001,230
ACSSF,2010e1,co,000,0002,0000017,214203,46526,142907,18205,1335,5230,183870,34483,129199,14657,538,4993,12558,3424,6977,1538,416,203,11186,6148,3690,975,339,34,6589,2471,3041,1035,42,0,182656,4334,25532,52655,66122,34013,160688,3373,22414,44957,59082,30862,10731,625,1930,2655,3927,1594,6731,254,752,2794,2142,789,4506,82,436,2249,971,768,214203,24951,189252,32294,10696,18225,19013,22990,23030,11848,51156,183870,21260,162610,25080,9063,15744,15895,19468,20523,10186,46651,12558,1413,11145,2217,307,1077,1162,1814,1337,904,2327,11186,1032,10154,3109,1068,1039,1302,1099,859,396,1282,6589,1246,5343,1888,258,365,654,609,311,362,896,42683,46035,39205,21875,26679,281255,11659,9337,260259,244839,7742,6794,230303,17852,988,914,15950,10078,1685,1202,7191,8486,1244,427,6815,281517,232549,48968,245004,216465,28539,18032,9481,8551,9995,4504,5491,8486,2099,6387,214203,46526,142907,19540,5230,183870,34483,129199,15195,4993,12558,3424,6977,1954,203,11186,6148,3690,1314,34,6589,2471,3041,1077,0
ACSSF,2010e1,co,000,0002,0000018,470340,133296,248231,58716,8908,21189,385807,99131,214170,46355,6817,19334,52945,18212,23133,8658,1728,1214,8996,6532,1643,635,121,65,22592,9421,9285,3068,242,576,379697,27342,83086,138645,80133,50491,321944,22980,70330,115810,67795,45029,39336,3067,8189,16364,8293,3423,3677,0,933,1220,1180,344,14740,1295,3634,5251,2865,1695,470340,62273,408067,83554,43073,65429,53237,57094,37231,15860,52589,385807,52112,333695,64669,36129,50204,42653,47479,31948,13197,47416,52945,5437,47508,9821,4015,10243,7828,6740,3420,2397,3044,8996,1123,7873,3661,534,1568,627,784,244,51,404,22592,3601,18991,5403,2395,3414,2129,2091,1619,215,1725,26793,28246,24631,11827,19129,577772,78716,44070,454986,475940,55179,35244,385517,67393,14130,4959,48304,7568,2036,1324,4208,26871,7371,2543,16957,578923,387830,191093,476473,357442,119031,67984,20663,47321,7568,2166,5402,26898,7559,19339,470340,133296,248231,67624,21189,385807,99131,214170,53172,19334,52945,18212,23133,10386,1214,8996,6532,1643,756,65,22592,9421,9285,3310,576
ACSSF,2010e1,co,000,0002,0000019,426926,115037,231811,53687,7255,19136,367266,85703,214512,44974,4570,17507,30770,13816,9669,5306,1133,846,21737,11621,5684,2502,1147,783,7153,3897,1946,905,405,0,361160,24051,81142,107785,95020,53162,318171,20801,69622,94001,85160,48587,23899,1886,7283,7994,4698,2038,13932,1227,3408,4087,3637,1573,5158,137,829,1703,1525,964,426926,44891,382035,67064,32046,54391,47901,56526,40066,20846,63195,367266,39120,328146,53025,26696,45197,38685,49566,36110,19517,59350,30770,3431,27339,5848,2666,4478,5343,3463,2137,1141,2263,21737,1633,20104,6513,1924,3515,3142,2615,1240,111,1044,7153,707,6446,1678,760,1201,731,882,579,77,538,32129,35104,25895,20561,21250,506847,41673,30920,434254,440535,28857,25579,386099,37322,7270,2696,27356,21892,4648,2324,14920,7098,898,321,5879,506873,374196,132677,440955,353849,87106,37322,11148,26174,21859,6741,15118,6737,2458,4279,426926,115037,231811,60942,19136,367266,85703,214512,49544,17507,30770,13816,9669,6439,846,21737,11621,5684,3649,783,7153,3897,1946,1310,0
ACSSF,2010e1,co,000,0002,0000020,237473,76160,124414,24980,2258,9661,192180,48562,111807,20699,1901,9211,30573,19186,7899,2989,183,316,8416,5065,2268,962,52,69,6304,3347,2440,330,122,65,188442,9289,35287,57110,53620,33136,163437,7395,31759,49451,45776,29056,15792,1672,1813,5002,4887,2418,4837,55,1111,1090,1796,785,4376,167,604,1567,1161,877,237473,21239,216234,47275,20442,31358,29817,31949,19189,9255,26949,192180,17662,174518,32741,16526,23509,24126,27204,16885,7974,25553,30573,1909,28664,11213,2738,5096,3696,2915,1317,995,694,8416,948,7468,2390,693,1339,698,1221,567,195,365,6304,720,5584,931,485,1414,1297,609,420,91,337,28166,31072,15594,18953,24481,280515,34836,18469,227210,232588,21695,14485,196408,31836,10697,2937,18202,8822,1450,540,6832,7269,994,507,5768,279934,197000,82934,231836,181192,50644,32068,9255,22813,8683,3086,5597,7347,3467,3880,237473,76160,124414,27238,9661,192180,48562,111807,22600,9211,30573,19186,7899,3172,316,8416,5065,2268,1014,69,6304,3347,2440,452,65
ACSSF,2010e1,co,000,0002,0000021,116339,30594,59762,17610,1863,6510,95896,22673,52528,13826,1280,5589,13488,5532,4569,2421,502,464,3079,1139,719,1002,0,219,3876,1250,1946,361,81,238,98311,9949,30168,34282,15215,8697,83598,8067,25595,28702,13149,8085,9052,1500,2416,3344,1520,272,2623,240,1051,959,184,189,3038,142,1106,1277,362,151,116339,13982,102357,24003,11777,19444,11056,13316,8315,4331,10115,95896,11289,84607,17548,9508,17030,8778,11294,7293,3827,9329,13488,1763,11725,4701,1028,1278,1645,1491,690,402,490,3079,284,2795,985,705,533,38,290,55,0,189,3876,646,3230,769,536,603,595,241,277,102,107,22633,23714,15878,12002,19050,139770,21607,12529,105634,117466,15510,10621,91335,14526,5259,1487,7780,2777,193,258,2326,5001,645,163,4193,139741,102049,37692,117519,92971,24548,14526,4826,9700,2695,1496,1199,5001,2756,2245,116339,30594,59762,19473,6510,95896,22673,52528,15106,5589,13488,5532,4569,2923,464,3079,1139,719,1002,219,3876,1250,1946,442,238
