ACSSF,2010m1,co,000,0098,0000001,9151,6436,2562,6024,10525,6675,10166,9151,6436,4853,3500,3889,1704,3401,778,4123,1542,1595,978,1258,3418,10525,9107,8707,5353,3808,4419,829,12225,8987,3755,2455,3253,12372,9151,6436,4962,4299,10525,6377,10722,10472,5338,10608,2714,1798,2856,2039,1111,1706,2346,1004,2288,509,98,512,4655,2532,4274,3446,1239,3026,9545,4570,9722,5516,4090,6578,11852,5804,4065,1299,2457,1941,1829,913,1268,1177,421,4232,2029,935,1603,929,329,3680,2145,3055,1095,876,10622,10854,3880,6295,9255,8658,2417,4541,4265,1481,6479,4736,947,3314,2617,1592,5812,1846,4871,3351,1766,729,999,886,9151,6436,4607,4949,10525,7817,11580,9151,6436,10525,9151,6436,4853,4123,10525,9107,12225,11852,5804,4065,1299,2457,2356,4232,2029,935,1603,956,3680,2145,3055,1265,10622,10854,3880,6295,9849,6479,4736,947,3314,3087,5812,1846,4871,3790
ACSSF,2010m1,co,000,0098,0000002,10228,6242,2451,5739,10370,6308,10213,10228,6242,4738,3293,3833,1708,3233,675,3842,1526,1485,809,1160,3303,10370,8430,8083,5066,3476,4121,776,10813,7261,3532,2148,2929,10531,10228,6242,4707,4136,10370,5818,10172,10158,4940,9721,2795,1794,2715,1909,1097,1594,2307,990,2271,570,98,578,4410,2506,3881,2842,1157,2583,9448,4300,9184,5743,3896,6179,11208,5632,3771,1160,2439,1808,1674,905,1175,1062,411,4236,1968,869,1561,832,326,3500,2032,2775,1035,856,9992,10325,3955,5894,8851,8078,2248,4077,3966,1266,6292,4342,803,3266,2414,1299,5469,1674,4533,3282,1422,583,893,901,10228,6242,4539,4808,10370,6840,11000,10228,6242,10370,10228,6242,4738,3842,10370,8430,10813,11208,5632,3771,1160,2439,2243,4236,1968,869,1561,864,3500,2032,2775,1282,9992,10325,3955,5894,9583,6292,4342,803,3266,2579,5469,1674,4533,3412
ACSSF,2010m1,co,000,0098,0000003,7750,1888,815,1777,7504,4678,6352,7750,1888,1571,1033,1240,556,1139,398,1170,428,573,447,392,897,7504,4871,4332,2581,1678,1856,282,7973,5324,1893,1092,1484,4814,7750,1888,1396,1535,7504,2506,7556,7058,1767,6950,1378,167,1342,832,258,763,1456,196,1453,,,,1666,319,1640,1558,508,1416,6626,1607,6722,3110,953,3148,6399,1598,1109,534,538,676,683,125,525,516,80,1260,711,228,474,424,59,1171,601,925,475,228,5977,5888,2497,3844,5311,5356,916,2399,2269,544,2839,2156,389,1272,1234,927,2166,790,1659,1336,1059,1562,3187,1366,7750,1888,1173,1667,7504,3931,7097,7750,1888,7504,7750,1888,1571,1170,7504,4871,7973,6399,1598,1109,534,538,840,1260,711,228,474,421,1171,601,925,518,5977,5888,2497,3844,5718,2839,2156,389,1272,1650,2166,790,1659,1635
ACSSF,2010m1,co,000,0098,0000004,8811,6396,2510,6063,9600,6654,9293,8811,6396,4953,3382,3799,1775,3203,763,4012,1522,1585,889,1257,3332,9600,8596,8026,5212,3598,4277,848,11592,8355,3927,2391,3277,11504,8811,6396,4685,4157,9600,5903,9443,10377,5461,10175,2725,1812,2847,1934,1130,1604,2271,1004,2246,481,98,484,4437,2539,4079,3267,1230,2935,9535,4588,9596,5335,3664,6007,10884,5760,3944,1288,2454,1926,1801,903,1190,1099,411,4201,1993,902,1560,875,329,3570,2073,2800,1055,866,9602,10072,3653,6200,8865,8187,2458,4210,4044,1462,6681,4383,932,3251,2523,1400,5805,1724,4688,3407,1654,675,1086,898,8811,6396,4449,4724,9600,7397,10460,8811,6396,9600,8811,6396,4953,4012,9600,8596,11592,10884,5760,3944,1288,2454,2276,4201,1993,902,1560,898,3570,2073,2800,1221,9602,10072,3653,6200,9247,6681,4383,932,3251,2836,5805,1724,4688,3629
ACSSF,2010m1,co,000,0098,0000005,8737,6052,2444,5838,9890,6549,9742,8737,6052,4764,3374,3503,1731,2938,763,3853,1412,1565,889,1222,3263,9890,8261,7691,5311,3358,4249,799,11535,8286,3856,2228,3192,11510,8737,6052,4277,4029,9890,6112,9825,10456,5188,10308,2666,1812,2849,1786,1080,1518,2010,979,2059,470,98,477,4372,2509,3874,3123,1226,2847,9493,4388,9554,5462,3484,5939,10500,5484,3870,1275,2421,1863,1753,919,1185,1074,414,3831,1960,902,1546,874,326,3232,1967,2540,1030,858,9565,10127,3818,6052,8833,8239,2463,4006,3853,1435,6754,4117,916,3102,2378,1235,5758,1621,4634,3213,1454,701,1153,672,8737,6052,4299,4613,9890,7051,10591,8737,6052,9890,8737,6052,4764,3853,9890,8261,11535,10500,5484,3870,1275,2421,2226,3831,1960,902,1546,900,3232,1967,2540,1178,9565,10127,3818,6052,9225,6754,4117,916,3102,2507,5758,1621,4634,3342
ACSSF,2010m1,co,000,0098,0000006,7076,4381,1996,4182,7766,6082,6856,7076,4381,3581,2144,3036,1424,2414,375,2946,1040,1196,722,900,2559,7766,5744,5057,3902,2275,3174,635,8945,5098,2605,1701,2247,7633,7076,4381,3593,2949,7766,4660,7277,8161,3491,7943,2963,1874,2862,1516,1015,1247,1761,744,1761,,,,3009,1849,2573,2212,1046,2052,7062,2979,6816,4084,2528,4221,6939,3924,2420,857,1422,1450,1205,772,865,761,274,3252,1549,705,1249,585,326,2642,1509,2096,883,727,6320,6377,2120,3871,5854,5502,1497,2557,2513,719,4740,2886,570,2201,1796,752,4024,1081,3187,2271,1015,864,968,782,7076,4381,2902,3692,7766,5202,7867,7076,4381,7766,7076,4381,3581,2946,7766,5744,8945,6939,3924,2420,857,1422,1616,3252,1549,705,1249,638,2642,1509,2096,1110,6320,6377,2120,3871,6017,4740,2886,570,2201,1777,4024,1081,3187,2361
ACSSF,2010m1,co,000,0098,0000007,7247,3966,1466,3702,7887,5932,7196,7247,3966,3073,2001,2036,1159,1710,657,2405,983,1011,575,846,1916,7887,6285,6095,3611,2312,2914,523,9538,5994,3272,1868,2681,7834,7247,3966,2544,2803,7887,3830,8048,7786,3400,7928,1716,578,1688,906,467,859,1676,556,1742,,,,2916,1412,2940,2063,579,1913,7309,3001,7570,3844,2293,4608,7084,3528,2317,877,1657,1197,1113,479,840,785,373,2248,1239,512,864,705,279,2032,1238,1690,649,417,7341,7514,3000,4980,7177,7099,1776,3139,2959,1202,5139,3157,766,2186,1795,1041,4070,1451,3241,2351,989,1226,2382,920,7247,3966,2748,2851,7887,5520,8536,7247,3966,7887,7247,3966,3073,2405,7887,6285,9538,7084,3528,2317,877,1657,1446,2248,1239,512,864,705,2032,1238,1690,748,7341,7514,3000,4980,7319,5139,3157,766,2186,2237,4070,1451,3241,2489
ACSSF,2010m1,co,000,0098,0000008,4057,1378,501,1304,3804,2020,3334,4057,1378,1121,511,1037,241,974,279,849,408,326,279,326,680,3804,2365,2137,1817,1249,1395,178,3790,2373,1194,626,1041,3161,4057,1378,1029,882,3804,1294,3592,3910,1251,3742,,,,394,225,352,,,,,,,1083,354,1047,544,158,479,3594,1111,3428,1493,821,1473,3659,1244,635,153,269,583,567,153,158,149,64,1072,241,279,184,135,59,1001,437,778,228,95,3431,3032,1324,1352,2100,2062,342,1071,1069,301,2129,1355,109,824,705,822,1700,500,1310,793,513,2461,2903,2112,4057,1378,792,1092,3804,2007,3784,4057,1378,3804,4057,1378,1121,849,3804,2365,3790,3659,1244,635,153,269,569,1072,241,279,184,157,1001,437,778,250,3431,3032,1324,1352,2285,2129,1355,109,824,1073,1700,500,1310,899
ACSSF,2010m1,co,000,0098,0000009,2671,1084,346,1065,2445,1129,2157,2671,1084,947,470,855,191,804,279,556,136,272,279,272,558,2445,1521,1131,1061,443,1057,72,1990,1073,631,291,571,1596,2671,1084,984,541,2445,805,2189,2572,1053,2398,,,,,,,,,,,,,,,,,,,2342,869,2265,1081,697,989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2492,3307,3064,2671,1084,722,865,2445,1281,2356,2671,1084,2445,2671,1084,947,556,2445,1521,1990,2086,991,500,143,234,394,886,191,279,184,59,824,372,705,176,1877,1446,719,650,1139,1193,515,279,355,394,1133,145,962,557
ACSSF,2010m1,co,000,0098,0000010,3333,761,384,746,3195,1722,3282,3333,761,581,224,538,135,513,279,572,386,148,279,148,354,3195,2166,2033,1534,1181,912,164,3024,2069,919,519,803,2660,3333,761,460,602,3195,1174,3096,3140,586,3058,,,,,,,,,,,,,992,349,955,489,53,483,3070,571,3064,1473,512,1424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3973,27469,3896,3333,761,361,679,3195,1539,3120,3333,761,3195,3333,761,581,572,3195,2166,3024,3138,703,424,55,96,418,555,135,279,279,135,529,252,359,172,3060,2851,1160,1220,2196,1785,1271,109,754,1005,1230,484,805,686
