ACSSF,2010e1,co,000,0016,0000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407063,317640,300811,2698,4722,2793,135,510,5971,333,5638,89423,67214,131,2062,43,0,11978,7995,2777,5218,407063,317640,89423,407063,317640,89423,62616,602,86,28,2348,1985,21758,407063,317640,300811,2698,4722,2793,135,510,5971,333,5638,89423
ACSSF,2010e1,co,000,0016,0000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683736,538401,504918,10142,8360,4685,200,927,9169,620,8549,145335,109583,363,2734,72,124,22188,10271,3451,6820,683736,538401,145335,683736,538401,145335,107897,1257,145,799,3305,2258,29674,683736,538401,504918,10142,8360,4685,200,927,9169,620,8549,145335
ACSSF,2010e1,co,000,0016,0000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443715,274428,235974,12993,2659,15280,567,175,6780,496,6284,169287,106632,972,3213,236,0,51918,6316,4384,1932,443715,274428,169287,443715,274428,169287,145374,1297,498,84,5543,1279,15212,443715,274428,235974,12993,2659,15280,567,175,6780,496,6284,169287
ACSSF,2010e1,co,000,0016,0000014,575022,468284,106738,80903,2413,670,85,10470,0,2919,3116,0,549,3886,0,3228,246,0,64,1159,0,0,1172,0,587,0,8969,4711,2305,99,1854,575022,468284,363713,53449,2425,28915,978,586,18218,538,17680,106738,64309,1382,4055,105,0,30117,6770,4106,2664,575022,468284,106738,575022,468284,106738,80903,2413,670,85,10470,3228,8969,575022,468284,363713,53449,2425,28915,978,586,18218,538,17680,106738
ACSSF,2010e1,co,000,0016,0000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295166,255585,234320,2112,884,11106,45,186,6932,0,6932,39581,22097,331,187,54,0,14358,2554,1174,1380,295166,255585,39581,295166,255585,39581,28429,823,950,387,2024,1926,5042,295166,255585,234320,2112,884,11106,45,186,6932,0,6932,39581
ACSSF,2010e1,co,000,0016,0000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604414,411321,314973,58917,3603,19152,321,1217,13138,2002,11136,193093,107097,2040,3522,115,0,74551,5768,2311,3457,604414,411321,193093,604414,411321,193093,169443,3401,353,254,1643,1270,16729,604414,411321,314973,58917,3603,19152,321,1217,13138,2002,11136,193093
ACSSF,2010e1,co,000,0016,0000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287003,265289,244670,2702,392,9875,0,87,7563,69,7494,21714,18574,105,399,66,0,1536,1034,836,198,287003,265289,21714,287003,265289,21714,14693,507,407,0,1733,1237,3137,287003,265289,244670,2702,392,9875,0,87,7563,69,7494,21714
ACSSF,2010e1,co,000,0016,0000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626928,532063,450857,35598,2501,13490,1290,909,27418,739,26679,94865,58568,2364,1753,598,83,21165,10334,3704,6630,626928,532063,94865,626928,532063,94865,62935,7412,260,201,4601,1850,17606,626928,532063,450857,35598,2501,13490,1290,909,27418,739,26679,94865
ACSSF,2010e1,co,000,0016,0000019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535533,458516,427575,5422,2197,13770,65,697,8790,193,8597,77017,60598,451,1295,258,0,11237,3178,1141,2037,535533,458516,77017,535533,458516,77017,52772,1457,300,59,2027,1782,18620,535533,458516,427575,5422,2197,13770,65,697,8790,193,8597,77017
ACSSF,2010e1,co,000,0016,0000020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300637,268679,253577,2767,1319,5242,114,396,5264,249,5015,31958,20463,114,244,220,402,8459,2056,589,1467,300637,268679,31958,300637,268679,31958,20390,1331,797,0,1173,601,7666,300637,268679,253577,2767,1319,5242,114,396,5264,249,5015,31958
ACSSF,2010e1,co,000,0016,0000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146313,126749,121418,594,280,786,337,242,3092,41,3051,19564,11067,0,347,0,0,6878,1272,1054,218,146313,126749,19564,,,,,,,,,,,146313,126749,121418,594,280,786,337,242,3092,41,3051,19564
ACSSF,2010e1,co,000,0016,0000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159477,93345,86363,1880,661,1398,308,0,2735,0,2735,66132,38052,245,3445,59,0,20482,3849,2375,1474,159477,93345,66132,159477,93345,66132,44725,295,152,0,452,0,20508,159477,93345,86363,1880,661,1398,308,0,2735,0,2735,66132
ACSSF,2010e1,co,000,0016,0000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254270,181824,171299,2149,1499,3176,88,670,2943,0,2943,72446,55374,92,1513,93,0,11035,4339,2569,1770,254270,181824,72446,254270,181824,72446,63084,2356,0,0,833,118,6055,254270,181824,171299,2149,1499,3176,88,670,2943,0,2943,72446
ACSSF,2010e1,co,000,0016,0000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107604,92994,14610,,,,,,,,,,,107604,92994,88523,503,270,1829,0,454,1415,0,1415,14610
ACSSF,2010e1,co,000,0016,0000025,326719,227038,99681,77755,2068,276,169,12024,0,2546,3784,0,453,5241,0,3083,0,0,64,1008,0,0,1553,0,458,0,4306,2621,948,0,737,326719,227038,146613,48051,1607,16677,1042,427,12621,440,12181,99681,63989,1628,4287,0,0,24492,5285,3758,1527,326719,227038,99681,326719,227038,99681,77755,2068,276,169,12024,3083,4306,326719,227038,146613,48051,1607,16677,1042,427,12621,440,12181,99681
ACSSF,2010e1,co,000,0016,0000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97585,87411,10174,97585,87411,10174,6687,108,351,151,762,338,1777,97585,87411,78926,903,276,4676,45,36,2549,0,2549,10174
ACSSF,2010e1,co,000,0016,0000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100909,93265,7644,100909,93265,7644,5598,153,126,0,503,291,973,100909,93265,86204,814,123,3984,0,244,1896,79,1817,7644
ACSSF,2010e1,co,000,0016,0000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419586,350432,295215,25964,1490,10430,548,490,16295,329,15966,69154,39874,1909,1542,511,83,17537,7698,2501,5197,419586,350432,69154,419586,350432,69154,45658,5881,142,201,3633,1663,11976,419586,350432,295215,25964,1490,10430,548,490,16295,329,15966,69154
ACSSF,2010e1,co,000,0016,0000029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604414,411321,314973,58917,3603,19152,321,1217,13138,2002,11136,193093,107097,2040,3522,115,0,74551,5768,2311,3457,604414,411321,193093,604414,411321,193093,169443,3401,353,254,1643,1270,16729,604414,411321,314973,58917,3603,19152,321,1217,13138,2002,11136,193093
ACSSF,2010e1,co,000,0016,0000030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144453,130788,119836,2306,389,4621,114,266,3256,249,3007,13665,8302,114,56,220,0,3537,1436,271,1165,144453,130788,13665,144453,130788,13665,8961,678,479,0,501,601,2445,144453,130788,119836,2306,389,4621,114,266,3256,249,3007,13665
ACSSF,2010e1,co,000,0016,0000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93389,62148,56996,1600,441,1994,43,180,894,0,894,31241,25126,59,180,93,0,4452,1331,978,353,93389,62148,31241,,,,,,,,,,,93389,62148,56996,1600,441,1994,43,180,894,0,894,31241
ACSSF,2010e1,co,000,0016,0000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95503,88314,7189,,,,,,,,,,,95503,88314,79260,1021,142,4793,0,87,3011,69,2942,7189
ACSSF,2010e1,co,000,0016,0000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143230,110392,97440,3960,1693,4426,0,193,2680,114,2566,32838,27063,88,762,109,0,3653,1163,341,822,143230,110392,32838,143230,110392,32838,24673,142,0,59,1321,589,6054,143230,110392,97440,3960,1693,4426,0,193,2680,114,2566,32838
ACSSF,2010e1,co,000,0016,0000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86429,64873,59787,709,464,2150,0,150,1613,0,1613,21556,10968,0,0,0,0,9619,969,487,482,86429,64873,21556,86429,64873,21556,17315,187,131,236,296,644,2747,86429,64873,59787,709,464,2150,0,150,1613,0,1613,21556
ACSSF,2010e1,co,000,0016,0000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67100,57311,9789,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0016,0000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106865,54248,48957,1114,638,1141,308,0,2090,0,2090,52617,28768,163,3163,59,0,17317,3147,1985,1162,106865,54248,52617,,,,,,,,,,,106865,54248,48957,1114,638,1141,308,0,2090,0,2090,52617
ACSSF,2010e1,co,000,0016,0000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119324,84761,34563,,,,,,,,,,,119324,84761,73692,3061,477,5510,223,42,1756,444,1312,34563
ACSSF,2010e1,co,000,0016,0000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106518,80400,26118,106518,80400,26118,19433,182,122,0,109,675,5597,106518,80400,71018,1404,73,5300,0,0,2605,0,2605,26118
ACSSF,2010e1,co,000,0016,0000039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97585,87411,10174,97585,87411,10174,6687,108,351,151,762,338,1777,97585,87411,78926,903,276,4676,45,36,2549,0,2549,10174
ACSSF,2010e1,co,000,0016,0000040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419586,350432,295215,25964,1490,10430,548,490,16295,329,15966,69154,39874,1909,1542,511,83,17537,7698,2501,5197,419586,350432,69154,419586,350432,69154,45658,5881,142,201,3633,1663,11976,419586,350432,295215,25964,1490,10430,548,490,16295,329,15966,69154
ACSSF,2010e1,co,000,0016,0000041,326719,227038,99681,77755,2068,276,169,12024,0,2546,3784,0,453,5241,0,3083,0,0,64,1008,0,0,1553,0,458,0,4306,2621,948,0,737,326719,227038,146613,48051,1607,16677,1042,427,12621,440,12181,99681,63989,1628,4287,0,0,24492,5285,3758,1527,326719,227038,99681,326719,227038,99681,77755,2068,276,169,12024,3083,4306,326719,227038,146613,48051,1607,16677,1042,427,12621,440,12181,99681
ACSSF,2010e1,co,000,0016,0000042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604414,411321,314973,58917,3603,19152,321,1217,13138,2002,11136,193093,107097,2040,3522,115,0,74551,5768,2311,3457,604414,411321,193093,604414,411321,193093,169443,3401,353,254,1643,1270,16729,604414,411321,314973,58917,3603,19152,321,1217,13138,2002,11136,193093
ACSSF,2010e1,co,000,0016,0000043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144453,130788,119836,2306,389,4621,114,266,3256,249,3007,13665,8302,114,56,220,0,3537,1436,271,1165,144453,130788,13665,144453,130788,13665,8961,678,479,0,501,601,2445,144453,130788,119836,2306,389,4621,114,266,3256,249,3007,13665
ACSSF,2010e1,co,000,0016,0000044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67100,57311,9789,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0016,0000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93389,62148,56996,1600,441,1994,43,180,894,0,894,31241,25126,59,180,93,0,4452,1331,978,353,93389,62148,31241,,,,,,,,,,,93389,62148,56996,1600,441,1994,43,180,894,0,894,31241
ACSSF,2010e1,co,000,0016,0000046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106865,54248,48957,1114,638,1141,308,0,2090,0,2090,52617,28768,163,3163,59,0,17317,3147,1985,1162,106865,54248,52617,,,,,,,,,,,106865,54248,48957,1114,638,1141,308,0,2090,0,2090,52617
ACSSF,2010e1,co,000,0016,0000047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666846,463999,360106,64152,3750,19865,321,1217,14588,2032,12556,202847,112396,2158,3613,115,0,78389,6176,2311,3865,666846,463999,202847,666846,463999,202847,176404,3635,448,254,2085,1399,18622,666846,463999,360106,64152,3750,19865,321,1217,14588,2032,12556,202847
ACSSF,2010e1,co,000,0016,0000048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733438,577336,526333,8077,2264,27066,288,580,12728,444,12284,156102,106730,894,1940,301,0,39804,6433,3689,2744,733438,577336,156102,733438,577336,156102,125228,1858,1369,151,4410,2713,20373,733438,577336,526333,8077,2264,27066,288,580,12728,444,12284,156102
ACSSF,2010e1,co,000,0016,0000049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706811,534966,504632,3693,8342,4605,813,706,12175,372,11803,171845,110868,466,6343,131,0,40580,13457,6270,7187,706811,534966,171845,706811,534966,171845,116960,1496,638,771,2824,2023,47133,706811,534966,504632,3693,8342,4605,813,706,12175,372,11803,171845
ACSSF,2010e1,co,000,0016,0000050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,728198,581291,546188,9602,3159,10495,202,1262,10383,486,9897,146907,106496,217,1423,313,473,29847,8138,3942,4196,728198,581291,146907,728198,581291,146907,120924,3501,984,264,2381,1363,17490,728198,581291,546188,9602,3159,10495,202,1262,10383,486,9897,146907
ACSSF,2010e1,co,000,0016,0000051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729036,622550,532510,40374,3120,15020,1322,1326,28878,791,28087,106486,67338,2495,1898,598,136,22910,11111,4017,7094,729036,622550,106486,729036,622550,106486,69428,7841,260,201,4803,1948,22005,729036,622550,532510,40374,3120,15020,1322,1326,28878,791,28087,106486
ACSSF,2010e1,co,000,0016,0000052,806019,733259,72760,50420,2147,823,0,4432,731,1349,1523,187,131,511,0,3542,415,44,218,1619,41,0,888,0,317,0,11396,5932,2098,403,2963,806019,733259,662447,17492,1610,31391,696,537,19086,211,18875,72760,54303,276,1450,250,0,10798,5683,3609,2074,806019,733259,72760,806019,733259,72760,50420,2147,823,0,4432,3542,11396,806019,733259,662447,17492,1610,31391,696,537,19086,211,18875,72760
ACSSF,2010e1,co,000,0016,0000053,678723,487970,190753,151828,2714,599,228,13249,0,2807,3351,0,385,6706,0,2869,144,106,241,766,76,0,1359,0,177,0,19266,7612,4115,1075,6464,678723,487970,396261,46268,4645,23410,671,464,16251,611,15640,190753,121757,1953,6051,236,0,53606,7150,3972,3178,678723,487970,190753,678723,487970,190753,151828,2714,599,228,13249,2869,19266,678723,487970,396261,46268,4645,23410,671,464,16251,611,15640,190753
ACSSF,2010e1,co,000,0016,0000054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118417,97216,21201,,,,,,,,,,,118417,97216,93810,262,1163,505,93,189,1194,0,1194,21201
ACSSF,2010e1,co,000,0016,0000055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154752,136238,18514,,,,,,,,,,,154752,136238,131018,461,847,1111,0,65,2736,215,2521,18514
ACSSF,2010e1,co,000,0016,0000056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141508,122184,117105,440,182,786,337,242,3092,41,3051,19324,10827,0,347,0,0,6878,1272,1054,218,141508,122184,19324,,,,,,,,,,,141508,122184,117105,440,182,786,337,242,3092,41,3051,19324
ACSSF,2010e1,co,000,0016,0000057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134479,121782,112157,2306,389,4131,114,201,2484,34,2450,12697,7663,114,56,220,0,3537,1107,271,836,134479,121782,12697,134479,121782,12697,8199,678,479,0,501,601,2239,134479,121782,112157,2306,389,4131,114,201,2484,34,2450,12697
ACSSF,2010e1,co,000,0016,0000058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254417,181931,171406,2149,1499,3176,88,670,2943,0,2943,72486,55414,92,1513,93,0,11035,4339,2569,1770,254417,181931,72486,254417,181931,72486,63124,2356,0,0,833,118,6055,254417,181931,171406,2149,1499,3176,88,670,2943,0,2943,72486
ACSSF,2010e1,co,000,0016,0000059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137436,109147,102742,4279,399,775,0,46,906,237,669,28289,24305,11,11,0,71,2968,923,375,548,137436,109147,28289,,,,,,,,,,,137436,109147,102742,4279,399,775,0,46,906,237,669,28289
ACSSF,2010e1,co,000,0016,0000060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98358,59717,55296,344,237,201,0,0,3639,189,3450,38641,27381,120,1581,0,0,4650,4909,468,4441,98358,59717,38641,98358,59717,38641,23736,397,21,0,298,0,14189,98358,59717,55296,344,237,201,0,0,3639,189,3450,38641
ACSSF,2010e1,co,000,0016,0000061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152660,87193,80816,1880,638,1398,308,0,2153,0,2153,65467,37585,245,3403,59,0,20326,3849,2375,1474,152660,87193,65467,152660,87193,65467,44158,295,131,0,452,0,20431,152660,87193,80816,1880,638,1398,308,0,2153,0,2153,65467
ACSSF,2010e1,co,000,0016,0000062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170703,145778,135233,759,5868,1397,75,405,2041,142,1899,24925,16912,101,816,29,0,4660,2407,1487,920,170703,145778,24925,170703,145778,24925,16512,228,30,771,701,210,6473,170703,145778,135233,759,5868,1397,75,405,2041,142,1899,24925
ACSSF,2010e1,co,000,0016,0000063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135759,109590,26169,,,,,,,,,,,135759,109590,106183,569,373,1075,0,0,1390,0,1390,26169
ACSSF,2010e1,co,000,0016,0000064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115649,110348,5301,,,,,,,,,,,115649,110348,105784,223,175,1730,0,504,1932,57,1875,5301
ACSSF,2010e1,co,000,0016,0000065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132834,107323,98747,1162,608,4032,0,150,2624,0,2624,25511,13433,0,44,0,0,10520,1514,1032,482,132834,107323,25511,132834,107323,25511,19123,667,131,236,1262,1345,2747,132834,107323,98747,1162,608,4032,0,150,2624,0,2624,25511
ACSSF,2010e1,co,000,0016,0000066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109533,98897,10636,109533,98897,10636,7015,108,351,151,762,461,1788,109533,98897,89216,950,276,4959,45,36,3415,0,3415,10636
ACSSF,2010e1,co,000,0016,0000067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123506,109729,13777,123506,109729,13777,9012,250,601,0,95,582,3237,123506,109729,100401,284,73,6305,0,0,2666,0,2666,13777
ACSSF,2010e1,co,000,0016,0000068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118373,87148,31225,,,,,,,,,,,118373,87148,76563,1689,487,6480,0,0,1929,0,1929,31225
ACSSF,2010e1,co,000,0016,0000069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132481,88278,77149,2811,564,5779,243,0,1732,444,1288,44203,29625,144,200,103,0,11563,2568,2061,507,132481,88278,44203,,,,,,,,,,,132481,88278,77149,2811,564,5779,243,0,1732,444,1288,44203
ACSSF,2010e1,co,000,0016,0000070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156570,87793,76485,3104,1382,3962,49,90,2721,0,2721,68777,38047,419,1849,57,0,26241,2164,1205,959,156570,87793,68777,156570,87793,68777,61062,623,74,0,1158,164,5696,156570,87793,76485,3104,1382,3962,49,90,2721,0,2721,68777
ACSSF,2010e1,co,000,0016,0000071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173454,152134,117621,13276,596,11847,695,284,7815,79,7736,21320,14119,111,352,0,0,4462,2276,1701,575,173454,152134,21320,173454,152134,21320,17425,261,192,0,658,1248,1536,173454,152134,117621,13276,596,11847,695,284,7815,79,7736,21320
ACSSF,2010e1,co,000,0016,0000072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116456,81458,50143,21413,794,4574,0,58,4476,388,4088,34998,20103,537,1084,0,0,11509,1765,1169,596,116456,81458,34998,116456,81458,34998,27039,775,53,0,4530,1455,1146,116456,81458,50143,21413,794,4574,0,58,4476,388,4088,34998
ACSSF,2010e1,co,000,0016,0000073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112630,62142,37042,15683,479,5470,347,85,3036,52,2984,50488,33682,980,2991,0,0,11018,1817,1096,721,112630,62142,50488,112630,62142,50488,39379,1128,157,169,7136,515,2004,112630,62142,37042,15683,479,5470,347,85,3036,52,2984,50488
ACSSF,2010e1,co,000,0016,0000074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115401,106708,8693,115401,106708,8693,5914,232,41,0,335,217,1954,115401,106708,96946,1143,438,5842,134,244,1961,41,1920,8693
ACSSF,2010e1,co,000,0016,0000075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159274,103056,53384,38759,883,4906,0,128,4996,822,4174,56218,24715,915,421,49,0,28667,1451,814,637,159274,103056,56218,159274,103056,56218,50241,1356,292,117,832,303,3077,159274,103056,53384,38759,883,4906,0,128,4996,822,4174,56218
ACSSF,2010e1,co,000,0016,0000076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92528,55271,49594,1185,441,2960,47,147,897,0,897,37257,27751,296,345,0,0,7698,1167,652,515,92528,55271,37257,,,,,,,,,,,92528,55271,49594,1185,441,2960,47,147,897,0,897,37257
ACSSF,2010e1,co,000,0016,0000077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108249,97203,11046,108249,97203,11046,8581,110,0,0,412,439,1504,108249,97203,87903,2342,949,2896,63,262,2788,153,2635,11046
ACSSF,2010e1,co,000,0016,0000078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150291,131103,100654,20505,883,5285,211,480,3085,411,2674,19188,12173,285,1381,0,0,4311,1038,171,867,150291,131103,19188,150291,131103,19188,15559,643,0,0,603,464,1919,150291,131103,100654,20505,883,5285,211,480,3085,411,2674,19188
ACSSF,2010e1,co,000,0016,0000079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120609,48727,40301,1773,447,4203,0,200,1803,616,1187,71882,34684,599,1204,66,0,33331,1998,556,1442,120609,48727,71882,,,,,,,,,,,120609,48727,40301,1773,447,4203,0,200,1803,616,1187,71882
ACSSF,2010e1,co,000,0016,0000080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115021,97654,17367,,,,,,,,,,,115021,97654,93745,595,270,1623,0,0,1421,0,1421,17367
ACSSF,2010e1,co,000,0016,0000081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98598,77019,21579,,,,,,,,,,,98598,77019,69477,2090,1226,2404,0,46,1776,0,1776,21579
