ACSSF,2010m1,co,000,0020,0000001,26345,941,279,134,10895,2676,658,793,1122,721,1256,1085,236,647,1097,1660,403,847,1397,406,1099,645,2553,1134,474,2786,279,658,630,279,1457,856,1809,2524,1316,6915,558,6603,1513,2755,1841,11891,151,2046,279,1258,153,2173,7732,657,4912,175,838,111,249,84,195,2438,3727,423,3989,757,1037,2830,1974,2527,3914,739,669,949,714,279,4187,279,2991,836,279,601,583,435,279,2095,545,2028,96,279,2456,1246,2955,1278,685,1464,2136,1519,69,279,89,79,96,83,478,1422,68,279,214,279,1666,18408,26345,10895,2676,2553,1457,1809,2524,6915,6603,2755,1841,11891,2046,1258,7732,4912,838,3727,3989,757,2830,2527,3914,949,4187,2955,1278,1464,2136,1519,19390
ACSSF,2010m1,co,000,0020,0000002,24034,941,279,90,9272,2546,316,793,1122,722,1236,279,231,647,1100,1594,403,843,1131,356,656,497,2113,292,201,1607,279,659,473,279,1285,642,1352,2352,1245,5858,546,6000,1310,2370,1669,9653,151,2080,279,1046,97,2093,6278,617,4612,142,669,111,249,84,127,2154,3330,383,3712,688,978,2737,1236,2003,3293,744,558,844,632,279,3941,279,3006,836,279,601,583,435,279,2095,535,2028,96,279,2400,605,2805,1197,685,1234,2076,1433,69,279,279,79,96,83,400,1393,68,279,84,279,995,17949,24034,9272,2546,2113,1285,1352,2352,5858,6000,2370,1669,9653,2080,1046,6278,4612,669,3330,3712,688,2737,2003,3293,844,3941,2805,1197,1234,2076,1433,18592
ACSSF,2010m1,co,000,0020,0000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14552,6501,1202,1706,752,1258,1373,3948,3729,1385,1107,5751,669,684,4133,2420,451,1686,1457,469,1103,1467,1940,397,1208,1565,676,689,731,596,10405
ACSSF,2010m1,co,000,0020,0000004,25789,941,279,102,10592,2682,658,793,1122,721,1256,1085,147,647,1100,1660,403,650,1356,339,1038,621,2538,1126,237,2755,279,658,616,279,1393,845,1525,2475,1321,6353,558,6156,1517,2620,1758,11684,148,2027,279,1234,153,2173,7392,617,4856,175,829,111,249,84,127,2461,3622,412,3909,749,1043,2751,1858,2449,3824,744,655,951,712,279,4193,279,2991,836,279,601,583,435,279,2095,542,2028,96,279,2456,1246,2703,1236,685,1479,2113,1519,69,279,89,79,96,83,478,1422,68,279,214,279,1661,18743,25789,10592,2682,2538,1393,1525,2475,6353,6156,2620,1758,11684,2027,1234,7392,4856,829,3622,3909,749,2751,2449,3824,951,4193,2703,1236,1479,2113,1519,19827
ACSSF,2010m1,co,000,0020,0000005,25185,941,279,102,10338,2682,658,787,1149,721,1256,1085,147,647,1100,1637,403,594,1317,339,1031,621,2621,1126,237,2751,279,659,566,279,1403,715,1478,2565,1321,6523,558,6058,1515,2562,1666,11268,148,2002,279,1230,153,2169,7207,617,4889,143,804,111,249,84,127,2233,3586,406,3904,749,1027,2721,1944,2270,3648,744,657,912,696,279,4151,279,2764,836,279,601,583,435,279,1644,542,2028,96,279,2419,1246,2638,1224,685,1476,2116,1519,69,279,89,79,96,83,478,1422,68,279,214,279,1654,17548,25185,10338,2682,2621,1403,1478,2565,6523,6058,2562,1666,11268,2002,1230,7207,4889,804,3586,3904,749,2721,2270,3648,912,4151,2638,1224,1476,2116,1519,18681
ACSSF,2010m1,co,000,0020,0000006,14405,854,279,279,5839,2189,584,742,1123,323,1252,1085,147,417,455,1526,403,123,670,134,301,365,1633,179,150,1447,279,78,422,279,728,495,827,1531,728,4039,514,3856,1052,1717,1251,5900,148,805,279,634,97,1287,4771,404,2983,104,570,111,249,279,279,1549,1614,256,2209,538,600,1498,641,1539,1954,611,300,549,467,279,3816,279,2711,529,279,279,445,416,279,960,465,1984,279,279,1971,625,1607,774,227,682,1658,1420,69,279,279,79,96,279,397,1400,68,279,279,279,1491,13310,14405,5839,2189,1633,728,827,1531,4039,3856,1717,1251,5900,805,634,4771,2983,570,1614,2209,538,1498,1539,1954,549,3816,1607,774,682,1658,1420,13627
ACSSF,2010m1,co,000,0020,0000007,20150,391,279,102,8952,1577,340,253,272,602,156,279,279,627,928,603,279,583,1046,304,949,484,1657,1111,201,2471,279,655,468,279,1185,486,1221,2122,1078,5873,204,4771,1000,2227,1115,10009,279,1740,279,949,117,1689,5333,460,4052,98,657,279,279,84,127,1568,3141,310,3135,462,761,2215,1893,1577,2822,416,552,647,429,279,2491,279,501,627,279,601,371,137,279,1351,294,593,96,279,1156,1066,2029,1043,640,1262,1259,950,279,279,89,279,279,83,259,787,279,279,214,279,758,13788,20150,8952,1577,1657,1185,1221,2122,5873,4771,2227,1115,10009,1740,949,5333,4052,657,3141,3135,462,2215,1577,2822,647,2491,2029,1043,1262,1259,950,16162
ACSSF,2010m1,co,000,0020,0000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5589,2183,86,350,238,698,743,1585,673,554,530,3102,462,190,1824,805,148,1142,895,279,483,732,1091,268,558,647,255,17,377,279,4765
ACSSF,2010m1,co,000,0020,0000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211,1340,64,279,38,598,252,697,612,314,530,2269,220,111,751,503,128,532,547,279,75,457,760,90,548,464,184,279,278,279,3768
ACSSF,2010m1,co,000,0020,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5908,1539,90,350,244,354,685,1443,396,396,244,2256,407,158,1617,732,80,986,679,279,485,566,747,248,84,368,171,17,219,279,4592
ACSSF,2010m1,co,000,0020,0000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7374,2900,234,140,376,988,612,1764,1972,813,372,3945,232,339,1815,1389,167,878,900,270,501,918,792,149,113,1337,249,115,417,279,5568
ACSSF,2010m1,co,000,0020,0000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8587,3507,250,353,439,1216,1056,2490,2079,957,695,4189,527,387,2294,1647,245,1522,1339,270,735,1201,1315,296,565,1513,384,116,561,279,6789
ACSSF,2010m1,co,000,0020,0000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7878,5329,359,449,284,233,509,1754,1525,705,469,2983,422,483,1674,2208,65,677,2237,307,610,529,1126,179,796,1216,111,174,430,263,6549
ACSSF,2010m1,co,000,0020,0000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6801,4122,1296,905,565,622,898,2308,2531,1046,813,2764,554,553,3055,1501,363,1721,1146,199,1520,732,1524,451,3136,735,339,936,344,1130,6704
ACSSF,2010m1,co,000,0020,0000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5699,1973,243,848,419,346,851,1866,2400,735,326,1922,431,329,1958,1267,244,670,891,169,602,763,1308,133,559,1286,280,357,314,151,3648
ACSSF,2010m1,co,000,0020,0000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6519,2666,1074,1470,491,429,753,1909,3317,877,240,2223,587,250,2498,1801,362,1115,1071,356,1415,686,573,94,2786,681,444,256,254,203,5995
ACSSF,2010m1,co,000,0020,0000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6150,2805,553,591,386,680,749,2152,1975,956,349,3004,671,216,1783,1639,139,903,890,252,632,550,1116,311,279,814,789,525,301,279,4982
ACSSF,2010m1,co,000,0020,0000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9424,4608,1232,979,567,242,1283,3347,2022,1125,1097,4166,735,465,3004,1612,200,1310,1534,330,423,880,1146,437,942,1253,340,394,1628,1024,7673
