ACSSF,2010e1,co,000,0037,0000001,2427630,345757,195463,350584,341671,398894,274800,128037,392424,1831965,227825,135197,258695,269880,313471,219400,101513,305984,243835,44782,25188,41809,31059,44103,24068,8999,23827,71917,14357,9214,11957,7996,9413,5418,3034,10528,72320,21255,11671,12208,8755,7175,4518,2245,4493,52473,9224,3448,8259,7008,7213,5473,3257,8591,155120,28314,10745,17656,16973,17519,15923,8989,39001,33965,35776,27764,25443,16612,31555,38183,2409106,169353,154483,2085270,1827803,109464,108171,1610168,242597,26283,20088,196226,71670,10250,7883,53537,60250,10116,7530,42604,52473,5510,4313,42650,154313,7730,6498,140085,2427630,345757,195463,350584,341671,398894,274800,128037,392424,1831965,227825,135197,258695,269880,313471,219400,101513,305984,243835,44782,25188,41809,31059,44103,24068,8999,23827,71917,14357,9214,11957,7996,9413,5418,3034,10528,124793,30479,15119,20467,15763,14388,9991,5502,13084,155120,28314,10745,17656,16973,17519,15923,8989,39001,2409106,169353,154483,2085270,1827803,109464,108171,1610168,242597,26283,20088,196226,71670,10250,7883,53537,112723,15626,11843,85254,154313,7730,6498,140085
ACSSF,2010e1,co,000,0037,0000002,1881151,273537,161926,286570,268989,302946,205197,96284,285702,1418781,180415,108272,210759,214229,237987,163586,78074,225459,189148,35772,22198,33967,23881,33135,17341,6127,16727,64494,13110,8948,11278,6728,8517,4670,2699,8544,56883,16313,10494,10045,6113,5560,3120,1807,3431,44400,7933,3411,7886,5981,6202,4650,2240,6097,107445,19994,8603,12635,12057,11545,11830,5337,25444,32164,34637,25964,23929,16011,30163,35481,1863967,145352,132690,1585925,1414670,92999,91366,1230305,187910,23207,17847,146856,64247,9679,7448,47120,46068,8201,6456,31411,44400,5171,4216,35013,106672,6095,5357,95220,1881151,273537,161926,286570,268989,302946,205197,96284,285702,1418781,180415,108272,210759,214229,237987,163586,78074,225459,189148,35772,22198,33967,23881,33135,17341,6127,16727,64494,13110,8948,11278,6728,8517,4670,2699,8544,101283,24246,13905,17931,12094,11762,7770,4047,9528,107445,19994,8603,12635,12057,11545,11830,5337,25444,1863967,145352,132690,1585925,1414670,92999,91366,1230305,187910,23207,17847,146856,64247,9679,7448,47120,90468,13372,10672,66424,106672,6095,5357,95220
ACSSF,2010e1,co,000,0037,0000003,546479,72220,33537,64014,72682,95948,69603,31753,106722,413184,47410,26925,47936,55651,75484,55814,23439,80525,54687,9010,2990,7842,7178,10968,6727,2872,7100,7423,1247,266,679,1268,896,748,335,1984,15437,4942,1177,2163,2642,1615,1398,438,1062,8073,1291,37,373,1027,1011,823,1017,2494,47675,8320,2142,5021,4916,5974,4093,3652,13557,39470,40347,35204,40773,20790,52038,42206,545139,24001,21793,499345,413133,16465,16805,379863,54687,3076,2241,49370,7423,571,435,6417,14182,1915,1074,11193,8073,339,97,7637,47641,1635,1141,44865,546479,72220,33537,64014,72682,95948,69603,31753,106722,413184,47410,26925,47936,55651,75484,55814,23439,80525,54687,9010,2990,7842,7178,10968,6727,2872,7100,7423,1247,266,679,1268,896,748,335,1984,23510,6233,1214,2536,3669,2626,2221,1455,3556,47675,8320,2142,5021,4916,5974,4093,3652,13557,545139,24001,21793,499345,413133,16465,16805,379863,54687,3076,2241,49370,7423,571,435,6417,22255,2254,1171,18830,47641,1635,1141,44865
ACSSF,2010e1,co,000,0037,0000004,2237123,310185,178089,321064,312282,364343,256056,120230,374874,1702940,205911,124472,236686,249305,290428,206491,96287,293360,216579,39495,22337,38727,27123,38121,21610,7807,21359,68112,13528,8859,11306,7159,8914,5104,2851,10391,60554,18589,9864,11039,6726,4696,3786,1945,3909,47468,8270,2921,7572,6222,6477,4515,3151,8340,141470,24392,9636,15734,15747,15707,14550,8189,37515,34825,36220,27378,25428,16019,31854,40288,2220138,152992,139081,1928065,1699371,99985,97221,1502165,215394,23123,18427,173844,67865,9704,7420,50741,49143,8722,6227,34194,47468,4626,3809,39033,140897,6832,5977,128088,2237123,310185,178089,321064,312282,364343,256056,120230,374874,1702940,205911,124472,236686,249305,290428,206491,96287,293360,216579,39495,22337,38727,27123,38121,21610,7807,21359,68112,13528,8859,11306,7159,8914,5104,2851,10391,108022,26859,12785,18611,12948,11173,8301,5096,12249,141470,24392,9636,15734,15747,15707,14550,8189,37515,2220138,152992,139081,1928065,1699371,99985,97221,1502165,215394,23123,18427,173844,67865,9704,7420,50741,96611,13348,10036,73227,140897,6832,5977,128088
ACSSF,2010e1,co,000,0037,0000005,2104402,289432,167452,299415,289174,342567,241935,114004,360423,1608823,192142,118217,221586,231738,274199,196745,92090,282106,202288,36929,21211,35979,25116,35087,20007,7177,20782,63402,12652,7318,10188,6314,8734,5104,2701,10391,53954,16636,9282,10516,5493,4155,2775,1638,3459,45051,8032,2746,7213,5537,5994,4428,3023,8078,130884,23041,8678,13933,14976,14398,12876,7375,35607,35195,36492,27342,27236,15603,31926,40317,2087760,144284,128796,1814680,1605239,94876,90290,1420073,201159,22327,17599,161233,63155,9023,6277,47855,42845,7273,5828,29744,45051,4556,3625,36870,130311,6229,5177,118905,2104402,289432,167452,299415,289174,342567,241935,114004,360423,1608823,192142,118217,221586,231738,274199,196745,92090,282106,202288,36929,21211,35979,25116,35087,20007,7177,20782,63402,12652,7318,10188,6314,8734,5104,2701,10391,99005,24668,12028,17729,11030,10149,7203,4661,11537,130884,23041,8678,13933,14976,14398,12876,7375,35607,2087760,144284,128796,1814680,1605239,94876,90290,1420073,201159,22327,17599,161233,63155,9023,6277,47855,87896,11829,9453,66614,130311,6229,5177,118905
ACSSF,2010e1,co,000,0037,0000006,947031,143307,83426,153716,135318,152321,101431,44362,133150,704402,91225,59261,110981,105207,120117,81140,34603,101868,96958,19279,10864,19597,13404,14867,8436,2279,8232,35738,8005,4608,6854,3823,4510,2265,1197,4476,30603,9291,3524,5844,3051,3189,1930,1506,2268,26751,4604,1447,5225,3780,3639,2713,1792,3551,52579,10903,3722,5215,6053,5999,4947,2985,12755,31369,32637,24161,22276,17106,30344,35852,940303,90275,76089,773939,701799,57812,50974,593013,96233,13724,10771,71738,35551,6957,4377,24217,27963,5004,4394,18565,26751,3138,2676,20937,52006,3640,2897,45469,947031,143307,83426,153716,135318,152321,101431,44362,133150,704402,91225,59261,110981,105207,120117,81140,34603,101868,96958,19279,10864,19597,13404,14867,8436,2279,8232,35738,8005,4608,6854,3823,4510,2265,1197,4476,57354,13895,4971,11069,6831,6828,4643,3298,5819,52579,10903,3722,5215,6053,5999,4947,2985,12755,940303,90275,76089,773939,701799,57812,50974,593013,96233,13724,10771,71738,35551,6957,4377,24217,54714,8142,7070,39502,52006,3640,2897,45469
ACSSF,2010e1,co,000,0037,0000007,1157371,146125,84026,145699,153856,190246,140504,69642,227273,904421,100917,58956,110605,126531,154082,115605,57487,180238,105330,17650,10347,16382,11712,20220,11571,4898,12550,27664,4647,2710,3334,2491,4224,2839,1504,5915,23351,7345,5758,4672,2442,966,845,132,1191,18300,3428,1299,1988,1757,2355,1715,1231,4527,78305,12138,4956,8718,8923,8399,7929,4390,22852,37831,40024,31423,36469,12336,40149,42388,1147457,54009,52707,1040741,903440,37064,39316,827060,104926,8603,6828,89495,27604,2066,1900,23638,14882,2269,1434,11179,18300,1418,949,15933,78305,2589,2280,73436,1157371,146125,84026,145699,153856,190246,140504,69642,227273,904421,100917,58956,110605,126531,154082,115605,57487,180238,105330,17650,10347,16382,11712,20220,11571,4898,12550,27664,4647,2710,3334,2491,4224,2839,1504,5915,41651,10773,7057,6660,4199,3321,2560,1363,5718,78305,12138,4956,8718,8923,8399,7929,4390,22852,1147457,54009,52707,1040741,903440,37064,39316,827060,104926,8603,6828,89495,27604,2066,1900,23638,33182,3687,2383,27112,78305,2589,2280,73436
ACSSF,2010e1,co,000,0037,0000008,132721,20753,10637,21649,23108,21776,14121,6226,14451,94117,13769,6255,15100,17567,16229,9746,4197,11254,14291,2566,1126,2748,2007,3034,1603,630,577,4710,876,1541,1118,845,180,0,150,0,6600,1953,582,523,1233,541,1011,307,450,2417,238,175,359,685,483,87,128,262,10586,1351,958,1801,771,1309,1674,814,1908,30554,31220,28987,14808,25703,31576,40139,132378,8708,10285,113385,94132,5109,6931,82092,14235,796,828,12611,4710,681,1143,2886,6298,1449,399,4450,2417,70,184,2163,10586,603,800,9183,132721,20753,10637,21649,23108,21776,14121,6226,14451,94117,13769,6255,15100,17567,16229,9746,4197,11254,14291,2566,1126,2748,2007,3034,1603,630,577,4710,876,1541,1118,845,180,0,150,0,9017,2191,757,882,1918,1024,1098,435,712,10586,1351,958,1801,771,1309,1674,814,1908,132378,8708,10285,113385,94132,5109,6931,82092,14235,796,828,12611,4710,681,1143,2886,8715,1519,583,6613,10586,603,800,9183
ACSSF,2010e1,co,000,0037,0000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27417,28456,22625,28025,21632,19482,22486,40921,2466,4848,33607,29542,1706,3335,24501,4266,99,321,3846,993,0,206,787,1857,169,267,1421,1041,70,131,840,3222,422,588,2212,41339,6370,3783,7676,7346,6790,3896,1724,3754,29602,3872,2395,5365,6311,5110,2698,1283,2568,4322,788,591,839,219,1105,719,0,61,993,268,94,65,331,85,0,150,0,3200,979,258,519,378,277,87,291,411,3222,463,445,888,107,213,392,0,714,40921,2466,4848,33607,29542,1706,3335,24501,4266,99,321,3846,993,0,206,787,2898,239,398,2261,3222,422,588,2212
ACSSF,2010e1,co,000,0037,0000010,91382,14383,6854,13973,15762,14986,10225,4502,10697,64515,9897,3860,9735,11256,11119,7048,2914,8686,9969,1778,535,1909,1788,1929,884,630,516,3717,608,1447,1053,514,95,0,0,0,4441,1175,411,363,855,427,1011,81,118,1376,37,88,0,685,320,0,63,183,7364,888,513,913,664,1096,1282,814,1194,31454,32015,31186,14311,25941,32156,41363,91457,6242,5437,79778,64590,3403,3596,57591,9969,697,507,8765,3717,681,937,2099,4441,1280,132,3029,1376,0,53,1323,7364,181,212,6971,91382,14383,6854,13973,15762,14986,10225,4502,10697,64515,9897,3860,9735,11256,11119,7048,2914,8686,9969,1778,535,1909,1788,1929,884,630,516,3717,608,1447,1053,514,95,0,0,0,5817,1212,499,363,1540,747,1011,144,301,7364,888,513,913,664,1096,1282,814,1194,91457,6242,5437,79778,64590,3403,3596,57591,9969,697,507,8765,3717,681,937,2099,5817,1280,185,4352,7364,181,212,6971
