ACSSF,2010e1,co,000,0156,0000001,115878
ACSSF,2010e1,co,000,0156,0000002,98062
ACSSF,2010e1,co,000,0156,0000003,17816
ACSSF,2010e1,co,000,0156,0000004,100313
ACSSF,2010e1,co,000,0156,0000005,82067
ACSSF,2010e1,co,000,0156,0000006,51507
ACSSF,2010e1,co,000,0156,0000007,30560
ACSSF,2010e1,co,000,0156,0000008,18246
ACSSF,2010e1,co,000,0156,0000009,8555
ACSSF,2010e1,co,000,0156,0000010,9691
ACSSF,2010e1,co,000,0156,0000011,15565
ACSSF,2010e1,co,000,0156,0000012,33811
ACSSF,2010e1,co,000,0156,0000013,4673
ACSSF,2010e1,co,000,0156,0000014,4507
ACSSF,2010e1,co,000,0156,0000015,11652
ACSSF,2010e1,co,000,0156,0000016,15762
ACSSF,2010e1,co,000,0156,0000017,
ACSSF,2010e1,co,000,0156,0000018,16419
ACSSF,2010e1,co,000,0156,0000019,5963
ACSSF,2010e1,co,000,0156,0000020,9185
ACSSF,2010e1,co,000,0156,0000021,4137
ACSSF,2010e1,co,000,0156,0000022,2660
ACSSF,2010e1,co,000,0156,0000023,5642
ACSSF,2010e1,co,000,0156,0000024,
ACSSF,2010e1,co,000,0156,0000025,2339
ACSSF,2010e1,co,000,0156,0000026,10745
ACSSF,2010e1,co,000,0156,0000027,
ACSSF,2010e1,co,000,0156,0000028,5190
ACSSF,2010e1,co,000,0156,0000029,15762
ACSSF,2010e1,co,000,0156,0000030,6958
ACSSF,2010e1,co,000,0156,0000031,4853
ACSSF,2010e1,co,000,0156,0000032,
ACSSF,2010e1,co,000,0156,0000033,3388
ACSSF,2010e1,co,000,0156,0000034,
ACSSF,2010e1,co,000,0156,0000035,
ACSSF,2010e1,co,000,0156,0000036,2251
ACSSF,2010e1,co,000,0156,0000037,
ACSSF,2010e1,co,000,0156,0000038,
ACSSF,2010e1,co,000,0156,0000039,10745
ACSSF,2010e1,co,000,0156,0000040,5190
ACSSF,2010e1,co,000,0156,0000041,2339
ACSSF,2010e1,co,000,0156,0000042,15762
ACSSF,2010e1,co,000,0156,0000043,6958
ACSSF,2010e1,co,000,0156,0000044,
ACSSF,2010e1,co,000,0156,0000045,4853
ACSSF,2010e1,co,000,0156,0000046,2251
ACSSF,2010e1,co,000,0156,0000047,16063
ACSSF,2010e1,co,000,0156,0000048,13825
ACSSF,2010e1,co,000,0156,0000049,20021
ACSSF,2010e1,co,000,0156,0000050,21306
ACSSF,2010e1,co,000,0156,0000051,31782
ACSSF,2010e1,co,000,0156,0000052,2961
ACSSF,2010e1,co,000,0156,0000053,9920
ACSSF,2010e1,co,000,0156,0000054,2356
ACSSF,2010e1,co,000,0156,0000055,2199
ACSSF,2010e1,co,000,0156,0000056,3368
ACSSF,2010e1,co,000,0156,0000057,6550
ACSSF,2010e1,co,000,0156,0000058,5642
ACSSF,2010e1,co,000,0156,0000059,5263
ACSSF,2010e1,co,000,0156,0000060,6739
ACSSF,2010e1,co,000,0156,0000061,2660
ACSSF,2010e1,co,000,0156,0000062,4216
ACSSF,2010e1,co,000,0156,0000063,
ACSSF,2010e1,co,000,0156,0000064,1659
ACSSF,2010e1,co,000,0156,0000065,
ACSSF,2010e1,co,000,0156,0000066,10745
ACSSF,2010e1,co,000,0156,0000067,
ACSSF,2010e1,co,000,0156,0000068,
ACSSF,2010e1,co,000,0156,0000069,
ACSSF,2010e1,co,000,0156,0000070,2475
ACSSF,2010e1,co,000,0156,0000071,
ACSSF,2010e1,co,000,0156,0000072,1368
ACSSF,2010e1,co,000,0156,0000073,
ACSSF,2010e1,co,000,0156,0000074,1867
ACSSF,2010e1,co,000,0156,0000075,8060
ACSSF,2010e1,co,000,0156,0000076,
ACSSF,2010e1,co,000,0156,0000077,4478
ACSSF,2010e1,co,000,0156,0000078,758
ACSSF,2010e1,co,000,0156,0000079,
ACSSF,2010e1,co,000,0156,0000080,
ACSSF,2010e1,co,000,0156,0000081,2224
ACSSF,2010e1,co,000,0156,0000082,1616
ACSSF,2010e1,co,000,0156,0000083,
ACSSF,2010e1,co,000,0156,0000084,
ACSSF,2010e1,co,000,0156,0000085,
ACSSF,2010e1,co,000,0156,0000086,9831
ACSSF,2010e1,co,000,0156,0000087,
ACSSF,2010e1,co,000,0156,0000088,3249
ACSSF,2010e1,co,000,0156,0000089,
ACSSF,2010e1,co,000,0156,0000090,2396
ACSSF,2010e1,co,000,0156,0000091,15363
ACSSF,2010e1,co,000,0156,0000092,6447
ACSSF,2010e1,co,000,0156,0000093,1898
ACSSF,2010e1,co,000,0156,0000094,10745
ACSSF,2010e1,co,000,0156,0000095,2045
ACSSF,2010e1,co,000,0156,0000096,2069
ACSSF,2010e1,co,000,0156,0000097,4694
ACSSF,2010e1,co,000,0156,0000098,15762
ACSSF,2010e1,co,000,0156,0000099,
ACSSF,2010e1,co,000,0156,0000100,
ACSSF,2010e1,co,000,0156,0000101,8367
ACSSF,2010e1,co,000,0156,0000102,3368
ACSSF,2010e1,co,000,0156,0000103,4743
ACSSF,2010e1,co,000,0156,0000104,3154
ACSSF,2010e1,co,000,0156,0000105,5963
ACSSF,2010e1,co,000,0156,0000106,
ACSSF,2010e1,co,000,0156,0000107,
ACSSF,2010e1,co,000,0156,0000108,
ACSSF,2010e1,co,000,0156,0000109,2251
ACSSF,2010e1,co,000,0156,0000110,
ACSSF,2010e1,co,000,0156,0000111,
