ACSSF,2010m1,co,000,0118,0000001,628,4124,3372,5432,1627,1717,1438,574,1501,2948,7360,1746,1991,2262,2747,922,1953,22291,809,1108,1193,1703,605,1890,890,1790,1078,358,2980,4024,5497,1234,3052,2565,1062,2817,1751,7480,4871,4536,4357,8231,1021,4614,91310,1535,1651,1558,5644,1568,3422,723,1192,3861,649,5545,9512,18301,1484,2348,4435,1100,4679,3770,7086,2173,2055,1228,3929,1486,3734,48565,1510,547,1100,632,839,1909,597,1144,1530,15959,10294,3786,2359,2466,7888,6131,3181,7359,5018,4257,2201,2952,4092,3145,2568,6543,4925,500,4992,6686,4673,4824,6717,3274,5531,3670,3971,11716,1666,1258,1054,2033,3503,2230,5796,2427,2158,1152,2878,4336,3576,2525,5732,4878,329,3430,8954,5941,7778,6887,3611,6032,4197,4053
ACSSF,2010m1,co,000,0118,0000002,239,9743,4083,6787,1575,1928,1275,587,2000,2475,8572,3168,1984,2052,2473,1234,3207,22709,912,619,1431,761,589,2722,826,1388,1235,702,10649,4151,7226,2441,2432,2350,1306,2810,3449,11992,5192,3143,6205,4421,2938,3544,102216,1581,2077,1482,7048,877,3455,687,1301,4674,549,9977,24585,21148,2638,3057,5403,1294,5472,4593,11746,2351,1938,2283,4284,1455,3696,48565,1672,728,2024,786,781,3176,701,1495,1763,19123,10805,2340,1131,1866,6418,5422,2928,6372,4794,3909,1897,2394,3246,2744,2258,5750,4602,496,4245,5698,4036,4238,5924,2853,4915,3362,3314,12642,1234,908,880,1935,3178,2045,4687,1958,1643,998,2365,3912,3245,2124,5585,4561,329,3275,8359,5406,6983,6274,3237,5794,3980,3489
ACSSF,2010m1,co,000,0118,0000003,1437,5509,4141,4104,980,6550,3683,1348,2126,2355,6540,4768,2905,6437,5326,4172,3602,194659,3166,1168,2781,3313,2381,2029,2257,2313,4005,1684,4802,4803,5228,1022,5293,2507,4560,2189,3463,9207,6212,3942,4926,2865,3967,8368,194659,2981,5233,8478,10723,2921,8139,6441,4097,5322,633,7563,6558,26876,4647,13613,6989,2471,5195,8368,8489,5800,1575,5652,6749,3511,6555,.,4061,3029,1359,1495,2948,7246,2123,2764,5629,13561,8376,2887,2181,1377,3477,2749,1654,3248,2263,1912,1044,1362,2423,1711,1519,3115,2547,113,1803,2897,1789,2265,2973,1382,2538,1770,2178,7250,990,854,541,966,1816,952,3138,1376,1296,606,1263,2116,1645,1389,3198,2454,279,1772,4436,2633,3594,2568,1629,2092,1904,1655
ACSSF,2010m1,co,000,0118,0000004,654,6030,4179,7485,1497,1558,1906,705,1774,2946,7420,1475,1680,2422,2745,1031,2258,22291,987,1322,1690,1704,635,3260,952,2009,2550,392,9060,4461,7310,1249,2454,3066,1292,3079,2460,7345,4655,5024,4445,8029,941,4394,91310,1602,1726,2038,5437,1114,3422,801,1297,2725,701,6594,8564,15015,1857,3153,3727,1121,3796,3004,9166,2395,1959,1236,4251,2276,2841,48565,1288,605,1201,671,1013,2495,803,1637,1951,15331,9199,3316,1881,2254,7264,5932,2999,6813,4686,4027,2049,2881,4004,3062,2448,6234,4891,500,4719,6599,4562,4720,5928,2799,4946,3433,3943,11763,1485,1055,1008,1886,3381,2157,5647,2440,2159,1096,2848,3934,3324,2229,5784,4641,329,3470,8438,5495,7309,6643,3325,5747,3914,3895
ACSSF,2010m1,co,000,0118,0000005,480,5829,4075,7125,1516,1880,1552,864,1751,2981,7363,1382,1626,2485,2782,1582,2831,22291,950,1421,1804,1770,868,3714,978,1919,2061,423,8167,4225,8022,1373,2732,3019,1531,3042,2448,6783,4580,5628,4453,6415,1016,3894,91310,1631,1958,2063,5864,859,4638,817,1484,4179,697,8711,11533,14384,4497,4009,4547,1196,4191,3112,9308,2862,1475,1276,4168,2523,2315,48565,1451,633,1169,706,687,3471,620,2136,2217,14586,8333,2657,1323,2101,6815,5756,2951,6705,4470,3881,2001,2848,3732,2881,2413,6273,4825,500,4631,6474,4493,4626,5275,2658,4234,3365,3856,11102,1326,786,1004,1795,3351,2118,5435,2371,2012,1075,2794,3666,3211,2006,5502,4406,329,3434,7735,5361,6909,6319,3243,5439,3717,3861
ACSSF,2010m1,co,000,0118,0000006,336,16730,10057,9436,1712,1432,5931,880,1599,3917,4743,4822,1417,3933,3739,3007,1870,27064,1163,798,2024,981,1105,3098,1070,2034,1480,711,10303,7720,9765,1680,3131,6841,1823,1919,4006,5449,5930,4683,8395,5230,5036,2218,124622,1475,2568,6289,7194,803,8592,935,6012,4401,600,10885,32701,36928,6246,2974,7288,1350,5217,6409,12507,2473,1507,1965,4278,2516,4129,58349,2219,1097,2661,1005,651,2088,714,3203,3176,10355,6663,1440,591,1321,4386,3798,2216,4230,2561,2229,1231,2017,2462,1882,1608,4172,2877,458,2987,4317,3106,3317,3868,1683,3582,2070,2713,8249,824,508,635,1291,2256,1360,3618,1388,1171,624,1858,2981,2384,1634,3656,2752,201,2244,6367,4058,5597,4683,2263,4247,2530,2633
ACSSF,2010m1,co,000,0118,0000007,875,8257,3549,9002,1785,4370,2812,1463,1810,2153,6301,4724,2243,2135,3311,2265,1466,39071,2004,893,1151,1273,1209,1605,1719,2642,2564,930,8326,2188,11523,1136,4392,2787,1551,2005,1713,4681,6393,5584,7979,3897,5002,3754,77092,3261,8171,3599,7837,3090,2681,1897,2433,5979,489,19913,11285,8269,5683,3192,4379,1071,5758,5462,14404,3165,1495,2786,5955,3456,3694,48850,1770,1778,2934,1992,2025,4594,1271,2364,2804,11228,7825,1945,1176,1488,4799,4117,2118,4728,3394,3092,1455,2092,3196,2328,1865,4604,3763,252,2956,3745,2789,2637,3989,2152,3043,2813,2960,7068,916,576,679,1414,2399,1547,4214,1791,1520,891,2314,2669,2520,1439,3867,3350,288,2430,6365,3490,4961,4231,2292,3300,2596,2602
ACSSF,2010m1,co,000,0118,0000008,1248,1353,6520,27868,5992,2704,11855,2749,6471,7189,34544,10348,9075,14226,5895,2885,10326,.,7856,3816,5826,5099,3347,4357,4525,6106,2528,2319,8827,5052,30990,3818,2139,24684,6465,9502,9025,33620,16840,4487,17358,18015,17123,13616,.,4842,14156,6485,19017,5420,3520,7954,7994,6881,1887,5270,9606,12465,7837,4119,10974,2608,6947,14827,30115,18262,2823,11285,1412,5404,11627,.,8646,4502,5759,4787,3404,4782,5750,4425,6120,4841,3277,1666,1191,1056,1776,1599,761,1355,961,810,463,538,1158,843,756,1251,898,279,873,817,696,753,2328,1212,2232,1013,1327,3112,714,691,86,522,599,452,1493,536,550,225,395,1053,755,911,1592,1220,279,1031,1912,999,1668,1945,1262,1586,1147,1035
ACSSF,2010m1,co,000,0118,0000009,1707,2355,36850,7452,8110,1008,13647,2064,12683,23224,41962,20055,11211,18254,30816,3361,17429,.,13847,7094,6291,7679,3179,18239,4280,14149,9257,3492,2311,35279,3288,8819,1134,18121,19377,16939,37623,27181,.,58892,37770,48744,39406,24666,.,.,17269,13622,48994,11232,68746,9474,14541,10296,1175,66660,.,.,51169,8223,4823,5212,39769,14283,29698,21553,6256,16113,6838,3254,8990,.,4567,6613,13763,6773,3812,25915,2218,6174,24518,3885,2491,987,444,883,1122,1335,494,798,488,406,260,107,443,280,348,423,376,279,321,735,472,557,1223,620,1131,531,532,2282,168,130,78,288,281,214,818,188,130,118,269,780,523,522,990,618,279,693,1243,705,1088,1136,972,833,700,692
ACSSF,2010m1,co,000,0118,0000010,1036,3262,5268,16682,5930,12460,14863,4595,5259,6350,36972,17721,16218,20236,7869,14773,11421,.,4955,4707,8910,5169,5810,7315,6801,6232,2746,3053,14136,5430,14007,8074,15121,19830,5827,21627,14977,45308,24125,4452,12006,28941,24620,11807,.,2817,18769,11862,50066,6266,3179,10605,12484,5437,3235,5828,6900,30747,2872,639,43610,5836,6861,15085,35551,29651,5615,17713,2176,15483,6120,.,18891,4115,5486,4604,5808,4055,7369,8464,5674,4822,3228,1197,1098,634,1607,987,557,1161,849,715,408,538,1023,757,685,1085,780,279,834,629,517,509,2302,1053,2174,898,1130,2621,698,696,40,505,546,389,1150,495,532,192,293,907,552,762,1237,1022,279,714,1709,888,1417,1463,953,1353,806,832
