ACSSF,2010m1,co,000,0022,0000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,3342,6067,5368,3345,517,3361,119,2876,1112,391,547,838,1147,2703,991,1571,712,3715,851,748,3469,2254,233,1124,1457,254,1192,951,1886,504,2364,1737,329,615,483,958,6875,3345,119,3342,6067,5368,3345
ACSSF,2010m1,co,000,0022,0000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,1947,3286,2789,1952,380,1859,51,796,380,818,500,482,754,2386,1056,1246,286,1896,615,584,1767,1487,253,788,1127,131,936,800,1417,243,279,1151,420,253,494,398,2973,1952,51,1947,3286,2789,1952
ACSSF,2010m1,co,000,0022,0000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,3237,3780,3622,3233,459,3134,39,1975,294,851,472,540,768,2183,1807,868,656,2765,318,563,2520,1878,134,1276,1125,374,705,661,1168,265,73,1275,633,288,362,194,3288,3233,39,3237,3780,3622,3233
ACSSF,2010m1,co,000,0022,0000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,5885,8419,7805,5880,2153,5207,45,3271,1596,1092,1530,736,2058,4066,1733,2859,1325,6439,460,688,4572,3235,660,2807,2805,489,1711,1331,1782,993,990,2404,586,508,1928,890,6910,5880,45,5885,8419,7805,5880
ACSSF,2010m1,co,000,0022,0000029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5222,6519,5116,5222,2141,4851,0,2666,1373,1523,1168,833,1155,4246,3449,2729,770,5526,974,688,4524,2828,626,1667,2008,845,1891,856,1583,249,2923,1677,867,784,1085,373,6038,5222,0,5222,6519,5116,5222
ACSSF,2010m1,co,000,0022,0000030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,2986,3655,3680,2987,511,3055,33,1318,1187,330,789,1294,1324,2692,1868,1190,1044,3653,559,595,2833,1501,414,2022,1080,176,614,616,1166,166,272,1851,1123,615,973,426,3809,2987,33,2986,3655,3680,2987
ACSSF,2010m1,co,000,0022,0000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,2757,3341,3118,2762,450,2689,53,1349,117,242,555,440,777,1349,205,811,190,3548,279,119,2057,1128,338,1693,997,113,600,433,743,143,634,1306,357,115,671,279,3519,2762,53,2757,3341,3118,2762
ACSSF,2010m1,co,000,0022,0000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4861,5274,4225,4893,1982,845,1694,4861,1212,665,1129,791,644,654,2334,1510,1174,694,3118,582,360,2986,2930,81,1014,1293,356,1439,862,881,437,512,838,207,234,658,279,3947,1982,4861,5274,4225,4893,1982
ACSSF,2010m1,co,000,0022,0000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,2835,3831,3614,2833,1896,2173,59,1526,931,974,579,584,1096,1934,977,1187,224,3164,172,367,1991,1527,375,958,1324,167,422,1406,843,282,253,1036,506,116,550,279,3723,2833,59,2835,3831,3614,2833
ACSSF,2010m1,co,000,0022,0000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,2310,3461,3050,2312,565,2210,35,1004,279,142,404,260,556,1939,2013,1089,314,2336,123,153,2040,1066,176,989,758,225,365,418,879,463,636,1129,269,140,403,132,3097,2312,35,2310,3461,3050,2312
ACSSF,2010m1,co,000,0022,0000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,2081,3176,3281,2082,533,2135,43,1095,115,268,611,891,593,1774,1555,814,693,2541,191,209,2039,1077,148,1598,835,692,483,260,836,184,465,1412,368,261,331,117,3113,2082,43,2081,3176,3281,2082
