ACSSF,2010e1,co,000,0072,0000001,1258885,169399,74152,47579,10349,19477,17753,26573,95247,18195,14542,3732,3348,7462,3653,77052,67725,16314,16018,35393,9327,34210,19053,11638,2327,4924,4387,7415,15157,3605,2915,413,62,2440,690,11552,8045,857,1158,6030,3507,68205,41736,25599,4140,8755,12704,16137,26469,6600,4048,1030,252,2766,2552,19869,14719,1993,2829,9897,5150,987071,824683,345682,73515,61200,210967,479001,162388,62118,34296,6337,3141,24818,27822,100270,52664,8156,5457,39051,47606,1258885,118446,45684,17099,16362,10977,1246,72762,13751,3899,7599,1988,265,59011,10526,35087,12194,1204,1140439,913940,531217,305241,73022,4460,226499,76767,37447,35834,3313,173,149732,71443,69176,8769,344,1258885,169399,74152,95247,18195,77052,34210,19053,15157,3605,11552,68205,41736,26469,6600,19869,987071,824683,162388,62118,100270,1258885,118446,45684,17099,28585,72762,13751,3899,9852,59011,10526,48485,1140439,913940,531217,382723,226499,76767,37447,39320,149732,71443,78289
ACSSF,2010e1,co,000,0072,0000002,948590,143618,59321,39763,8581,16513,14669,19558,84297,15721,12569,3561,3254,5754,3152,68576,60257,15127,14094,31036,8319,27746,14679,9249,2027,4195,3027,5430,13067,2941,2408,413,62,1933,533,10126,6848,827,923,5098,3278,53863,31065,19462,3141,6710,9611,11603,22798,5792,3345,837,198,2310,2447,17006,12511,1434,2439,8638,4495,723363,588511,245545,53544,40988,151013,342966,134852,51103,28544,5581,2776,20187,22559,83749,42313,6443,4564,31306,41436,948590,101804,37146,12652,13940,9378,1176,64658,12299,3402,6816,1816,265,52359,9569,31027,10602,1161,846786,656430,382370,219687,51260,3113,190356,63258,30603,29345,3137,173,127098,61810,58268,6676,344,948590,143618,59321,84297,15721,68576,27746,14679,13067,2941,10126,53863,31065,22798,5792,17006,723363,588511,134852,51103,83749,948590,101804,37146,12652,24494,64658,12299,3402,8897,52359,9569,42790,846786,656430,382370,274060,190356,63258,30603,32655,127098,61810,65288
ACSSF,2010e1,co,000,0072,0000003,310295,25781,14831,7816,1768,2964,3084,7015,10950,2474,1973,171,94,1708,501,8476,7468,1187,1924,4357,1008,6464,4374,2389,300,729,1360,1985,2090,664,507,0,0,507,157,1426,1197,30,235,932,229,14342,10671,6137,999,2045,3093,4534,3671,808,703,193,54,456,105,2863,2208,559,390,1259,655,263708,236172,100137,19971,20212,59954,136035,27536,11015,5752,756,365,4631,5263,16521,10351,1713,893,7745,6170,310295,16642,8538,4447,2422,1599,70,8104,1452,497,783,172,0,6652,957,4060,1592,43,293653,257510,148847,85554,21762,1347,36143,13509,6844,6489,176,0,22634,9633,10908,2093,0,310295,25781,14831,10950,2474,8476,6464,4374,2090,664,1426,14342,10671,3671,808,2863,263708,236172,27536,11015,16521,310295,16642,8538,4447,4091,8104,1452,497,955,6652,957,5695,293653,257510,148847,108663,36143,13509,6844,6665,22634,9633,13001
ACSSF,2010e1,co,000,0072,0000004,1153489,152796,66973,44342,9555,18551,16236,22631,85823,16772,13553,3524,2988,7041,3219,69051,60349,14529,14714,31106,8702,29565,16239,10326,1988,4286,4052,5913,13326,3241,2708,413,62,2233,533,10085,7139,750,1103,5286,2946,60965,37358,23230,3724,8031,11475,14128,23607,6040,3701,899,198,2604,2339,17567,13016,1627,2579,8810,4551,910163,757105,321635,69454,56575,195606,435470,153058,57814,31515,5923,3141,22451,26299,95244,50190,7964,5198,37028,45054,1153489,108134,42065,15043,15246,10616,1160,66069,12750,3560,7044,1881,265,53319,9844,31586,10856,1033,1045355,835610,480841,282461,68008,4300,209745,71117,34917,32724,3303,173,138628,66704,63764,7816,344,1153489,152796,66973,85823,16772,69051,29565,16239,13326,3241,10085,60965,37358,23607,6040,17567,910163,757105,153058,57814,95244,1153489,108134,42065,15043,27022,66069,12750,3560,9190,53319,9844,43475,1045355,835610,480841,354769,209745,71117,34917,36200,138628,66704,71924
ACSSF,2010e1,co,000,0072,0000005,1085462,143796,63154,42603,9330,17883,15390,20551,80642,15947,12728,3343,2988,6397,3219,64695,56796,13679,14268,28849,7899,27070,14701,8916,1623,4104,3189,5785,12369,3072,2539,413,62,2064,533,9297,6424,750,1033,4641,2873,56332,33879,21254,3190,7348,10716,12625,22453,5783,3478,899,100,2479,2305,16670,12387,1471,2254,8662,4283,858264,713258,305784,65626,53728,186430,407474,145006,54483,29400,5551,3107,20742,25083,90523,47714,7756,4857,35101,42809,1085462,102457,39572,13724,14881,9929,1038,62885,12478,3560,6772,1881,265,50407,9413,29972,9989,1033,983005,785420,449704,267321,64187,4208,197585,66807,32845,30571,3218,173,130778,63310,59932,7302,234,1085462,143796,63154,80642,15947,64695,27070,14701,12369,3072,9297,56332,33879,22453,5783,16670,858264,713258,145006,54483,90523,1085462,102457,39572,13724,25848,62885,12478,3560,8918,50407,9413,40994,983005,785420,449704,335716,197585,66807,32845,33962,130778,63310,67468
ACSSF,2010e1,co,000,0072,0000006,451627,79722,32393,23726,5336,10225,8165,8667,47329,9197,7042,2297,1859,2886,2155,38132,33921,9257,8727,15937,4211,14050,7516,4676,1231,2472,973,2840,6534,1750,1330,348,62,920,420,4784,2891,638,634,1619,1893,25714,14049,8981,1563,3111,4307,5068,11665,3009,1474,437,49,988,1535,8656,6311,809,1022,4480,2345,332141,268905,111277,26698,19524,65055,157628,63236,23730,12273,2884,1263,8126,11457,39506,20155,3250,2152,14753,19351,451627,57615,20451,5642,8623,5743,443,37164,7026,2066,4210,632,118,30138,6288,17882,5473,495,394012,302412,175867,101608,23700,1237,91600,30660,15625,13140,1895,0,60940,30118,27133,3455,234,451627,79722,32393,47329,9197,38132,14050,7516,6534,1750,4784,25714,14049,11665,3009,8656,332141,268905,63236,23730,39506,451627,57615,20451,5642,14809,37164,7026,2066,4960,30138,6288,23850,394012,302412,175867,126545,91600,30660,15625,15035,60940,30118,30822
ACSSF,2010e1,co,000,0072,0000007,633835,64074,30761,18877,3994,7658,7225,11884,33313,6750,5686,1046,1129,3511,1064,26563,22875,4422,5541,12912,3688,13020,7185,4240,392,1632,2216,2945,5835,1322,1209,65,0,1144,113,4513,3533,112,399,3022,980,30618,19830,12273,1627,4237,6409,7557,10788,2774,2004,462,51,1491,770,8014,6076,662,1232,4182,1938,526123,444353,194507,38928,34204,121375,249846,81770,30753,17127,2667,1844,12616,13626,51017,27559,4506,2705,20348,23458,633835,44842,19121,8082,6258,4186,595,25721,5452,1494,2562,1249,147,20269,3125,12090,4516,538,588993,483008,273837,165713,40487,2971,105985,36147,17220,17431,1323,173,69838,33192,32799,3847,0,633835,64074,30761,33313,6750,26563,13020,7185,5835,1322,4513,30618,19830,10788,2774,8014,526123,444353,81770,30753,51017,633835,44842,19121,8082,11039,25721,5452,1494,3958,20269,3125,17144,588993,483008,273837,209171,105985,36147,17220,18927,69838,33192,36646
ACSSF,2010e1,co,000,0072,0000008,68027,9000,3819,1739,225,668,846,2080,5181,825,825,181,0,644,0,4356,3553,850,446,2257,803,2495,1538,1410,365,182,863,128,957,169,169,0,0,169,0,788,715,0,70,645,73,4633,3479,1976,534,683,759,1503,1154,257,223,0,98,125,34,897,629,156,325,148,268,51899,43847,15851,3828,2847,9176,27996,8052,3331,2115,372,34,1709,1216,4721,2476,208,341,1927,2245,68027,5677,2493,1319,365,687,122,3184,272,0,272,0,0,2912,431,1614,867,0,62350,50190,31137,15140,3821,92,12160,4310,2072,2153,85,0,7850,3394,3832,514,110,68027,9000,3819,5181,825,4356,2495,1538,957,169,788,4633,3479,1154,257,897,51899,43847,8052,3331,4721,68027,5677,2493,1319,1174,3184,272,0,272,2912,431,2481,62350,50190,31137,19053,12160,4310,2072,2238,7850,3394,4456
ACSSF,2010e1,co,000,0072,0000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21543,3973,1232,2741,285,2456,1423,682,741,0,741,1309,1107,202,0,202,14838,11535,3303,891,2412,21543,2841,939,435,504,1902,156,0,156,1746,131,1615,18702,13617,8022,5595,5085,1020,663,357,4065,1536,2529
ACSSF,2010e1,co,000,0072,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46484,2836,1554,884,135,535,0,1282,116,0,116,0,0,1166,300,566,300,0,43648,36573,23115,10314,3052,92,7075,3290,1409,1796,85,0,3785,1858,1483,334,110,46484,5027,2587,2440,540,1900,1072,856,216,169,47,3324,2372,952,257,695,37061,32312,4749,2440,2309,46484,2836,1554,884,670,1282,116,0,116,1166,300,866,43648,36573,23115,13458,7075,3290,1409,1881,3785,1858,1927
