ACSSF,2010m1,co,000,0006,0000014,2053,992,4583,8286,5702,31327,7919,6066,1793,2315,6602,6518,1419,2102,6895,2903,816,631,2641,1334,624,446,1222,899,326,305,753,668,153,315,588,1797,448,416,1640,6082,5449,3304,4108,2260,2385,936,6518,5169,3094,3580,1889,1898,537,2903,1639,1008,1253,1025,1256,273,1334,583,784,764,200,344,273,1148,442,442,643,229,146,538,668,545,31,211,436,193,273,1791,1013,639,1117,441,190,77,6066,1793,2315,6602,6518,1419,2102,6895,2903,816,631,2641,1334,624,446,1222,1085,364,416,867,1797,448,416,1640,6082,5449,3304,4108,2260,2385,936,6518,5169,3094,3580,1889,1898,537,2903,1639,1008,1253,1025,1256,273,1334,583,784,764,200,344,273,1314,723,447,697,491,229,538,1791,1013,639,1117,441,190,77
ACSSF,2010m1,co,000,0006,0000015,1151,3088,5854,4946,4196,8310,9894,5520,2734,1846,5610,5056,2007,1581,4876,2082,1234,497,1876,1133,505,416,915,1871,815,481,1364,1599,429,534,1445,2111,549,466,1999,5314,3917,2835,2962,1705,2116,204,4991,3020,2562,2207,1619,1961,185,2082,1286,865,1095,604,618,273,1174,656,646,406,185,400,273,1829,1327,757,596,109,268,273,1599,1375,581,567,273,176,273,2075,1626,331,952,346,310,81,5520,2734,1846,5610,5056,2007,1581,4876,2082,1234,497,1876,1133,505,416,915,2677,924,730,2084,2111,549,466,1999,5314,3917,2835,2962,1705,2116,204,4991,3020,2562,2207,1619,1961,185,2082,1286,865,1095,604,618,273,1174,656,646,406,185,400,273,2626,2113,1009,847,109,311,273,2075,1626,331,952,346,310,81
ACSSF,2010m1,co,000,0006,0000016,1712,689,1985,3095,8272,8708,8927,9584,4231,2970,8615,8525,3415,2448,7497,3619,1598,992,3286,2854,1194,766,2686,1637,574,685,1248,1792,633,585,1488,2169,599,369,1984,9630,7048,4839,5389,3109,3844,264,8534,5724,3971,4958,2940,3387,251,3628,1793,1694,1869,1621,1339,273,2874,1987,1577,1328,751,818,80,1671,837,1020,934,331,235,273,1792,1174,973,505,408,643,273,2192,1322,715,1039,538,677,273,9584,4231,2970,8615,8525,3415,2448,7497,3619,1598,992,3286,2854,1194,766,2686,2153,811,924,1736,2169,599,369,1984,9630,7048,4839,5389,3109,3844,264,8534,5724,3971,4958,2940,3387,251,3628,1793,1694,1869,1621,1339,273,2874,1987,1577,1328,751,818,80,2195,1416,1395,1070,558,687,273,2192,1322,715,1039,538,677,273
ACSSF,2010m1,co,000,0006,0000017,2246,1704,5524,8719,10144,42487,13079,5467,1207,1126,5235,4261,787,952,4225,1747,573,220,1628,744,189,398,541,351,273,205,290,486,55,76,497,1966,502,622,1790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5467,1207,1126,5235,4261,787,952,4225,1747,573,220,1628,744,189,398,541,514,55,219,539,1966,502,622,1790,5467,3689,2261,3155,1490,1156,273,4261,3230,1885,2392,1123,933,273,1747,1057,961,780,697,529,273,744,145,367,582,273,257,273,514,430,140,385,79,55,273,1966,1454,467,1036,167,391,273
ACSSF,2010m1,co,000,0006,0000018,715,1316,2272,1300,695,21407,8146,5587,2504,2953,5991,6049,2139,2428,6160,2812,802,1285,2626,1097,472,520,619,1615,626,487,1237,1200,263,741,1042,2228,272,177,2211,5542,4065,4054,3881,2811,2951,1975,6000,3647,3313,3743,2241,2499,1485,3007,1459,1304,1047,1239,1182,582,1097,109,879,443,273,432,101,2232,869,1068,537,531,433,1439,1200,769,609,187,221,573,118,2228,1753,621,934,457,458,273,5587,2504,2953,5991,6049,2139,2428,6160,2812,802,1285,2626,1097,472,520,619,2094,700,872,1671,2228,272,177,2211,5542,4065,4054,3881,2811,2951,1975,6000,3647,3313,3743,2241,2499,1485,3007,1459,1304,1047,1239,1182,582,1097,109,879,443,273,432,101,2628,1180,1244,555,603,689,1435,2228,1753,621,934,457,458,273
ACSSF,2010m1,co,000,0006,0000019,1064,1988,3573,3714,7526,9093,13620,5588,1616,2191,5584,5406,1524,1554,5203,2509,817,828,2290,894,308,239,823,799,299,158,690,1337,302,467,1260,2301,271,427,2239,5470,4353,2733,3665,2587,2024,280,5411,3489,2487,3528,2172,1938,280,2509,1187,1000,1278,1073,867,273,894,314,643,482,286,88,273,849,262,388,555,245,343,273,1337,1020,373,778,380,340,273,2301,1509,383,1284,459,467,273,5588,1616,2191,5584,5406,1524,1554,5203,2509,817,828,2290,894,308,239,823,1585,424,482,1511,2301,271,427,2239,5470,4353,2733,3665,2587,2024,280,5411,3489,2487,3528,2172,1938,280,2509,1187,1000,1278,1073,867,273,894,314,643,482,286,88,273,1604,1054,557,961,449,481,273,2301,1509,383,1284,459,467,273
ACSSF,2010m1,co,000,0006,0000020,816,845,4904,18971,3503,3697,7021,4762,2360,1733,4416,4468,2066,1287,4270,1989,443,742,1732,424,275,179,381,1096,747,566,517,1253,742,235,1079,1350,303,264,1222,4681,3993,2899,2860,1725,1913,149,4420,3589,2587,2606,1508,1558,110,1989,946,944,990,793,746,88,424,301,179,373,273,174,273,1150,475,555,670,321,75,273,1253,1153,391,378,167,242,273,1368,1023,298,554,280,243,273,4762,2360,1733,4416,4468,2066,1287,4270,1989,443,742,1732,424,275,179,381,1536,976,664,1153,1350,303,264,1222,4681,3993,2899,2860,1725,1913,149,4420,3589,2587,2606,1508,1558,110,1989,946,944,990,793,746,88,424,301,179,373,273,174,273,1578,1262,716,750,364,239,273,1368,1023,298,554,280,243,273
ACSSF,2010m1,co,000,0006,0000021,2714,3209,5048,.,4916,31414,7135,3748,1526,1124,4066,3855,1508,1096,4066,1578,370,330,1510,268,273,273,268,430,222,292,256,459,75,273,437,1165,215,221,1149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3748,1526,1124,4066,3855,1508,1096,4066,1578,370,330,1510,268,273,273,268,594,242,292,471,1165,215,221,1149,3712,2410,2090,1981,1402,1409,273,3840,2302,1734,1940,1332,1309,273,1578,949,572,801,418,277,273,268,268,273,273,273,273,273,1215,311,384,378,458,332,273,1165,458,1044,323,64,213,273
ACSSF,2010m1,co,000,0006,0000022,1950,2613,4253,26774,7472,1246,21892,3474,1785,1497,3298,3454,1631,1467,3033,1294,159,178,1291,417,191,273,382,627,404,130,515,327,246,277,205,745,313,93,618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3474,1785,1497,3298,3454,1631,1467,3033,1294,159,178,1291,417,191,273,382,678,534,305,571,745,313,93,618,3450,2000,1670,2182,1684,1477,80,3449,1744,1472,2070,1421,1286,273,1294,563,600,596,697,586,273,417,217,191,225,104,103,273,682,231,531,353,288,132,273,745,325,495,281,273,351,80
ACSSF,2010m1,co,000,0006,0000023,1160,1442,3090,29525,3670,21609,8373,5314,1983,1653,4933,4367,1806,1279,4416,2249,887,858,1537,629,273,239,581,854,381,394,668,647,373,273,498,1251,241,231,1203,5305,3215,2173,2260,2412,2159,101,4383,2764,1922,1982,1525,1833,101,2249,850,494,644,1840,1057,273,629,314,273,259,322,273,273,882,517,442,476,159,163,273,647,423,157,366,273,197,273,1232,734,731,681,282,253,273,5314,1983,1653,4933,4367,1806,1279,4416,2249,887,858,1537,629,273,239,581,1039,537,394,904,1251,241,231,1203,5305,3215,2173,2260,2412,2159,101,4383,2764,1922,1982,1525,1833,101,2249,850,494,644,1840,1057,273,629,314,273,259,322,273,273,1062,552,482,615,159,261,273,1232,734,731,681,282,253,273
