ACSSF,2010e1,co,000,0077,0000001,4914516,338323,30498,341,148,193,30157,42448,238,230,166,42210,36534,234,115,119,36300,33146,282,0,282,32864,195697,1513,1092,852,194184,875088,60978,3668,478,696,2899,236,375,57310,76608,5735,928,1213,3513,950,1027,70873,97016,6243,1102,1149,4261,752,694,90773,91650,4598,937,600,2770,366,340,87052,548836,17422,3097,2935,11802,2422,3592,531414,3701105,206186,32910,7612,6918,15328,17064,7912,13268,173276,242496,54417,14801,10894,26630,31366,12643,23759,188079,294436,55941,17371,12557,19482,32424,9939,22681,238495,295624,48668,15697,9704,17897,24993,8804,18494,246956,2662363,264598,111462,40087,75105,125226,42419,83715,2397765,4956873,1226208,40652,35914,21118,17368,4738,1185556,1066166,773133,318611,119390,3194530,272809,218154,130358,118550,54655,2921721,2314417,2160932,205186,607304,536135,185219,184553,122542,182659,666,350916,348560,250026,337164,2356,30544,21406,24008,18438,30906,36305,25808,4914516,297662,36919,260743,361552,60390,301162,427986,62418,365568,420420,53548,366872,3406896,283533,3123363
ACSSF,2010e1,co,000,0077,0000002,3811843,259909,27518,341,148,193,27177,37033,230,230,158,36803,30514,160,115,45,30354,25142,131,0,131,25011,139702,1171,846,575,138531,665102,55043,3274,390,633,2593,236,294,51769,66389,4858,660,999,2868,894,989,61531,79736,5364,1067,1125,3457,712,583,74372,73953,3677,797,421,2151,327,318,70276,389981,12535,2346,1632,8612,1335,2137,377446,2886832,179848,28036,6346,5951,12742,14302,6561,11146,151812,209209,46659,12806,9188,23659,27278,11151,20982,162550,248697,46494,13528,11099,16510,27278,8553,19415,202203,241792,40691,12518,8118,15591,21138,7885,15525,201101,2007286,203940,83044,31574,59318,98840,31983,66939,1803346,3850176,935469,32119,28248,16241,13853,3871,903350,804708,552195,272042,98642,2497344,217445,173316,100175,97512,44129,2279899,1772999,1641938,169968,506900,417363,149748,149233,98519,147867,515,267615,265772,190510,257455,1843,29148,20799,22938,17945,30007,34093,25189,3811843,262409,31651,230758,312631,51747,260884,358947,52018,306929,340887,44499,296388,2536969,217646,2319323
ACSSF,2010e1,co,000,0077,0000003,1102673,78414,2980,0,0,0,2980,5415,8,0,8,5407,6020,74,0,74,5946,8004,151,0,151,7853,55995,342,246,277,55653,209986,5935,394,88,63,306,0,81,5541,10219,877,268,214,645,56,38,9342,17280,879,35,24,804,40,111,16401,17697,921,140,179,619,39,22,16776,158855,4887,751,1303,3190,1087,1455,153968,814273,26338,4874,1266,967,2586,2762,1351,2122,21464,33287,7758,1995,1706,2971,4088,1492,2777,25529,45739,9447,3843,1458,2972,5146,1386,3266,36292,53832,7977,3179,1586,2306,3855,919,2969,45855,655077,60658,28418,8513,15787,26386,10436,16776,594419,1106697,290739,8533,7666,4877,3515,867,282206,261458,220938,46569,20748,697186,55364,44838,30183,21038,10526,641822,541418,518994,35218,100404,118772,35471,35320,24023,34792,151,83301,82788,59516,79709,513,35536,26466,29870,20857,35919,43585,28170,1102673,35253,5268,29985,48921,8643,40278,69039,10400,58639,79533,9049,70484,869927,65887,804040
ACSSF,2010e1,co,000,0077,0000004,4523715,314066,28568,341,148,193,28227,40015,238,230,166,39777,32839,160,115,45,32679,29525,282,0,282,29243,183119,1326,926,665,181793,806399,57415,3422,432,650,2699,236,375,53993,69343,5275,851,1096,3132,874,989,64068,86960,5390,1102,974,3448,597,565,81570,83528,4090,828,561,2422,298,234,79438,509153,16732,2959,2891,11393,2254,3374,492421,3403250,189993,30224,7050,6050,14215,15607,7425,12267,159769,221879,49137,13031,10218,24874,28197,11577,22107,172742,262668,47856,14909,10510,16294,27516,8609,19440,214812,268232,43825,13796,8748,16245,22524,8162,16670,224407,2460478,239292,97958,36505,69476,114478,39104,77633,2221186,4561197,1132124,37634,33441,20073,15680,4193,1094490,988969,720027,291972,105521,2947859,246936,197773,119132,107409,49163,2700923,2154557,2012532,190181,546366,481214,164720,164245,109804,162351,475,316494,314604,227391,303682,1890,30849,21522,24049,18885,31204,36681,26244,4523715,275976,33987,241989,331237,54650,276587,382467,53406,329061,381285,48197,333088,3152750,257350,2895400
ACSSF,2010e1,co,000,0077,0000005,4264995,297221,27850,341,148,193,27509,37568,230,230,158,37338,31297,160,115,45,31137,26055,282,0,282,25773,174451,1311,911,650,173140,763904,54170,3366,432,650,2643,236,375,50804,65882,4716,500,1096,2591,696,829,61166,80343,4780,1089,690,3111,597,565,75563,78795,3712,828,361,2244,298,234,75083,484714,16108,2862,2811,10786,2174,3294,468606,3203870,178733,28756,6367,5509,13863,14778,6959,11559,149977,210335,46404,12339,9756,23892,26670,11137,21187,163931,244297,44619,13661,10032,15421,25595,7816,17961,199678,249388,41147,12324,8342,15521,21239,8107,15662,208241,2321117,226023,91633,34859,66132,108421,37153,74237,2095094,4299413,1072127,35384,31705,19291,14586,3679,1036743,938866,684722,275680,97877,2778790,233736,187680,112900,102346,46056,2545054,2034111,1900339,179881,510943,448496,154235,153760,102777,152027,475,294261,292420,209933,281815,1841,31042,21753,24509,18910,31396,37000,26475,4264995,260753,32463,228290,313785,51350,262435,355937,49559,306378,354238,45141,309097,2980282,243442,2736840
ACSSF,2010e1,co,000,0077,0000006,1914779,138704,18031,341,148,193,17690,22861,72,72,0,22789,19067,115,115,0,18952,11935,131,0,131,11804,66810,450,325,125,66360,318304,29336,1782,250,341,1398,189,328,27554,37120,2537,243,900,1388,339,374,34583,42399,2282,453,604,1249,340,494,40117,36990,1395,519,64,746,85,85,35595,172459,4242,700,641,2644,370,796,168217,1457771,109314,16180,3819,3348,8159,7320,3581,5498,93134,128102,28745,7961,5798,14858,16843,7195,13934,99357,138542,24933,7031,5445,8717,14983,4451,10030,113609,124888,20924,5737,3717,7745,10924,3675,7304,103964,956925,96636,38325,14880,29749,48078,14765,32937,860289,1941514,462706,13461,12266,6078,7232,1195,449245,399884,254413,154607,49361,1280951,115550,91122,47214,56952,24428,1165401,897682,817264,100556,267719,197857,72704,72498,48357,71979,206,125153,123830,87960,120154,1323,27014,19137,21393,16219,27520,31670,24377,1914779,156681,18303,138378,188083,31354,156729,200008,27330,172678,173813,22450,151363,1196194,101328,1094866
ACSSF,2010e1,co,000,0077,0000007,2350216,158517,9819,0,0,0,9819,14707,158,158,158,14549,12230,45,0,45,12185,14120,151,0,151,13969,107641,861,586,525,106780,445600,24834,1584,182,309,1245,47,47,23250,28762,2179,257,196,1203,357,455,26583,37944,2498,636,86,1862,257,71,35446,41805,2317,309,297,1498,213,149,39488,312255,11866,2162,2170,8142,1804,2498,300389,1746099,69419,12576,2548,2161,5704,7458,3378,6061,56843,82233,17659,4378,3958,9034,9827,3942,7253,64574,105755,19686,6630,4587,6704,10612,3365,7931,86069,124500,20223,6587,4625,7776,10315,4432,8358,104277,1364192,129387,53308,19979,36383,60343,22388,41300,1234805,2357899,609421,21923,19439,13213,7354,2484,587498,538982,430309,121073,48516,1497839,118186,96558,65686,45394,21628,1379653,1136429,1083075,79325,243224,250639,81531,81262,54420,80048,269,169108,168590,121973,161661,518,34418,25310,28620,21945,35123,41567,28614,2350216,104072,14160,89912,125702,19996,105706,155929,22229,133700,180425,22691,157734,1784088,142114,1641974
ACSSF,2010e1,co,000,0077,0000008,258720,16845,718,0,0,0,718,2447,8,0,8,2439,1542,0,0,0,1542,3470,0,0,0,3470,8668,15,15,15,8653,42495,3245,56,0,0,56,0,0,3189,3461,559,351,0,541,178,160,2902,6617,610,13,284,337,0,0,6007,4733,378,0,200,178,0,0,4355,24439,624,97,80,607,80,80,23815,199380,11260,1468,683,541,352,829,466,708,9792,11544,2733,692,462,982,1527,440,920,8811,18371,3237,1248,478,873,1921,793,1479,15134,18844,2678,1472,406,724,1285,55,1008,16166,139361,13269,6325,1646,3344,6057,1951,3396,126092,261784,59997,2250,1736,782,1094,514,57747,50103,35305,16292,7644,169069,13200,10093,6232,5063,3107,155869,120446,112193,10300,35423,32718,10485,10485,7027,10324,0,22233,22184,17458,21867,49,26888,18872,20077,18618,27319,31727,22221,258720,15223,1524,13699,17452,3300,14152,26530,3847,22683,27047,3056,23991,172468,13908,158560
ACSSF,2010e1,co,000,0077,0000009,84190,6378,172,0,0,0,172,1638,0,0,0,1638,552,0,0,0,552,1110,0,0,0,1110,2906,0,0,0,2906,14131,1436,0,0,0,0,0,0,1436,1923,284,160,0,284,160,160,1639,2641,207,0,0,207,0,0,2434,775,0,0,0,0,0,0,775,7356,304,80,80,304,80,80,7052,63681,3913,1022,442,412,280,572,277,526,2891,5136,1571,432,335,721,784,416,845,3565,8557,1350,499,404,575,773,380,890,7207,5853,617,358,99,96,193,25,134,5236,40222,5358,2492,584,1652,2290,1042,1601,34864,86682,20594,795,795,304,491,0,19799,18261,10620,7991,1538,53701,5417,3855,1620,2552,1562,48284,36096,31799,5215,12188,12387,4801,4801,3235,4739,0,7586,7586,6149,7479,0,23581,18267,17193,18552,25205,31242,19139,84190,5521,1022,4499,8697,1855,6842,11750,1557,10193,7738,617,7121,50484,5662,44822
ACSSF,2010e1,co,000,0077,0000010,174530,10467,546,0,0,0,546,809,8,0,8,801,990,0,0,0,990,2360,0,0,0,2360,5762,15,15,15,5747,28364,1809,56,0,0,56,0,0,1753,1538,275,191,0,257,18,0,1263,3976,403,13,284,130,0,0,3573,3958,378,0,200,178,0,0,3580,17083,320,17,0,303,0,0,16763,135699,7347,446,241,129,72,257,189,182,6901,6408,1162,260,127,261,743,24,75,5246,9814,1887,749,74,298,1148,413,589,7927,12991,2061,1114,307,628,1092,30,874,10930,99139,7911,3833,1062,1692,3767,909,1795,91228,175102,39403,1455,941,478,603,514,37948,31842,24685,8301,6106,115368,7783,6238,4612,2511,1545,107585,84350,80394,5085,23235,20331,5684,5684,3792,5585,0,14647,14598,11309,14388,49,29810,20467,20768,20129,30150,31867,25151,174530,9702,502,9200,8755,1445,7310,14780,2290,12490,19309,2439,16870,121984,8246,113738
