ACSSF,2010e1,co,000,0116,0000011,38215,45962,49389,46891,50936,65624,51727,63409,67364,37842,34908,127946,36688,38801,52864,61205,36798,28810,24614,41223,40922,41516,26285,25935,24361,32429,32410,32440,41502,27832,45668,43145,36989,34270,44381,27786,38215,42952,51578,51326,50592,56632,65343,51338,63295,67129,41483,34435,131003,41736,45129,80505,100317,80231,35292,45531,41208,41193,41223,27779,27956,41112,40602,40867,39583,42004,28454,45841,43501,43205,45395,44626,35579,32452,41566,46399,44583,49268,71379,91113,70020,71979,35715,38365,77350,35828,27174,46427,56893,35823,24047,23950,41395,37176,50015,23618,24841,21990,30138,26453,31219,27922,26056,28861,14761,25885,25419,35500,25906,121304,72006,24859,15979,14226,1753,3123,1048,1251,824,4398,1346,577,1486,989,1359,920,439,7700,406,2293,647,1646,1817,1867,1317,10277,7094,3183,19901,2595,12179,5127,9269,4216,3873,1180,49298,21790,9269,6847,2422,444,189,189,66,8038,1820,670,4693,855,4039,2616,1423,8201,1650,590,303,287,2666,1287,2008,16681,5206,11475,933,298,474,161,1693,973,232,488
ACSSF,2010e1,co,000,0116,0000012,39052,48323,50884,50620,51501,65344,65366,62194,65488,39303,36190,66911,37148,39765,56297,61726,40923,27407,24378,42334,41966,42477,23763,24368,23495,35156,37989,32234,41018,26688,42391,44385,34521,29556,43603,26025,39052,42232,53504,52443,52099,60291,65075,54212,61200,65914,43351,33913,102583,42253,60229,82491,101657,81053,32092,39254,42364,55362,42211,27434,25061,31359,45211,46247,40227,41354,26727,45061,44680,35843,30933,43517,26310,33518,43325,48530,47158,50004,65878,72904,70198,51223,35975,37126,48542,35936,24750,47330,58197,36850,22783,22221,42074,36544,50015,22183,23299,20943,30745,30304,30930,27696,25639,28518,20346,26457,22404,47591,25692,208846,123669,40715,25796,22074,3722,5310,2036,2009,1265,7555,2022,968,2601,1964,2054,1519,535,15591,654,4477,966,3511,4699,3547,2214,18290,12350,5940,32967,4113,19331,9523,16106,7917,6006,2183,85177,38971,17625,13401,4224,1616,609,334,673,12393,2415,1244,7305,1429,7337,4875,2462,14238,2567,866,387,479,4750,1978,4077,27742,8895,18847,1221,313,717,191,3005,1637,748,620
ACSSF,2010e1,co,000,0116,0000013,41433,53573,54904,60833,50457,71217,68713,77878,50544,41817,35975,46695,44938,41165,51354,67004,34923,26351,27790,49668,34144,52989,21784,25531,24944,37955,40107,37228,41791,11224,41032,45216,36094,31273,45558,27996,41433,45139,66203,62213,62212,62213,78323,79385,78450,52472,52080,33481,66897,65739,61467,53794,73641,43311,32131,34840,50216,46114,51003,25361,30453,31156,38624,42166,34196,42039,11224,41152,46934,39821,36102,46158,28621,37281,46595,49941,55688,44440,51661,64076,55667,50109,38804,36401,45617,37185,40054,47139,65856,32325,22299,26878,34371,32727,55877,20547,18284,23513,37515,36386,38614,31338,.,21946,31974,25557,25588,29583,21848,144539,82720,22498,11311,7482,3829,6561,3879,2499,183,3754,931,366,916,1541,872,461,411,9681,249,2086,611,1475,2833,3904,609,15694,8493,7201,17709,206,10134,7369,17138,6053,6863,4222,61819,24210,11430,6192,5238,2410,1381,398,631,6398,1260,971,3013,1154,3972,1830,2142,9315,1916,467,271,196,2425,2010,2497,22760,6391,16369,761,0,109,652,4773,3303,781,689
ACSSF,2010e1,co,000,0116,0000014,45684,61849,62352,70212,57951,68091,70615,67921,56250,53494,43581,100976,51137,51342,64172,71817,40541,25557,26314,52130,40866,56521,20953,23878,24646,40347,51271,36873,40851,18960,36257,46477,36101,36272,40593,28851,45684,50660,72383,74136,77381,62030,75029,76307,70617,85422,65850,46216,127629,63910,52108,75276,77210,39467,28487,35284,55948,33853,60298,21739,28613,27623,49395,58649,37483,40705,18960,36495,46162,39587,40226,41467,28999,41111,52829,52360,52173,54435,57440,57166,61337,42436,46379,42782,66393,45246,41918,60627,65000,40911,22287,25965,45050,41589,49137,18692,16701,23634,36225,33870,36741,42397,.,30900,73698,30382,30860,30181,27101,201781,113763,45308,21427,14220,7207,13855,8541,4115,1199,6332,823,1464,2180,1865,3694,2560,1134,13454,660,3103,1181,1922,5733,2890,1068,23610,14218,9392,15806,346,8524,6936,15585,7087,6926,1572,88018,41449,20300,11014,9286,4653,2768,1177,708,9972,1513,1528,5281,1650,6524,4838,1686,12995,2832,976,697,279,4564,1693,2930,29779,7621,22158,621,0,183,438,3174,2033,637,504
ACSSF,2010e1,co,000,0116,0000015,52250,70222,72371,75608,62292,86341,91092,90670,60281,47739,41341,84894,46102,43291,80335,90851,36445,29829,35764,51445,75047,51406,22405,27602,33111,39654,51280,36040,42305,14234,44972,37289,31697,31745,32094,31231,52250,60751,82165,84198,90077,71068,91382,94931,91748,66186,60982,35156,131483,57989,64494,91983,100762,37557,32349,35223,73448,76500,51607,25888,28294,38799,41025,52826,30390,42138,14821,44972,36434,31605,35204,31788,31086,46127,58260,67464,71424,51642,67235,76025,79219,47944,43174,43586,67178,39385,26250,75172,77148,36367,26245,36591,46976,.,.,21257,26342,24639,39021,47083,37652,93423,.,.,.,32156,31161,39183,.,93285,55714,35039,14617,11454,3163,11848,5402,4273,2173,6504,783,1161,2896,1664,2070,1764,306,4423,241,380,176,204,1642,885,1275,8582,5430,3152,3308,26,2355,927,4362,2456,1167,739,37571,21856,8750,6026,2724,3512,1837,655,1020,7692,677,1132,3812,2071,1902,1557,345,4841,848,147,93,54,1168,959,1719,9717,3484,6233,82,17,0,65,1075,800,244,31
ACSSF,2010e1,co,000,0116,0000016,44080,61714,64860,69463,59160,69659,71128,75243,60086,47096,34726,80502,41955,46960,64369,70624,48983,21080,31349,40689,32716,72124,17141,19491,21868,37460,43945,35526,40116,31811,38360,41585,34189,35545,35921,30503,44080,47168,67479,70257,72036,62445,71241,70016,78820,68855,59719,60908,100387,45210,60462,91522,122409,51554,21984,32262,41576,30582,72162,18897,19812,25906,41473,47037,36816,40246,.,39205,41346,36504,41216,36363,28801,41132,55587,60314,64203,53640,62145,75703,55954,41564,41479,30453,55546,41638,40221,61609,63972,48376,18922,30702,37979,34441,39917,15967,18154,18242,35880,41088,35029,32220,.,28488,42401,26843,21934,32715,50964,207685,116847,51284,23223,16192,7031,13102,6393,5108,1601,11767,1253,3292,4033,3189,3192,2461,731,14867,636,2847,2025,822,6166,3785,1433,24745,15218,9527,13516,92,8909,4515,12435,5507,3973,2955,90838,48411,20399,11447,8952,5040,2145,1592,1303,13991,2018,2700,6533,2740,8981,7091,1890,12631,2018,439,323,116,4526,2514,3134,25698,8752,16946,1012,205,469,338,3086,2263,587,236
ACSSF,2010e1,co,000,0116,0000017,63924,77089,80105,85656,66789,91614,86722,101797,91294,49498,53750,61531,42736,62289,78489,80474,48731,47143,29881,70753,64295,71613,25860,53186,29172,47299,60377,42478,50623,.,50820,50380,50542,48310,52450,43714,63924,76388,90821,91553,94334,76755,96509,92087,102339,91250,66352,67816,120699,42357,66754,91901,110634,60918,60394,.,71135,64189,72272,25466,53872,39916,65110,80552,44868,50596,.,50652,50527,51038,50642,52305,42440,51814,61764,66932,75075,61857,68667,58799,96914,110047,46569,42067,49518,43236,32061,72212,77924,47028,30268,28899,68906,75043,68781,26023,27477,28378,40340,35889,42097,70366,.,.,.,44375,31719,100294,.,107404,64984,39261,23752,19240,4512,10321,5533,4205,583,3518,1300,418,1018,782,1670,1373,297,4087,66,2636,1155,1481,240,880,265,13144,9715,3429,4672,0,2480,2192,3820,1794,1495,531,42420,25248,13564,8043,5521,2236,1810,322,104,5332,461,798,3255,818,4116,3612,504,3578,558,778,588,190,819,107,1316,12590,5258,7332,140,0,82,58,864,520,240,104
ACSSF,2010e1,co,000,0116,0000018,41434,60020,61609,65277,52609,79121,80045,79141,71429,43562,36950,68846,44296,38235,60434,65179,36545,27082,28959,56647,56250,60216,23963,22361,23303,33376,35763,32345,37417,12362,35842,41927,32512,32255,36528,19337,41434,49522,71264,71063,72279,63382,82011,85625,80303,80491,57157,48186,100840,56944,60633,67255,85869,52717,31832,19355,62082,66961,60032,31136,24440,26684,40701,41995,37496,37770,11664,35795,42640,34972,34739,36817,21325,35797,49798,51804,57045,50240,67931,70789,65450,42355,39387,33893,46620,41770,30597,54996,61304,36462,24517,30516,43969,43438,67848,18750,19697,21424,31356,30302,31651,26673,.,41225,18940,27108,26788,35173,16374,182486,103223,46494,22294,15896,6398,14662,9299,4634,729,7408,1677,908,2843,1980,2130,1593,537,9622,826,3270,1751,1519,2218,2498,810,17532,10302,7230,14962,181,8420,6361,14613,6265,6493,1855,79263,37350,14752,9377,5375,3489,2312,976,201,12204,2286,1262,7168,1488,6905,5193,1712,13128,4119,563,458,105,3608,1612,3226,24293,6338,17955,498,76,203,219,3994,2820,633,541
ACSSF,2010e1,co,000,0116,0000019,50181,66635,69053,71254,63717,79396,81692,78894,70837,49307,41821,82350,47053,51089,66113,74513,44058,32166,32578,62421,48309,66971,23434,26152,24869,39290,42250,36124,42507,28750,41411,48450,38957,40933,41067,30063,50181,55346,75418,72405,74757,63288,80243,79592,79150,96658,64995,38912,101190,60974,64010,98247,120641,49899,36903,34013,66899,66917,66880,24883,25290,35483,46533,49515,42862,42520,100153,41422,48043,41157,44269,41822,31125,43907,57437,62370,62044,63902,72379,87150,75984,50365,45705,42480,59246,44519,45533,60845,68352,38375,27963,31748,48548,36192,67232,22196,29647,20960,35706,37807,34818,39933,.,39800,.,30858,32279,30032,16496,188492,108328,48088,23842,17707,6135,15238,5642,7333,2263,6455,597,1918,2127,1813,2553,2028,525,11204,463,4907,2715,2192,2023,3031,780,20620,14672,5948,14672,92,8642,5938,13744,6519,4908,2317,80164,40929,17979,9543,8436,4548,2339,977,1232,11102,2294,1603,6002,1203,7300,4769,2531,8654,2820,1519,826,693,1784,800,1731,27137,9155,17982,244,49,138,57,3200,2108,414,678
ACSSF,2010e1,co,000,0116,0000020,45345,61131,70226,75473,60025,66458,62169,68182,66518,44854,40721,80611,42083,51959,62166,68955,37054,29726,28428,57315,48912,61328,20285,31554,27494,35886,40123,33744,40620,106327,38084,48366,36097,33332,44306,21021,45345,51209,70666,73951,76747,61723,69518,67595,69136,84459,51455,40511,85394,50840,46190,91137,99942,24906,31656,28245,56660,48273,57169,25244,31278,27423,44984,45787,37234,40888,117560,38658,48884,37147,35535,43417,19012,38134,50719,61283,71230,51326,50707,46627,56205,47398,41976,41443,61410,39064,60981,60835,61937,40938,25549,28653,72484,.,71316,14512,73191,30007,31529,32551,31417,35022,.,28022,.,30400,29149,49662,27500,94994,56338,28345,13515,10316,3199,7781,3213,3467,1101,5450,1241,1137,2315,757,1599,1327,272,5560,388,1841,590,1251,1324,1445,562,9216,5965,3251,7130,247,4000,2883,6087,3876,1820,391,38656,19615,8264,4835,3429,1786,823,346,617,6365,879,554,4277,655,3200,2366,834,5770,1132,247,71,176,1708,330,2353,11203,3137,8066,341,49,234,58,1727,1385,244,98
ACSSF,2010e1,co,000,0116,0000021,42774,56253,70642,73846,56347,49059,48358,49329,49911,46083,29972,47106,52431,32011,51896,53600,45667,27837,40502,47833,42804,61074,16988,21719,21661,36547,39771,34433,41528,30938,35056,46135,41003,33438,44958,50747,42774,49471,66434,72843,73846,56960,49857,48973,66172,75040,42237,26221,116599,65886,27297,65478,66250,.,38243,.,48000,43018,61074,23151,23525,50773,43365,43019,50308,41340,30938,32324,46135,42466,40223,45523,50747,36918,50559,57207,71250,55794,48353,27375,.,49881,46516,31231,.,51492,33715,46250,46780,45083,21289,40587,.,.,.,15593,21212,14237,33993,36500,32301,78219,.,78219,.,19389,23491,.,.,40376,22388,8042,4623,4032,591,1315,370,821,124,1406,297,167,681,261,698,656,42,2043,29,792,409,383,423,386,413,4088,2974,1114,4113,175,2143,1795,4102,1521,2073,508,17988,8081,2153,1448,705,322,95,67,160,3024,910,127,1594,393,2582,1152,1430,3297,898,12,12,0,436,575,1376,6090,1686,4404,104,0,104,0,416,326,90,0
ACSSF,2010e1,co,000,0116,0000022,36753,51566,58386,59119,57495,41875,36860,83611,37273,40293,40120,28254,40870,45268,64517,65858,40213,23687,23522,40479,47938,40339,16392,21857,22904,31012,34003,30400,37505,.,32115,41241,35762,36878,37276,31574,36753,40139,59273,60539,61392,56487,39130,.,83611,.,37304,36000,250001,41600,45357,100117,101517,.,26875,12202,41170,47938,41031,17293,21798,.,40659,43938,29245,36925,.,32115,40522,36584,44455,36289,35116,32009,47739,48986,41766,65811,68571,.,.,75000,40596,41476,24704,40080,9918,62888,64669,30523,23297,23831,31992,.,31992,14126,22500,23164,30322,27250,30502,.,.,.,.,28663,26954,.,28667,40627,21600,6828,4349,3621,728,760,82,458,220,1024,402,53,473,96,695,611,84,3045,148,1272,197,1075,789,789,47,3677,2574,1103,3779,94,2149,1536,4271,2268,674,1329,19027,7836,1911,1164,747,248,40,0,208,2876,789,134,1835,118,2801,2301,500,3003,905,408,0,408,700,148,842,6858,2084,4774,77,0,0,77,1253,536,75,642
ACSSF,2010e1,co,000,0116,0000023,40066,51761,53941,53536,56951,71948,80214,66481,60299,43470,40023,50211,47364,38804,51343,62322,35669,25641,26646,48362,46057,49196,20731,30531,19049,34376,36099,32886,41458,28600,40636,51711,34926,35880,39932,27270,40066,43933,61885,63577,65252,63452,72206,72257,67113,72627,42770,50381,50396,39708,28750,65248,66978,38517,31372,.,48300,46321,48981,20186,31044,35441,45441,43967,47651,41561,28925,40448,51711,36502,39083,40821,30604,35565,48641,46909,39924,49490,67043,93633,.,50223,45625,39459,50045,51329,41435,48684,57171,32311,21974,26646,50120,.,50417,22500,23821,17154,30763,26186,31515,30811,25694,.,.,26494,30637,16100,26017,81343,48344,13886,7093,5707,1386,3417,1365,1902,150,2457,336,533,1154,434,919,743,176,5622,0,1886,1023,863,1814,1528,394,7619,5612,2007,11784,1216,7579,2989,9433,3756,3554,2123,32999,13715,5390,2992,2398,997,670,194,133,3967,790,535,2337,305,3361,2042,1319,4422,957,423,37,386,722,644,1676,11870,3778,8092,150,100,50,0,2842,2003,233,606
ACSSF,2010e1,co,000,0116,0000024,45880,63398,62743,64654,61727,80079,90561,76023,68287,44455,39773,101307,44419,41441,61620,72426,49951,27226,40341,42417,40978,81142,22528,20637,25967,38162,40230,37097,39944,.,39527,40518,32456,41484,30432,25487,45880,50673,71729,65342,65644,61955,77478,85944,76412,68102,53632,46089,100152,54033,80164,61812,73193,49536,26996,.,75072,41846,82349,26028,19262,26323,46973,50292,45027,39944,.,39527,40518,40511,50913,31523,19297,41847,60167,62081,62404,61641,98500,180439,42045,102679,41945,36585,121412,43205,40136,61405,71673,60232,27742,34018,40338,26733,56250,21964,40594,23639,34753,35561,32669,.,.,.,.,27387,30674,.,.,38682,21842,8044,4487,3733,754,2227,979,970,278,828,181,124,267,256,502,401,101,1860,48,647,319,328,143,702,320,5117,3520,1597,3185,0,2094,1091,3636,1835,1387,414,16840,7956,4854,2559,2295,428,216,108,104,1299,197,145,853,104,1375,975,400,1905,219,430,318,112,528,215,513,6504,2033,4471,0,0,0,0,475,368,48,59
ACSSF,2010e1,co,000,0116,0000025,40667,55206,56418,61823,51363,61117,65544,60931,48581,46868,42023,73621,45007,46864,50377,65839,38270,22467,22572,47867,40112,52500,18832,21937,23838,38161,47727,36832,40432,.,36042,45372,36929,36669,40354,31501,40667,42079,60693,61553,66545,52096,64790,80275,52319,49216,54194,41953,137527,63769,47390,55153,75427,37684,25380,22236,50940,32938,55661,21459,25768,28415,41983,57675,36240,40606,.,36411,45742,39145,37888,40601,31739,37590,50374,51444,52345,50029,57194,56182,61234,43214,41882,42044,69367,36996,41678,50261,65194,40000,20540,22660,43347,41089,49137,15830,18249,20143,36522,34068,37002,31320,.,30559,40818,31527,26683,35732,31150,107053,60014,17412,7290,4381,2909,5451,3537,1312,602,2678,419,93,1066,1100,1993,1142,851,9236,357,1717,682,1035,4071,2071,1020,9858,4536,5322,11536,121,6852,4563,11972,5091,5372,1509,47039,17806,8769,4600,4169,2109,1262,489,358,4074,760,423,2519,372,2854,1862,992,9733,2128,898,619,279,3108,1520,2079,17277,3676,13601,623,0,222,401,1600,1119,265,216
