ACSSF,2010m1,co,000,0036,0000001,16248,16197,9866,5039,9115,17344,15268,8390,3800,7559,10203,8173,4594,2379,4001,4654,4186,1868,985,1661,5488,4795,2119,532,2095,3985,3789,1346,668,1164,7501,6871,2506,1631,1521,16248,16199,9724,6898,6509,6027,4929,3889,17344,15082,8445,6378,5235,4913,3904,3221,10203,7727,4668,2698,3724,2255,1631,1554,4654,4216,2033,1248,1615,1532,970,1155,5488,4619,2133,984,1672,992,819,519,3985,3782,1039,735,647,1076,1018,397,7501,6800,1558,1153,992,1776,1347,1218,16248,16197,9866,5039,9115,17344,15268,8390,3800,7559,10203,8173,4594,2379,4001,4654,4186,1868,985,1661,7000,6408,2380,819,2252,7501,6871,2506,1631,1521,16248,16199,12697,8773,8412,17344,15082,11453,8379,6811,10203,7727,4928,2996,4059,4654,4216,2234,1593,1637,7000,6216,2790,1885,1855,7501,6800,2397,1699,1683
ACSSF,2010m1,co,000,0036,0000002,19564,19184,9583,4107,8525,16848,15014,8444,3818,7320,8811,6974,4472,2061,3900,4388,4098,1681,950,1439,4468,3918,1729,467,1662,4032,3721,1338,664,1153,5977,5587,1691,760,1482,19564,18506,9111,5948,6458,5803,4543,3708,16848,14483,7680,5393,5270,5108,3756,3164,8811,6922,4476,2375,3523,1981,1460,1308,4388,3950,1980,1259,1565,1458,916,1104,4468,3851,1691,771,1435,938,778,519,4032,3736,1026,707,651,1073,1008,397,5977,5650,1307,867,963,1094,1096,488,19564,19184,9583,4107,8525,16848,15014,8444,3818,7320,8811,6974,4472,2061,3900,4388,4098,1681,950,1439,6204,5684,2181,834,1943,5977,5587,1691,760,1482,19564,18506,11392,7566,8308,16848,14483,10409,7175,6879,8811,6922,4637,2697,3769,4388,3950,2056,1567,1553,6204,5530,2378,1732,1627,5977,5650,1740,1319,1190
ACSSF,2010m1,co,000,0036,0000003,13650,12677,4285,3455,2459,13424,12526,3251,2255,1984,4273,3972,1621,1421,1026,1865,1531,737,264,667,2749,2619,1143,358,1132,1587,1604,217,66,207,3734,3507,1630,1403,503,13650,12936,4420,3428,2136,3041,2474,1741,13424,12618,3520,2978,1664,2278,1940,1028,4273,3799,1444,948,988,1213,682,951,1865,1700,441,205,456,401,296,262,2749,2621,1176,533,864,208,208,279,1587,1606,247,248,37,404,404,279,3734,3338,939,868,237,1287,633,1081,13650,12677,4285,3455,2459,13424,12526,3251,2255,1984,4273,3972,1621,1421,1026,1865,1531,737,264,667,3090,3077,1143,364,1153,3734,3507,1630,1403,503,13650,12936,5498,4419,2963,13424,12618,4277,3727,1999,4273,3799,1861,1106,1423,1865,1700,608,366,530,3090,3080,1265,647,872,3734,3338,1618,1114,1107
ACSSF,2010m1,co,000,0036,0000004,15713,16363,9670,5015,8673,16950,15075,8577,3994,7551,9920,7760,4597,2317,3899,4303,3932,1713,985,1444,5008,4417,1780,531,1713,3501,3355,1352,668,1172,7205,6717,2429,1556,1511,15713,16463,9270,6212,6401,6061,4821,3886,16950,14865,8261,5780,5169,5068,3998,3226,9920,7290,4793,2668,3631,2177,1511,1562,4303,3899,2024,1240,1588,1517,946,1155,5008,4342,1780,793,1477,996,819,523,3501,3365,1062,756,651,1063,1009,397,7205,6662,1401,1017,990,1767,1331,1217,15713,16363,9670,5015,8673,16950,15075,8577,3994,7551,9920,7760,4597,2317,3899,4303,3932,1713,985,1444,6376,5886,2185,817,2022,7205,6717,2429,1556,1511,15713,16463,12151,8027,8176,16950,14865,11512,7882,6762,9920,7290,5016,3055,3953,4303,3899,2181,1561,1593,6376,5632,2472,1718,1637,7205,6662,2280,1559,1678
ACSSF,2010m1,co,000,0036,0000005,14811,15816,9238,4732,8120,16225,14752,8226,4018,7234,9618,7671,4328,2012,3706,3902,3525,1884,1009,1499,4441,4201,1165,487,1025,3367,3237,1344,607,1171,6984,6406,2400,1455,1460,14811,15975,9263,6017,6363,5908,4779,3984,16225,14290,8293,5735,5032,4955,4023,3321,9618,7197,4383,2331,3592,2105,1502,1495,3902,3558,1998,1127,1571,1505,946,1142,4441,4139,1156,822,801,970,808,515,3367,3265,1042,756,664,1103,1062,397,6984,6327,1399,1053,898,1789,1346,1225,14811,15816,9238,4732,8120,16225,14752,8226,4018,7234,9618,7671,4328,2012,3706,3902,3525,1884,1009,1499,5952,5748,1810,831,1513,6984,6406,2400,1455,1460,14811,15975,12043,7945,8158,16225,14290,11309,7956,6611,9618,7197,4665,2748,3944,3902,3558,2254,1445,1620,5952,5542,2097,1792,1150,6984,6327,2278,1534,1579
ACSSF,2010m1,co,000,0036,0000006,10770,11713,6954,3684,5816,11444,11640,6040,3072,5014,6260,4981,3381,1648,2670,3277,2924,1527,780,1244,3351,3098,1046,310,981,2698,2526,971,394,930,4066,3787,1310,679,968,10770,11723,6784,4003,5150,4744,3578,2657,11444,11077,5683,3518,4093,3778,2816,2085,6260,4900,3191,1593,2839,1632,801,1154,3277,2794,1740,896,1489,1316,715,1023,3351,3102,979,788,700,812,658,474,2698,2555,908,696,471,1008,988,276,4066,3762,1122,635,837,782,779,168,10770,11713,6954,3684,5816,11444,11640,6040,3072,5014,6260,4981,3381,1648,2670,3277,2924,1527,780,1244,4512,4192,1445,520,1285,4066,3787,1310,679,968,10770,11723,8237,5266,6354,11444,11077,7151,4854,4928,6260,4900,3579,1776,3165,3277,2794,1837,1205,1370,4512,4125,1675,1600,975,4066,3762,1370,974,853
ACSSF,2010m1,co,000,0036,0000007,12080,12885,6338,3531,5316,12506,11388,5405,3329,4302,6285,5626,2605,1285,2430,2315,2274,950,606,870,3345,3239,520,382,344,2351,2208,880,485,667,5410,4929,1896,1325,998,12080,13201,6055,3809,4113,4332,3452,2940,12506,11913,5658,3824,3232,3577,2924,2457,6285,5206,2718,1620,1898,1467,1347,750,2315,2121,981,722,697,730,517,464,3345,3167,634,389,397,428,400,166,2351,2258,638,439,463,495,388,286,5410,4724,819,804,286,1616,1052,1215,12080,12885,6338,3531,5316,12506,11388,5405,3329,4302,6285,5626,2605,1285,2430,2315,2274,950,606,870,3881,3704,1163,692,771,5410,4929,1896,1325,998,12080,13201,7673,5490,4692,12506,11913,7211,5152,3996,6285,5206,2962,2128,2026,2315,2121,1162,906,819,3881,3733,1262,762,764,5410,4724,1829,1238,1247
ACSSF,2010m1,co,000,0036,0000008,4913,4680,2323,1662,2442,4837,4589,1860,812,1822,2336,1626,1632,1142,1259,2232,1841,842,192,790,1847,1205,1213,342,1198,927,807,361,207,310,1766,1666,696,576,400,4913,4624,2148,1680,1637,1636,520,1468,4837,4492,1656,1205,1403,1247,467,1101,2336,1577,1664,1008,1003,908,84,892,2232,1742,849,366,755,184,279,184,1847,1365,1174,177,1136,187,93,93,927,778,361,279,361,186,186,279,1766,1640,670,245,583,205,163,129,4913,4680,2323,1662,2442,4837,4589,1860,812,1822,2336,1626,1632,1142,1259,2232,1841,842,192,790,2045,1381,1223,386,1195,1766,1666,696,576,400,4913,4624,2813,1802,2332,4837,4492,2136,1280,1765,2336,1577,1913,1012,1400,2232,1742,910,366,786,2045,1496,1194,278,1144,1766,1640,699,297,591
ACSSF,2010m1,co,000,0036,0000009,3784,3786,1532,848,1563,3157,3263,1367,409,1366,1267,1048,744,288,768,620,581,153,279,153,637,615,312,342,93,533,391,361,207,310,980,875,389,389,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3784,3786,1532,848,1563,3157,3263,1367,409,1366,1267,1048,744,288,768,620,581,153,279,153,894,723,478,386,329,980,875,389,389,279,3784,3806,1631,1127,1225,3157,3240,1529,943,1190,1267,1051,613,511,443,620,620,279,279,279,894,688,549,253,457,980,871,438,193,389
ACSSF,2010m1,co,000,0036,0000010,4900,4729,1825,1472,1685,4261,4078,1374,729,1152,2136,1391,1509,1136,1000,2216,1724,857,192,806,1707,1030,1176,279,1176,709,709,279,279,279,1360,1341,613,433,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4900,4729,1825,1472,1685,4261,4078,1374,729,1152,2136,1391,1509,1136,1000,2216,1724,857,192,806,1733,1163,1176,279,1176,1360,1341,613,433,400,4900,4522,2308,1617,1694,4261,3947,1540,1157,1093,2136,1271,1860,923,1273,2216,1687,910,366,786,1733,1283,1124,111,1109,1360,1298,594,232,485
