ACSSF,2010m1,co,000,0039,0000011,5512,2233,2375,1504,942,2432,1781,843,1512,2264,3099,2731,1575,1696,212,5370,1491,2101,1070,741,2293,1309,638,1399,1834,2464,2340,1299,1475,212,2926,900,1127,750,261,714,587,220,531,623,1034,1032,544,664,279,1502,240,279,279,279,404,97,279,305,609,120,932,120,202,279,1926,336,403,309,321,959,489,295,238,330,783,1144,427,230,279,1094,171,337,180,37,566,277,84,93,460,449,377,118,168,279,1878,865,637,495,225,441,467,389,408,627,684,308,475,180,279,5512,2233,2375,1504,942,2432,1781,1672,2264,3099,2731,1575,1696,212,5370,1491,2101,1070,741,2293,1309,1543,1834,2464,2340,1299,1475,212,2926,900,1127,750,261,714,587,590,623,1034,1032,544,664,279,1502,240,279,279,279,404,97,305,609,120,932,120,202,279,2303,395,535,357,326,1131,567,395,549,943,1200,444,278,279,1878,865,637,495,225,441,467,579,627,684,308,475,180,279
ACSSF,2010m1,co,000,0039,0000012,6553,2732,3344,2374,1418,2913,2127,1156,2658,3055,3649,4635,2252,2725,327,6830,1871,2769,1672,1113,2689,1769,919,2143,2443,2965,3321,1887,2367,327,3484,1094,1274,1116,282,792,726,220,706,797,1430,1660,547,818,279,2605,240,457,62,279,532,97,146,500,663,646,2168,120,202,279,2893,910,416,529,430,1039,489,295,393,549,790,1848,570,331,279,1454,508,354,185,37,564,467,84,106,483,627,601,180,168,279,2522,1044,731,518,443,742,535,412,873,1059,926,790,626,274,279,6553,2732,3344,2374,1418,2913,2127,2715,3055,3649,4635,2252,2725,327,6830,1871,2769,1672,1113,2689,1769,2206,2443,2965,3321,1887,2367,327,3484,1094,1274,1116,282,792,726,748,797,1430,1660,547,818,279,2605,240,457,62,279,532,97,524,663,646,2168,120,202,279,3246,1019,559,564,433,1165,627,507,742,1072,2030,622,364,279,2522,1044,731,518,443,742,535,989,1059,926,790,626,274,279
ACSSF,2010m1,co,000,0039,0000013,4202,813,2440,2365,1908,3054,2079,1329,1799,2869,2379,2167,2072,1648,379,4239,653,2038,2303,1601,2462,1690,1119,1686,2369,2111,1813,1657,1479,301,3576,351,1510,897,954,885,1100,406,550,1111,795,894,583,451,279,1491,130,371,355,196,294,254,242,676,456,541,868,332,622,279,1335,104,293,279,88,737,279,124,163,168,293,639,194,279,113,857,89,233,114,268,278,299,394,95,126,271,298,289,111,101,1551,191,438,382,133,387,1079,98,435,631,496,181,234,97,279,4202,813,2440,2365,1908,3054,2079,2240,2869,2379,2167,2072,1648,379,4239,653,2038,2303,1601,2462,1690,2108,2369,2111,1813,1657,1479,301,3576,351,1510,897,954,885,1100,663,1111,795,894,583,451,279,1491,130,371,355,196,294,254,740,456,541,868,332,622,279,1519,135,378,114,281,798,299,435,213,420,670,341,111,152,1551,191,438,382,133,387,1079,444,631,496,181,234,97,279
ACSSF,2010m1,co,000,0039,0000014,5051,613,2470,2270,1558,3403,2167,1861,2561,2852,3753,3302,1926,1555,975,5238,541,2022,1742,1398,2821,1973,1706,2267,2745,3367,2775,1891,1439,703,3650,141,1247,920,554,1295,438,513,731,1129,1044,995,710,529,279,1570,376,216,566,220,721,323,308,541,603,343,822,243,560,279,1061,279,86,71,107,558,107,90,312,202,501,180,184,279,678,828,102,279,267,279,252,325,279,279,484,202,295,257,297,279,1791,251,152,274,309,567,173,315,855,760,712,717,377,176,216,5051,613,2470,2270,1558,3403,2167,3375,2852,3753,3302,1926,1555,975,5238,541,2022,1742,1398,2821,1973,2959,2745,3367,2775,1891,1439,703,3650,141,1247,920,554,1295,438,905,1129,1044,995,710,529,279,1570,376,216,566,220,721,323,677,603,343,822,243,560,279,1268,102,86,275,107,630,337,327,521,539,334,360,297,678,1791,251,152,274,309,567,173,916,760,712,717,377,176,216
ACSSF,2010m1,co,000,0039,0000015,3431,492,1240,2047,867,1789,1129,972,1295,2383,3375,2078,1647,930,109,3422,304,1084,1642,818,1550,729,783,1024,2024,2067,1656,1367,851,71,1969,157,507,558,162,578,369,94,300,703,888,781,512,156,279,1289,107,281,184,279,262,340,128,188,361,586,649,375,388,279,1801,257,279,352,100,464,279,223,329,353,1016,814,279,279,279,1523,279,135,366,257,312,127,280,287,492,1194,590,482,182,279,2075,188,353,809,216,439,354,432,536,1159,903,363,441,80,81,3431,492,1240,2047,867,1789,1129,1690,2383,3375,2078,1647,930,109,3422,304,1084,1642,818,1550,729,1299,2024,2067,1656,1367,851,71,1969,157,507,558,162,578,369,286,703,888,781,512,156,279,1289,107,281,184,279,262,340,225,361,586,649,375,388,279,2517,257,135,437,280,552,127,512,595,1870,1008,482,182,279,2075,188,353,809,216,439,354,709,1159,903,363,441,80,81
ACSSF,2010m1,co,000,0039,0000016,5323,911,2260,2150,1614,2932,1543,1620,2469,3400,3666,3524,1668,1861,548,5392,732,1904,1949,1564,2697,1295,1474,2038,2579,3432,2510,1453,1513,480,2771,205,1212,828,411,767,449,355,446,1261,1231,1457,449,802,279,2062,260,411,268,259,716,381,317,596,1330,644,1227,484,332,117,1807,138,275,248,160,487,126,326,948,592,583,1087,266,273,279,1617,343,346,456,328,414,218,214,352,727,512,678,314,459,103,2192,99,569,452,372,438,500,486,696,1242,781,356,465,304,279,5323,911,2260,2150,1614,2932,1543,2866,3400,3666,3524,1668,1861,548,5392,732,1904,1949,1564,2697,1295,2447,2579,3432,2510,1453,1513,480,2771,205,1212,828,411,767,449,638,1261,1231,1457,449,802,279,2062,260,411,268,259,716,381,690,1330,644,1227,484,332,117,2266,371,448,519,364,579,249,1071,944,775,1352,403,556,103,2192,99,569,452,372,438,500,801,1242,781,356,465,304,279
ACSSF,2010m1,co,000,0039,0000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2847,571,1634,1777,872,2241,1028,2716,2203,2427,1670,1471,1315,181,3747,520,1568,1428,621,1937,961,2257,2070,2414,1607,1415,1185,181,2259,154,287,238,158,828,525,864,1036,870,408,393,263,279,1041,149,279,336,151,116,155,645,223,148,112,279,439,279,766,101,113,189,71,90,210,350,422,404,336,279,229,279,1966,118,602,753,476,584,209,928,1061,608,157,365,279,279
ACSSF,2010m1,co,000,0039,0000018,5404,618,2749,2601,928,3052,1884,1512,1656,2781,3761,3230,2148,2580,2007,5800,507,2228,2242,830,2748,1612,1231,1611,2253,3694,2604,1899,2229,1919,3125,123,1126,784,264,996,766,228,328,814,1111,848,802,617,1153,1116,279,109,279,279,229,279,279,176,217,446,877,142,75,153,2252,332,440,132,93,391,108,258,386,465,661,831,243,332,1541,1205,108,206,425,124,422,264,334,381,447,484,397,153,238,183,2228,99,302,581,324,382,431,468,714,1125,719,351,538,464,208,5404,618,2749,2601,928,3052,1884,1992,2781,3761,3230,2148,2580,2007,5800,507,2228,2242,830,2748,1612,1775,2253,3694,2604,1899,2229,1919,3125,123,1126,784,264,996,766,430,814,1111,848,802,617,1153,1116,279,109,279,279,229,279,176,217,446,877,142,75,153,2673,350,479,447,152,599,288,676,615,861,956,280,413,1547,2228,99,302,581,324,382,431,795,1125,719,351,538,464,208
ACSSF,2010m1,co,000,0039,0000019,4617,904,2498,2105,1320,3304,1521,1467,2161,2899,3502,2765,1769,1778,371,5358,665,2036,1951,1223,2825,1289,1188,1920,2753,3225,2329,1613,1548,334,2624,495,953,362,264,1121,380,313,473,1109,925,902,544,403,79,1026,218,227,180,109,357,161,224,293,553,501,479,249,421,80,888,150,172,323,279,428,119,279,235,219,412,289,187,279,279,1546,100,308,185,279,203,379,284,92,1250,451,412,55,366,279,2301,248,919,449,527,546,334,792,613,960,666,381,482,126,279,4617,904,2498,2105,1320,3304,1521,2623,2899,3502,2765,1769,1778,371,5358,665,2036,1951,1223,2825,1289,2292,2753,3225,2329,1613,1548,334,2624,495,953,362,264,1121,380,548,1109,925,902,544,403,79,1026,218,227,180,109,357,161,390,553,501,479,249,421,80,1789,182,350,371,279,494,398,408,1339,570,511,181,366,279,2301,248,919,449,527,546,334,998,960,666,381,482,126,279
ACSSF,2010m1,co,000,0039,0000020,4193,914,1615,1818,883,2039,1047,863,1567,1648,3194,2323,1602,1348,189,4363,871,1421,1731,802,1910,1033,711,1363,1382,2743,1773,1453,1372,146,2099,394,819,601,138,837,220,178,308,507,955,656,355,378,108,490,279,279,70,279,181,279,367,279,210,279,179,279,279,279,1137,279,141,131,279,635,279,279,262,266,512,761,156,83,279,1229,279,201,286,168,314,226,279,72,172,1144,405,170,239,279,1368,113,329,452,254,354,104,158,431,670,555,225,466,279,279,4193,914,1615,1818,883,2039,1047,1750,1648,3194,2323,1602,1348,189,4363,871,1421,1731,802,1910,1033,1550,1382,2743,1773,1453,1372,146,2099,394,819,601,138,837,220,317,507,955,656,355,378,108,490,279,279,70,279,181,279,367,210,279,179,279,279,279,1538,279,237,313,168,696,226,271,330,1199,855,228,254,279,1368,113,329,452,254,354,104,440,670,555,225,466,279,279
ACSSF,2010m1,co,000,0039,0000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0039,0000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0039,0000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4025,990,1675,2369,1000,2274,1306,1715,1744,2657,1437,1191,1473,207,4092,850,1335,1858,784,2082,1126,1562,1566,2422,1348,1078,1447,207,2158,435,646,1359,690,978,427,675,464,788,293,222,334,279,535,279,322,279,279,279,279,93,188,120,279,279,279,279,1082,205,248,373,27,514,232,386,293,466,421,134,279,279,1232,275,414,264,187,184,85,450,639,508,462,239,110,279
ACSSF,2010m1,co,000,0039,0000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0039,0000025,4090,585,2352,1709,1126,2183,1553,1376,1524,1964,2687,2658,1286,1395,1028,4368,444,1800,1272,1058,1943,1441,1119,1405,1648,2518,2372,1193,1294,703,2902,141,1373,848,415,996,389,542,368,1136,756,738,472,475,279,1439,324,185,489,108,635,273,282,507,337,234,883,225,474,279,960,279,86,279,279,305,279,279,264,104,407,321,145,279,678,475,102,211,108,279,96,113,279,279,147,207,70,222,252,279,1201,161,279,198,279,501,101,142,398,348,432,689,271,117,77,4090,585,2352,1709,1126,2183,1553,2176,1964,2687,2658,1286,1395,1028,4368,444,1800,1272,1058,1943,1441,1902,1648,2518,2372,1193,1294,703,2902,141,1373,848,415,996,389,637,1136,756,738,472,475,279,1439,324,185,489,108,635,273,621,337,234,883,225,474,279,1056,102,235,108,279,322,113,264,180,472,304,318,252,678,1201,161,279,198,279,501,101,438,348,432,689,271,117,77
ACSSF,2010m1,co,000,0039,0000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2983,165,542,1250,443,1122,698,826,1332,2643,1302,1020,455,109,2169,279,300,787,420,1039,435,573,1046,1395,935,756,324,71,1025,96,337,208,131,274,279,196,247,546,526,397,170,279,923,107,279,117,279,139,240,100,241,549,512,342,284,279,2057,279,92,386,95,481,99,411,534,1734,690,478,182,279,1292,82,337,593,96,211,354,451,706,515,223,129,279,81
ACSSF,2010m1,co,000,0039,0000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0039,0000028,5186,372,2063,1996,778,2646,1490,1316,1501,2168,3476,3127,1812,2421,1948,5189,357,1493,1745,694,2437,1243,1051,1440,1843,3257,2432,1566,1999,1638,2645,123,1073,606,186,926,699,228,228,578,936,686,631,588,994,888,279,279,279,279,135,279,279,125,193,135,874,142,75,115,1606,279,320,132,279,370,279,258,377,464,645,826,216,332,286,1161,279,206,406,124,147,222,334,381,365,484,350,162,214,120,1748,99,250,302,278,269,390,330,375,988,584,358,519,158,279,5186,372,2063,1996,778,2646,1490,1849,2168,3476,3127,1812,2421,1948,5189,357,1493,1745,694,2437,1243,1569,1843,3257,2432,1566,1999,1638,2645,123,1073,606,186,926,699,342,578,936,686,631,588,994,888,279,279,279,279,135,279,125,193,135,874,142,75,115,1968,279,370,429,124,397,222,677,573,847,896,264,400,309,1748,99,250,302,278,269,390,501,988,584,358,519,158,279
ACSSF,2010m1,co,000,0039,0000029,5323,911,2260,2150,1614,2932,1543,1620,2469,3400,3666,3524,1668,1861,548,5392,732,1904,1949,1564,2697,1295,1474,2038,2579,3432,2510,1453,1513,480,2771,205,1212,828,411,767,449,355,446,1261,1231,1457,449,802,279,2062,260,411,268,259,716,381,317,596,1330,644,1227,484,332,117,1807,138,275,248,160,487,126,326,948,592,583,1087,266,273,279,1617,343,346,456,328,414,218,214,352,727,512,678,314,459,103,2192,99,569,452,372,438,500,486,696,1242,781,356,465,304,279,5323,911,2260,2150,1614,2932,1543,2866,3400,3666,3524,1668,1861,548,5392,732,1904,1949,1564,2697,1295,2447,2579,3432,2510,1453,1513,480,2771,205,1212,828,411,767,449,638,1261,1231,1457,449,802,279,2062,260,411,268,259,716,381,690,1330,644,1227,484,332,117,2266,371,448,519,364,579,249,1071,944,775,1352,403,556,103,2192,99,569,452,372,438,500,801,1242,781,356,465,304,279
ACSSF,2010m1,co,000,0039,0000030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3068,351,794,994,656,1638,641,1198,1392,2343,1808,1145,874,163,3331,321,606,895,568,1492,626,1109,1273,1851,1545,1016,896,110,1486,156,468,581,138,677,137,130,387,579,501,334,87,108,416,279,279,70,279,90,279,367,107,279,179,279,279,279,1382,279,195,193,279,659,192,72,281,1150,252,170,244,279,913,279,114,232,220,196,104,276,349,415,169,428,279,279
ACSSF,2010m1,co,000,0039,0000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0039,0000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0039,0000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2738,464,1470,1088,820,1411,955,1112,1644,1733,1530,941,870,233,3037,329,1128,1001,836,1166,810,1024,1409,1657,1286,929,849,179,1510,356,657,279,279,640,271,286,745,382,560,219,88,279,763,76,98,279,107,208,279,177,336,335,416,101,173,80,983,279,110,323,279,248,322,158,151,344,417,175,143,279,704,279,238,196,99,148,109,365,431,134,182,143,279,279
ACSSF,2010m1,co,000,0039,0000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0039,0000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0039,0000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0039,0000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
