ACSSF,2010e1,co,000,0020,0000001,2870343,1129,0,116,243886,10082,728,710,951,1382,1823,739,313,1372,2064,2916,250,1304,5314,721,2198,1151,14945,1293,683,10421,0,907,1837,0,10075,2553,11903,22009,5522,151196,619,89951,3844,24502,10642,354483,141,8711,0,6444,126,5049,149218,1086,84070,178,3508,95,151,50,153,10658,34998,959,35240,2813,2750,17590,8140,23108,38737,1257,1403,2623,2410,0,27819,0,7681,1104,0,384,869,481,0,4039,684,2575,57,0,8562,1383,32133,5519,754,4295,9775,4396,40,0,55,47,58,48,457,3467,39,0,185,0,3319,1354215,2870343,243886,10082,14945,10075,11903,22009,151196,89951,24502,10642,354483,8711,6444,149218,84070,3508,34998,35240,2813,17590,23108,38737,2623,27819,32133,5519,4295,9775,4396,1435672
ACSSF,2010e1,co,000,0020,0000002,2280339,1129,0,55,180846,8690,369,710,951,1369,1642,0,267,1372,2010,2364,250,1218,3888,578,1288,884,11447,526,283,6483,0,848,1186,0,7669,1840,7957,16871,4898,109928,554,70411,2827,17872,7368,254980,141,7348,0,4933,59,4902,111838,960,66412,118,2779,95,151,50,79,9128,27042,782,28482,1884,2185,14742,5512,15866,28318,1243,1063,2158,1930,0,25809,0,7270,1104,0,384,869,481,0,4039,614,2575,57,0,7790,626,24561,3930,754,3245,7546,3841,40,0,0,47,58,48,321,3241,39,0,47,0,2220,1143095,2280339,180846,8690,11447,7669,7957,16871,109928,70411,17872,7368,254980,7348,4933,111838,66412,2779,27042,28482,1884,14742,15866,28318,2158,25809,24561,3930,3245,7546,3841,1205566
ACSSF,2010e1,co,000,0020,0000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590004,63040,1392,3498,2406,3946,5138,41268,19540,6630,3274,99503,1363,1511,37380,17658,729,7956,6758,929,2848,7242,10419,465,2010,7572,1589,1050,2229,555,230106
ACSSF,2010e1,co,000,0020,0000004,2650226,1129,0,61,224014,9797,728,710,951,1311,1823,739,153,1372,2010,2916,250,965,4887,560,1939,1099,14781,1190,391,9999,0,907,1730,0,9553,2466,10306,20494,5265,136932,619,83840,3678,22217,9982,320544,123,8505,0,5899,126,5049,136646,960,78384,178,3340,95,151,50,79,10104,31689,880,33216,2508,2683,16819,6786,19760,35782,1243,1331,2527,2400,0,27739,0,7681,1104,0,384,869,481,0,3978,665,2575,57,0,8562,1383,28310,5208,754,4205,9092,4396,40,0,55,47,58,48,457,3467,39,0,185,0,3265,1257433,2650226,224014,9797,14781,9553,10306,20494,136932,83840,22217,9982,320544,8505,5899,136646,78384,3340,31689,33216,2508,16819,19760,35782,2527,27739,28310,5208,4205,9092,4396,1333741
ACSSF,2010e1,co,000,0020,0000005,2500140,1129,0,61,214571,9706,728,655,915,1311,1823,739,153,1372,2010,2748,250,816,4616,560,1855,1099,14374,1190,391,9702,0,848,1562,0,9294,2102,9098,18695,5265,127880,619,82069,3544,21433,9200,296555,123,7918,0,5664,126,4923,127472,960,74997,123,3212,95,151,50,79,9656,28897,821,31291,2508,2533,16072,6272,18290,33250,1243,1311,2269,2265,0,25094,0,6860,1104,0,384,869,481,0,2310,665,2575,57,0,8406,1383,26624,4885,754,4195,8334,4396,40,0,55,47,58,48,457,3467,39,0,185,0,3180,1188875,2500140,214571,9706,14374,9294,9098,18695,127880,82069,21433,9200,296555,7918,5664,127472,74997,3212,28897,31291,2508,16072,18290,33250,2269,25094,26624,4885,4195,8334,4396,1261897
ACSSF,2010e1,co,000,0020,0000006,1184024,890,0,0,78387,5811,474,452,749,408,1693,739,153,566,577,1786,250,102,1327,113,487,299,7057,189,125,3292,0,47,511,0,2796,886,3456,7740,2621,52728,369,36520,1264,8723,4084,116936,123,2954,0,2321,59,1997,56095,483,31702,63,1450,95,151,0,0,4863,11025,333,11614,1162,1207,6342,1735,8239,12761,729,392,813,1204,0,18422,0,6254,543,0,0,558,399,0,1419,286,2186,0,0,6182,595,10760,1816,252,1565,3802,3109,40,0,0,47,58,0,299,2626,39,0,0,0,1685,643905,1184024,78387,5811,7057,2796,3456,7740,52728,36520,8723,4084,116936,2954,2321,56095,31702,1450,11025,11614,1162,6342,8239,12761,813,18422,10760,1816,1565,3802,3109,673834
ACSSF,2010e1,co,000,0020,0000007,1316116,239,0,61,136184,3895,254,203,166,903,130,0,0,806,1433,962,0,714,3289,447,1368,800,7317,1001,266,6410,0,801,1051,0,6498,1216,5642,10955,2644,75152,250,45549,2280,12710,5116,179619,0,4964,0,3343,67,2926,71377,477,43295,60,1762,0,0,50,79,4793,17872,488,19677,1346,1326,9730,4537,10051,20489,514,919,1456,1061,0,6672,0,606,561,0,384,311,82,0,891,379,389,57,0,2224,788,15864,3069,502,2630,4532,1287,0,0,55,0,0,48,158,841,0,0,185,0,1495,544970,1316116,136184,3895,7317,6498,5642,10955,75152,45549,12710,5116,179619,4964,3343,71377,43295,1762,17872,19677,1346,9730,10051,20489,1456,6672,15864,3069,2630,4532,1287,588063
ACSSF,2010e1,co,000,0020,0000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150086,9443,91,407,259,1208,1799,9052,1771,784,782,23989,587,235,9174,3387,128,2792,1925,0,747,1470,2532,258,2645,1686,323,10,758,0,71844
ACSSF,2010e1,co,000,0020,0000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55647,3320,36,0,17,627,262,2108,839,249,523,9868,143,91,2275,1101,77,596,660,0,40,485,1022,53,2545,906,137,0,374,0,27293
ACSSF,2010e1,co,000,0020,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94439,6123,55,407,242,581,1537,6944,932,535,259,14121,444,144,6899,2286,51,2196,1265,0,707,985,1510,205,100,780,186,10,384,0,44551
