ACSSF,2010m1,co,000,0011,0000043,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2010m1,co,000,0011,0000044,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2010m1,co,000,0011,0000045,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2010m1,co,000,0011,0000046,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2010m1,co,000,0011,0000047,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0011,0000048,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0011,0000049,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0011,0000050,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0011,0000051,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0011,0000052,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0011,0000053,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0011,0000054,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0011,0000055,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0011,0000056,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0011,0000057,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0011,0000058,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0011,0000059,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0011,0000060,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0011,0000061,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0011,0000062,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0011,0000063,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0011,0000064,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0011,0000065,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0011,0000066,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0011,0000067,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0011,0000068,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0011,0000069,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0011,0000070,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0011,0000071,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0011,0000072,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0011,0000073,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0011,0000074,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0011,0000075,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0011,0000076,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0011,0000077,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0011,0000078,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0011,0000079,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0011,0000080,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0011,0000081,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0011,0000082,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0011,0000083,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0011,0000084,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0011,0000085,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0011,0000086,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0011,0000087,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0011,0000088,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0011,0000089,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0011,0000090,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0011,0000091,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0011,0000092,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0011,0000093,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0011,0000094,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0011,0000095,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0011,0000096,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0011,0000097,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0011,0000098,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0011,0000099,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0011,0000100,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0011,0000101,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0011,0000102,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0011,0000103,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0011,0000104,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0011,0000105,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0011,0000106,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0011,0000107,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0011,0000108,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0011,0000109,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0011,0000110,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0011,0000111,,,,,,,,,,,,,,,,
