ACSSF,2010m1,co,000,0028,0000001,0,1540,2296,3623,3292,4009,3633,7176,4795,6138,1921,1941,20704,4066,8224,7276,7874,6818,6002,4727,2517,2456,4238,2916,21841,3243,7878,6529,7779,7262,6043,5936,4030,4831,4655,3523,5017,1036,1731,1789,2117,1731,2072,913,506,540,691,425,13504,1263,3569,3753,5474,5252,3984,2621,1655,1509,2932,2474,0.2,0.3,0.3,1.8,0.5,0,3639,3639,20704,14356,12498,21841,14043,12758,5017,3721,3098,13504,8116,7844,17302,22023,19231,4050,10797,4670,5545,4267,1921,3285,5624,3744,2665,141,1858,4212,2336,2310,1264,3339,1290,684,843,945,258,15805,9666,5325,1201,7223,8592,6358,5395,1415,2102,2598,16873,17538,3222,7159,0,12247,9613,2734,10677,0,1540,2296,3623,4125,3633,1896,1921,1941,20704,4066,8224,7276,10121,6002,5577,4238,2916,21841,3243,7878,6529,10626,6043,5387,4655,3523,5017,1036,1731,1789,2573,2072,1204,691,425,13504,1263,3569,3753,7854,3984,3582,2932,2474,0,3639,3639,20704,14356,12498,21841,14043,12758,5017,3721,3098,13504
ACSSF,2010m1,co,000,0028,0000002,18978,4626,7649,6044,7185,5727,6024,6528,4288,5313,4015,3436,21254,4927,9115,7342,7322,6213,5463,4147,2330,2236,3994,2766,18334,3057,7342,6433,6739,7180,6558,4910,3458,3893,4333,3760,4826,942,1615,1770,2012,1553,1858,828,450,496,580,428,12530,957,3365,3761,5224,5128,3794,2426,1571,1342,2391,2427,0.2,0.3,0.3,1.9,0.4,18978,11437,11255,21254,14302,12088,18334,11331,12563,4826,3354,2986,12530,8087,6695,24401,20962,17527,3815,10778,5663,5475,4019,1792,3219,5291,3631,2321,141,1853,5623,2391,2219,1127,4030,1369,654,839,945,258,14732,9278,4709,1111,7286,8142,6044,3943,1313,1979,17177,16067,16397,2870,6146,9911,13560,9143,2558,10547,18978,4626,7649,6044,8859,6024,5044,4015,3436,21254,4927,9115,7342,9401,5463,4883,3994,2766,18334,3057,7342,6433,9356,6558,4431,4333,3760,4826,942,1615,1770,2339,1858,1133,580,428,12530,957,3365,3761,7186,3794,3147,2391,2427,18978,11437,11255,21254,14302,12088,18334,11331,12563,4826,3354,2986,12530
ACSSF,2010m1,co,000,0028,0000003,18978,4787,7636,5034,6422,6459,6321,3942,2646,3097,4023,3019,15741,4328,7301,3255,4042,3969,4256,1946,1125,1439,2144,1709,12697,1814,4521,3464,4709,5215,5149,3458,2061,2557,3114,2288,1791,378,869,487,973,818,1035,450,215,212,328,28,5495,849,1703,1096,2335,2581,1873,831,715,426,1625,761,0.5,1.1,0.6,4.6,1.0,18978,11534,10526,15741,9517,8730,12697,8206,7345,1791,1331,1135,5495,3386,3162,19815,14953,12229,1695,4377,3515,2007,2090,490,1054,2009,1269,1273,279,234,3938,1366,934,537,2708,,,,,,5043,2786,2381,364,1880,4859,3829,3106,344,738,17426,12763,11974,1413,3072,9909,7387,4666,1085,4409,18978,4787,7636,5034,8845,6321,4976,4023,3019,15741,4328,7301,3255,5964,4256,2521,2144,1709,12697,1814,4521,3464,6483,5149,4471,3114,2288,1791,378,869,487,1284,1035,510,328,28,5495,849,1703,1096,3621,1873,1298,1625,761,18978,11534,10526,15741,9517,8730,12697,8206,7345,1791,1331,1135,5495
ACSSF,2010m1,co,000,0028,0000004,3907,1272,2904,3441,3378,3941,3581,7113,4653,5729,2089,2109,19786,3870,7781,6899,7406,6631,5549,4565,2389,2334,4047,2818,21921,3313,7406,6429,7655,7341,5913,5850,3995,4450,4625,3399,4739,1017,1736,1755,2065,1682,1879,885,504,424,680,428,13248,1155,3561,3717,5367,4909,3942,2585,1623,1486,2965,2450,0.1,0.3,0.3,1.8,0.4,3907,4035,4152,19786,13357,11702,21921,13941,12503,4739,3575,2989,13248,7928,7876,16738,21249,19026,3785,10603,4638,5561,4294,1921,3277,5141,3634,2377,113,1854,4219,2332,2251,1228,3399,1263,684,843,948,216,15037,9071,5324,1198,7172,8562,6187,5094,1415,2110,4516,15800,17161,3025,7283,1964,11326,9287,2542,9887,3907,1272,2904,3441,4617,3581,2191,2089,2109,19786,3870,7781,6899,9258,5549,5337,4047,2818,21921,3313,7406,6429,10639,5913,5219,4625,3399,4739,1017,1736,1755,2471,1879,1059,680,428,13248,1155,3561,3717,7434,3942,3475,2965,2450,3907,4035,4152,19786,13357,11702,21921,13941,12503,4739,3575,2989,13248
ACSSF,2010m1,co,000,0028,0000005,2953,1112,2208,2751,2836,3258,3263,6821,4505,5467,2002,1798,18523,3761,7611,6761,7127,6481,5248,4317,2478,2203,3697,2739,21402,3172,7311,6476,7284,6875,5516,5559,3850,4261,4350,3127,4855,1016,1736,1773,2073,1589,1890,883,473,366,672,428,12687,1139,3246,3653,5104,4829,3766,2466,1617,1298,2918,2405,0.1,0.3,0.3,1.6,0.5,2953,3690,3117,18523,12327,11383,21402,13366,12621,4855,3599,2976,12687,7822,7304,16124,20506,18655,3805,10067,4482,5586,3857,1914,3179,4974,3537,2188,113,1854,4246,2352,2262,1222,3465,1248,683,852,948,216,14931,8847,5272,1193,7286,8383,6268,5029,1399,2279,2802,15736,17220,3005,6996,1254,10943,9299,2496,9808,2953,1112,2208,2751,3919,3263,1974,2002,1798,18523,3761,7611,6761,9062,5248,5065,3697,2739,21402,3172,7311,6476,10123,5516,4889,4350,3127,4855,1016,1736,1773,2473,1890,1084,672,428,12687,1139,3246,3653,7270,3766,3236,2918,2405,2953,3690,3117,18523,12327,11383,21402,13366,12621,4855,3599,2976,12687
ACSSF,2010m1,co,000,0028,0000006,139,4454,4962,5141,5015,5603,5082,4948,3088,3670,3693,3262,13400,4861,5940,5559,5206,4395,3928,3002,1791,1604,2399,1957,13552,2082,5555,5214,4783,5266,4661,3572,2400,2703,3361,3046,3559,655,1398,1374,1344,1238,1328,425,325,264,263,342,11199,980,2584,2992,4568,4521,3333,1675,1223,817,1991,1853,0.3,0.4,0.5,2.0,0.6,139,5279,5270,13400,8954,7903,13552,8132,9237,3559,2396,2249,11199,6592,6182,15257,14771,11525,2517,8774,5944,5214,3795,1749,3204,4339,2913,1935,113,1923,4154,1556,1633,639,3553,,,,,,12650,6948,3836,1055,5684,6378,5068,3138,897,1639,8501,10887,11026,2011,4087,7813,8148,5366,1849,8622,139,4454,4962,5141,6798,5082,4915,3693,3262,13400,4861,5940,5559,6479,3928,3344,2399,1957,13552,2082,5555,5214,6945,4661,4487,3361,3046,3559,655,1398,1374,1736,1328,580,263,342,11199,980,2584,2992,6612,3333,2338,1991,1853,139,5279,5270,13400,8954,7903,13552,8132,9237,3559,2396,2249,11199
ACSSF,2010m1,co,000,0028,0000007,2971,4572,5208,4972,5451,6000,5486,5582,3433,4694,3752,3073,14626,4755,6353,4466,5075,5207,4157,3090,1474,2034,2942,2162,16071,2610,6036,4366,6081,6245,5109,4852,3289,3321,3518,2601,3322,667,1273,1087,1541,1299,1298,898,280,245,619,200,9106,540,2497,2492,3849,3885,2645,1664,873,1061,2136,1463,0.3,0.5,0.4,2.2,0.7,2971,6183,5748,14626,10146,8622,16071,10585,9343,3322,2537,2163,9106,5562,5255,13244,16434,13836,2814,7814,4791,3456,2687,602,1659,2107,1841,1155,279,328,4105,1734,1782,1043,3092,,,,,,9797,5794,3519,586,4851,6018,3836,3582,1042,1561,9224,13685,13445,2168,5481,7918,8325,6674,1739,6734,2971,4572,5208,4972,7038,5486,5117,3752,3073,14626,4755,6353,4466,7041,4157,3852,2942,2162,16071,2610,6036,4366,9359,5109,5279,3518,2601,3322,667,1273,1087,2122,1298,950,619,200,9106,540,2497,2492,5893,2645,2246,2136,1463,2971,6183,5748,14626,10146,8622,16071,10585,9343,3322,2537,2163,9106
ACSSF,2010m1,co,000,0028,0000008,2647,664,1392,1796,2377,1918,1472,1619,1208,1591,843,801,5187,696,2269,1719,2213,1710,1486,975,787,819,1040,788,4754,576,1715,1613,1746,1995,1544,1353,853,1312,1249,887,738,42,279,241,241,448,368,80,165,212,86,279,2761,320,1281,1087,1767,1122,1113,606,335,483,426,456,0.8,1.2,1.0,7.4,1.7,2647,2746,2944,5187,3677,3453,4754,3419,2894,738,515,500,2761,1715,1848,4382,5450,4402,675,2860,1467,684,1111,92,562,,,,,,,,,,,,,,,,2906,1696,758,120,1533,1411,715,855,142,672,3450,4518,4036,562,1074,1368,2535,2066,330,2370,2647,664,1392,1796,2576,1472,1295,843,801,5187,696,2269,1719,2339,1486,1333,1040,788,4754,576,1715,1613,2546,1544,1421,1249,887,738,42,279,241,494,368,278,86,279,2761,320,1281,1087,1979,1113,899,426,456,2647,2746,2944,5187,3677,3453,4754,3419,2894,738,515,500,2761
ACSSF,2010m1,co,000,0028,0000009,6704,1323,2466,1792,2415,1928,1429,1267,827,816,1092,1128,4276,1221,2031,1404,1334,947,894,486,565,354,699,737,4136,473,1059,1027,1372,1591,1100,978,455,646,892,987,468,279,279,241,203,173,302,279,279,279,86,279,1950,320,645,555,1186,622,668,529,250,298,170,246,2.1,2.1,2.6,18.0,4.7,6704,3908,3796,4276,2955,2630,4136,2566,2289,468,275,357,1950,1220,1303,6113,4015,3721,361,1778,782,420,624,92,562,,,,,,,,,,,,,,,,,,,,,,,,,,4810,3083,3381,330,488,3751,2445,1688,246,1843,6704,1323,2466,1792,3116,1429,1507,1092,1128,4276,1221,2031,1404,1727,894,757,699,737,4136,473,1059,1027,2020,1100,1252,892,987,468,279,279,241,275,302,279,86,279,1950,320,645,555,1358,668,722,170,246,6704,3908,3796,4276,2955,2630,4136,2566,2289,468,275,357,1950
ACSSF,2010m1,co,000,0028,0000010,6387,1278,2471,2417,3169,2369,1891,1472,1021,1368,1211,1104,4885,1314,2262,1507,2442,1365,1435,832,690,760,965,554,4235,321,1444,1647,1864,2163,1619,1282,690,1195,1196,877,583,42,279,279,120,381,231,80,165,212,279,279,2725,279,1287,1192,1522,1171,1029,281,263,267,353,375,1.2,2.1,1.6,8.7,2.2,6387,4355,4252,4885,3141,3425,4235,3164,2411,583,453,351,2725,1571,1824,6078,5023,4170,547,2860,,,,,,,,,,,,,,,,,,,,,2760,1547,678,89,1508,,,,,,5146,4216,4057,472,899,3620,2799,1275,240,2332,6387,1278,2471,2417,4342,1891,1566,1211,1104,4885,1314,2262,1507,2552,1435,1361,965,554,4235,321,1444,1647,2854,1619,1267,1196,877,583,42,279,279,396,231,278,279,279,2725,279,1287,1192,1859,1029,461,353,375,6387,4355,4252,4885,3141,3425,4235,3164,2411,583,453,351,2725
