ACSSF,2010e1,co,000,0036,0000029,296453,243522,52931,17114,35817,208487,172237,36250,13406,22844,29818,20985,8833,2022,6811,18479,14247,4232,928,3304,11532,10206,1326,183,1143,9508,8955,553,180,373,18629,16892,1737,395,1342,296453,222832,53342,25516,27826,20279,12785,7494,208487,159304,34568,17068,17500,14615,9078,5537,29818,18278,9754,3532,6222,1786,1266,520,18479,12390,4179,1628,2551,1910,867,1043,11532,9396,1566,1177,389,570,299,271,9508,7615,1397,1023,374,496,433,63,18629,15849,1878,1088,790,902,842,60,296453,243522,52931,17114,35817,208487,172237,36250,13406,22844,29818,20985,8833,2022,6811,18479,14247,4232,928,3304,21040,19161,1879,363,1516,18629,16892,1737,395,1342,296453,222832,73621,38301,35320,208487,159304,49183,26146,23037,29818,18278,11540,4798,6742,18479,12390,6089,2495,3594,21040,17011,4029,2932,1097,18629,15849,2780,1930,850
ACSSF,2010e1,co,000,0036,0000030,73454,68299,5155,1977,3178,56810,53459,3351,1436,1915,6420,6046,374,124,250,814,761,53,0,53,2085,1775,310,69,241,3615,2925,690,121,569,3710,3333,377,227,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73454,68299,5155,1977,3178,56810,53459,3351,1436,1915,6420,6046,374,124,250,814,761,53,0,53,5700,4700,1000,190,810,3710,3333,377,227,150,73454,67986,5468,3896,1572,56810,53335,3475,2640,835,6420,6009,411,96,315,814,618,196,157,39,5700,4558,1142,902,240,3710,3466,244,101,143
ACSSF,2010e1,co,000,0036,0000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42001,34830,7171,3262,3909,32635,28261,4374,1723,2651,5289,3114,2175,1005,1170,405,72,333,333,0,2072,1949,123,54,69,1600,1434,166,147,19,42001,33755,8246,2740,5506,32635,27406,5229,2018,3211,5289,3123,2166,331,1835,405,72,333,0,333,2072,1783,289,273,16,1600,1371,229,118,111
ACSSF,2010e1,co,000,0036,0000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48477,44694,3783,2869,914,39832,36917,2915,2072,843,2820,2575,245,245,0,1180,1109,71,0,71,1096,1096,0,0,0,3549,2997,552,552,0
ACSSF,2010e1,co,000,0036,0000033,67140,59029,8111,2966,5145,53173,47554,5619,2274,3345,6278,4471,1807,446,1361,2462,1974,488,49,439,1263,1263,0,0,0,1151,1001,150,150,0,2813,2766,47,47,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67140,59029,8111,2966,5145,53173,47554,5619,2274,3345,6278,4471,1807,446,1361,2462,1974,488,49,439,2414,2264,150,150,0,2813,2766,47,47,0,67140,55333,11807,6909,4898,53173,44699,8474,5274,3200,6278,3846,2432,877,1555,2462,1894,568,425,143,2414,2081,333,333,0,2813,2813,0,0,0
ACSSF,2010e1,co,000,0036,0000034,41566,35641,5925,2359,3566,31066,26634,4432,1704,2728,5498,4773,725,241,484,1243,995,248,99,149,693,641,52,52,0,724,604,120,0,120,2342,1994,348,263,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41566,35641,5925,2359,3566,31066,26634,4432,1704,2728,5498,4773,725,241,484,1243,995,248,99,149,1417,1245,172,52,120,2342,1994,348,263,85,41566,33431,8135,3801,4334,31066,24853,6213,2542,3671,5498,4412,1086,736,350,1243,889,354,106,248,1417,1291,126,61,65,2342,1986,356,356,0
ACSSF,2010e1,co,000,0036,0000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0036,0000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42471,36729,5742,3496,2246,33161,28662,4499,2931,1568,5647,5097,550,345,205,556,496,60,60,0,1931,1484,447,160,287,1176,990,186,0,186
ACSSF,2010e1,co,000,0036,0000037,57995,50064,7931,3363,4568,45826,40731,5095,2436,2659,5928,4516,1412,331,1081,1799,1622,177,0,177,1104,1104,0,0,0,952,588,364,185,179,2386,1503,883,411,472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57995,50064,7931,3363,4568,45826,40731,5095,2436,2659,5928,4516,1412,331,1081,1799,1622,177,0,177,2056,1692,364,185,179,2386,1503,883,411,472,57995,45736,12259,5886,6373,45826,37175,8651,4385,4266,5928,3807,2121,1234,887,1799,1547,252,129,123,2056,1623,433,0,433,2386,1584,802,138,664
ACSSF,2010e1,co,000,0036,0000038,52529,45384,7145,3149,3996,39391,34672,4719,2668,2051,6966,5159,1807,309,1498,3160,2891,269,0,269,306,306,0,0,0,847,710,137,0,137,1859,1646,213,172,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52529,45384,7145,3149,3996,39391,34672,4719,2668,2051,6966,5159,1807,309,1498,3160,2891,269,0,269,1153,1016,137,0,137,1859,1646,213,172,41,52529,43083,9446,5082,4364,39391,32788,6603,3968,2635,6966,5007,1959,613,1346,3160,2623,537,339,198,1153,1016,137,0,137,1859,1649,210,162,48
