ACSSF,2010m1,co,000,0051,0000001,2195,16015,15283,5531,20575,18300,9623,4776,4505,2662,5294,5388,2712,10852,10868,2946,4325,15522,9622,9492,8918,4050,7023,9782,9420,9982,3397,6577,20547,11648,11249,10805,4441,5392,12222,10230,9523,3518,7928,4776,3411,3230,3135,963,1033,3493,2919,2813,943,2057,5294,2974,1637,1628,507,2459,4479,2490,2417,853,3550,10843,6869,5755,5460,2467,3892,7671,6468,6526,1789,3946,0.4,0.4,,,,,,,,,,,,,,,,,,,2195,3064,9543,9328,3332,8943,2781,9931,10195,3309,9758,2195,3064,9543,9328,901,9478,2781,9931,10195,1608,10324,2195,3064,9543,9328,3021,9651,2781,9931,10195,2268,10363,0.3,0.3,0.4,1.5,1.1,0.4,0.4,1.1,1.2,2195,3064,9543,9328,11265,7289,4423,2781,9931,10195,12213,8385,4223
ACSSF,2010m1,co,000,0051,0000002,14373,14663,14017,5366,20762,18237,8286,4507,3978,2659,4794,5140,2472,10157,9956,2865,14528,14455,9511,8645,8041,3855,7021,9549,9333,9782,3251,6343,20730,11290,10818,10324,3848,4868,11642,10283,9851,3177,7076,4507,3045,2806,2707,836,1035,3543,2979,2787,925,1811,4794,2562,1369,1404,402,2140,4076,2360,2294,865,3434,10140,6599,5412,4979,2146,3630,7371,6104,5904,1747,3825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0051,0000003,14356,8178,7946,2187,12343,11718,4368,1842,1685,553,2689,2492,827,5024,5000,1068,14159,7827,5414,5072,4391,2020,3691,4524,3909,3826,1203,2259,12349,6491,6640,6441,1556,3158,6756,6281,6058,1386,4448,1842,1079,1006,984,262,489,1297,982,975,234,749,2689,1383,830,811,376,1133,1998,1092,1064,190,1724,5024,3218,3031,2991,859,1400,3458,2967,2752,845,1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0051,0000004,3593,15535,14551,5377,19144,17555,9510,4514,4328,2508,4938,5174,2591,10775,10661,2792,5242,15276,9222,9439,8808,4052,6432,9911,9040,9455,3393,6558,19138,10838,10763,10139,4183,5014,11508,9892,9450,3358,7661,4514,3139,2953,2925,813,974,3373,2925,2833,828,1975,4938,2776,1591,1558,501,2191,4402,2535,2451,703,3476,10767,6680,5598,5229,2430,3920,7470,6302,6283,1778,3873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0051,0000005,2816,14736,13892,5241,19317,17564,8891,4482,4068,2449,4970,5162,2572,9908,10105,2597,4380,14567,8895,9013,8431,4013,6170,8846,8658,8989,3272,4751,19345,10855,10578,9643,4175,4967,11732,9932,9513,3311,7497,4482,2888,2721,2734,768,979,3381,2945,2808,821,1922,4970,2650,1495,1468,501,2145,4311,2496,2399,686,3437,9896,6051,5360,4911,2330,3844,7051,6095,5981,1760,3680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0051,0000006,6366,10607,10010,4376,13438,11066,8026,3968,3244,2152,3446,3557,1870,6795,7234,2171,6708,10233,6730,6495,6430,2837,5115,6303,5843,6078,2552,3731,13435,7634,6930,6579,2415,3521,7259,6527,6276,2112,4866,3968,2399,2280,2176,482,775,2664,2335,2193,601,1465,3446,1870,1040,1020,328,1569,3075,1787,1716,540,2863,6771,4381,3531,3189,1496,2772,4859,4263,4114,1345,3265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0051,0000007,7516,10744,10585,3638,14526,14037,6806,2663,2500,1332,4017,3788,1583,8196,7932,1995,7965,10738,6501,5404,5240,3276,5242,6882,6295,6148,1881,3588,14513,8120,7510,7212,2937,4095,8542,7207,7104,2496,6295,2663,1704,1569,1607,737,636,2062,1672,1634,473,1288,4017,2020,1111,1101,364,1453,3239,1694,1672,418,2617,8196,5226,4878,4578,1723,2870,5171,4157,4108,1342,2467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0051,0000008,2280,5748,5005,2142,5917,5543,2251,1290,897,1149,1459,1420,487,2950,2606,1061,2488,5698,3223,2780,2516,1099,2159,4513,1906,1919,773,4661,5917,2730,2610,2897,1029,1603,3864,2849,2851,727,2194,1290,1315,1244,1234,336,312,739,685,623,188,201,1459,704,431,431,279,522,1225,705,692,162,1003,2950,1976,1737,1674,485,916,1941,1558,1609,239,972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0051,0000009,4939,3774,3202,1456,2743,2511,1395,1045,476,1001,992,947,317,1702,1616,642,4760,3492,2400,1914,1779,441,1457,1633,1280,1192,625,1063,2743,1464,1487,1506,336,875,1523,1312,1318,408,1144,1045,1144,1115,1080,327,173,493,493,429,188,279,992,219,279,279,279,219,911,504,475,105,789,1702,1074,670,672,279,670,1342,1199,1195,110,620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0051,0000010,4774,6409,5898,1630,5652,5053,2005,1012,873,557,1090,1008,421,2523,2136,844,4751,6415,3106,2656,2331,1158,1699,5125,1684,1730,387,4793,5652,2747,2558,2748,993,1238,3414,2653,2574,611,1837,1012,754,673,675,69,265,641,560,560,279,201,1090,703,431,431,279,505,794,413,405,132,666,2523,1703,1671,1643,379,563,1409,1163,1206,213,767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0051,0000011,3548,4548,4522,1404,6096,5858,2130,1312,1198,384,1843,1812,565,3370,3067,950,3593,4312,3256,2850,2821,1335,2341,2301,2073,2008,680,1420,6096,3460,3534,3471,1145,1996,3413,3091,3007,819,2361,1312,787,749,625,296,338,1032,903,718,377,471,1843,1026,564,556,70,881,1574,743,556,507,1346,3370,1780,1652,1451,645,1053,2236,1898,1816,590,1161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0051,0000012,2741,6855,6220,2715,8901,7943,3328,1795,1444,1232,2458,2396,710,4798,4396,1438,3036,6476,4117,3431,3209,1550,3300,4646,3027,2962,1086,4683,8901,4760,4525,4776,1590,2513,5217,4049,4058,1077,3181,1795,1547,1436,1379,441,466,1290,1148,961,420,510,2458,1358,728,724,70,1080,1914,981,822,534,1690,4798,2818,2570,2413,749,1368,3188,2554,2573,657,1422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0051,0000013,492,5298,5032,2497,6462,5164,3839,1697,1338,864,1456,1235,911,3030,3028,1198,941,5282,2872,2965,2673,1366,1792,3277,2935,2761,885,1912,6462,3329,3296,3292,1385,1257,3772,3304,3029,1205,2160,1697,976,858,741,444,395,1261,1124,1117,130,646,1456,579,519,478,191,446,1308,883,880,183,970,3030,2196,1919,1820,626,1531,2002,1640,1616,405,1097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
