ACSSF,2010e1,co,000,0021,0000001,1627982,0,241,0,0,7037,0,603,0,2900,520,56,1070,546,1342,1304,0,1569,18115,990,4809,617,13914,1193,694,8623,0,810,6304,231,31077,4129,33602,70807,1952,395706,1256,21256,8474,131288,18098,729597,76,9620,56,14840,833,1609,464379,155,167734,1091,6193,270,228,116,79,1835,77100,1113,90689,6920,2739,38133,8420,42198,90649,1069,2892,5971,3904,0,6621,0,447,415,0,0,143,0,0,75,214,133,0,0,4469,725,99159,19267,667,5939,36791,2680,0,65,303,32,123,37,496,1322,0,0,302,0,2522,527714,1627982,0,7037,13914,31077,33602,70807,395706,21256,131288,18098,729597,9620,14840,464379,167734,6193,77100,90689,6920,38133,42198,90649,5971,6621,99159,19267,5939,36791,2680,618699
ACSSF,2010e1,co,000,0021,0000002,1231711,0,241,0,0,6179,0,603,0,2125,520,56,987,546,1342,1171,0,1182,15088,713,3260,617,11067,963,597,6228,0,573,5327,147,23606,3310,24295,51406,1480,295269,780,18220,6579,100260,13500,536017,76,6973,56,10315,428,1167,349368,155,129275,584,4931,270,162,116,79,1356,59364,595,72497,4099,2243,29768,6013,30866,66704,898,2333,4671,2867,0,5560,0,439,301,0,0,143,0,0,75,141,133,0,0,3760,568,75069,14336,654,4636,26510,1646,0,65,60,32,0,0,496,834,0,0,159,0,2252,416455,1231711,0,6179,11067,23606,24295,51406,295269,18220,100260,13500,536017,6973,10315,349368,129275,4931,59364,72497,4099,29768,30866,66704,4671,5560,75069,14336,4636,26510,1646,487015
ACSSF,2010e1,co,000,0021,0000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396271,0,858,2847,7471,9307,19401,100437,3036,31028,4598,193580,2647,4525,115011,38459,1262,17736,18192,2821,8365,11332,23945,1300,1061,24090,4931,1303,10281,1034,131684
ACSSF,2010e1,co,000,0021,0000004,1498914,0,241,0,0,6558,0,603,0,2461,520,56,1030,546,1342,1304,0,1426,16914,529,4641,501,13104,1103,694,8060,0,797,6214,231,29430,4018,30036,63827,1724,362064,1256,20265,7965,121423,16618,672249,76,9203,56,14009,833,1609,421680,155,156902,1029,6083,270,162,67,79,1606,70792,908,85368,6493,2652,36109,7743,39097,82221,1069,2563,5879,3836,0,6540,0,439,415,0,0,143,0,0,75,141,133,0,0,4469,725,93370,16952,667,5787,33580,2680,0,65,303,32,123,37,496,1322,0,0,302,0,2128,484383,1498914,0,6558,13104,29430,30036,63827,362064,20265,121423,16618,672249,9203,14009,421680,156902,6083,70792,85368,6493,36109,39097,82221,5879,6540,93370,16952,5787,33580,2680,569509
ACSSF,2010e1,co,000,0021,0000005,1409562,0,241,0,0,6184,0,603,0,2186,520,0,987,546,1342,1275,0,1104,15822,529,4509,501,12349,1103,694,7604,0,751,6047,147,26567,3831,28089,59198,1592,338504,1232,19798,7827,113516,15383,625788,76,9020,56,13410,654,1468,395186,155,148921,965,6001,270,162,67,79,1549,66963,781,80819,6324,2494,33903,7490,35724,78625,1004,2181,5488,3692,0,6540,0,439,415,0,0,143,0,0,75,141,133,0,0,4469,725,87010,16019,667,5649,32214,2298,0,65,303,32,123,0,496,977,0,0,302,0,2084,462931,1409562,0,6184,12349,26567,28089,59198,338504,19798,113516,15383,625788,9020,13410,395186,148921,6001,66963,80819,6324,33903,35724,78625,5488,6540,87010,16019,5649,32214,2298,543634
ACSSF,2010e1,co,000,0021,0000006,592934,0,74,0,0,4070,0,603,0,1370,245,0,492,326,1034,336,0,530,6738,270,2090,294,4704,653,597,3207,0,313,2060,0,11720,1387,11674,24104,421,135318,804,9136,2691,46868,6870,244775,76,3768,56,5768,393,710,159480,155,60400,551,3245,270,38,67,0,646,29090,170,34995,2787,1257,15184,2698,12357,32097,269,757,2090,1683,0,3308,0,309,114,0,0,109,0,0,0,0,133,0,0,2075,568,36724,6518,183,3524,13165,1532,0,65,303,32,123,0,362,544,0,0,103,0,750,227403,592934,0,4070,4704,11720,11674,24104,135318,9136,46868,6870,244775,3768,5768,159480,60400,3245,29090,34995,2787,15184,12357,32097,2090,3308,36724,6518,3524,13165,1532,260597
ACSSF,2010e1,co,000,0021,0000007,816628,0,167,0,0,2114,0,0,0,816,275,0,495,220,308,939,0,574,9084,259,2419,207,7645,450,97,4397,0,438,3987,147,14847,2444,16415,35094,1171,203186,428,10662,5136,66648,8513,381013,0,5252,0,7642,261,758,235706,0,88521,414,2756,0,124,0,79,903,37873,611,45824,3537,1237,18719,4792,23367,46528,735,1424,3398,2009,0,3232,0,130,301,0,0,34,0,0,75,141,0,0,0,2394,157,50286,9501,484,2125,19049,766,0,0,0,0,0,0,134,433,0,0,199,0,1334,235528,816628,0,2114,7645,14847,16415,35094,203186,10662,66648,8513,381013,5252,7642,235706,88521,2756,37873,45824,3537,18719,23367,46528,3398,3232,50286,9501,2125,19049,766,283037
ACSSF,2010e1,co,000,0021,0000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89352,0,374,755,2863,1947,4629,23560,467,7907,1235,46461,183,599,26494,7981,82,3829,4549,169,2206,3373,3596,391,0,6360,933,138,1366,382,25875
ACSSF,2010e1,co,000,0021,0000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25347,0,56,60,888,640,1779,7316,280,2374,727,12444,0,34,7136,2797,0,1160,1102,51,185,243,1217,307,0,1752,266,0,343,0,7537
ACSSF,2010e1,co,000,0021,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64005,0,318,695,1975,1307,2850,16244,187,5533,508,34017,183,565,19358,5184,82,2669,3447,118,2021,3130,2379,84,0,4608,667,138,1023,382,18338
