ACSSF,2010m1,co,000,0038,0000016,5323,5395,4056,4204,2310,3168,461,5392,4636,3312,4004,2017,2754,461,2771,1770,1413,1309,1100,910,279,2062,1177,1536,1275,508,399,279,1807,960,1068,935,300,197,279,1617,990,919,537,538,402,279,2192,1322,715,1039,538,677,279,5323,5257,5028,1673,2369,2200,1586,1406,2059,439,5392,5159,5164,1269,2047,1608,1311,1233,1486,430,2771,2392,2372,216,670,787,796,361,585,279,2062,1963,1968,136,379,571,296,385,118,279,1807,1644,1649,194,548,390,311,364,379,279,1617,1325,1305,218,547,452,328,320,401,279,2192,1622,1378,907,499,386,113,143,1347,102,5323,5395,4056,4204,2310,3168,461,5392,4636,3312,4004,2017,2754,461,2771,1770,1413,1309,1100,910,279,2062,1177,1536,1275,508,399,279,2266,1363,1419,1060,644,437,279,2192,1322,715,1039,538,677,279,5323,5221,2768,2059,439,5392,5167,2191,1486,430,2771,2345,1249,585,279,2062,2019,712,118,279,2266,2146,913,519,279,2192,1672,420,1347,102
ACSSF,2010m1,co,000,0038,0000017,2847,3501,2104,2789,1117,1428,122,3747,3388,1948,2455,1004,1223,122,2259,1187,659,1185,465,492,279,1041,830,121,223,117,336,279,412,239,101,276,279,108,279,697,566,315,216,79,210,279,1966,1454,467,1036,167,391,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2847,3501,2104,2789,1117,1428,122,3747,3388,1948,2455,1004,1223,122,2259,1187,659,1185,465,492,279,1041,830,121,223,117,336,279,766,617,335,350,79,231,279,1966,1454,467,1036,167,391,279,2847,3570,2308,1546,279,3747,3604,2164,1169,279,2259,1984,722,370,279,1041,806,464,284,279,766,738,229,289,279,1966,1576,184,1000,279
ACSSF,2010m1,co,000,0038,0000018,5404,4150,3868,3848,2674,3162,2068,5800,3678,3087,3738,2180,2694,1567,3125,1412,1377,1062,1092,1231,582,1116,270,881,450,279,428,101,2252,875,1068,537,531,433,1439,1205,678,639,253,250,611,183,2228,1753,621,934,457,458,279,5404,5787,5573,1617,2437,2002,1416,3515,2226,346,5800,5637,5700,1003,2004,1787,1175,3059,1406,226,3125,2239,2055,709,1168,761,469,1315,377,279,1116,1017,1017,279,402,279,279,210,85,279,2252,1338,1310,159,393,172,330,1590,508,240,1205,1122,991,560,497,164,115,289,270,279,2228,1631,1233,990,319,831,96,247,1090,279,5404,4150,3868,3848,2674,3162,2068,5800,3678,3087,3738,2180,2694,1567,3125,1412,1377,1062,1092,1231,582,1116,270,881,450,279,428,101,2673,1085,1301,579,612,732,1445,2228,1753,621,934,457,458,279,5404,5543,4261,2226,346,5800,5404,3778,1406,226,3125,2406,1571,377,279,1116,1099,210,85,279,2673,1708,1808,584,240,2228,1692,866,1090,279
ACSSF,2010m1,co,000,0038,0000019,4617,4815,3257,4044,2307,2521,367,5358,4294,3004,3556,2016,2184,334,2624,1528,897,1045,1000,978,279,1026,817,618,632,236,283,80,888,262,317,580,284,343,279,1546,1142,324,755,368,410,279,2301,1509,383,1284,459,467,279,4617,4188,4342,1839,2367,2244,1490,1406,2352,77,5358,4228,4265,1323,2182,2120,1168,1246,1708,77,2624,2210,2139,513,539,560,419,428,688,279,1026,867,869,21,383,354,309,359,201,279,888,802,769,171,415,65,253,279,185,279,1546,965,864,408,366,253,337,168,988,279,2301,1349,1211,797,753,130,104,126,1146,279,4617,4815,3257,4044,2307,2521,367,5358,4294,3004,3556,2016,2184,334,2624,1528,897,1045,1000,978,279,1026,817,618,632,236,283,80,1789,1151,484,946,433,534,279,2301,1509,383,1284,459,467,279,4617,4695,2843,2352,77,5358,5100,2508,1708,77,2624,2323,802,688,279,1026,976,540,201,279,1789,1347,516,1039,279,2301,1721,213,1146,279
ACSSF,2010m1,co,000,0038,0000020,4193,4141,3183,2858,1730,1998,189,4363,3634,2923,2652,1513,1787,146,2099,1148,983,935,1038,510,108,490,334,179,395,279,174,279,1137,475,531,670,321,75,279,1229,1185,397,378,154,294,279,1368,1023,298,554,280,243,279,4193,4297,4317,1751,1691,1716,2193,816,1747,130,4363,4192,4101,1530,1357,1682,1780,809,1342,130,2099,1757,1734,368,465,507,358,297,727,279,490,535,535,279,65,279,262,63,107,279,1137,784,784,279,754,95,407,83,221,279,1229,606,606,279,272,227,1110,208,225,279,1368,947,717,673,486,96,196,279,649,279,4193,4141,3183,2858,1730,1998,189,4363,3634,2923,2652,1513,1787,146,2099,1148,983,935,1038,510,108,490,334,179,395,279,174,279,1538,1294,700,750,356,291,279,1368,1023,298,554,280,243,279,4193,4344,3093,1747,130,4363,4214,2791,1342,130,2099,1812,746,727,279,490,533,270,107,279,1538,1144,1110,345,279,1368,1152,243,649,279
ACSSF,2010m1,co,000,0038,0000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3426,2304,2068,1974,1456,1434,279,3739,2250,1781,1910,1412,1330,279,1644,952,604,801,436,333,279,268,268,279,279,279,279,279,1215,311,384,378,458,332,279,1165,458,1044,323,64,213,279,3426,3527,1973,1129,125,3739,3706,1823,859,106,1644,1298,782,285,279,268,268,279,279,279,1215,570,751,292,279,1165,987,189,549,66
ACSSF,2010m1,co,000,0038,0000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2936,1941,1869,2214,1143,1412,102,2902,1818,1613,2015,948,1221,121,1222,460,769,576,701,624,279,417,217,191,225,104,103,279,719,204,531,347,402,163,279,745,325,495,281,279,351,80,2936,2920,1717,1123,92,2902,2900,1537,809,92,1222,1039,739,359,279,417,385,103,279,279,719,684,222,130,279,745,391,150,575,279
ACSSF,2010m1,co,000,0038,0000023,4025,3467,2548,2914,2490,2326,101,4092,3030,2497,2213,1661,2165,101,2158,836,533,1290,1659,878,279,535,247,279,279,322,279,279,874,528,464,476,159,163,279,653,443,121,383,279,255,279,1232,734,731,681,282,253,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4025,3467,2548,2914,2490,2326,101,4092,3030,2497,2213,1661,2165,101,2158,836,533,1290,1659,878,279,535,247,279,279,322,279,279,1082,535,490,643,159,311,279,1232,734,731,681,282,253,279,4025,3956,2169,1322,279,4092,3763,2178,1045,279,2158,2155,515,398,279,535,510,120,279,279,1082,1056,238,279,279,1232,1055,196,718,279
ACSSF,2010m1,co,000,0038,0000024,2463,1775,1256,1667,1030,1144,270,2606,1833,1231,1588,726,1124,270,1204,711,190,486,636,179,279,615,189,372,335,270,279,279,344,279,134,197,137,279,279,840,442,89,684,269,129,279,736,346,183,483,217,118,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2463,1775,1256,1667,1030,1144,270,2606,1833,1231,1588,726,1124,270,1204,711,190,486,636,179,279,615,189,372,335,270,279,279,888,442,161,716,301,129,279,736,346,183,483,217,118,279,2463,2776,1138,1427,77,2606,2837,966,1064,77,1204,1106,229,528,279,615,493,338,279,279,888,651,186,514,279,736,609,114,317,279
ACSSF,2010m1,co,000,0038,0000025,4090,3276,3448,3031,2480,1934,640,4368,2961,3218,2724,1844,1741,222,2902,1285,928,1233,1418,1010,279,1439,530,864,654,456,686,279,960,396,367,321,115,110,526,475,259,235,190,308,135,279,1201,682,630,625,324,115,77,4090,4113,4033,1090,1842,1686,903,1481,1239,999,4368,3796,3723,943,1925,1549,832,1206,1124,999,2902,2540,2508,281,692,517,199,418,726,279,1439,1373,1373,279,64,149,305,386,116,279,960,542,542,279,405,279,279,678,177,279,475,314,312,108,170,109,117,255,205,279,1201,1032,961,298,165,117,77,77,438,279,4090,3276,3448,3031,2480,1934,640,4368,2961,3218,2724,1844,1741,222,2902,1285,928,1233,1418,1010,279,1439,530,864,654,456,686,279,1056,465,446,363,324,173,526,1201,682,630,625,324,115,77,4090,4252,2521,1239,999,4368,4249,2138,1124,999,2902,2761,746,726,279,1439,1378,519,116,279,1056,698,755,255,279,1201,1047,161,438,279
ACSSF,2010m1,co,000,0038,0000026,2983,2676,1443,1362,539,629,81,2169,1545,1247,1055,384,500,279,1025,897,422,388,140,105,279,923,716,416,379,109,240,279,1301,1107,368,490,279,165,279,1381,1221,509,441,279,138,279,1292,1144,207,448,330,279,81,2983,2983,2779,1302,850,671,2017,486,1230,76,2169,2296,2191,572,779,442,580,295,738,76,1025,704,613,267,127,240,701,279,542,279,923,632,632,279,358,261,502,202,68,279,1301,883,877,99,147,153,944,137,71,279,1381,853,768,471,176,160,1057,251,265,279,1292,940,580,880,155,122,166,81,901,279,2983,2676,1443,1362,539,629,81,2169,1545,1247,1055,384,500,279,1025,897,422,388,140,105,279,923,716,416,379,109,240,279,2057,1851,659,670,279,217,279,1292,1144,207,448,330,279,81,2983,2912,2133,1230,76,2169,2187,767,738,76,1025,719,789,542,279,923,715,612,68,279,2057,1225,1709,247,279,1292,925,223,901,279
ACSSF,2010m1,co,000,0038,0000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2417,2387,1190,713,120,2202,2416,1123,539,279,1115,988,431,279,279,534,496,190,279,279,356,356,279,279,279,806,688,186,438,120
ACSSF,2010m1,co,000,0038,0000028,5186,3724,3370,3457,2331,2631,1191,5189,3298,2730,3381,1762,2075,1163,2645,1035,1184,947,1029,1199,454,888,188,879,205,279,114,279,1606,719,1056,527,397,240,286,1161,685,446,196,221,597,120,1748,1159,539,751,354,397,279,5186,5028,4898,1251,2525,1732,1232,3030,1959,346,5189,5044,5024,837,1952,1601,1062,2689,1220,226,2645,1851,1781,528,1120,669,397,1118,361,279,888,905,905,279,162,279,279,140,85,279,1606,1364,1347,88,332,172,330,432,209,240,1161,1038,881,560,286,123,115,257,270,279,1748,1174,942,685,242,130,96,124,1048,279,5186,3724,3370,3457,2331,2631,1191,5189,3298,2730,3381,1762,2075,1163,2645,1035,1184,947,1029,1199,454,888,188,879,205,279,114,279,1968,974,1115,580,492,651,309,1748,1159,539,751,354,397,279,5186,5060,3443,1959,346,5189,4825,3027,1220,226,2645,2078,1311,361,279,888,907,140,85,279,1968,1694,674,345,240,1748,1202,202,1048,279
ACSSF,2010m1,co,000,0038,0000029,5323,5395,4056,4204,2310,3168,461,5392,4636,3312,4004,2017,2754,461,2771,1770,1413,1309,1100,910,279,2062,1177,1536,1275,508,399,279,1807,960,1068,935,300,197,279,1617,990,919,537,538,402,279,2192,1322,715,1039,538,677,279,5323,5257,5028,1673,2369,2200,1586,1406,2059,439,5392,5159,5164,1269,2047,1608,1311,1233,1486,430,2771,2392,2372,216,670,787,796,361,585,279,2062,1963,1968,136,379,571,296,385,118,279,1807,1644,1649,194,548,390,311,364,379,279,1617,1325,1305,218,547,452,328,320,401,279,2192,1622,1378,907,499,386,113,143,1347,102,5323,5395,4056,4204,2310,3168,461,5392,4636,3312,4004,2017,2754,461,2771,1770,1413,1309,1100,910,279,2062,1177,1536,1275,508,399,279,2266,1363,1419,1060,644,437,279,2192,1322,715,1039,538,677,279,5323,5221,2768,2059,439,5392,5167,2191,1486,430,2771,2345,1249,585,279,2062,2019,712,118,279,2266,2146,913,519,279,2192,1672,420,1347,102
