ACSSF,2010e1,co,000,0097,0000001,391203,25667,20930,1374,51207,8809,129151,4283,1941,32792,2390,26108,50257,34079,2037,178,3309586,384819,20302,87982,142982,133553,2924767,323060,667792,862693,1071222,28440,38791,39584,31744,27039,33440,22431,3238206,1197597,34745,28839,25856,2983,5906,1162852,931725,812299,119426,231127,1437171,110245,96914,90137,6777,13331,1326926,1107941,1025535,82406,218985,603438,99647,65684,60143,5541,33963,503791,347005,316789,30216,156786,3701105,1147642,34287,3688,678,3010,30599,2912,27687,1113355,217005,14615,202390,896350,35728,860622,1417787,108572,7374,1962,5412,101198,10279,90919,1309215,126547,31296,95251,1182668,80880,1101788,599541,98737,7716,2625,5091,91021,18493,72528,500804,43193,15331,27862,457611,56516,401095,536135,143277,7372,3231,4141,135905,47635,88270,392858,35787,17589,18198,357071,116764,240307,391203,320209,70994,4955,26389,11477,6033,13909,8231,3238206,244637,191437,176136,15301,53200,2993569,2386671,2154623,232048,606898,3701105,3164970,241596,18778,5265,13513,222818,31684,191134,2923374,386745,61242,325503,2536629,173124,2363505,536135,143277,7372,3231,4141,135905,47635,88270,392858,35787,17589,18198,357071,116764,240307,391203,320209,70994
ACSSF,2010e1,co,000,0097,0000002,294465,22006,14530,1081,36227,6686,94768,3434,1676,24720,2008,21470,38311,25837,1545,166,2546994,288620,16196,64918,107719,99787,2258374,274948,514339,651907,817180,26893,37168,37773,30853,25870,31335,21805,2529932,994044,28368,23226,20624,2602,5142,965676,772390,669191,103199,193286,1087869,81119,70811,65041,5770,10308,1006750,840045,772382,67663,166705,448019,73023,48754,44545,4209,24269,374996,261048,237113,23935,113948,2886832,950634,28018,3476,636,2840,24542,2246,22296,922616,196803,12773,184030,725813,29974,695839,1073846,79613,5470,1682,3788,74143,8279,65864,994233,106519,26285,80234,887714,63546,824168,444989,72295,6096,2352,3744,66199,13405,52794,372694,35254,12954,22300,337440,41940,295500,417363,109341,5156,2541,2615,104185,37172,67013,308022,30283,15472,14811,277739,94563,183176,294465,240877,53588,3839,21164,8666,3603,10065,6251,2529932,182510,142791,130210,12581,39719,2347422,1873483,1678686,194797,473939,2886832,2469469,179926,15042,4670,10372,164884,23930,140954,2289543,338576,52012,286564,1950967,135460,1815507,417363,109341,5156,2541,2615,104185,37172,67013,308022,30283,15472,14811,277739,94563,183176,294465,240877,53588
ACSSF,2010e1,co,000,0097,0000003,96738,3661,6400,293,14980,2123,34383,849,265,8072,382,4638,11946,8242,492,12,762592,96199,4106,23064,35263,33766,666393,48112,153453,210786,254042,33769,43690,44788,34587,32170,41904,25907,708274,203553,6377,5613,5232,381,764,197176,159335,143108,16227,37841,349302,29126,26103,25096,1007,3023,320176,267896,253153,14743,52280,155419,26624,16930,15598,1332,9694,128795,85957,79676,6281,42838,814273,197008,6269,212,42,170,6057,666,5391,190739,20202,1842,18360,170537,5754,164783,343941,28959,1904,280,1624,27055,2000,25055,314982,20028,5011,15017,294954,17334,277620,154552,26442,1620,273,1347,24822,5088,19734,128110,7939,2377,5562,120171,14576,105595,118772,33936,2216,690,1526,31720,10463,21257,84836,5504,2117,3387,79332,22201,57131,96738,79332,17406,1116,5225,2811,2430,3844,1980,708274,62127,48646,45926,2720,13481,646147,513188,475937,37251,132959,814273,695501,61670,3736,595,3141,57934,7754,50180,633831,48169,9230,38939,585662,37664,547998,118772,33936,2216,690,1526,31720,10463,21257,84836,5504,2117,3387,79332,22201,57131,96738,79332,17406
ACSSF,2010e1,co,000,0097,0000004,357312,23880,20638,1374,49115,8353,116403,4063,1709,28755,2171,23160,46242,29477,1806,166,3030631,351165,17334,77860,131786,124185,2679466,294728,603471,779257,1002010,29017,40018,40494,32255,27312,33968,22838,2983041,1115340,33033,27495,24554,2941,5538,1082307,867620,755627,111993,214687,1322999,104102,91721,85373,6348,12381,1218897,1018455,943912,74543,200442,544702,90092,59608,54513,5095,30484,454610,313431,285542,27889,141179,3403250,1072551,32624,3501,636,2865,29123,2700,26423,1039927,202936,13407,189529,836991,33263,803728,1308173,102540,6789,1873,4916,95751,9623,86128,1205633,115492,29006,86486,1090141,73458,1016683,541312,89283,6861,2360,4501,82422,15810,66612,452029,39282,14128,25154,412747,49350,363397,481214,127345,5879,2750,3129,121466,41758,79708,353869,31132,15201,15931,322737,105011,217726,357312,291280,66032,4800,24871,10720,5599,12662,7380,2983041,227227,178824,164440,14384,48403,2755814,2199506,1985081,214425,556308,3403250,2922036,224447,17151,4869,12282,207296,28133,179163,2697589,357710,56541,301169,2339879,156071,2183808,481214,127345,5879,2750,3129,121466,41758,79708,353869,31132,15201,15931,322737,105011,217726,357312,291280,66032
ACSSF,2010e1,co,000,0097,0000005,337156,23354,20128,1374,46697,7948,108895,3932,1579,26252,2023,21871,43857,27344,1736,166,2839064,331061,16131,71599,124786,118545,2508003,271259,557890,730033,948821,29336,40358,40822,32662,27461,34419,23061,2801174,1048620,31424,26070,23129,2941,5354,1017196,816821,711407,105414,200375,1243037,99466,88011,81981,6030,11455,1143571,957128,885903,71225,186443,509517,85337,57228,52316,4912,28109,424180,293011,266511,26500,131169,3203870,1014326,31074,3428,563,2865,27646,2700,24946,983252,193409,12873,180536,789843,31954,757889,1234096,98547,6107,1873,4234,92440,9449,82991,1135549,108388,27409,80979,1027161,69394,957767,506952,84690,6174,2339,3835,78516,14945,63571,422262,37080,13352,23728,385182,45863,339319,448496,118636,5519,2448,3071,113117,38991,74126,329860,28963,14303,14660,300897,98493,202404,337156,274361,62795,4411,23640,10365,5286,11935,7158,2801174,216227,171309,157426,13883,44918,2584947,2066960,1863821,203139,517987,3203870,2755374,214311,15709,4775,10934,198602,27094,171508,2541063,338877,53634,285243,2202186,147211,2054975,448496,118636,5519,2448,3071,113117,38991,74126,329860,28963,14303,14660,300897,98493,202404,337156,274361,62795
ACSSF,2010e1,co,000,0097,0000006,148235,13423,11337,852,21558,4192,45173,2238,730,9621,824,9417,17772,10552,503,43,1265702,144602,7516,28083,56175,52828,1121100,145289,245436,318993,411382,25433,39610,40535,31774,23931,28283,21096,1294214,556727,17733,14612,12751,1861,3121,538994,430400,371804,58596,108594,525843,44804,38391,35387,3004,6413,481039,400794,366017,34777,80245,211644,36542,23364,20978,2386,13178,175102,118525,107312,11213,56577,1457771,529645,17466,2111,297,1814,15355,1942,13413,512179,128123,7523,120600,384056,14696,369360,520362,44239,3419,1270,2149,40820,4797,36023,476123,62165,17029,45136,413958,30487,383471,209907,36212,3531,1516,2015,32681,6649,26032,173695,18859,8064,10795,154836,20444,134392,197857,47994,2423,1185,1238,45571,15645,29926,149863,16785,8041,8744,133078,47833,85245,148235,116843,31392,2617,11389,5307,2103,6289,3687,1294214,99079,76367,69116,7251,22712,1195135,949719,845133,104586,245416,1457771,1259914,97917,9061,3083,5978,88856,13388,75468,1161997,209147,32616,176531,952850,65627,887223,197857,47994,2423,1185,1238,45571,15645,29926,149863,16785,8041,8744,133078,47833,85245,148235,116843,31392
ACSSF,2010e1,co,000,0097,0000007,188921,9931,8791,522,25139,3756,63722,1694,849,16631,1199,12454,26085,16792,1233,123,1573362,186459,8615,43516,68611,65717,1386903,125970,312454,411040,537439,32043,40719,40989,34155,31205,40568,25527,1506960,491893,13691,11458,10378,1080,2233,478202,386421,339603,46818,91781,717194,54662,49620,46594,3026,5042,662532,556334,519886,36448,106198,297873,48795,33864,31338,2526,14931,249078,174486,159199,15287,74592,1746099,484681,13608,1317,266,1051,12291,758,11533,471073,65286,5350,59936,405787,17258,388529,713734,54308,2688,603,2085,51620,4652,46968,659426,46223,10380,35843,613203,38907,574296,297045,48478,2643,823,1820,45835,8296,37539,248567,18221,5288,12933,230346,25419,204927,250639,70642,3096,1263,1833,67546,23346,44200,179997,12178,6262,5916,167819,50660,117159,188921,157518,31403,1794,12251,5058,3183,5646,3471,1506960,117148,94942,88310,6632,22206,1389812,1117241,1018688,98553,272571,1746099,1495460,116394,6648,1692,4956,109746,13706,96040,1379066,129730,21018,108712,1249336,81584,1167752,250639,70642,3096,1263,1833,67546,23346,44200,179997,12178,6262,5916,167819,50660,117159,188921,157518,31403
ACSSF,2010e1,co,000,0097,0000008,20156,526,510,0,2418,405,7508,131,130,2503,148,1289,2385,2133,70,0,191567,20104,1203,6261,7000,5640,171463,23469,45581,49224,53189,26245,33503,34364,21177,25799,30872,21014,181867,66720,1609,1425,1425,0,184,65111,50799,44220,6579,14312,79962,4636,3710,3392,318,926,75326,61327,58009,3318,13999,35185,4755,2380,2197,183,2375,30430,20420,19031,1389,10010,199380,58225,1550,73,73,0,1477,0,1477,56675,9527,534,8993,47148,1309,45839,74077,3993,682,0,682,3311,174,3137,70084,7104,1597,5507,62980,4064,58916,34360,4593,687,21,666,3906,865,3041,29767,2202,776,1426,27565,3487,24078,32718,8709,360,302,58,8349,2767,5582,24009,2169,898,1271,21840,6518,15322,20156,16919,3237,389,1231,355,313,727,222,181867,11000,7515,7014,501,3485,170867,132546,121260,11286,38321,199380,166662,10136,1442,94,1348,8694,1039,7655,156526,18833,2907,15926,137693,8860,128833,32718,8709,360,302,58,8349,2767,5582,24009,2169,898,1271,21840,6518,15322,20156,16919,3237
ACSSF,2010e1,co,000,0097,0000009,,,,,,,,,,,,,,,,,62158,6297,204,2361,1990,1742,55861,8954,15380,15835,15692,21611,26840,29558,20873,21171,28847,17141,58297,24286,440,308,308,0,132,23846,18888,16296,2592,4958,23949,1259,959,846,113,300,22690,17173,16230,943,5517,10062,1386,633,592,41,753,8676,5495,5412,83,3181,63681,19965,381,73,73,0,308,0,308,19584,3311,409,2902,16273,485,15788,21869,1149,190,0,190,959,78,881,20720,2909,923,1986,17811,1720,16091,9460,1288,409,0,409,879,245,634,8172,506,319,187,7666,865,6801,12387,3135,208,150,58,2927,934,1993,9252,1443,719,724,7809,2998,4811,,,,,,,,,,58297,3085,1900,1746,154,1185,55212,41556,37938,3618,13656,63681,51294,2818,672,73,599,2146,323,1823,48476,6726,1651,5075,41750,3070,38680,12387,3135,208,150,58,2927,934,1993,9252,1443,719,724,7809,2998,4811,6297,4975,1322
ACSSF,2010e1,co,000,0097,0000010,13859,323,273,0,2056,319,5221,131,45,1512,110,665,1818,1358,28,0,129409,13807,999,3900,5010,3898,115602,14515,30201,33389,37497,28601,36961,37744,24245,27456,31572,24147,123570,42434,1169,1117,1117,0,52,41265,31911,27924,3987,9354,56013,3377,2751,2546,205,626,52636,44154,41779,2375,8482,25123,3369,1747,1605,142,1622,21754,14925,13619,1306,6829,135699,38260,1169,0,0,0,1169,0,1169,37091,6216,125,6091,30875,824,30051,52208,2844,492,0,492,2352,96,2256,49364,4195,674,3521,45169,2344,42825,24900,3305,278,21,257,3027,620,2407,21595,1696,457,1239,19899,2622,17277,20331,5574,152,152,0,5422,1833,3589,14757,726,179,547,14031,3520,10511,13859,11944,1915,95,568,314,250,645,43,123570,7915,5615,5268,347,2300,115655,90990,83322,7668,24665,135699,115368,7318,770,21,749,6548,716,5832,108050,12107,1256,10851,95943,5790,90153,20331,5574,152,152,0,5422,1833,3589,14757,726,179,547,14031,3520,10511,13859,11944,1915
