ACSSF,2010e1,co,000,0006,0000014,39235,40904,32991,17373,17212,42403,38512,269735,14864,13829,241042,221336,10085,10363,200888,21794,1909,1302,18583,6501,1357,698,4446,3410,418,519,2473,2456,125,275,2056,14238,970,672,12596,270315,116823,40456,75699,18619,17664,1054,221463,98456,32199,62140,13831,14146,691,21794,7936,3930,4344,3160,2424,0,6501,1355,1920,2433,271,522,0,3817,744,944,1432,228,152,317,2456,1220,18,412,611,195,0,14284,7112,1445,4938,518,225,46,269735,14864,13829,241042,221336,10085,10363,200888,21794,1909,1302,18583,6501,1357,698,4446,5866,543,794,4529,14238,970,672,12596,270315,116823,40456,75699,18619,17664,1054,221463,98456,32199,62140,13831,14146,691,21794,7936,3930,4344,3160,2424,0,6501,1355,1920,2433,271,522,0,6273,1964,962,1844,839,347,317,14284,7112,1445,4938,518,225,46
ACSSF,2010e1,co,000,0006,0000015,35806,39475,26434,19985,16386,30572,35961,175160,16362,10567,148231,122415,9157,6617,106641,16552,2702,1032,12818,5625,1087,644,3894,6641,1503,739,4399,7629,889,663,6077,16298,1024,872,14402,176674,88054,28683,36481,10391,12892,173,123119,58184,20494,25866,8585,9862,128,16552,6598,2938,4277,1224,1515,0,5751,2669,1714,764,161,443,0,7141,4109,1346,1292,65,329,0,7629,4922,1282,1225,0,200,0,16482,11572,909,3057,356,543,45,175160,16362,10567,148231,122415,9157,6617,106641,16552,2702,1032,12818,5625,1087,644,3894,14270,2392,1402,10476,16298,1024,872,14402,176674,88054,28683,36481,10391,12892,173,123119,58184,20494,25866,8585,9862,128,16552,6598,2938,4277,1224,1515,0,5751,2669,1714,764,161,443,0,14770,9031,2628,2517,65,529,0,16482,11572,909,3057,356,543,45
ACSSF,2010e1,co,000,0006,0000016,38766,40575,30329,35827,26348,34613,42261,451961,33559,30150,388252,328569,20037,19978,288554,46481,6001,4240,36240,36713,4391,2705,29617,10498,1009,1374,8115,11192,1148,1086,8958,18508,973,767,16768,453194,189865,69543,110967,39275,43178,366,328753,139665,45733,80866,28225,33947,317,46604,15188,7345,11782,7803,4486,0,36774,16085,8614,8097,1527,2402,49,11242,4176,3095,3415,318,238,0,11192,5406,2938,1315,452,1081,0,18629,9345,1818,5492,950,1024,0,451961,33559,30150,388252,328569,20037,19978,288554,46481,6001,4240,36240,36713,4391,2705,29617,21690,2157,2460,17073,18508,973,767,16768,453194,189865,69543,110967,39275,43178,366,328753,139665,45733,80866,28225,33947,317,46604,15188,7345,11782,7803,4486,0,36774,16085,8614,8097,1527,2402,49,22434,9582,6033,4730,770,1319,0,18629,9345,1818,5492,950,1024,0
ACSSF,2010e1,co,000,0006,0000017,35136,35902,24093,12322,21545,46694,45396,101775,4110,4329,93336,75573,2381,2878,70314,9907,1095,282,8530,1662,116,616,930,384,0,123,261,1032,31,45,956,13217,487,385,12345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101775,4110,4329,93336,75573,2381,2878,70314,9907,1095,282,8530,1662,116,616,930,1416,31,168,1217,13217,487,385,12345,101775,45120,15036,30201,6315,5103,0,75573,32929,11563,22435,4912,3734,0,9907,3306,2039,2511,1186,865,0,1662,123,554,827,0,158,0,1416,687,122,531,45,31,0,13217,8075,758,3897,172,315,0
ACSSF,2010e1,co,000,0006,0000018,30971,32438,24631,10887,11863,30100,41718,283493,17904,19366,246223,227006,12964,14359,199683,26220,2596,2716,20908,2200,563,674,963,6680,1155,832,4693,4235,245,545,3445,17152,381,240,16531,293521,109653,50312,64786,25070,27904,15796,228261,87112,38462,53613,19512,21308,8254,27168,8206,5046,5134,3740,4189,853,2260,65,1253,448,0,434,60,14445,2291,2772,1377,842,618,6545,4235,1754,1098,276,225,798,84,17152,10225,1681,3938,751,557,0,283493,17904,19366,246223,227006,12964,14359,199683,26220,2596,2716,20908,2200,563,674,963,10915,1400,1377,8138,17152,381,240,16531,293521,109653,50312,64786,25070,27904,15796,228261,87112,38462,53613,19512,21308,8254,27168,8206,5046,5134,3740,4189,853,2260,65,1253,448,0,434,60,18680,4045,3870,1653,1067,1416,6629,17152,10225,1681,3938,751,557,0
ACSSF,2010e1,co,000,0006,0000019,35810,38295,23004,20612,11189,30129,40234,220477,10258,11945,198274,170983,7216,8181,155586,21089,1484,2161,17444,3067,471,277,2319,2604,366,165,2073,4624,258,667,3699,18110,463,494,17153,220935,90296,36280,60541,17842,15764,212,171044,71110,28509,45577,13175,12461,212,21089,6673,4035,5634,2888,1859,0,3067,452,1129,1208,223,55,0,3001,411,816,1156,306,312,0,4624,1980,556,1225,462,401,0,18110,9670,1235,5741,788,676,0,220477,10258,11945,198274,170983,7216,8181,155586,21089,1484,2161,17444,3067,471,277,2319,7228,624,832,5772,18110,463,494,17153,220935,90296,36280,60541,17842,15764,212,171044,71110,28509,45577,13175,12461,212,21089,6673,4035,5634,2888,1859,0,3067,452,1129,1208,223,55,0,7625,2391,1372,2381,768,713,0,18110,9670,1235,5741,788,676,0
ACSSF,2010e1,co,000,0006,0000020,31032,31905,23766,11144,7691,21258,39208,139517,12704,8567,118246,111722,8921,5418,97383,11222,762,1645,8815,918,410,151,357,3066,985,638,1443,5137,1194,287,3656,7452,432,428,6592,140999,60806,22978,35260,10469,11382,104,112698,48085,18135,29287,7896,9239,56,11222,3251,2614,2200,1814,1295,48,918,355,151,272,0,140,0,3515,985,900,1236,350,44,0,5137,3068,704,884,143,338,0,7509,5062,474,1381,266,326,0,139517,12704,8567,118246,111722,8921,5418,97383,11222,762,1645,8815,918,410,151,357,8203,2179,925,5099,7452,432,428,6592,140999,60806,22978,35260,10469,11382,104,112698,48085,18135,29287,7896,9239,56,11222,3251,2614,2200,1814,1295,48,918,355,151,272,0,140,0,8652,4053,1604,2120,493,382,0,7509,5062,474,1381,266,326,0
ACSSF,2010e1,co,000,0006,0000021,30460,30349,38949,.,8620,36479,28297,60501,5056,4096,51349,49361,4234,3421,41706,5891,327,365,5199,163,0,0,163,692,214,174,304,1021,46,0,975,3373,235,136,3002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60501,5056,4096,51349,49361,4234,3421,41706,5891,327,365,5199,163,0,0,163,1713,260,174,1279,3373,235,136,3002,61193,20394,12359,16188,6367,5885,0,49438,16061,9319,13780,5246,5032,0,5891,2434,1017,1429,664,347,0,163,163,0,0,0,0,0,2328,541,507,557,421,302,0,3373,1195,1516,422,36,204,0
ACSSF,2010e1,co,000,0006,0000022,27116,27635,30311,14548,11019,21615,21022,64552,6868,4829,52855,52841,5731,4296,42814,7131,209,216,6706,556,118,0,438,1304,393,80,831,692,160,181,351,2028,257,56,1715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64552,6868,4829,52855,52841,5731,4296,42814,7131,209,216,6706,556,118,0,438,1996,553,261,1182,2028,257,56,1715,64628,18596,12469,17759,7580,8177,47,52866,15708,9706,15091,5536,6825,0,7131,1742,1151,1544,1812,882,0,556,134,118,179,60,65,0,2047,335,987,459,172,94,0,2028,677,507,486,0,311,47
ACSSF,2010e1,co,000,0006,0000023,30769,32153,21907,29333,16672,25600,26549,95975,9067,7213,79695,74286,6164,5151,62971,12113,1953,1189,8971,670,0,181,489,2078,382,451,1245,1095,232,0,863,5733,336,241,5156,96727,30623,15954,22293,13358,14437,62,74692,24381,12440,18259,8987,10563,62,12113,2370,1282,1648,3738,3075,0,670,304,0,156,210,0,0,2259,804,652,499,128,176,0,1095,407,138,347,0,203,0,5898,2357,1442,1384,295,420,0,95975,9067,7213,79695,74286,6164,5151,62971,12113,1953,1189,8971,670,0,181,489,3173,614,451,2108,5733,336,241,5156,96727,30623,15954,22293,13358,14437,62,74692,24381,12440,18259,8987,10563,62,12113,2370,1282,1648,3738,3075,0,670,304,0,156,210,0,0,3354,1211,790,846,128,379,0,5898,2357,1442,1384,295,420,0
