ACSSF,2010m1,co,000,0072,0000001,11852,6535,4694,4037,1967,2420,2261,2475,5577,2761,2273,1097,1220,1543,1010,4477,4052,2216,2188,3481,1278,3001,2182,1773,761,1305,1101,1299,1979,1051,891,343,102,761,545,1770,1413,491,559,1347,988,4780,3591,3118,1182,1757,1818,2044,3112,1383,1030,502,251,839,913,2610,2301,749,1165,1778,1001,9994,9748,7593,3955,3527,6079,8868,5334,3862,3239,1406,1137,2797,2133,4424,3022,1564,1233,2641,2997,11852,6082,3914,1944,2496,1799,667,4791,2325,1032,1744,912,302,3914,1559,3124,2157,663,10316,10744,8502,7831,4071,1080,6124,4664,3008,3537,1088,209,5449,3936,3915,1570,328,11852,6535,4694,5577,2761,4477,3001,2182,1979,1051,1770,4780,3591,3112,1383,2610,9994,9748,5334,3862,4424,11852,6082,3914,1944,2962,4791,2325,1032,1958,3914,1559,3569,10316,10744,8502,8539,6124,4664,3008,3522,5449,3936,3968
ACSSF,2010m1,co,000,0072,0000002,11208,6098,4406,3861,1957,2352,2167,2060,5272,2590,2139,1094,1217,1189,944,4235,3768,2081,1974,3206,1313,2778,1926,1597,732,1303,798,1161,1780,924,767,343,102,633,443,1674,1282,492,458,1207,983,4365,3124,2523,918,1593,1440,1779,2893,1310,940,443,219,817,883,2476,2189,629,1012,1600,939,9802,9695,7031,3433,3102,5578,7209,4956,3778,3178,1391,1052,2727,1907,3907,2670,1329,1149,2300,2705,11208,5623,3478,1667,2386,1604,645,4593,2201,1005,1655,913,302,3715,1534,2815,1936,665,10104,10460,7256,7166,3574,915,5847,4187,2389,3339,1097,209,5203,3559,3623,1342,328,11208,6098,4406,5272,2590,4235,2778,1926,1780,924,1674,4365,3124,2893,1310,2476,9802,9695,4956,3778,3907,11208,5623,3478,1667,2791,4593,2201,1005,1807,3715,1534,3362,10104,10460,7256,8145,5847,4187,2389,3326,5203,3559,3621
ACSSF,2010m1,co,000,0072,0000003,6399,2375,1646,1349,723,859,1010,1162,1868,1112,1006,174,132,964,357,1480,1481,740,703,1135,509,1132,906,798,215,373,617,594,716,349,314,279,279,314,188,635,600,42,312,530,168,1897,1662,1448,624,760,1031,905,1060,460,441,207,106,349,137,924,825,356,409,525,420,6230,6023,4388,2266,2135,3217,5251,2602,1767,1187,412,342,1081,1093,1930,1567,674,482,1392,1303,6399,2061,1533,943,757,775,113,1420,636,281,529,164,279,1303,526,1194,710,72,6201,6046,5169,3807,2076,509,2796,2178,1558,1241,174,279,2093,1528,1756,806,279,6399,2375,1646,1868,1112,1480,1132,906,716,349,635,1897,1662,1060,460,924,6230,6023,2602,1767,1930,6399,2061,1533,943,1120,1420,636,281,534,1303,526,1302,6201,6046,5169,4395,2796,2178,1558,1258,2093,1528,1917
ACSSF,2010m1,co,000,0072,0000004,10884,6239,4496,3879,1909,2327,2222,2375,5480,2617,2183,1078,1132,1493,929,4270,3840,2028,2155,3194,1320,2723,1986,1731,739,1272,1076,1157,1856,1006,852,343,102,718,443,1624,1354,459,541,1283,883,4407,3403,2831,1149,1737,1661,1897,2911,1347,962,452,219,829,863,2489,2177,670,1116,1728,926,8934,8967,6823,3902,3584,5751,8375,5454,3691,3187,1356,1137,2723,2080,4467,2966,1547,1169,2590,2939,10884,5803,3818,1986,2418,1744,643,4730,2236,1028,1690,910,302,3713,1573,2901,2056,632,9141,10030,8029,7089,4167,1081,6097,4244,2752,3257,1086,209,5402,3740,3795,1443,328,10884,6239,4496,5480,2617,4270,2723,1986,1856,1006,1624,4407,3403,2911,1347,2489,8934,8967,5454,3691,4467,10884,5803,3818,1986,2848,4730,2236,1028,1906,3713,1573,3301,9141,10030,8029,7835,6097,4244,2752,3289,5402,3740,3929
ACSSF,2010m1,co,000,0072,0000005,10500,5993,4252,3744,1854,2265,2073,2267,5265,2566,2112,1024,1132,1321,929,4084,3600,1992,2170,2830,1381,2582,1868,1620,635,1293,969,1157,1729,942,785,343,102,659,443,1575,1345,459,502,1225,894,3969,2938,2447,899,1683,1532,1809,2744,1309,916,452,119,819,857,2394,2084,644,1011,1711,930,9100,9272,6632,3719,3241,5745,8204,5441,3697,3163,1293,1131,2615,1942,4392,3041,1531,1171,2650,2809,10500,5526,3574,1872,2375,1748,619,4578,2267,1028,1700,910,302,3562,1621,2857,1916,632,9195,10203,8029,6772,3829,1075,6277,3988,2449,3194,1099,209,5416,3488,3741,1315,276,10500,5993,4252,5265,2566,4084,2582,1868,1729,942,1575,3969,2938,2744,1309,2394,9100,9272,5441,3697,4392,10500,5526,3574,1872,2783,4578,2267,1028,1921,3562,1621,3127,9195,10203,8029,7520,6277,3988,2449,3264,5416,3488,3875
ACSSF,2010m1,co,000,0072,0000006,6939,4504,2777,2620,1453,1735,1631,1141,4110,1988,1647,954,874,800,853,3037,2689,1624,1620,1815,1083,2128,1511,1305,588,1108,441,756,1408,806,605,330,102,507,428,1089,841,440,444,604,712,2891,1944,1586,586,958,1000,1222,1924,914,660,266,83,570,584,1673,1443,424,614,1249,797,6247,6063,4537,2244,2207,3848,5197,3719,2646,2056,942,707,1671,1501,3066,2136,1120,765,1587,1988,6939,4251,2352,875,1765,1300,331,3752,1769,779,1391,433,192,2883,1394,2231,1387,372,6262,6331,5087,5058,2609,540,4645,3023,1879,2125,846,279,3996,2766,2801,1018,276,6939,4504,2777,4110,1988,3037,2128,1511,1408,806,1089,2891,1944,1924,914,1673,6247,6063,3719,2646,3066,6939,4251,2352,875,2162,3752,1769,779,1475,2883,1394,2461,6262,6331,5087,5018,4645,3023,1879,2222,3996,2766,2822
ACSSF,2010m1,co,000,0072,0000007,7084,3694,2790,2393,1121,1497,1319,1879,3074,1693,1468,533,681,1154,518,2628,2352,1227,1565,2029,934,1727,1133,1175,267,707,860,763,1221,591,579,104,279,566,132,1118,1011,131,238,1046,537,2961,2494,2051,701,1295,1304,1302,1821,783,689,369,83,592,517,1683,1483,434,749,1175,634,7290,7082,5631,3217,2463,4666,6030,4904,2804,2093,733,783,1838,1804,3632,2464,988,900,2097,2384,7084,3632,2632,1661,1479,1216,550,2630,1586,766,1015,727,240,2346,744,1870,1428,467,7156,7467,6223,5202,2985,871,5386,3040,1955,2212,699,209,4125,2735,2763,985,279,7084,3694,2790,3074,1693,2628,1727,1133,1221,591,1118,2961,2494,1821,783,1683,7290,7082,4904,2804,3632,7084,3632,2632,1661,1856,2630,1586,766,1329,2346,744,2259,7156,7467,6223,6004,5386,3040,1955,2214,4125,2735,2844
ACSSF,2010m1,co,000,0072,0000008,3659,1677,960,628,206,398,458,718,1481,836,836,228,279,845,279,1289,1275,521,310,1003,497,843,654,645,321,146,542,124,589,179,179,279,279,179,279,550,532,279,126,527,101,1249,1045,893,493,466,467,556,601,254,242,279,185,139,65,513,510,247,405,182,176,3091,2936,2059,972,930,1546,2304,1472,1005,863,353,55,752,614,1124,861,201,339,792,882,3659,1353,822,592,223,419,192,1021,237,279,237,279,279,994,379,673,542,279,3300,2976,2348,1924,1155,90,1960,1340,998,790,134,279,1486,997,1190,584,195,3659,1677,960,1481,836,1289,843,654,589,179,550,1249,1045,601,254,513,3091,2936,1472,1005,1124,3659,1353,822,592,508,1021,237,279,237,994,379,941,3300,2976,2348,2083,1960,1340,998,801,1486,997,1279
ACSSF,2010m1,co,000,0072,0000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2086,1070,605,962,251,905,684,449,551,279,551,635,593,260,279,260,1537,1197,1047,495,894,2086,992,542,351,343,816,184,279,184,777,154,796,1722,1342,1115,1042,1153,511,431,261,1100,662,1005
ACSSF,2010m1,co,000,0072,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3138,749,541,438,125,362,279,548,167,279,167,279,279,536,337,282,293,279,3002,2798,2022,1619,1012,90,1675,1253,911,780,134,279,1132,690,704,530,195,3138,1378,703,1192,836,836,546,478,202,179,70,1025,890,536,254,453,2785,2612,1170,890,819,3138,749,541,438,371,548,167,279,167,536,337,455,3002,2798,2022,1964,1675,1253,911,785,1132,690,886
