ACSSF,2010m1,co,000,0121,0000013,4159,920,432,801,2427,2440,1904,3138,2096,2056,724,1329,1816,1503,1161,2880,2020,116,2177,2514,1411,2206,2194,842,2133,2070,1652,3187,428,286,307,835,1448,662,618,563,515,346,827,1236,1170,475,1810,1705,116,593,1753,1214,1367,923,512,769,564,1025,3265,56,56,279,147,206,271,460,189,189,279,167,340,279,340,1600,127,279,1610,1453,488,1327,1870,738,1814,1607,885,3701,391,153,374,509,897,1281,2486,1180,1150,294,725,1310,1004,820,1419,975,279,1102,1246,600,1062,762,222,780,625,663,2921,693,203,633,2322,494,383,550,448,346,311,607,443,279,443,783,326,279,674,246,134,193,197,279,197,669,444,3193,89,72,50,568,1748,950,1116,1634,1621,417,126,215,279,215,592,190,279,567,468,292,344,221,279,221,587,191
ACSSF,2010m1,co,000,0121,0000014,4558,604,298,559,2508,2289,1595,3412,2178,1931,900,1868,2554,2154,1463,3076,2592,155,1794,3613,2110,3100,3362,1488,3098,1911,1651,4839,507,163,482,999,955,734,901,740,455,520,1430,1640,1495,731,2648,2426,155,752,3000,1799,2241,1183,792,776,636,1005,4026,26,26,279,86,101,84,552,537,527,79,126,286,279,286,1107,21,279,1104,1965,699,1826,2979,901,2863,1125,981,3594,409,123,384,519,774,979,3011,1099,964,384,1173,1658,1294,958,1419,1013,279,980,1397,677,1080,960,523,895,743,635,2867,278,245,80,2268,553,278,694,663,307,574,397,294,279,294,538,298,279,426,380,299,266,457,381,250,655,584,2785,279,279,279,440,1697,829,1276,1352,1326,188,189,567,146,551,553,238,279,488,885,663,438,570,246,523,714,228
ACSSF,2010m1,co,000,0121,0000015,3511,498,358,349,1262,2025,867,1813,1189,1015,513,985,1308,1000,881,2426,2192,112,1202,3448,2858,2083,2062,1282,1692,1703,1056,3033,275,170,217,666,1549,494,465,649,511,438,847,737,526,455,2283,2161,279,580,3345,2813,1563,1126,942,726,864,849,2409,286,286,279,279,123,247,243,128,128,279,279,121,279,121,1048,105,279,1039,1056,513,896,1765,682,1553,1135,433,2534,123,279,123,157,954,653,1519,409,409,279,482,1048,786,779,853,591,88,480,884,517,778,601,423,427,456,388,1214,233,135,193,1033,209,92,338,279,279,279,90,137,279,137,174,174,279,279,86,86,279,279,279,279,266,279,1816,186,279,186,125,859,266,663,705,595,345,156,109,279,109,351,107,68,341,184,159,96,292,279,292,311,279
ACSSF,2010m1,co,000,0121,0000016,5481,911,426,791,2314,2183,1636,2988,1609,1537,689,1593,2454,1918,1547,3382,2579,355,2370,3849,2527,2912,3519,1442,3338,1763,1861,5513,763,78,759,1122,1227,631,992,722,439,427,1248,1511,1372,799,2461,2480,338,923,3407,2358,2185,1261,925,924,869,1190,4146,68,68,279,334,138,279,743,315,315,279,313,390,114,371,1732,122,279,1737,1789,644,1675,3115,851,2973,1232,790,4162,205,108,174,632,943,1370,2599,830,801,246,780,2147,1653,1142,1612,1102,103,971,1156,798,921,1355,584,1127,685,890,2343,516,382,342,1896,453,374,481,445,217,396,283,322,80,312,436,164,279,404,494,466,147,257,171,192,757,390,3122,105,71,76,513,1607,503,787,1220,1243,281,381,91,279,91,911,171,279,895,699,269,643,627,255,657,674,260
ACSSF,2010m1,co,000,0121,0000017,2835,571,318,504,1778,1784,894,2165,1028,938,610,1997,2094,1914,1004,2234,2112,114,1067,2471,1871,1757,1652,844,1432,1659,1315,3492,477,170,459,1216,1338,458,781,545,454,384,1557,1849,1772,538,1823,1812,114,443,2122,1573,1602,1085,383,978,1141,921,2182,183,183,279,116,163,279,421,279,279,279,279,127,279,127,846,169,279,827,878,504,653,1161,767,969,648,648,2766,165,118,117,688,790,648,2005,445,413,144,769,1343,969,828,1099,986,279,519,779,468,619,670,439,534,663,404,1156,192,154,63,912,169,103,352,495,469,171,515,79,279,79,79,79,279,279,150,97,119,154,154,279,210,98,1521,155,92,121,279,533,389,801,729,556,474,262,85,85,279,226,108,279,195,377,203,268,98,279,98,596,61
ACSSF,2010m1,co,000,0121,0000018,5482,604,586,161,2874,2610,931,3112,1886,1585,868,1505,1654,1533,948,2899,2313,295,1858,4026,2492,3500,3227,1324,2886,2160,2580,4057,357,357,279,1081,1538,332,1215,662,498,428,1100,1319,1200,721,2229,1917,282,897,3342,2342,2553,1083,653,916,1077,1726,3823,127,127,279,58,263,279,630,257,221,80,123,224,164,154,1409,210,279,1398,2413,981,2102,2648,861,2476,1259,1145,3867,83,83,279,657,912,626,2391,950,895,357,878,1232,1028,824,1272,964,84,804,1245,643,1124,944,451,861,924,968,2664,385,356,161,2392,507,245,468,508,283,424,259,357,279,357,503,234,279,457,277,230,153,291,172,315,759,481,3320,113,113,279,519,1640,514,1297,1314,1279,235,324,430,279,430,602,118,279,575,864,566,622,982,226,958,835,606
ACSSF,2010m1,co,000,0121,0000019,4500,904,405,742,2534,2144,1327,3330,1529,1427,693,1473,2194,1920,972,2908,2402,188,1777,3590,2363,2711,2822,1535,2190,1808,1802,4887,698,177,644,1085,1372,518,672,635,462,503,1101,1666,1599,474,2181,2072,157,763,2940,2108,2004,1201,666,909,979,1264,3292,73,73,279,229,310,279,436,121,82,90,195,289,279,289,1099,128,279,1053,1533,534,1451,2273,1176,1862,1110,1073,4113,276,289,110,791,1274,1076,2744,786,754,267,749,1428,1131,883,1312,973,71,882,1165,552,1023,974,740,604,883,616,2225,303,207,192,1938,464,153,466,479,399,265,338,266,279,266,433,169,75,358,321,262,168,217,194,89,688,148,2485,288,279,288,451,1448,740,945,1031,1026,224,217,304,110,283,450,303,279,336,437,351,152,466,381,270,560,223
ACSSF,2010m1,co,000,0121,0000020,3934,914,832,410,1619,1842,899,2020,1115,931,551,863,1571,1368,940,1644,1365,279,1172,3111,2825,2254,2440,1370,1962,1702,1344,4212,680,680,279,958,1387,345,867,614,360,467,556,880,814,552,1434,1256,279,654,2845,2563,1804,731,558,494,880,919,3202,297,297,279,192,149,279,368,97,97,279,99,229,279,229,759,365,279,665,1242,545,1105,1980,927,1646,1188,927,2893,144,144,279,293,845,728,1565,365,301,231,586,1129,897,726,964,870,279,482,1004,536,814,980,707,571,300,424,1730,467,262,389,1263,491,111,450,191,128,134,224,262,279,262,149,109,279,97,548,205,501,313,274,152,377,293,1998,189,135,130,196,1404,289,535,731,698,194,279,219,175,132,431,138,279,401,269,152,199,423,279,423,404,128
ACSSF,2010m1,co,000,0121,0000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0121,0000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0121,0000023,4021,991,677,683,1693,2362,1010,2258,1306,1197,493,632,1547,1061,1116,1751,1075,178,1267,2707,1669,2288,1507,630,1485,1199,1478,3483,438,362,302,867,775,425,526,352,266,223,397,1040,754,608,1297,1079,128,713,2182,1227,1858,646,311,547,374,753,2563,230,230,279,67,188,79,587,279,279,279,279,220,279,220,1215,271,279,1108,1376,819,1043,1247,538,1240,621,879,2909,115,279,115,350,746,704,1876,575,575,279,407,991,643,790,481,269,130,357,1012,390,924,448,151,477,361,347,2469,795,554,626,1401,1489,48,251,475,191,431,183,256,279,256,383,262,279,283,167,167,279,279,279,279,602,321,2281,138,86,109,452,1468,553,906,1020,999,213,279,279,279,279,304,279,279,304,476,148,452,472,279,472,341,134
ACSSF,2010m1,co,000,0121,0000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0121,0000025,3940,585,144,556,2359,1742,1130,2177,1572,1402,679,1396,1506,1414,968,2143,1721,78,1493,2625,1452,2070,2663,1144,2437,1265,1420,3229,479,73,471,506,704,431,665,453,314,302,1080,980,930,390,1500,1351,78,514,2124,1309,1424,755,596,433,317,810,3418,279,279,279,86,279,279,489,381,369,79,126,309,279,309,924,279,279,924,1617,541,1509,2403,690,2342,1048,609,2894,362,123,332,370,466,600,1752,714,692,147,719,1082,1002,607,1106,830,279,827,950,464,801,745,300,666,386,618,2478,279,279,279,2046,299,351,569,591,155,575,381,304,279,304,332,222,279,237,367,309,197,451,381,239,542,528,1894,279,279,279,506,1301,738,987,978,985,172,177,551,78,545,457,223,279,386,575,508,266,575,246,526,545,215
ACSSF,2010m1,co,000,0121,0000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0121,0000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0121,0000028,5448,383,374,80,2140,2018,779,2666,1498,1374,707,1312,1496,1422,902,2254,1899,295,1539,3599,1856,3153,3137,1012,2894,1812,2421,3734,138,138,279,673,1099,209,822,590,445,398,964,1069,1063,519,1835,1624,282,603,2935,1822,2295,926,486,850,734,1633,3404,279,279,279,58,248,279,457,160,160,279,123,180,101,154,1330,193,279,1322,1831,547,1682,2588,804,2376,817,889,3439,83,83,279,522,763,521,2206,786,739,214,793,1057,888,725,1116,864,84,783,1099,515,973,814,344,761,856,968,2372,290,277,80,1885,422,205,427,397,213,339,211,252,279,252,446,216,279,387,135,93,97,291,172,315,693,384,2787,113,113,279,380,1259,494,1187,1156,1135,175,280,430,279,430,574,279,279,574,468,188,393,963,137,944,819,339
ACSSF,2010m1,co,000,0121,0000029,5481,911,426,791,2314,2183,1636,2988,1609,1537,689,1593,2454,1918,1547,3382,2579,355,2370,3849,2527,2912,3519,1442,3338,1763,1861,5513,763,78,759,1122,1227,631,992,722,439,427,1248,1511,1372,799,2461,2480,338,923,3407,2358,2185,1261,925,924,869,1190,4146,68,68,279,334,138,279,743,315,315,279,313,390,114,371,1732,122,279,1737,1789,644,1675,3115,851,2973,1232,790,4162,205,108,174,632,943,1370,2599,830,801,246,780,2147,1653,1142,1612,1102,103,971,1156,798,921,1355,584,1127,685,890,2343,516,382,342,1896,453,374,481,445,217,396,283,322,80,312,436,164,279,404,494,466,147,257,171,192,757,390,3122,105,71,76,513,1607,503,787,1220,1243,281,381,91,279,91,911,171,279,895,699,269,643,627,255,657,674,260
ACSSF,2010m1,co,000,0121,0000030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0121,0000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0121,0000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0121,0000033,2812,464,149,457,1477,1088,820,1411,955,849,343,747,907,891,414,1646,1070,108,1063,1806,1254,1412,1530,922,1225,963,870,2353,379,75,370,536,599,131,288,310,158,270,563,528,473,239,1063,888,108,480,1517,1055,1096,558,429,317,485,642,2100,279,279,279,279,231,279,331,279,279,279,149,163,279,163,682,279,279,682,790,458,600,1340,697,1099,640,426,2163,71,279,71,426,705,373,1074,597,597,279,326,834,789,199,599,531,279,308,763,277,731,401,333,222,465,274,1409,128,128,279,1249,120,279,137,210,135,157,119,193,279,193,328,76,279,316,139,139,279,162,130,89,316,279,1685,288,279,288,169,645,696,712,601,578,124,279,133,279,133,430,303,279,301,144,113,87,311,293,109,262,59
ACSSF,2010m1,co,000,0121,0000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0121,0000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0121,0000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0121,0000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0121,0000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0121,0000039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0121,0000040,5448,383,374,80,2140,2018,779,2666,1498,1374,707,1312,1496,1422,902,2254,1899,295,1539,3599,1856,3153,3137,1012,2894,1812,2421,3734,138,138,279,673,1099,209,822,590,445,398,964,1069,1063,519,1835,1624,282,603,2935,1822,2295,926,486,850,734,1633,3404,279,279,279,58,248,279,457,160,160,279,123,180,101,154,1330,193,279,1322,1831,547,1682,2588,804,2376,817,889,3439,83,83,279,522,763,521,2206,786,739,214,793,1057,888,725,1116,864,84,783,1099,515,973,814,344,761,856,968,2372,290,277,80,1885,422,205,427,397,213,339,211,252,279,252,446,216,279,387,135,93,97,291,172,315,693,384,2787,113,113,279,380,1259,494,1187,1156,1135,175,280,430,279,430,574,279,279,574,468,188,393,963,137,944,819,339
ACSSF,2010m1,co,000,0121,0000041,3940,585,144,556,2359,1742,1130,2177,1572,1402,679,1396,1506,1414,968,2143,1721,78,1493,2625,1452,2070,2663,1144,2437,1265,1420,3229,479,73,471,506,704,431,665,453,314,302,1080,980,930,390,1500,1351,78,514,2124,1309,1424,755,596,433,317,810,3418,279,279,279,86,279,279,489,381,369,79,126,309,279,309,924,279,279,924,1617,541,1509,2403,690,2342,1048,609,2894,362,123,332,370,466,600,1752,714,692,147,719,1082,1002,607,1106,830,279,827,950,464,801,745,300,666,386,618,2478,279,279,279,2046,299,351,569,591,155,575,381,304,279,304,332,222,279,237,367,309,197,451,381,239,542,528,1894,279,279,279,506,1301,738,987,978,985,172,177,551,78,545,457,223,279,386,575,508,266,575,246,526,545,215
ACSSF,2010m1,co,000,0121,0000042,5481,911,426,791,2314,2183,1636,2988,1609,1537,689,1593,2454,1918,1547,3382,2579,355,2370,3849,2527,2912,3519,1442,3338,1763,1861,5513,763,78,759,1122,1227,631,992,722,439,427,1248,1511,1372,799,2461,2480,338,923,3407,2358,2185,1261,925,924,869,1190,4146,68,68,279,334,138,279,743,315,315,279,313,390,114,371,1732,122,279,1737,1789,644,1675,3115,851,2973,1232,790,4162,205,108,174,632,943,1370,2599,830,801,246,780,2147,1653,1142,1612,1102,103,971,1156,798,921,1355,584,1127,685,890,2343,516,382,342,1896,453,374,481,445,217,396,283,322,80,312,436,164,279,404,494,466,147,257,171,192,757,390,3122,105,71,76,513,1607,503,787,1220,1243,281,381,91,279,91,911,171,279,895,699,269,643,627,255,657,674,260
