ACSSF,2010e1,co,000,0034,0000011,176857,22639,42429,25379,21357,16083,5476,15453,3006,3287,9667,7746,4335,96156,11794,21424,13267,11392,10070,3080,8026,2103,1948,5071,4879,3102,80701,10845,21005,12112,9965,6013,2396,7427,903,1339,4596,2867,1233,3464735,2019020,1445715,188559,3954,37667,75714,44847,16578,9799,103039,2433,18355,42635,25102,9189,5325,85520,1521,19312,33079,19745,7389,4474,141000,74835,66165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190519,6102,3103,2999,6001,2945,3056,178416,176857,65068,25379,21357,16083,5476,15453,6293,9667,12081,96156,33218,13267,11392,10070,3080,8026,4051,5071,7981,80701,31850,12112,9965,6013,2396,7427,2242,4596,4100,188559,3954,37667,75714,71224,103039,2433,18355,42635,39616,85520,1521,19312,33079,31608,,,,,,,,,,,,,,,,,,,190519,6102,3103,2999,6001,178416
ACSSF,2010e1,co,000,0034,0000012,299067,33785,66381,50003,37705,29773,10309,24502,5609,5172,16167,11787,7874,163527,18457,32667,25625,20366,17645,6477,13539,3475,3066,9026,7620,5564,135540,15328,33714,24378,17339,12128,3832,10963,2134,2106,7141,4167,2310,5935600,3519305,2416295,319818,5963,63568,132425,77197,27059,13606,175049,3778,33319,72346,43254,14719,7633,144769,2185,30249,60079,33943,12340,5973,241285,128365,112915,,,,,,,,,,,,,,,,,,,,,,,,132796,41339,37827,27100,10727,400,115,285,1667,580,1087,1445,91457,76487,24433,52054,1439,545,894,6165,3081,3084,7366,190519,6102,3103,2999,6001,2945,3056,178416,299067,100166,50003,37705,29773,10309,24502,10781,16167,19661,163527,51124,25625,20366,17645,6477,13539,6541,9026,13184,135540,49042,24378,17339,12128,3832,10963,4240,7141,6477,319818,5963,63568,132425,117862,175049,3778,33319,72346,65606,144769,2185,30249,60079,52256,,,,,,,,,,132796,114314,51533,62781,1839,7832,3661,4171,8811,190519,6102,3103,2999,6001,178416
ACSSF,2010e1,co,000,0034,0000013,196761,2123,11352,21107,25500,33016,13742,38408,7290,10382,19187,10402,4252,107025,929,4187,11779,13816,17541,7812,21997,3179,5598,11628,6016,2543,89736,1194,7165,9328,11684,15475,5930,16411,4111,4784,7559,4386,1709,5567520,3131450,2436070,203101,4342,41287,80815,50756,18692,7209,110149,2774,20006,44259,28815,10287,4008,92952,1568,21281,36556,21941,8405,3201,167130,90700,76430,203101,16426,15775,11182,4593,398,249,149,115,0,115,138,186675,167457,71558,95899,18151,9087,9064,335,212,123,732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196761,13475,21107,25500,33016,13742,38408,17672,19187,14654,107025,5116,11779,13816,17541,7812,21997,8777,11628,8559,89736,8359,9328,11684,15475,5930,16411,8895,7559,6095,203101,4342,41287,80815,76657,110149,2774,20006,44259,43110,92952,1568,21281,36556,33547,203101,183232,82740,100492,18549,9336,9213,450,870,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0034,0000014,271950,4766,17753,32840,34947,41369,26372,51595,7366,13327,27608,9802,4205,144990,2240,8506,17463,18642,20843,13540,27778,3831,8025,15168,6036,2918,126960,2526,9247,15377,16305,20526,12832,23817,3535,5302,12440,3766,1287,7201625,3997480,3204145,285716,6918,63858,124081,63753,19751,7355,151900,4496,29320,66631,36099,10750,4604,133816,2422,34538,57450,27654,9001,2751,238685,124530,114155,286234,137673,132439,89218,43221,4402,2358,2044,475,405,70,357,148561,145910,62230,83680,1872,1582,290,499,125,374,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271950,22519,32840,34947,41369,26372,51595,20693,27608,14007,144990,10746,17463,18642,20843,13540,27778,11856,15168,8954,126960,11773,15377,16305,20526,12832,23817,8837,12440,5053,285716,6918,63858,124081,90859,151900,4496,29320,66631,51453,133816,2422,34538,57450,39406,286234,278349,151448,126901,6274,3940,2334,974,637,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0034,0000015,134684,4459,15811,27559,20427,20272,9490,12818,3253,5687,8441,4689,1778,72237,2431,8147,14041,10571,11070,5142,6756,1901,3761,4894,2710,813,62447,2028,7664,13518,9856,9202,4348,6062,1352,1926,3547,1979,965,2962075,1623035,1339040,149722,2972,33387,69464,26898,11323,5678,80761,1586,17120,36789,14948,6648,3670,68961,1386,16267,32675,11950,4675,2008,105490,56420,49070,151166,50091,42893,37853,5040,6845,3565,3280,223,0,223,130,101075,76296,29686,46610,24116,12794,11322,86,0,86,577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134684,20270,27559,20427,20272,9490,12818,8940,8441,6467,72237,10578,14041,10571,11070,5142,6756,5662,4894,3523,62447,9692,13518,9856,9202,4348,6062,3278,3547,2944,149722,2972,33387,69464,43899,80761,1586,17120,36789,25266,68961,1386,16267,32675,18633,151166,119189,67539,51650,30961,16359,14602,309,707,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0034,0000016,277824,4731,20425,36317,54075,50452,19831,43964,7349,8457,18289,9592,4342,149368,2300,10309,21054,27770,23475,11703,25910,4407,4954,9012,5880,2594,128456,2431,10116,15263,26305,26977,8128,18054,2942,3503,9277,3712,1748,6705070,3652930,3052140,294730,13911,92441,127933,45406,10400,4639,158322,7343,45628,69923,26617,5918,2893,136408,6568,46813,58010,18789,4482,1746,222355,119490,102870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277824,25156,36317,54075,50452,19831,43964,15806,18289,13934,149368,12609,21054,27770,23475,11703,25910,9361,9012,8474,128456,12547,15263,26305,26977,8128,18054,6445,9277,5460,294730,13911,92441,127933,60445,158322,7343,45628,69923,35428,136408,6568,46813,58010,25017,296453,284312,207064,77248,10663,6530,4133,609,869,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0034,0000017,131567,2328,10772,14770,18316,20273,9346,20894,5646,6171,14049,6697,2305,71170,1351,4455,7612,9144,10855,5183,11134,3034,3692,8688,4574,1448,60397,977,6317,7158,9172,9418,4163,9760,2612,2479,5361,2123,857,3567495,2066310,1501185,144784,2421,17005,79698,30231,11817,3612,77278,1314,7853,43851,16142,6134,1984,67506,1107,9152,35847,14089,5683,1628,120235,65080,55155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131567,13100,14770,18316,20273,9346,20894,11817,14049,9002,71170,5806,7612,9144,10855,5183,11134,6726,8688,6022,60397,7294,7158,9172,9418,4163,9760,5091,5361,2980,144784,2421,17005,79698,45660,77278,1314,7853,43851,24260,67506,1107,9152,35847,21400,144784,139305,33715,105590,4827,3301,1526,368,284,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0034,0000018,277877,11615,31075,45587,52265,51396,17848,35284,5074,5525,11258,6536,4414,153749,7402,18342,22942,28153,27377,8414,20286,2815,2943,7288,3953,3834,124128,4213,12733,22645,24112,24019,9434,14998,2259,2582,3970,2583,580,5899355,3439090,2460265,284804,7965,58759,124737,61109,23606,8628,154715,4177,27723,69717,34892,12962,5244,130089,3788,31036,55020,26217,10644,3384,241280,130950,110335,295029,201216,192583,162438,30145,7282,3636,3646,598,288,310,753,93813,86898,43468,43430,6298,2491,3807,221,139,82,396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277877,42690,45587,52265,51396,17848,35284,10599,11258,10950,153749,25744,22942,28153,27377,8414,20286,5758,7288,7787,124128,16946,22645,24112,24019,9434,14998,4841,3970,3163,284804,7965,58759,124737,93343,154715,4177,27723,69717,53098,130089,3788,31036,55020,40245,295029,279481,205906,73575,13580,6127,7453,819,1149,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0034,0000019,248587,5411,19456,29248,36552,39365,18542,44257,10928,11148,19364,9298,5018,132400,2787,8498,14291,18359,22027,10689,25393,5564,5997,9424,5235,4136,116187,2624,10958,14957,18193,17338,7853,18864,5364,5151,9940,4063,882,6537630,3708705,2828925,266234,5535,46372,114353,64903,25876,9195,141036,2953,20946,62002,35512,14618,5005,125198,2582,25426,52351,29391,11258,4190,220085,115225,104860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248587,24867,29248,36552,39365,18542,44257,22076,19364,14316,132400,11285,14291,18359,22027,10689,25393,11561,9424,9371,116187,13582,14957,18193,17338,7853,18864,10515,9940,4945,266234,5535,46372,114353,99974,141036,2953,20946,62002,55135,125198,2582,25426,52351,44839,266697,252191,74250,177941,12885,6639,6246,924,697,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0034,0000020,140540,4457,17558,27670,29569,19472,8116,11675,3295,4272,6372,5640,2444,73742,2914,8382,13552,13978,10775,4689,5785,1543,2106,4284,3929,1805,66798,1543,9176,14118,15591,8697,3427,5890,1752,2166,2088,1711,639,3055840,1741085,1314755,145678,1871,21853,68666,33289,14458,5541,76869,1007,10130,36866,18575,7315,2976,68809,864,11723,31800,14714,7143,2565,123955,63945,60010,148049,105761,90279,82505,7774,14905,6809,8096,271,62,209,306,42288,32519,19746,12773,9694,4340,5354,0,0,0,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140540,22015,27670,29569,19472,8116,11675,7567,6372,8084,73742,11296,13552,13978,10775,4689,5785,3649,4284,5734,66798,10719,14118,15591,8697,3427,5890,3918,2088,2350,145678,1871,21853,68666,53288,76869,1007,10130,36866,28866,68809,864,11723,31800,24422,148049,122798,102251,20547,24599,11149,13450,271,381,,,,,,,,,,,,,,,
